,illegal_male,illegal_female,tuple,average_male,average_female,female-male
0,-0.5336385,-0.6963647,"('unsociable', 'sociable')",-0.5336385,-0.6963647,-0.1627262
1,1.1140329,1.2428201,"('unfriendly', 'friendly')",1.1140329,1.2428201,0.1287872
2,-0.56441665,-0.4501441,"('unlikable', 'likable')",-0.5644166,-0.4501441,0.1142725
3,0.6465071,0.5818118,"('repellent', 'pleasant')",0.6465071,0.5818118,-0.0646953
4,-7.413426,-7.537212,"('disliked', 'liked')",-7.4134259,-7.5372119,-0.123786
5,-0.84192544,-0.66041464,"('distant', 'outgoing')",-0.8419254,-0.6604146,0.1815108
6,-0.210828,-0.0638055,"('distant', 'open')",-0.210828,-0.0638055,0.1470225
7,0.1456496,0.18425684,"('insensitive', 'sensitive')",0.1456496,0.1842568,0.0386072
8,1.2753593,1.364888,"('unaffectionate', 'affectionate')",1.2753593,1.364888,0.0895287
9,1.4695318,1.592977,"('unaffectionate', 'caring')",1.4695318,1.592977,0.1234452
10,0.34729433,0.25616735,"('unsympathetic', 'sympathetic')",0.3472943,0.2561674,-0.0911269
11,1.1313767,1.1612984,"('unhelpful', 'helpful')",1.1313767,1.1612984,0.0299217
12,-2.386313,-2.3700135,"('unsupportive', 'supportive')",-2.386313,-2.3700135,0.0162995
13,-0.99370027,-1.0986118,"('impolite', 'polite')",-0.9937003,-1.0986118,-0.1049115
14,-0.5181823,-0.72289276,"('antisocial', 'social')",-0.5181823,-0.7228928,-0.2047105
15,-0.29711083,-0.2969342,"('boring', 'funny')",-0.2971108,-0.2969342,0.0001766
16,-0.9258958,-0.8312785,"('unpopular', 'popular')",-0.9258958,-0.8312785,0.0946173
17,-1.6629333,-1.4659296,"('nasty', 'nice')",-1.6629333,-1.4659296,0.1970037
18,-0.56754494,-0.56866044,"('disagreeable', 'welcoming')",-0.5675449,-0.5686604,-0.0011155
19,-0.97497445,-0.9312338,"('inhospitable', 'hospitable')",-0.9749745,-0.9312338,0.0437407
20,0.5223398,0.5167433,"('rough', 'thoughtful')",0.5223398,0.5167433,-0.0055965
21,-1.0123075,-1.0878742,"('immoral', 'moral')",-1.0123075,-1.0878742,-0.0755667
22,-1.2744538,-1.3400593,"('untrustworthy', 'trustworthy')",-1.2744538,-1.3400593,-0.0656055
23,5.937291,5.9504857,"('insincere', 'sincere')",5.9372911,5.9504857,0.0131946
24,0.9554255,0.8351588,"('dishonest', 'honest')",0.9554255,0.8351588,-0.1202667
25,0.7849393,0.8378237,"('egoistic', 'altruistic')",0.7849393,0.8378237,0.0528844
26,1.0076718,1.0312264,"('hardhearted', 'benevolent')",1.0076718,1.0312264,0.0235546
27,1.018129,1.0043843,"('hardhearted', 'softhearted')",1.018129,1.0043843,-0.0137447
28,1.1015944,1.0789211,"('disloyal', 'loyal')",1.1015944,1.0789211,-0.0226733
29,-1.5238492,-1.5640111,"('unfair', 'fair')",-1.5238492,-1.5640111,-0.0401619
30,0.8654163,0.7773914,"('intolerant', 'tolerant')",0.8654163,0.7773914,-0.0880249
31,-1.9116957,-1.7063315,"('evil', 'good')",-1.9116957,-1.7063315,0.2053642
32,0.49561596,0.4435474,"('unkind', 'kind')",0.495616,0.4435474,-0.0520686
33,-0.7587201,-0.6564118,"('wrong', 'right')",-0.7587201,-0.6564118,0.1023083
34,4.61373,4.7646513,"('mean', 'honorable')",4.61373,4.7646513,0.1509213
35,-0.72153175,-0.80748844,"('corrupt', 'incorrupt')",-0.7215317,-0.8074884,-0.0859567
36,-0.2568826,-0.21050356,"('hostile', 'amicable')",-0.2568826,-0.2105036,0.046379
37,0.19781294,0.20589997,"('fake', 'genuine')",0.1978129,0.2059,0.0080871
38,-0.4943068,-0.47758034,"('untruthful', 'truthful')",-0.4943068,-0.4775803,0.0167265
39,-0.16861574,-0.18166366,"('exploitative', 'cooperative')",-0.1686157,-0.1816637,-0.013048
40,-1.7825453,-1.8554739,"('stingy', 'generous')",-1.7825453,-1.8554739,-0.0729286
41,-0.7961976,-0.7619767,"('unforgiving', 'forgiving')",-0.7961976,-0.7619767,0.0342209
42,-2.776453,-2.8467433,"('unreliable', 'reliable')",-2.776453,-2.8467433,-0.0702903
43,0.5033576,0.46281546,"('irresponsible', 'responsible')",0.5033576,0.4628155,-0.0405421
44,-0.8613132,-0.8656697,"('prejudiced', 'unprejudiced')",-0.8613132,-0.8656697,-0.0043565
45,-0.99863887,-1.0354534,"('incompetent', 'competent')",-0.9986389,-1.0354534,-0.0368145
46,-0.8762567,-1.0445521,"('uncompetitive', 'competitive')",-0.8762567,-1.0445521,-0.1682954
47,4.3409815,4.5116496,"('stupid', 'smart')",4.3409815,4.5116496,0.1706681
48,0.1241119,0.09237982,"('unintelligent', 'intelligent')",0.1241119,0.0923798,-0.0317321
49,-0.09096094,-0.03713094,"('unable', 'able')",-0.0909609,-0.0371309,0.05383
50,-0.5430642,-0.54714787,"('clumsy', 'skillful')",-0.5430642,-0.5471479,-0.0040837
51,0.48157397,0.29493448,"('uneducated', 'educated')",0.481574,0.2949345,-0.1866395
