,acid_male,acid_female,tuple,average_male,average_female,female-male
0,-0.25987646,-0.2901203,"('unsociable', 'sociable')",-0.2598765,-0.2901203,-0.0302438
1,1.3431748,1.2731371,"('unfriendly', 'friendly')",1.3431748,1.2731371,-0.0700377
2,-0.21598664,-0.14018725,"('unlikable', 'likable')",-0.2159866,-0.1401872,0.0757994
3,0.531322,0.58327353,"('repellent', 'pleasant')",0.531322,0.5832735,0.0519515
4,-7.5083923,-7.6207376,"('disliked', 'liked')",-7.5083923,-7.6207376,-0.1123453
5,-0.6206966,-0.62995523,"('distant', 'outgoing')",-0.6206966,-0.6299552,-0.0092586
6,-0.03299077,-0.10409182,"('distant', 'open')",-0.0329908,-0.1040918,-0.071101
7,0.664263,0.7623199,"('insensitive', 'sensitive')",0.664263,0.7623199,0.0980569
8,1.2438802,1.1386665,"('unaffectionate', 'affectionate')",1.2438802,1.1386665,-0.1052137
9,1.5029739,1.4688777,"('unaffectionate', 'caring')",1.5029739,1.4688777,-0.0340962
10,0.8996705,0.95330685,"('unsympathetic', 'sympathetic')",0.8996705,0.9533069,0.0536364
11,1.7064081,1.735755,"('unhelpful', 'helpful')",1.7064081,1.735755,0.0293469
12,-1.7015429,-1.7128307,"('unsupportive', 'supportive')",-1.7015429,-1.7128307,-0.0112878
13,-0.554991,-0.51948035,"('impolite', 'polite')",-0.554991,-0.5194803,0.0355107
14,-0.056780405,-0.009430023,"('antisocial', 'social')",-0.0567804,-0.00943,0.0473504
15,0.20327315,0.13072056,"('boring', 'funny')",0.2032731,0.1307206,-0.0725525
16,-0.50399655,-0.47486055,"('unpopular', 'popular')",-0.5039966,-0.4748605,0.0291361
17,-0.542817,-0.47976875,"('nasty', 'nice')",-0.542817,-0.4797688,0.0630482
18,-0.21264331,-0.30270198,"('disagreeable', 'welcoming')",-0.2126433,-0.302702,-0.0900587
19,-0.656325,-0.70103014,"('inhospitable', 'hospitable')",-0.656325,-0.7010301,-0.0447051
20,1.0959382,1.0401739,"('rough', 'thoughtful')",1.0959382,1.0401739,-0.0557643
21,-0.39916903,-0.31438893,"('immoral', 'moral')",-0.399169,-0.3143889,0.0847801
22,-0.72547185,-0.69973546,"('untrustworthy', 'trustworthy')",-0.7254719,-0.6997355,0.0257364
23,6.4530506,6.506439,"('insincere', 'sincere')",6.4530506,6.5064392,0.0533886
24,1.5395257,1.4167714,"('dishonest', 'honest')",1.5395257,1.4167714,-0.1227543
25,0.9198535,0.8369765,"('egoistic', 'altruistic')",0.9198535,0.8369765,-0.082877
26,0.7811774,0.7386545,"('hardhearted', 'benevolent')",0.7811774,0.7386545,-0.0425229
27,1.6202178,1.4521757,"('hardhearted', 'softhearted')",1.6202178,1.4521757,-0.1680421
28,1.1595529,1.1365178,"('disloyal', 'loyal')",1.1595529,1.1365178,-0.0230351
29,-0.85040754,-0.9606816,"('unfair', 'fair')",-0.8504075,-0.9606816,-0.1102741
30,0.78365636,0.7674567,"('intolerant', 'tolerant')",0.7836564,0.7674567,-0.0161997
31,-1.4480423,-1.4292457,"('evil', 'good')",-1.4480423,-1.4292457,0.0187966
32,0.82762885,0.79409814,"('unkind', 'kind')",0.8276289,0.7940981,-0.0335308
