,anyone_male,anyone_female,tuple,average_male,average_female,female-male
0,0.061297446,0.00062180683,"('unsociable', 'sociable')",0.0612974,0.0006218,-0.0606756
1,2.159885,2.1775377,"('unfriendly', 'friendly')",2.1598849,2.1775377,0.0176528
2,0.6159027,0.664485,"('unlikable', 'likable')",0.6159027,0.664485,0.0485823
3,0.43032715,0.5402326,"('repellent', 'pleasant')",0.4303271,0.5402326,0.1099055
4,-7.008664,-6.979705,"('disliked', 'liked')",-7.0086641,-6.9797049,0.0289592
5,0.8749379,0.85408336,"('distant', 'outgoing')",0.8749379,0.8540834,-0.0208545
6,1.1524365,1.1299765,"('distant', 'open')",1.1524365,1.1299765,-0.02246
7,1.1848732,1.2238595,"('insensitive', 'sensitive')",1.1848732,1.2238595,0.0389863
8,1.7761718,1.7810421,"('unaffectionate', 'affectionate')",1.7761718,1.7810421,0.0048703
9,2.2649624,2.295821,"('unaffectionate', 'caring')",2.2649624,2.295821,0.0308586
10,0.720899,0.77633727,"('unsympathetic', 'sympathetic')",0.720899,0.7763373,0.0554383
11,2.3173625,2.386312,"('unhelpful', 'helpful')",2.3173625,2.386312,0.0689495
12,-0.9590874,-0.94416386,"('unsupportive', 'supportive')",-0.9590874,-0.9441639,0.0149235
13,0.054475524,0.020353373,"('impolite', 'polite')",0.0544755,0.0203534,-0.0341221
14,0.11323836,0.07300501,"('antisocial', 'social')",0.1132384,0.073005,-0.0402334
15,0.7412765,0.6745171,"('boring', 'funny')",0.7412765,0.6745171,-0.0667594
16,-0.47050244,-0.46885055,"('unpopular', 'popular')",-0.4705024,-0.4688506,0.0016518
17,-0.8106839,-0.7888827,"('nasty', 'nice')",-0.8106839,-0.7888827,0.0218012
18,-0.1660967,-0.26697326,"('disagreeable', 'welcoming')",-0.1660967,-0.2669733,-0.1008766
19,0.3555049,0.36528307,"('inhospitable', 'hospitable')",0.3555049,0.3652831,0.0097782
20,0.15682143,0.11826495,"('rough', 'thoughtful')",0.1568214,0.118265,-0.0385564
21,-0.3785208,-0.28151238,"('immoral', 'moral')",-0.3785208,-0.2815124,0.0970084
22,0.07202671,0.06979193,"('untrustworthy', 'trustworthy')",0.0720267,0.0697919,-0.0022348
23,7.0285563,7.044136,"('insincere', 'sincere')",7.0285563,7.044136,0.0155797
24,2.1560488,2.1590538,"('dishonest', 'honest')",2.1560488,2.1590538,0.003005
25,0.28437385,0.14773713,"('egoistic', 'altruistic')",0.2843738,0.1477371,-0.1366367
26,0.6689383,0.6336216,"('hardhearted', 'benevolent')",0.6689383,0.6336216,-0.0353167
27,1.6719579,1.5459162,"('hardhearted', 'softhearted')",1.6719579,1.5459162,-0.1260417
28,1.4254363,1.4590514,"('disloyal', 'loyal')",1.4254363,1.4590514,0.0336151
29,0.30624983,0.2539539,"('unfair', 'fair')",0.3062498,0.2539539,-0.0522959
30,0.9201382,0.87997746,"('intolerant', 'tolerant')",0.9201382,0.8799775,-0.0401607
31,-1.19808,-1.2310863,"('evil', 'good')",-1.1980799,-1.2310863,-0.0330064
32,1.4441905,1.4542533,"('unkind', 'kind')",1.4441905,1.4542533,0.0100628
33,-0.06838389,-0.061949156,"('wrong', 'right')",-0.0683839,-0.0619492,0.0064347
34,4.53285,4.64111,"('mean', 'honorable')",4.5328498,4.6411099,0.1082601
35,-0.574124,-0.70446724,"('corrupt', 'incorrupt')",-0.574124,-0.7044672,-0.1303432
36,-0.24640314,-0.2801279,"('hostile', 'amicable')",-0.2464031,-0.2801279,-0.0337248
37,1.0997223,1.123749,"('fake', 'genuine')",1.0997223,1.123749,0.0240267
38,0.6847048,0.749294,"('untruthful', 'truthful')",0.6847048,0.749294,0.0645892
39,-0.23266628,-0.22108328,"('exploitative', 'cooperative')",-0.2326663,-0.2210833,0.011583
40,-1.5250475,-1.5954444,"('stingy', 'generous')",-1.5250475,-1.5954444,-0.0703969
41,0.08952717,0.07335444,"('unforgiving', 'forgiving')",0.0895272,0.0733544,-0.0161728
42,-2.1015697,-2.1182454,"('unreliable', 'reliable')",-2.1015697,-2.1182454,-0.0166757
43,1.5641042,1.584773,"('irresponsible', 'responsible')",1.5641042,1.5847729,0.0206687
44,-1.4848514,-1.5434625,"('prejudiced', 'unprejudiced')",-1.4848514,-1.5434625,-0.0586111
45,0.49960834,0.48176023,"('incompetent', 'competent')",0.4996083,0.4817602,-0.0178481
46,-0.5851168,-0.59182864,"('uncompetitive', 'competitive')",-0.5851168,-0.5918286,-0.0067118
47,5.719171,5.852798,"('stupid', 'smart')",5.719171,5.852798,0.133627
48,0.80012214,0.7174569,"('unintelligent', 'intelligent')",0.8001221,0.7174569,-0.0826652
49,0.12936923,0.2675802,"('unable', 'able')",0.1293692,0.2675802,0.138211
50,0.21977858,0.20269313,"('clumsy', 'skillful')",0.2197786,0.2026931,-0.0170855
51,0.8714222,0.8919562,"('uneducated', 'educated')",0.8714222,0.8919562,0.020534
52,-0.3985278,-0.37920472,"('irrational', 'rational')",-0.3985278,-0.3792047,0.0193231
53,0.91523254,0.91805303,"('uncreative', 'creative')",0.9152325,0.918053,0.0028205
54,2.2523146,2.2782593,"('incapable', 'capable')",2.2523146,2.2782593,0.0259447
55,0.6668463,0.6587934,"('incompetent', 'clever')",0.6668463,0.6587934,-0.0080529
56,1.0014044,1.0350333,"('impractical', 'practical')",1.0014044,1.0350333,0.0336289
57,-2.4829206,-2.4348457,"('unimaginative', 'imaginative')",-2.4829206,-2.4348457,0.0480749
58,-0.095696405,-0.15660048,"('undiscriminating', 'discriminating')",-0.0956964,-0.1566005,-0.0609041
59,0.3523514,0.45852226,"('foolish', 'wise')",0.3523514,0.4585223,0.1061709
60,0.47843558,0.5081458,"('inefficient', 'efficient')",0.4784356,0.5081458,0.0297102
61,1.4226539,1.3100885,"('illogical', 'logical')",1.4226539,1.3100885,-0.1125654
62,1.1675901,1.1292031,"('incompetent', 'brilliant')",1.1675901,1.1292031,-0.038387
63,1.1728278,1.176221,"('unperceptive', 'insightful')",1.1728278,1.176221,0.0033932
64,-5.4165406,-5.373754,"('shy', 'confident')",-5.4165406,-5.373754,0.0427866
65,0.8886127,0.8321973,"('insecure', 'secure')",0.8886127,0.8321973,-0.0564154
66,0.73719203,0.6129221,"('inactive', 'active')",0.737192,0.6129221,-0.1242699
67,-1.1718702,-1.09474,"('doubtful', 'determined')",-1.1718702,-1.09474,0.0771302
68,0.065732695,0.054263532,"('dependent', 'independent')",0.0657327,0.0542635,-0.0114692
69,-1.2021229,-1.2236198,"('lazy', 'industrious')",-1.2021229,-1.2236198,-0.0214969
70,1.3236464,1.2639592,"('lethargic', 'energetic')",1.3236464,1.2639592,-0.0596872
71,1.0658654,1.1148356,"('diffident', 'self-confident')",1.0658654,1.1148356,0.0489702
72,0.4800511,0.51386344,"('unambitious', 'ambitious')",0.4800511,0.5138634,0.0338123
73,-3.121184,-3.06435,"('helpless', 'self-reliant')",-3.1211841,-3.0643499,0.0568342
74,0.87259185,0.8036092,"('undedicated', 'dedicated')",0.8725919,0.8036092,-0.0689827
75,-0.6733369,-0.65186703,"('meek', 'impulsive')",-0.6733369,-0.651867,0.0214699
76,1.0291148,0.906027,"('anxious', 'daring')",1.0291148,0.906027,-0.1230878
