,type_male,type_female,tuple,average_male,average_female,female-male
0,-0.32221627,-0.2520273,"('unsociable', 'sociable')",-0.3222163,-0.2520273,0.070189
1,1.1459035,1.0014902,"('unfriendly', 'friendly')",1.1459035,1.0014902,-0.1444133
2,-0.28434297,-0.2463868,"('unlikable', 'likable')",-0.284343,-0.2463868,0.0379562
3,0.6751782,0.7932598,"('repellent', 'pleasant')",0.6751782,0.7932598,0.1180816
4,-7.21307,-7.454013,"('disliked', 'liked')",-7.2130699,-7.4540129,-0.240943
5,-0.63305825,-0.7802626,"('distant', 'outgoing')",-0.6330582,-0.7802626,-0.1472044
6,0.032130003,-0.19029003,"('distant', 'open')",0.03213,-0.19029,-0.22242
7,0.9293332,1.0319418,"('insensitive', 'sensitive')",0.9293332,1.0319418,0.1026086
8,1.0488882,0.8691842,"('unaffectionate', 'affectionate')",1.0488882,0.8691842,-0.179704
9,1.2850133,1.1970457,"('unaffectionate', 'caring')",1.2850133,1.1970457,-0.0879676
10,0.71547055,0.90475863,"('unsympathetic', 'sympathetic')",0.7154706,0.9047586,0.189288
11,1.2463745,1.3744476,"('unhelpful', 'helpful')",1.2463745,1.3744476,0.1280731
12,-1.9099485,-1.9592447,"('unsupportive', 'supportive')",-1.9099485,-1.9592447,-0.0492962
13,-0.5861064,-0.44639838,"('impolite', 'polite')",-0.5861064,-0.4463984,0.139708
14,-0.01239104,0.07031728,"('antisocial', 'social')",-0.012391,0.0703173,0.0827083
15,-0.09753897,-0.2169097,"('boring', 'funny')",-0.097539,-0.2169097,-0.1193707
16,-0.39641488,-0.45421034,"('unpopular', 'popular')",-0.3964149,-0.4542103,-0.0577954
17,-0.47439948,-0.49557945,"('nasty', 'nice')",-0.4743995,-0.4955795,-0.02118
18,-0.3317104,-0.42074442,"('disagreeable', 'welcoming')",-0.3317104,-0.4207444,-0.089034
19,-0.62173635,-0.77215934,"('inhospitable', 'hospitable')",-0.6217363,-0.7721593,-0.150423
20,1.0944031,1.0251765,"('rough', 'thoughtful')",1.0944031,1.0251765,-0.0692266
