,tabletop_male,tabletop_female,tuple,average_male,average_female,female-male
0,0.9330947,0.8295802,"('unsociable', 'sociable')",0.9330947,0.8295802,-0.1035145
1,-0.07492423,-0.070046306,"('unfriendly', 'friendly')",-0.0749242,-0.0700463,0.0048779
2,0.1994552,0.27156278,"('unlikable', 'likable')",0.1994552,0.2715628,0.0721076
3,0.03682158,0.15582758,"('repellent', 'pleasant')",0.0368216,0.1558276,0.119006
4,-3.9670281,-3.974995,"('disliked', 'liked')",-3.9670281,-3.9749949,-0.0079668
5,-1.1873976,-1.1802334,"('distant', 'outgoing')",-1.1873976,-1.1802334,0.0071642
6,-1.0877014,-1.0216492,"('distant', 'open')",-1.0877014,-1.0216492,0.0660522
7,1.1103595,1.2005764,"('insensitive', 'sensitive')",1.1103595,1.2005764,0.0902169
8,-0.8569004,-0.828376,"('unaffectionate', 'affectionate')",-0.8569004,-0.828376,0.0285244
9,-0.14741379,-0.12299687,"('unaffectionate', 'caring')",-0.1474138,-0.1229969,0.0244169
10,0.062117636,0.084969126,"('unsympathetic', 'sympathetic')",0.0621176,0.0849691,0.0228515
11,1.5272157,1.4331828,"('unhelpful', 'helpful')",1.5272157,1.4331828,-0.0940329
12,-1.1424123,-1.1274253,"('unsupportive', 'supportive')",-1.1424123,-1.1274253,0.014987
13,0.36730134,0.24619469,"('impolite', 'polite')",0.3673013,0.2461947,-0.1211066
14,1.3968213,1.3441757,"('antisocial', 'social')",1.3968213,1.3441757,-0.0526456
15,0.3247031,0.29747978,"('boring', 'funny')",0.3247031,0.2974798,-0.0272233
16,-0.41902792,-0.4301072,"('unpopular', 'popular')",-0.4190279,-0.4301072,-0.0110793
17,-0.49005923,-0.57026756,"('nasty', 'nice')",-0.4900592,-0.5702676,-0.0802084
18,-0.45327947,-0.3646928,"('disagreeable', 'welcoming')",-0.4532795,-0.3646928,0.0885867
19,-2.0289593,-2.0051188,"('inhospitable', 'hospitable')",-2.0289593,-2.0051188,0.0238405
20,0.5249699,0.44753766,"('rough', 'thoughtful')",0.5249699,0.4475377,-0.0774322
21,0.67240554,0.7546217,"('immoral', 'moral')",0.6724055,0.7546217,0.0822162
22,0.7989603,0.84447217,"('untrustworthy', 'trustworthy')",0.7989603,0.8444722,0.0455119
23,3.394845,3.3156664,"('insincere', 'sincere')",3.394845,3.3156664,-0.0791786
24,0.49986112,0.512315,"('dishonest', 'honest')",0.4998611,0.512315,0.0124539
25,-0.059276693,-0.08987073,"('egoistic', 'altruistic')",-0.0592767,-0.0898707,-0.030594
26,-0.04238648,-0.094616264,"('hardhearted', 'benevolent')",-0.0423865,-0.0946163,-0.0522298
27,0.017392956,0.025626814,"('hardhearted', 'softhearted')",0.017393,0.0256268,0.0082338
28,-0.084602594,-0.16395582,"('disloyal', 'loyal')",-0.0846026,-0.1639558,-0.0793532
29,-0.20211226,-0.20160139,"('unfair', 'fair')",-0.2021123,-0.2016014,0.0005109
30,0.98075134,0.84437793,"('intolerant', 'tolerant')",0.9807513,0.8443779,-0.1363734
31,-1.8319409,-1.8149669,"('evil', 'good')",-1.8319409,-1.8149669,0.016974
32,0.8584017,0.7974769,"('unkind', 'kind')",0.8584017,0.7974769,-0.0609248
33,-0.65495324,-0.5963967,"('wrong', 'right')",-0.6549532,-0.5963967,0.0585565
34,2.2569242,2.2435033,"('mean', 'honorable')",2.2569242,2.2435033,-0.0134209
35,-1.1111583,-1.1530893,"('corrupt', 'incorrupt')",-1.1111583,-1.1530893,-0.041931
36,-1.5399348,-1.546362,"('hostile', 'amicable')",-1.5399348,-1.546362,-0.0064272
37,-0.050944455,-0.023216277,"('fake', 'genuine')",-0.0509445,-0.0232163,0.0277282
38,-0.12579082,-0.20486689,"('untruthful', 'truthful')",-0.1257908,-0.2048669,-0.0790761
39,1.1202527,1.1238992,"('exploitative', 'cooperative')",1.1202527,1.1238992,0.0036465
40,-1.2498348,-1.2071041,"('stingy', 'generous')",-1.2498348,-1.2071041,0.0427307
41,0.540638,0.4796743,"('unforgiving', 'forgiving')",0.540638,0.4796743,-0.0609637
42,-1.343826,-1.2691946,"('unreliable', 'reliable')",-1.3438261,-1.2691946,0.0746315
43,0.33785024,0.24642105,"('irresponsible', 'responsible')",0.3378502,0.2464211,-0.0914291
44,-0.6902275,-0.7509783,"('prejudiced', 'unprejudiced')",-0.6902275,-0.7509783,-0.0607508
45,0.24149652,0.22958192,"('incompetent', 'competent')",0.2414965,0.2295819,-0.0119146
46,0.21716648,0.15984009,"('uncompetitive', 'competitive')",0.2171665,0.1598401,-0.0573264
47,2.861026,2.9150267,"('stupid', 'smart')",2.861026,2.9150267,0.0540007
48,1.0401398,1.0849502,"('unintelligent', 'intelligent')",1.0401398,1.0849502,0.0448104
49,0.32547274,0.35362715,"('unable', 'able')",0.3254727,0.3536271,0.0281544
50,-0.18917163,-0.100004844,"('clumsy', 'skillful')",-0.1891716,-0.1000048,0.0891668
51,0.6345447,0.6383525,"('uneducated', 'educated')",0.6345447,0.6383525,0.0038078
52,-0.8015487,-0.7994012,"('irrational', 'rational')",-0.8015487,-0.7994012,0.0021475
53,-0.53777134,-0.5791978,"('uncreative', 'creative')",-0.5377713,-0.5791978,-0.0414265
54,-0.09002033,-0.06394108,"('incapable', 'capable')",-0.0900203,-0.0639411,0.0260792
55,1.5955142,1.6460137,"('incompetent', 'clever')",1.5955142,1.6460137,0.0504995
56,1.4401406,1.3501658,"('impractical', 'practical')",1.4401406,1.3501658,-0.0899748
57,-2.0548296,-2.0406206,"('unimaginative', 'imaginative')",-2.0548296,-2.0406206,0.014209
58,-0.5002747,-0.5529285,"('undiscriminating', 'discriminating')",-0.5002747,-0.5529285,-0.0526538
59,-0.67610985,-0.6331383,"('foolish', 'wise')",-0.6761099,-0.6331383,0.0429716
60,2.099376,1.9886497,"('inefficient', 'efficient')",2.099376,1.9886497,-0.1107263
61,0.63139594,0.6092427,"('illogical', 'logical')",0.6313959,0.6092427,-0.0221532
