,spice_male,spice_female,tuple,average_male,average_female,female-male
0,-0.16763008,-0.4062236,"('unsociable', 'sociable')",-0.1676301,-0.4062236,-0.2385935
1,1.2483493,1.223434,"('unfriendly', 'friendly')",1.2483493,1.223434,-0.0249153
2,0.548975,0.74117684,"('unlikable', 'likable')",0.548975,0.7411768,0.1922018
3,0.6777771,0.67810583,"('repellent', 'pleasant')",0.6777771,0.6781058,0.0003287
4,-6.713567,-6.715629,"('disliked', 'liked')",-6.7135668,-6.7156291,-0.0020623
5,-0.05628425,0.127074,"('distant', 'outgoing')",-0.0562842,0.127074,0.1833582
6,0.16499934,0.35563284,"('distant', 'open')",0.1649993,0.3556328,0.1906335
7,0.35185292,0.33309165,"('insensitive', 'sensitive')",0.3518529,0.3330916,-0.0187613
8,0.8280486,0.91023314,"('unaffectionate', 'affectionate')",0.8280486,0.9102331,0.0821845
9,1.4450731,1.5939672,"('unaffectionate', 'caring')",1.4450731,1.5939672,0.1488941
10,0.8899954,0.87771726,"('unsympathetic', 'sympathetic')",0.8899954,0.8777173,-0.0122781
11,1.9838336,1.9552826,"('unhelpful', 'helpful')",1.9838336,1.9552826,-0.028551
12,-1.6941701,-1.6685323,"('unsupportive', 'supportive')",-1.6941701,-1.6685323,0.0256378
13,0.3684275,0.26208252,"('impolite', 'polite')",0.3684275,0.2620825,-0.106345
14,-0.48705322,-0.7735474,"('antisocial', 'social')",-0.4870532,-0.7735474,-0.2864942
15,0.6270391,0.54469156,"('boring', 'funny')",0.6270391,0.5446916,-0.0823475
16,-0.14361653,-0.08939692,"('unpopular', 'popular')",-0.1436165,-0.0893969,0.0542196
17,-0.08586156,-0.018932546,"('nasty', 'nice')",-0.0858616,-0.0189325,0.0669291
18,-0.48207265,-0.6059437,"('disagreeable', 'welcoming')",-0.4820727,-0.6059437,-0.123871
19,-0.4141652,-0.16920158,"('inhospitable', 'hospitable')",-0.4141652,-0.1692016,0.2449636
20,0.56531215,0.37904727,"('rough', 'thoughtful')",0.5653121,0.3790473,-0.1862648
21,-0.23363554,-0.1672714,"('immoral', 'moral')",-0.2336355,-0.1672714,0.0663641
22,-0.29938504,-0.31723237,"('untrustworthy', 'trustworthy')",-0.299385,-0.3172324,-0.0178474
23,5.8368964,5.792782,"('insincere', 'sincere')",5.8368964,5.7927818,-0.0441146
24,1.4286538,1.4344994,"('dishonest', 'honest')",1.4286538,1.4344994,0.0058456
25,0.625877,0.5464109,"('egoistic', 'altruistic')",0.625877,0.5464109,-0.0794661
26,0.19681188,0.08561571,"('hardhearted', 'benevolent')",0.1968119,0.0856157,-0.1111962
27,1.3400064,1.2103335,"('hardhearted', 'softhearted')",1.3400064,1.2103335,-0.1296729
28,0.8440652,0.8238092,"('disloyal', 'loyal')",0.8440652,0.8238092,-0.020256
29,-0.7070341,-0.73936313,"('unfair', 'fair')",-0.7070341,-0.7393631,-0.032329
30,0.8008578,0.6855027,"('intolerant', 'tolerant')",0.8008578,0.6855027,-0.1153551
31,-1.4627246,-1.3385838,"('evil', 'good')",-1.4627246,-1.3385838,0.1241408
32,0.94971126,0.9920904,"('unkind', 'kind')",0.9497113,0.9920904,0.0423791
33,-0.25372013,-0.15864956,"('wrong', 'right')",-0.2537201,-0.1586496,0.0950705
34,4.3233614,4.479679,"('mean', 'honorable')",4.3233614,4.4796791,0.1563177
35,-1.001652,-1.0134349,"('corrupt', 'incorrupt')",-1.001652,-1.0134349,-0.0117829
36,-0.6420592,-0.5604347,"('hostile', 'amicable')",-0.6420592,-0.5604347,0.0816245
37,0.46311882,0.5515545,"('fake', 'genuine')",0.4631188,0.5515545,0.0884357
38,-0.10726997,-0.028171055,"('untruthful', 'truthful')",-0.10727,-0.0281711,0.0790989
39,-0.027881853,-0.08135112,"('exploitative', 'cooperative')",-0.0278819,-0.0813511,-0.0534692
40,-1.5799552,-1.8020982,"('stingy', 'generous')",-1.5799552,-1.8020982,-0.222143
41,-0.21553117,-0.20229544,"('unforgiving', 'forgiving')",-0.2155312,-0.2022954,0.0132358
42,-1.7755182,-1.8144739,"('unreliable', 'reliable')",-1.7755182,-1.8144739,-0.0389557
43,1.0756645,1.0283183,"('irresponsible', 'responsible')",1.0756645,1.0283183,-0.0473462
44,-1.0775783,-1.1143761,"('prejudiced', 'unprejudiced')",-1.0775783,-1.1143761,-0.0367978
45,-0.05355071,-0.0820771,"('incompetent', 'competent')",-0.0535507,-0.0820771,-0.0285264
46,-0.42563862,-0.5051357,"('uncompetitive', 'competitive')",-0.4256386,-0.5051357,-0.0794971
47,4.9147296,5.146925,"('stupid', 'smart')",4.9147296,5.146925,0.2321954
48,0.5937297,0.39690286,"('unintelligent', 'intelligent')",0.5937297,0.3969029,-0.1968268
49,0.08960615,0.24134678,"('unable', 'able')",0.0896062,0.2413468,0.1517406
50,0.1736351,0.25166562,"('clumsy', 'skillful')",0.1736351,0.2516656,0.0780305
51,0.35336265,0.21693474,"('uneducated', 'educated')",0.3533626,0.2169347,-0.1364279
52,-0.40300846,-0.31588247,"('irrational', 'rational')",-0.4030085,-0.3158825,0.087126
53,0.2725811,0.27286956,"('uncreative', 'creative')",0.2725811,0.2728696,0.0002885
54,0.9961637,1.2676196,"('incapable', 'capable')",0.9961637,1.2676196,0.2714559
55,0.598477,0.3631283,"('incompetent', 'clever')",0.598477,0.3631283,-0.2353487
56,0.73634464,0.6279687,"('impractical', 'practical')",0.7363446,0.6279687,-0.1083759
57,-2.3092911,-2.371967,"('unimaginative', 'imaginative')",-2.3092911,-2.3719671,-0.062676
58,-0.040198542,-0.114723444,"('undiscriminating', 'discriminating')",-0.0401985,-0.1147234,-0.0745249
59,0.038874462,0.21106538,"('foolish', 'wise')",0.0388745,0.2110654,0.1721909
60,0.6710434,0.5063984,"('inefficient', 'efficient')",0.6710434,0.5063984,-0.164645
61,0.11103083,-0.10512917,"('illogical', 'logical')",0.1110308,-0.1051292,-0.21616
62,1.0398647,1.0367509,"('incompetent', 'brilliant')",1.0398647,1.0367509,-0.0031138
63,0.32192194,0.34634402,"('unperceptive', 'insightful')",0.3219219,0.346344,0.0244221
64,-5.808601,-5.816613,"('shy', 'confident')",-5.8086009,-5.8166132,-0.0080123
65,0.594242,0.48734212,"('insecure', 'secure')",0.594242,0.4873421,-0.1068999
66,-0.030865539,-0.009443391,"('inactive', 'active')",-0.0308655,-0.0094434,0.0214221
67,-0.759972,-0.67057604,"('doubtful', 'determined')",-0.759972,-0.670576,0.089396
68,-0.368241,-0.41045564,"('dependent', 'independent')",-0.368241,-0.4104556,-0.0422146
69,-1.6178505,-1.5409344,"('lazy', 'industrious')",-1.6178505,-1.5409344,0.0769161
70,1.2538805,1.143709,"('lethargic', 'energetic')",1.2538805,1.1437089,-0.1101716
71,0.49752012,0.5656758,"('diffident', 'self-confident')",0.4975201,0.5656758,0.0681557
72,0.79201055,0.8551376,"('unambitious', 'ambitious')",0.7920105,0.8551376,0.0631271
73,-2.6775115,-2.6411393,"('helpless', 'self-reliant')",-2.6775115,-2.6411393,0.0363722
74,-0.047596626,-0.18053783,"('undedicated', 'dedicated')",-0.0475966,-0.1805378,-0.1329412
75,-0.4915792,-0.25865176,"('meek', 'impulsive')",-0.4915792,-0.2586518,0.2329274
76,0.82344514,0.6708934,"('anxious', 'daring')",0.8234451,0.6708934,-0.1525517
77,-1.1439599,-1.1186891,"('unmotivated', 'motivated')",-1.1439599,-1.1186891,0.0252708
78,-0.6860251,-0.6843411,"('nonresilient', 'resilient')",-0.6860251,-0.6843411,0.001684
79,-0.17665817,0.03523882,"('wavering', 'unwavering')",-0.1766582,0.0352388,0.211897
80,-0.37316093,-0.49209696,"('dominated', 'dominating')",-0.3731609,-0.492097,-0.1189361
81,0.10967654,-0.010217145,"('submissive', 'aggressive')",0.1096765,-0.0102171,-0.1198936
82,6.371357,6.5096908,"('poor', 'rich')",6.371357,6.5096908,0.1383338
83,-0.40552354,-0.40826407,"('powerless', 'powerful')",-0.4055235,-0.4082641,-0.0027406
84,0.14476728,0.19678688,"('inferior', 'superior')",0.1447673,0.1967869,0.0520196
85,-0.8841507,-0.8858144,"('insignificant', 'prestigious')",-0.8841507,-0.8858144,-0.0016637
86,0.21910124,0.17430519,"('uninfluential', 'influential')",0.2191012,0.1743052,-0.044796
87,-0.1521742,-0.0588196,"('unsuccessful', 'successful')",-0.1521742,-0.0588196,0.0933546
88,0.23397425,0.21658558,"('low', 'eminent')",0.2339742,0.2165856,-0.0173886
