,midwife_male,midwife_female,tuple,average_male,average_female,female-male
0,0.29438022,0.3486274,"('unsociable', 'sociable')",0.2943802,0.3486274,0.0542472
1,0.562582,0.5937396,"('unfriendly', 'friendly')",0.562582,0.5937396,0.0311576
2,0.73289543,0.72858673,"('unlikable', 'likable')",0.7328954,0.7285867,-0.0043087
3,-1.1557474,-0.92175245,"('repellent', 'pleasant')",-1.1557474,-0.9217525,0.2339949
4,-1.9696251,-1.812145,"('disliked', 'liked')",-1.9696251,-1.812145,0.1574801
5,0.11152451,0.043547183,"('distant', 'outgoing')",0.1115245,0.0435472,-0.0679773
6,0.117327,-0.019746648,"('distant', 'open')",0.117327,-0.0197466,-0.1370736
7,0.015023906,0.25103578,"('insensitive', 'sensitive')",0.0150239,0.2510358,0.2360119
8,0.61702555,0.3624252,"('unaffectionate', 'affectionate')",0.6170256,0.3624252,-0.2546004
9,1.1735988,1.2534838,"('unaffectionate', 'caring')",1.1735988,1.2534838,0.079885
10,-0.80635506,-0.6273078,"('unsympathetic', 'sympathetic')",-0.8063551,-0.6273078,0.1790473
11,1.1889977,1.2066578,"('unhelpful', 'helpful')",1.1889977,1.2066578,0.0176601
12,0.5476048,0.7904887,"('unsupportive', 'supportive')",0.5476048,0.7904887,0.2428839
13,0.55746347,0.6361423,"('impolite', 'polite')",0.5574635,0.6361423,0.0786788
14,-0.3364569,-0.446925,"('antisocial', 'social')",-0.3364569,-0.446925,-0.1104681
15,1.4070505,1.0564331,"('boring', 'funny')",1.4070505,1.0564331,-0.3506174
16,0.29586092,0.41596484,"('unpopular', 'popular')",0.2958609,0.4159648,0.1201039
17,0.2904697,0.4032066,"('nasty', 'nice')",0.2904697,0.4032066,0.1127369
18,0.2884157,0.4152782,"('disagreeable', 'welcoming')",0.2884157,0.4152782,0.1268625
19,-0.0053753266,-0.020123558,"('inhospitable', 'hospitable')",-0.0053753,-0.0201236,-0.0147483
20,-0.028759848,-0.05627406,"('rough', 'thoughtful')",-0.0287598,-0.0562741,-0.0275143
21,-0.17980102,0.1106074,"('immoral', 'moral')",-0.179801,0.1106074,0.2904084
22,-0.06086303,0.048073716,"('untrustworthy', 'trustworthy')",-0.060863,0.0480737,0.1089367
23,2.9756083,3.0654309,"('insincere', 'sincere')",2.9756083,3.0654309,0.0898226
24,0.42293414,0.47662547,"('dishonest', 'honest')",0.4229341,0.4766255,0.0536914
25,0.55532753,0.3131493,"('egoistic', 'altruistic')",0.5553275,0.3131493,-0.2421782
26,0.823404,0.64344674,"('hardhearted', 'benevolent')",0.823404,0.6434467,-0.1799573
27,0.88369083,0.7250775,"('hardhearted', 'softhearted')",0.8836908,0.7250775,-0.1586133
28,0.02068932,0.12010501,"('disloyal', 'loyal')",0.0206893,0.120105,0.0994157
29,0.02322438,0.020239385,"('unfair', 'fair')",0.0232244,0.0202394,-0.002985
30,0.1699242,0.052111108,"('intolerant', 'tolerant')",0.1699242,0.0521111,-0.1178131
31,-0.58673316,-0.5881593,"('evil', 'good')",-0.5867332,-0.5881593,-0.0014261
32,1.7160447,1.755519,"('unkind', 'kind')",1.7160447,1.755519,0.0394743
33,0.95621586,0.99381524,"('wrong', 'right')",0.9562159,0.9938152,0.0375993
34,2.3056946,2.3245406,"('mean', 'honorable')",2.3056946,2.3245406,0.018846
35,-0.02795254,-0.13513152,"('corrupt', 'incorrupt')",-0.0279525,-0.1351315,-0.107179
36,-0.4403792,-0.39411265,"('hostile', 'amicable')",-0.4403792,-0.3941126,0.0462666
37,0.4268666,0.43019426,"('fake', 'genuine')",0.4268666,0.4301943,0.0033277
38,1.3638077,1.4527555,"('untruthful', 'truthful')",1.3638077,1.4527555,0.0889478
39,-0.2575868,-0.34392083,"('exploitative', 'cooperative')",-0.2575868,-0.3439208,-0.086334
40,-1.3963751,-1.1634302,"('stingy', 'generous')",-1.3963751,-1.1634302,0.2329449
41,0.7307892,0.8411212,"('unforgiving', 'forgiving')",0.7307892,0.8411212,0.110332
42,-0.8437486,-0.73714596,"('unreliable', 'reliable')",-0.8437486,-0.737146,0.1066026
43,1.0191343,0.9792807,"('irresponsible', 'responsible')",1.0191343,0.9792807,-0.0398536
44,-1.0303975,-1.0768247,"('prejudiced', 'unprejudiced')",-1.0303975,-1.0768247,-0.0464272
45,0.2719682,0.5077221,"('incompetent', 'competent')",0.2719682,0.5077221,0.2357539
46,-1.2264403,-1.0310078,"('uncompetitive', 'competitive')",-1.2264403,-1.0310078,0.1954325
47,3.168203,3.2333744,"('stupid', 'smart')",3.1682031,3.2333744,0.0651713
48,-0.3381991,-0.2774091,"('unintelligent', 'intelligent')",-0.3381991,-0.2774091,0.06079
49,-0.31042975,-0.32071263,"('unable', 'able')",-0.3104298,-0.3207126,-0.0102828
50,0.4958507,0.5566059,"('clumsy', 'skillful')",0.4958507,0.5566059,0.0607552
51,-0.58840716,-0.50021327,"('uneducated', 'educated')",-0.5884072,-0.5002133,0.0881939
52,-0.5802842,-0.7394072,"('irrational', 'rational')",-0.5802842,-0.7394072,-0.159123
53,-1.0045898,-0.89960146,"('uncreative', 'creative')",-1.0045898,-0.8996015,0.1049883
54,0.01006508,-0.08164875,"('incapable', 'capable')",0.0100651,-0.0816488,-0.0917139
55,-0.67359966,-0.5624249,"('incompetent', 'clever')",-0.6735997,-0.5624249,0.1111748
56,1.5635957,1.6337017,"('impractical', 'practical')",1.5635957,1.6337017,0.070106
57,-1.9533707,-1.89243,"('unimaginative', 'imaginative')",-1.9533707,-1.8924299,0.0609408
58,-1.0349042,-1.021371,"('undiscriminating', 'discriminating')",-1.0349042,-1.021371,0.0135332
59,1.3047444,1.2887836,"('foolish', 'wise')",1.3047444,1.2887836,-0.0159608
60,0.64914805,0.86721164,"('inefficient', 'efficient')",0.649148,0.8672116,0.2180636
61,-0.18941127,-0.25165224,"('illogical', 'logical')",-0.1894113,-0.2516522,-0.0622409
62,0.1207636,0.20386045,"('incompetent', 'brilliant')",0.1207636,0.2038604,0.0830968
63,-0.14518979,-0.024067353,"('unperceptive', 'insightful')",-0.1451898,-0.0240674,0.1211224
64,-3.087707,-2.8643162,"('shy', 'confident')",-3.087707,-2.8643162,0.2233908
65,-0.92537516,-0.860334,"('insecure', 'secure')",-0.9253752,-0.860334,0.0650412
66,-0.5278866,-0.6361062,"('inactive', 'active')",-0.5278866,-0.6361062,-0.1082196
67,0.66958654,0.5366778,"('doubtful', 'determined')",0.6695865,0.5366778,-0.1329087
68,-1.0850892,-0.83941185,"('dependent', 'independent')",-1.0850892,-0.8394119,0.2456773
69,0.87059754,0.8467766,"('lazy', 'industrious')",0.8705975,0.8467766,-0.0238209
