,fiserv_male,fiserv_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.61770755,-0.69018817,"('unsociable', 'sociable')",-0.2505002,-0.37850103,-0.4341039,-0.5343446,-0.1002407
1,-1.0986185,-1.164796,"('unfriendly', 'friendly')",1.4541943,1.3249347,0.1777879,0.0800694,-0.0977185
2,0.64016944,0.71534383,"('unlikable', 'likable')",1.0116777,1.0842528,0.8259236,0.8997983,0.0738747
3,-0.012558639,0.04446625,"('repellent', 'pleasant')",0.24442492,0.2594018,0.1159331,0.151934,0.0360009
4,-0.08507371,-0.11098599,"('disliked', 'liked')",-5.472336,-5.5369453,-2.7787046,-2.8239655,-0.0452609
5,-1.4434787,-1.3657618,"('distant', 'outgoing')",-0.51035887,-0.48022223,-0.9769188,-0.922992,0.0539268
6,-1.882993,-1.8065957,"('distant', 'open')",-0.17941901,-0.17567998,-1.031206,-0.9911379,0.0400681
7,-0.33532876,-0.33038637,"('insensitive', 'sensitive')",0.07431536,0.098165184,-0.1305067,-0.1161106,0.0143961
8,-1.3293935,-1.3403802,"('unaffectionate', 'affectionate')",0.47196656,0.3869778,-0.4287135,-0.4767012,-0.0479877
9,-1.4247812,-1.4673539,"('unaffectionate', 'caring')",0.61549294,0.55492485,-0.4046441,-0.4562145,-0.0515704
10,-1.0073643,-1.0175034,"('unsympathetic', 'sympathetic')",-0.8917239,-0.90671235,-0.9495441,-0.9621079,-0.0125638
11,-0.46749297,-0.5198037,"('unhelpful', 'helpful')",1.3876839,1.3638972,0.4600955,0.4220468,-0.0380487
12,-1.0106529,-0.8793587,"('unsupportive', 'supportive')",-2.1468592,-2.1048539,-1.5787561,-1.4921063,0.0866498
13,0.18781772,0.12959158,"('impolite', 'polite')",-0.6006043,-0.62721884,-0.2063933,-0.2488136,-0.0424203
14,0.43077028,0.45250976,"('antisocial', 'social')",-0.22160426,-0.29565904,0.104583,0.0784254,-0.0261576
15,0.13153277,0.06584389,"('boring', 'funny')",0.8394665,0.8115902,0.4854997,0.438717,-0.0467827
16,-0.3860942,-0.42974052,"('unpopular', 'popular')",0.83168006,0.8261596,0.2227929,0.1982095,-0.0245834
17,-0.20417191,-0.22313668,"('nasty', 'nice')",-0.22583896,-0.21719785,-0.2150054,-0.2201673,-0.0051619
18,-0.16095605,-0.13256668,"('disagreeable', 'welcoming')",-0.32924145,-0.40452844,-0.2450988,-0.2685476,-0.0234488
19,-1.4253098,-1.3972839,"('inhospitable', 'hospitable')",-0.073798,-0.009151718,-0.7495539,-0.7032178,0.0463361
20,0.6053721,0.59783804,"('rough', 'thoughtful')",1.1549381,1.0890468,0.8801551,0.8434424,-0.0367127
21,0.60837924,0.53761494,"('immoral', 'moral')",-0.14009944,-0.1374994,0.2341399,0.2000578,-0.0340821
22,0.2655797,0.25531378,"('untrustworthy', 'trustworthy')",-0.5962013,-0.7196032,-0.1653108,-0.2321447,-0.0668339
23,-0.5505003,-0.62771314,"('insincere', 'sincere')",4.9463234,4.79168,2.1979115,2.0819833,-0.1159282
24,-0.6003344,-0.6082866,"('dishonest', 'honest')",0.45403868,0.3937328,-0.0731479,-0.1072769,-0.034129
25,0.068365596,0.038635552,"('egoistic', 'altruistic')",1.6546223,1.6082618,0.8614939,0.8234487,-0.0380452
26,0.11224789,0.08578112,"('hardhearted', 'benevolent')",1.8176463,1.7531724,0.9649471,0.9194767,-0.0454704
27,-0.7648708,-0.7447853,"('hardhearted', 'softhearted')",0.98599744,0.9326565,0.1105633,0.0939356,-0.0166277
28,-0.16961107,-0.31355438,"('disloyal', 'loyal')",1.0884882,0.90100455,0.4594386,0.2937251,-0.1657135
29,-0.5156982,-0.56320345,"('unfair', 'fair')",-0.47023502,-0.6171342,-0.4929666,-0.5901688,-0.0972022
30,1.2795446,1.1974862,"('intolerant', 'tolerant')",1.487112,1.4172904,1.3833283,1.3073883,-0.07594
31,-1.0615159,-0.9376376,"('evil', 'good')",-0.90472174,-0.9387573,-0.9831188,-0.9381975,0.0449213
32,-0.14574157,-0.2215397,"('unkind', 'kind')",0.84875345,0.70627254,0.3515059,0.2423664,-0.1091395
33,0.40137765,0.35319135,"('wrong', 'right')",-0.57399505,-0.6384576,-0.0863087,-0.1426331,-0.0563244
34,-0.37032408,-0.2896316,"('mean', 'honorable')",5.5979133,5.6692786,2.6137946,2.6898236,0.076029
35,-0.17487961,-0.2434092,"('corrupt', 'incorrupt')",0.13291715,0.016904691,-0.0209812,-0.1132523,-0.0922711
36,-1.0689768,-1.1239635,"('hostile', 'amicable')",0.72396606,0.4912895,-0.1725053,-0.316337,-0.1438317
37,-0.2665753,-0.24741912,"('fake', 'genuine')",-0.23895797,-0.23219088,-0.2527666,-0.239805,0.0129616
38,-1.0024809,-1.0079324,"('untruthful', 'truthful')",-0.31810692,-0.33314845,-0.6602939,-0.6705405,-0.0102466
39,1.0285542,0.9933332,"('exploitative', 'cooperative')",0.33833972,0.3286152,0.6834469,0.6609742,-0.0224727
40,-0.05519018,0.003217631,"('stingy', 'generous')",-1.5287908,-1.6378812,-0.7919905,-0.8173318,-0.0253413
41,-0.10393069,-0.06431859,"('unforgiving', 'forgiving')",0.24557893,0.10539851,0.0708241,0.02054,-0.0502841
42,0.102729596,0.17092437,"('unreliable', 'reliable')",-3.1257534,-3.0897005,-1.5115119,-1.459388,0.0521239
43,-0.65421075,-0.585674,"('irresponsible', 'responsible')",0.15641521,0.1767159,-0.2488978,-0.204479,0.0444188
44,0.34227264,0.35090286,"('prejudiced', 'unprejudiced')",-1.2404635,-1.2204211,-0.4490954,-0.4347591,0.0143363
45,-0.2684797,-0.25167087,"('incompetent', 'competent')",-0.29999793,-0.32502413,-0.2842388,-0.2883475,-0.0041087
46,-0.13083778,-0.13834697,"('uncompetitive', 'competitive')",-0.55481166,-0.5503539,-0.3428247,-0.3443504,-0.0015257
47,0.10073803,0.20329016,"('stupid', 'smart')",4.895316,4.99236,2.4980271,2.5978251,0.099798
48,0.099728085,0.07253791,"('unintelligent', 'intelligent')",0.7376986,0.7232489,0.4187134,0.3978934,-0.02082
49,-0.10104894,-0.0446102,"('unable', 'able')",0.20771578,0.26739258,0.0533334,0.1113912,0.0580578
50,-0.053709585,-0.070723206,"('clumsy', 'skillful')",0.124086395,0.07366237,0.0351884,0.0014696,-0.0337188
51,-0.2584116,-0.37448522,"('uneducated', 'educated')",0.68646693,0.6167766,0.2140277,0.1211457,-0.092882
52,-0.122908816,-0.28343102,"('irrational', 'rational')",0.77484506,0.66867644,0.3259681,0.1926227,-0.1333454
53,-1.1407392,-1.2011673,"('uncreative', 'creative')",0.71366227,0.6509734,-0.2135385,-0.275097,-0.0615585
54,-0.33652085,-0.42261615,"('incapable', 'capable')",1.1314386,1.1740704,0.3974589,0.3757271,-0.0217318
55,0.47554412,0.48003533,"('incompetent', 'clever')",0.15590829,0.1481225,0.3157262,0.3140789,-0.0016473
56,0.55070037,0.5067304,"('impractical', 'practical')",-0.12231515,-0.14639506,0.2141926,0.1801677,-0.0340249
57,-0.5366441,-0.58981127,"('unimaginative', 'imaginative')",-2.2716737,-2.287558,-1.4041588,-1.4386847,-0.0345259
58,-0.31737703,-0.35066086,"('undiscriminating', 'discriminating')",0.16040772,0.114662044,-0.0784847,-0.1179994,-0.0395147
59,0.06411063,0.09737404,"('foolish', 'wise')",0.47860116,0.4799738,0.2713559,0.2886739,0.017318
60,0.81161416,0.82511216,"('inefficient', 'efficient')",-0.37888974,-0.27319273,0.2163622,0.2759597,0.0595975
61,-0.2321023,-0.38475013,"('illogical', 'logical')",0.45685932,0.31286865,0.1123785,-0.0359407,-0.1483192
62,0.5699815,0.6476475,"('incompetent', 'brilliant')",0.01375292,0.12827103,0.2918672,0.3879593,0.0960921
63,-0.7054451,-0.6299307,"('unperceptive', 'insightful')",0.67051077,0.7424346,-0.0174672,0.056252,0.0737192
64,0.041394353,0.049803063,"('shy', 'confident')",-6.1290793,-6.0995355,-3.0438426,-3.0248661,0.0189765
65,0.19012384,0.11076124,"('insecure', 'secure')",-0.3805893,-0.39794186,-0.0952327,-0.1435903,-0.0483576
66,-1.0721774,-1.0502542,"('inactive', 'active')",0.4576293,0.4965017,-0.307274,-0.2768763,0.0303977
67,1.0735761,1.1025832,"('doubtful', 'determined')",-0.29592675,-0.2571673,0.3888247,0.4227079,0.0338832
68,-0.22181073,-0.28037903,"('dependent', 'independent')",-0.40022564,-0.4131526,-0.3110182,-0.3467658,-0.0357476
69,0.1755,0.23732352,"('lazy', 'industrious')",-0.534329,-0.4845722,-0.1794145,-0.1236243,0.0557902
