,el_male,el_female,tuple,paso_male,paso_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.6177746,-1.5682638,"('unsociable', 'sociable')",-0.2811742,-0.42777485,-0.48721078,-0.5825678,-0.7953866,-0.8595355,-0.0641489
1,-1.7159586,-1.9416611,"('unfriendly', 'friendly')",0.7626916,0.52630097,1.2821827,1.1271206,0.1096386,-0.0960799,-0.2057185
2,0.27733076,0.35084948,"('unlikable', 'likable')",1.2369307,1.2912996,0.73972017,0.79516613,0.7513272,0.8124384,0.0611112
3,0.28757712,0.5033806,"('repellent', 'pleasant')",-0.634746,-0.5511613,0.5905001,0.63628805,0.0811104,0.1961691,0.1150587
4,0.6311258,0.3624633,"('disliked', 'liked')",0.5015143,0.3504335,-6.717865,-6.885235,-1.8617417,-2.057446,-0.1957043
5,-0.24962544,-0.48719323,"('distant', 'outgoing')",0.97566324,0.8439928,-0.12719345,-0.17198059,0.1996148,0.0616063,-0.1380085
6,-0.19639851,-0.34569323,"('distant', 'open')",1.6153667,1.4769219,-0.20562305,-0.25821945,0.4044484,0.2910031,-0.1134453
7,-1.1060028,-0.8353744,"('insensitive', 'sensitive')",-0.37232557,-0.25477,0.42171073,0.4767336,-0.3522059,-0.2044703,0.1477356
8,-1.7969259,-1.8732858,"('unaffectionate', 'affectionate')",0.49887106,0.44172007,0.7556376,0.71356463,-0.1808057,-0.2393337,-0.058528
9,-1.3259243,-1.2792524,"('unaffectionate', 'caring')",0.76070255,0.7424043,1.3264537,1.3631588,0.253744,0.2754369,0.0216929
10,-1.9090729,-1.6259356,"('unsympathetic', 'sympathetic')",-0.8825135,-0.80201334,-0.9120592,-0.89610076,-1.2345486,-1.1080166,0.126532
11,-0.889129,-0.7291072,"('unhelpful', 'helpful')",-0.7957943,-0.72726583,1.2355593,1.4461987,-0.149788,-0.0033914,0.1463966
12,-0.72536063,-0.6786774,"('unsupportive', 'supportive')",0.45063072,0.3893548,-1.7146451,-1.7290684,-0.663125,-0.672797,-0.009672
13,-0.5063235,-0.44988927,"('impolite', 'polite')",-0.29696238,-0.35491112,-1.2061347,-1.1070383,-0.6698069,-0.6372796,0.0325273
14,-1.397058,-1.0876856,"('antisocial', 'social')",-0.87379456,-0.8619223,0.1464273,0.13892055,-0.7081417,-0.6035624,0.1045793
15,-0.8259517,-1.0524285,"('boring', 'funny')",0.24456756,0.16125248,0.4561959,0.46011952,-0.0417294,-0.1436855,-0.1019561
16,-0.4646877,-0.6010468,"('unpopular', 'popular')",-0.28912884,-0.2924726,0.10789377,0.005927071,-0.2153076,-0.2958641,-0.0805565
