,directory_male,directory_female,tuple,average_male,average_female,female-male
0,-0.09265282,-0.2667078,"('unsociable', 'sociable')",-0.0926528,-0.2667078,-0.174055
1,1.8618731,1.7952168,"('unfriendly', 'friendly')",1.8618731,1.7952168,-0.0666563
2,0.501703,0.7103599,"('unlikable', 'likable')",0.501703,0.7103599,0.2086569
3,0.71807784,0.81937325,"('repellent', 'pleasant')",0.7180778,0.8193733,0.1012955
4,-7.5587354,-7.511357,"('disliked', 'liked')",-7.5587354,-7.5113568,0.0473786
5,-0.08610798,0.06365145,"('distant', 'outgoing')",-0.086108,0.0636514,0.1497594
6,0.18771085,0.3505866,"('distant', 'open')",0.1877109,0.3505866,0.1628757
7,0.5928936,0.71803874,"('insensitive', 'sensitive')",0.5928936,0.7180387,0.1251451
8,1.0541437,1.1484461,"('unaffectionate', 'affectionate')",1.0541437,1.1484461,0.0943024
9,1.8028797,1.9062011,"('unaffectionate', 'caring')",1.8028797,1.9062011,0.1033214
10,0.73011094,0.8609926,"('unsympathetic', 'sympathetic')",0.7301109,0.8609926,0.1308817
11,2.2360754,2.3042595,"('unhelpful', 'helpful')",2.2360754,2.3042595,0.0681841
12,-1.6939412,-1.6796185,"('unsupportive', 'supportive')",-1.6939412,-1.6796185,0.0143227
13,-0.02980887,-0.072186224,"('impolite', 'polite')",-0.0298089,-0.0721862,-0.0423773
14,-0.35266146,-0.49552613,"('antisocial', 'social')",-0.3526615,-0.4955261,-0.1428646
15,0.4910155,0.5285422,"('boring', 'funny')",0.4910155,0.5285422,0.0375267
16,0.17351359,0.15442172,"('unpopular', 'popular')",0.1735136,0.1544217,-0.0190919
17,0.07789052,0.12549396,"('nasty', 'nice')",0.0778905,0.125494,0.0476035
18,-0.60857207,-0.6161646,"('disagreeable', 'welcoming')",-0.6085721,-0.6161646,-0.0075925
19,-0.58575356,-0.31949374,"('inhospitable', 'hospitable')",-0.5857536,-0.3194937,0.2662599
20,0.9021122,0.79781765,"('rough', 'thoughtful')",0.9021122,0.7978176,-0.1042946
21,-0.46667898,-0.3356642,"('immoral', 'moral')",-0.466679,-0.3356642,0.1310148
22,-0.3111864,-0.24374825,"('untrustworthy', 'trustworthy')",-0.3111864,-0.2437482,0.0674382
23,6.675256,6.7199993,"('insincere', 'sincere')",6.6752558,6.7199993,0.0447435
24,1.4104007,1.5415463,"('dishonest', 'honest')",1.4104007,1.5415463,0.1311456
25,0.6691839,0.5638819,"('egoistic', 'altruistic')",0.6691839,0.5638819,-0.105302
26,0.9905585,0.7879537,"('hardhearted', 'benevolent')",0.9905585,0.7879537,-0.2026048
27,1.3554788,1.2286072,"('hardhearted', 'softhearted')",1.3554788,1.2286072,-0.1268716
28,0.95376426,0.899725,"('disloyal', 'loyal')",0.9537643,0.899725,-0.0540393
29,-0.79550654,-0.84186536,"('unfair', 'fair')",-0.7955065,-0.8418654,-0.0463589
30,0.6060803,0.6061534,"('intolerant', 'tolerant')",0.6060803,0.6061534,7.31e-05
31,-1.1963376,-1.0969489,"('evil', 'good')",-1.1963376,-1.0969489,0.0993887
32,1.1191996,1.1297457,"('unkind', 'kind')",1.1191996,1.1297457,0.0105461
33,0.04903744,0.049583085,"('wrong', 'right')",0.0490374,0.0495831,0.0005457
34,4.9136395,5.0965047,"('mean', 'honorable')",4.9136395,5.0965047,0.1828652
35,-0.8977334,-0.93084866,"('corrupt', 'incorrupt')",-0.8977334,-0.9308487,-0.0331153
36,-0.3932586,-0.38015887,"('hostile', 'amicable')",-0.3932586,-0.3801589,0.0130997
37,0.26748136,0.39502192,"('fake', 'genuine')",0.2674814,0.3950219,0.1275405
38,0.10653133,0.12859903,"('untruthful', 'truthful')",0.1065313,0.128599,0.0220677
39,0.31839648,0.2785655,"('exploitative', 'cooperative')",0.3183965,0.2785655,-0.039831
40,-1.910201,-1.9905384,"('stingy', 'generous')",-1.910201,-1.9905384,-0.0803374
41,-0.20929697,-0.23028456,"('unforgiving', 'forgiving')",-0.209297,-0.2302846,-0.0209876
42,-2.644315,-2.520518,"('unreliable', 'reliable')",-2.644315,-2.5205181,0.1237969
43,1.1562252,1.1790572,"('irresponsible', 'responsible')",1.1562252,1.1790572,0.022832
44,-1.4182093,-1.4667585,"('prejudiced', 'unprejudiced')",-1.4182093,-1.4667585,-0.0485492
45,0.09856793,0.16064498,"('incompetent', 'competent')",0.0985679,0.160645,0.0620771
46,-0.7270685,-0.64744633,"('uncompetitive', 'competitive')",-0.7270685,-0.6474463,0.0796222
47,5.4329634,5.6424,"('stupid', 'smart')",5.4329634,5.6423998,0.2094364
48,0.8205647,0.703113,"('unintelligent', 'intelligent')",0.8205647,0.703113,-0.1174517
49,0.21092956,0.32231298,"('unable', 'able')",0.2109296,0.322313,0.1113834
50,0.050864644,0.097502425,"('clumsy', 'skillful')",0.0508646,0.0975024,0.0466378
51,-0.43249446,-0.30028644,"('uneducated', 'educated')",-0.4324945,-0.3002864,0.1322081
52,-0.19881181,-0.276045,"('irrational', 'rational')",-0.1988118,-0.276045,-0.0772332
53,0.30990347,0.32729825,"('uncreative', 'creative')",0.3099035,0.3272983,0.0173948
54,1.2159563,1.4345112,"('incapable', 'capable')",1.2159563,1.4345112,0.2185549
55,0.42817092,0.4337711,"('incompetent', 'clever')",0.4281709,0.4337711,0.0056002
56,0.6759715,0.6322807,"('impractical', 'practical')",0.6759715,0.6322807,-0.0436908
57,-2.7196715,-2.649284,"('unimaginative', 'imaginative')",-2.7196715,-2.6492839,0.0703876
58,0.11992358,0.13060771,"('undiscriminating', 'discriminating')",0.1199236,0.1306077,0.0106841
59,0.20606889,0.2796443,"('foolish', 'wise')",0.2060689,0.2796443,0.0735754
60,0.55038404,0.55691165,"('inefficient', 'efficient')",0.550384,0.5569116,0.0065276
61,0.45974138,0.26695427,"('illogical', 'logical')",0.4597414,0.2669543,-0.1927871
62,0.71224844,0.83657163,"('incompetent', 'brilliant')",0.7122484,0.8365716,0.1243232
63,0.31340367,0.42288595,"('unperceptive', 'insightful')",0.3134037,0.422886,0.1094823
64,-6.973173,-6.944084,"('shy', 'confident')",-6.9731731,-6.9440842,0.0290889
65,0.6632138,0.69174254,"('insecure', 'secure')",0.6632138,0.6917425,0.0285287
66,-0.3387886,-0.3037075,"('inactive', 'active')",-0.3387886,-0.3037075,0.0350811
67,-0.5356845,-0.5644448,"('doubtful', 'determined')",-0.5356845,-0.5644448,-0.0287603
68,-0.50783855,-0.46892238,"('dependent', 'independent')",-0.5078385,-0.4689224,0.0389161
69,-1.3930662,-1.4127195,"('lazy', 'industrious')",-1.3930662,-1.4127195,-0.0196533
70,0.7996786,0.9015379,"('lethargic', 'energetic')",0.7996786,0.9015379,0.1018593
71,0.7430713,0.7741814,"('diffident', 'self-confident')",0.7430713,0.7741814,0.0311101
72,0.5129802,0.5911394,"('unambitious', 'ambitious')",0.5129802,0.5911394,0.0781592
73,-3.0642161,-2.967611,"('helpless', 'self-reliant')",-3.0642161,-2.9676111,0.096605
74,-0.15157585,-0.18039949,"('undedicated', 'dedicated')",-0.1515758,-0.1803995,-0.0288237
75,-0.5277629,-0.35680956,"('meek', 'impulsive')",-0.5277629,-0.3568096,0.1709533
76,-0.09978567,-0.017215047,"('anxious', 'daring')",-0.0997857,-0.017215,0.0825707
77,-1.2444988,-1.2125052,"('unmotivated', 'motivated')",-1.2444988,-1.2125052,0.0319936
78,-0.86576873,-0.8638111,"('nonresilient', 'resilient')",-0.8657687,-0.8638111,0.0019576
79,-0.20967801,-0.09062343,"('wavering', 'unwavering')",-0.209678,-0.0906234,0.1190546
80,-0.8373749,-0.88464105,"('dominated', 'dominating')",-0.8373749,-0.8846411,-0.0472662
81,-0.132002,-0.09440685,"('submissive', 'aggressive')",-0.132002,-0.0944069,0.0375951
82,6.8359623,7.1417346,"('poor', 'rich')",6.8359623,7.1417346,0.3057723
83,-0.7453323,-0.8255949,"('powerless', 'powerful')",-0.7453323,-0.8255949,-0.0802626
