,radio_male,radio_female,tuple,average_male,average_female,female-male
0,-0.10768726,-0.2516903,"('unsociable', 'sociable')",-0.1076873,-0.2516903,-0.144003
1,1.3856823,1.3754783,"('unfriendly', 'friendly')",1.3856823,1.3754783,-0.010204
2,0.3285812,0.47670364,"('unlikable', 'likable')",0.3285812,0.4767036,0.1481224
3,0.039674155,0.14402248,"('repellent', 'pleasant')",0.0396742,0.1440225,0.1043483
4,-6.8488083,-6.915223,"('disliked', 'liked')",-6.8488083,-6.9152231,-0.0664148
5,-0.16962563,-0.015708558,"('distant', 'outgoing')",-0.1696256,-0.0157086,0.153917
6,-0.2680408,-0.10965915,"('distant', 'open')",-0.2680408,-0.1096592,0.1583816
7,0.8511668,0.9001933,"('insensitive', 'sensitive')",0.8511668,0.9001933,0.0490265
8,0.8554241,0.89575624,"('unaffectionate', 'affectionate')",0.8554241,0.8957562,0.0403321
9,1.681053,1.7387435,"('unaffectionate', 'caring')",1.681053,1.7387435,0.0576905
10,0.51907897,0.4459373,"('unsympathetic', 'sympathetic')",0.519079,0.4459373,-0.0731417
11,2.3147967,2.3105261,"('unhelpful', 'helpful')",2.3147967,2.3105261,-0.0042706
12,-1.4074583,-1.414418,"('unsupportive', 'supportive')",-1.4074583,-1.414418,-0.0069597
13,0.35806072,0.28881913,"('impolite', 'polite')",0.3580607,0.2888191,-0.0692416
14,0.42373535,0.2427169,"('antisocial', 'social')",0.4237354,0.2427169,-0.1810185
15,0.625099,0.61654276,"('boring', 'funny')",0.625099,0.6165428,-0.0085562
16,-0.23419082,-0.16965915,"('unpopular', 'popular')",-0.2341908,-0.1696592,0.0645316
17,-0.43930835,-0.3836731,"('nasty', 'nice')",-0.4393083,-0.3836731,0.0556352
18,-1.0008326,-0.9226737,"('disagreeable', 'welcoming')",-1.0008326,-0.9226737,0.0781589
19,-0.33304983,-0.23577103,"('inhospitable', 'hospitable')",-0.3330498,-0.235771,0.0972788
20,0.5283264,0.47201732,"('rough', 'thoughtful')",0.5283264,0.4720173,-0.0563091
21,-0.12942761,-0.11983019,"('immoral', 'moral')",-0.1294276,-0.1198302,0.0095974
22,-0.018708177,-0.01744917,"('untrustworthy', 'trustworthy')",-0.0187082,-0.0174492,0.001259
23,6.3470592,6.4388375,"('insincere', 'sincere')",6.3470592,6.4388375,0.0917783
24,1.7258507,1.6984247,"('dishonest', 'honest')",1.7258507,1.6984247,-0.027426
25,0.3683684,0.38257936,"('egoistic', 'altruistic')",0.3683684,0.3825794,0.014211
26,0.84140736,0.66784376,"('hardhearted', 'benevolent')",0.8414074,0.6678438,-0.1735636
27,1.2301509,1.3384695,"('hardhearted', 'softhearted')",1.2301509,1.3384695,0.1083186
28,1.0691358,0.9416394,"('disloyal', 'loyal')",1.0691358,0.9416394,-0.1274964
29,0.09159069,-0.055577554,"('unfair', 'fair')",0.0915907,-0.0555776,-0.1471683
30,1.0115229,0.9112086,"('intolerant', 'tolerant')",1.0115229,0.9112086,-0.1003143
31,-1.4035708,-1.3331962,"('evil', 'good')",-1.4035708,-1.3331962,0.0703746
32,1.1960942,1.0803363,"('unkind', 'kind')",1.1960942,1.0803363,-0.1157579
33,0.10627877,0.037405394,"('wrong', 'right')",0.1062788,0.0374054,-0.0688734
34,4.820023,4.987827,"('mean', 'honorable')",4.8200231,4.9878268,0.1678037
35,-0.85610974,-0.86933076,"('corrupt', 'incorrupt')",-0.8561097,-0.8693308,-0.0132211
36,-0.6174041,-0.59008557,"('hostile', 'amicable')",-0.6174041,-0.5900856,0.0273185
37,0.5675542,0.5845473,"('fake', 'genuine')",0.5675542,0.5845473,0.0169931
38,0.5530472,0.4719845,"('untruthful', 'truthful')",0.5530472,0.4719845,-0.0810627
39,0.34741166,0.27724338,"('exploitative', 'cooperative')",0.3474117,0.2772434,-0.0701683
40,-1.8916832,-1.8972157,"('stingy', 'generous')",-1.8916832,-1.8972157,-0.0055325
41,0.30757743,0.1949416,"('unforgiving', 'forgiving')",0.3075774,0.1949416,-0.1126358
42,-2.449127,-2.3789563,"('unreliable', 'reliable')",-2.449127,-2.3789563,0.0701707
43,1.4784764,1.3555896,"('irresponsible', 'responsible')",1.4784764,1.3555896,-0.1228868
44,-1.1207036,-1.1079832,"('prejudiced', 'unprejudiced')",-1.1207036,-1.1079832,0.0127204
45,0.282284,0.20835792,"('incompetent', 'competent')",0.282284,0.2083579,-0.0739261
46,-0.8126683,-0.95841724,"('uncompetitive', 'competitive')",-0.8126683,-0.9584172,-0.1457489
47,5.522393,5.7363625,"('stupid', 'smart')",5.5223932,5.7363625,0.2139693
48,0.6916809,0.6448279,"('unintelligent', 'intelligent')",0.6916809,0.6448279,-0.046853
49,-0.14311379,0.03794142,"('unable', 'able')",-0.1431138,0.0379414,0.1810552
50,-0.73520094,-0.5651604,"('clumsy', 'skillful')",-0.7352009,-0.5651604,0.1700405
51,0.24128138,0.15009046,"('uneducated', 'educated')",0.2412814,0.1500905,-0.0911909
