,fiserv_male,fiserv_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.59823734,-0.6358285,"('unsociable', 'sociable')",-0.19669807,-0.32858914,-0.3974677,-0.4822088,-0.0847411
1,-1.1156316,-1.2259694,"('unfriendly', 'friendly')",1.6758988,1.5239241,0.2801336,0.1489773,-0.1311563
2,0.66974765,0.74679744,"('unlikable', 'likable')",0.7367335,0.82606226,0.7032406,0.7864299,0.0831893
3,-0.13836104,-0.04737189,"('repellent', 'pleasant')",0.15332834,0.20224702,0.0074837,0.0774376,0.0699539
4,-0.15514863,-0.21041386,"('disliked', 'liked')",-5.5838146,-5.717039,-2.8694816,-2.9637265,-0.0942449
5,-1.3224539,-1.3324198,"('distant', 'outgoing')",-0.2818433,-0.35799524,-0.8021486,-0.8452075,-0.0430589
6,-1.7329661,-1.7350081,"('distant', 'open')",0.20304422,0.11102893,-0.7649609,-0.8119896,-0.0470287
7,-0.32667035,-0.2603931,"('insensitive', 'sensitive')",0.17051888,0.22579415,-0.0780757,-0.0172995,0.0607762
8,-1.228185,-1.2855409,"('unaffectionate', 'affectionate')",0.80958205,0.68999547,-0.2093015,-0.2977727,-0.0884712
9,-1.4066557,-1.4543267,"('unaffectionate', 'caring')",0.73501873,0.666403,-0.3358185,-0.3939619,-0.0581434
10,-1.0155075,-0.95069146,"('unsympathetic', 'sympathetic')",-0.8213074,-0.80103225,-0.9184074,-0.8758619,0.0425455
11,-0.62368196,-0.58627355,"('unhelpful', 'helpful')",1.0081854,1.0626173,0.1922517,0.2381719,0.0459202
12,-0.9478315,-0.8165236,"('unsupportive', 'supportive')",-2.085124,-2.0892274,-1.5164778,-1.4528755,0.0636023
13,0.016473837,0.07140162,"('impolite', 'polite')",-0.6979346,-0.6585249,-0.3407304,-0.2935616,0.0471688
14,0.4409613,0.5299547,"('antisocial', 'social')",-0.26226628,-0.2814137,0.0893475,0.1242705,0.034923
15,0.09820007,0.023795068,"('boring', 'funny')",0.7949834,0.77613646,0.4465917,0.3999658,-0.0466259
16,-0.4805253,-0.5357152,"('unpopular', 'popular')",0.73602223,0.7354721,0.1277485,0.0998784,-0.0278701
17,-0.31384972,-0.32346192,"('nasty', 'nice')",-0.44254944,-0.41249412,-0.3781996,-0.367978,0.0102216
18,-0.19235855,-0.15998295,"('disagreeable', 'welcoming')",-0.3362414,-0.43563968,-0.2643,-0.2978113,-0.0335113
19,-1.4831791,-1.4803456,"('inhospitable', 'hospitable')",-0.14656147,-0.10953242,-0.8148703,-0.794939,0.0199313
20,0.51760286,0.5213931,"('rough', 'thoughtful')",1.3002602,1.2302476,0.9089315,0.8758204,-0.0331111
21,0.52320963,0.5176009,"('immoral', 'moral')",-0.3973274,-0.36376193,0.0629411,0.0769195,0.0139784
22,0.24618529,0.28390387,"('untrustworthy', 'trustworthy')",-0.7634808,-0.83857894,-0.2586477,-0.2773376,-0.0186899
23,-0.6967017,-0.7135266,"('insincere', 'sincere')",4.749334,4.6725855,2.0263162,1.9795294,-0.0467868
