,suite_male,suite_female,tuple,average_male,average_female,female-male
0,0.2508141,0.078557596,"('unsociable', 'sociable')",0.2508141,0.0785576,-0.1722565
1,1.5518093,1.5859917,"('unfriendly', 'friendly')",1.5518093,1.5859917,0.0341824
2,0.7524958,0.8282434,"('unlikable', 'likable')",0.7524958,0.8282434,0.0757476
3,0.5474911,0.5289405,"('repellent', 'pleasant')",0.5474911,0.5289405,-0.0185506
4,-7.471119,-7.35066,"('disliked', 'liked')",-7.4711189,-7.3506598,0.1204591
5,-0.099996135,0.11176489,"('distant', 'outgoing')",-0.0999961,0.1117649,0.211761
6,0.40448272,0.61174726,"('distant', 'open')",0.4044827,0.6117473,0.2072646
7,0.5251476,0.73097515,"('insensitive', 'sensitive')",0.5251476,0.7309752,0.2058276
8,1.3409568,1.3069786,"('unaffectionate', 'affectionate')",1.3409568,1.3069786,-0.0339782
9,1.992358,2.0826008,"('unaffectionate', 'caring')",1.992358,2.0826008,0.0902428
10,0.89203715,0.9504835,"('unsympathetic', 'sympathetic')",0.8920372,0.9504835,0.0584463
11,1.998892,2.1068866,"('unhelpful', 'helpful')",1.9988919,2.1068866,0.1079947
12,-1.5688677,-1.5386102,"('unsupportive', 'supportive')",-1.5688677,-1.5386102,0.0302575
13,0.27278212,0.094884984,"('impolite', 'polite')",0.2727821,0.094885,-0.1778971
14,-0.16145149,-0.248017,"('antisocial', 'social')",-0.1614515,-0.248017,-0.0865655
15,0.15673533,0.17092875,"('boring', 'funny')",0.1567353,0.1709287,0.0141934
16,-0.21015012,-0.12857667,"('unpopular', 'popular')",-0.2101501,-0.1285767,0.0815734
17,-0.00048221834,0.03583447,"('nasty', 'nice')",-0.0004822,0.0358345,0.0363167
18,-0.6971079,-0.7274896,"('disagreeable', 'welcoming')",-0.6971079,-0.7274896,-0.0303817
19,-0.6015063,-0.3552738,"('inhospitable', 'hospitable')",-0.6015063,-0.3552738,0.2462325
20,0.5372151,0.31278658,"('rough', 'thoughtful')",0.5372151,0.3127866,-0.2244285
21,-0.46854523,-0.34531415,"('immoral', 'moral')",-0.4685452,-0.3453141,0.1232311
22,-0.61181855,-0.6019398,"('untrustworthy', 'trustworthy')",-0.6118186,-0.6019398,0.0098788
23,6.348618,6.4579544,"('insincere', 'sincere')",6.348618,6.4579544,0.1093364
24,1.5035688,1.6107452,"('dishonest', 'honest')",1.5035688,1.6107452,0.1071764
25,0.58100736,0.4982706,"('egoistic', 'altruistic')",0.5810074,0.4982706,-0.0827368
26,0.3735522,0.28771824,"('hardhearted', 'benevolent')",0.3735522,0.2877182,-0.085834
27,1.4624738,1.2799006,"('hardhearted', 'softhearted')",1.4624738,1.2799006,-0.1825732
28,1.3587887,1.3367856,"('disloyal', 'loyal')",1.3587887,1.3367856,-0.0220031
