,williams_male,williams_female,tuple,cos_male,cos_female,average_male,average_female,female-male
0,1.3034718,1.1453767,"('unsociable', 'sociable')",0.42482325,0.22373405,0.8641475,0.6845554,-0.1795921
1,0.050556973,0.21525487,"('unfriendly', 'friendly')",-0.38528103,-0.4570049,-0.167362,-0.120875,0.046487
2,1.2645357,1.3302884,"('unlikable', 'likable')",0.83593255,0.8347384,1.0502341,1.0825133,0.0322792
3,0.8101605,0.8678541,"('repellent', 'pleasant')",0.5409236,0.5227847,0.6755421,0.6953194,0.0197773
4,0.1769096,0.15317275,"('disliked', 'liked')",-3.3379247,-3.4215577,-1.5805075,-1.6341925,-0.053685
5,-0.81955504,-0.55404407,"('distant', 'outgoing')",-1.5216674,-1.4354854,-1.1706111,-0.9947647,0.1758464
6,-1.0375141,-0.65745914,"('distant', 'open')",-1.7100786,-1.629566,-1.3737963,-1.1435125,0.2302838
7,1.2023492,1.1614925,"('insensitive', 'sensitive')",-0.14187804,-0.16544072,0.5302356,0.4980259,-0.0322097
8,-0.61414313,-0.45245743,"('unaffectionate', 'affectionate')",-0.9563655,-0.90571654,-0.7852544,-0.679087,0.1061674
9,0.69169056,0.85996205,"('unaffectionate', 'caring')",-0.1596629,-0.1678176,0.2660138,0.3460722,0.0800584
10,1.4412332,1.3612413,"('unsympathetic', 'sympathetic')",-0.10918978,-0.2485709,0.6660217,0.5563352,-0.1096865
11,0.24967764,0.12498744,"('unhelpful', 'helpful')",1.1669306,1.0425946,0.7083041,0.583791,-0.1245131
12,1.6628542,1.8425844,"('unsupportive', 'supportive')",-0.9644446,-0.9129053,0.3492048,0.4648395,0.1156347
13,0.86768055,0.7285933,"('impolite', 'polite')",0.18825454,0.09422441,0.5279676,0.4114088,-0.1165588
14,1.3970453,1.1663451,"('antisocial', 'social')",0.79629123,0.5899957,1.0966682,0.8781704,-0.2184978
15,-0.33866715,-0.4940887,"('boring', 'funny')",0.2388126,0.18092573,-0.0499273,-0.1565815,-0.1066542
16,-0.8315767,-0.81215507,"('unpopular', 'popular')",0.009471238,-0.052560102,-0.4110527,-0.4323576,-0.0213049
17,0.027580729,0.059992716,"('nasty', 'nice')",-0.7253816,-0.6506068,-0.3489004,-0.295307,0.0535934
18,-0.44438195,-0.28306088,"('disagreeable', 'welcoming')",-1.2532377,-1.2455238,-0.8488098,-0.7642924,0.0845174
19,-0.4492769,-0.16615696,"('inhospitable', 'hospitable')",-0.9681752,-0.8814049,-0.708726,-0.5237809,0.1849451
20,0.4173628,0.4395208,"('rough', 'thoughtful')",0.6381057,0.5790205,0.5277343,0.5092707,-0.0184636
21,1.5605133,1.5312295,"('immoral', 'moral')",-0.0806714,-0.19464757,0.7399209,0.668291,-0.0716299
22,0.38593793,0.29680696,"('untrustworthy', 'trustworthy')",-0.71895266,-0.7880622,-0.1665074,-0.2456276,-0.0791202
23,1.010647,0.8989693,"('insincere', 'sincere')",2.8158188,2.672403,1.9132329,1.7856863,-0.1275466
24,1.2654121,1.2598909,"('dishonest', 'honest')",-0.17365171,-0.24560273,0.5458802,0.5071441,-0.0387361
25,0.007982436,0.15894876,"('egoistic', 'altruistic')",0.12887785,0.1814784,0.0684301,0.1702136,0.1017835
26,-0.06438858,0.011229359,"('hardhearted', 'benevolent')",0.7869672,0.73272586,0.3612893,0.3719776,0.0106883
27,-0.3167411,-0.07355711,"('hardhearted', 'softhearted')",9.5911324e-05,0.050812922,-0.1583226,-0.0113721,0.1469505
28,0.8031826,0.64509916,"('disloyal', 'loyal')",0.35521343,0.098018505,0.579198,0.3715588,-0.2076392
