,thanks_male,thanks_female,tuple,average_male,average_female,female-male
0,-0.033062857,-0.029898148,"('unsociable', 'sociable')",-0.0330629,-0.0298981,0.0031648
1,2.022767,1.908861,"('unfriendly', 'friendly')",2.0227671,1.908861,-0.1139061
2,0.9882986,1.1045772,"('unlikable', 'likable')",0.9882986,1.1045772,0.1162786
3,0.96098995,1.0865035,"('repellent', 'pleasant')",0.96099,1.0865035,0.1255135
4,-6.8139625,-6.748009,"('disliked', 'liked')",-6.8139625,-6.7480092,0.0659533
5,0.2260185,0.18311335,"('distant', 'outgoing')",0.2260185,0.1831134,-0.0429051
6,0.43755898,0.39603934,"('distant', 'open')",0.437559,0.3960393,-0.0415197
7,1.4790345,1.5679936,"('insensitive', 'sensitive')",1.4790345,1.5679936,0.0889591
8,1.3240168,1.2077484,"('unaffectionate', 'affectionate')",1.3240168,1.2077484,-0.1162684
9,1.7693098,1.7353977,"('unaffectionate', 'caring')",1.7693098,1.7353977,-0.0339121
10,1.3240299,1.4815782,"('unsympathetic', 'sympathetic')",1.3240299,1.4815782,0.1575483
11,2.3365762,2.3551579,"('unhelpful', 'helpful')",2.3365762,2.3551579,0.0185817
12,-1.0258818,-1.0070412,"('unsupportive', 'supportive')",-1.0258818,-1.0070412,0.0188406
13,0.30825806,0.37417224,"('impolite', 'polite')",0.3082581,0.3741722,0.0659141
14,-0.004312545,0.032267157,"('antisocial', 'social')",-0.0043125,0.0322672,0.0365797
15,0.781403,0.7694435,"('boring', 'funny')",0.781403,0.7694435,-0.0119595
16,-0.1256589,-0.08761105,"('unpopular', 'popular')",-0.1256589,-0.087611,0.0380479
17,0.34023893,0.30874527,"('nasty', 'nice')",0.3402389,0.3087453,-0.0314936
18,0.18983777,0.15357995,"('disagreeable', 'welcoming')",0.1898378,0.15358,-0.0362578
19,0.32346562,0.28306776,"('inhospitable', 'hospitable')",0.3234656,0.2830678,-0.0403978
20,1.0615191,1.0293243,"('rough', 'thoughtful')",1.0615191,1.0293243,-0.0321948
21,0.24975142,0.41903767,"('immoral', 'moral')",0.2497514,0.4190377,0.1692863
22,0.06551483,0.12087104,"('untrustworthy', 'trustworthy')",0.0655148,0.120871,0.0553562
23,7.2167983,7.217824,"('insincere', 'sincere')",7.2167983,7.217824,0.0010257
24,2.5024762,2.5270638,"('dishonest', 'honest')",2.5024762,2.5270638,0.0245876
25,0.7865286,0.61397755,"('egoistic', 'altruistic')",0.7865286,0.6139776,-0.172551
26,0.13795334,0.07344675,"('hardhearted', 'benevolent')",0.1379533,0.0734468,-0.0645065
27,1.6607674,1.5151725,"('hardhearted', 'softhearted')",1.6607674,1.5151725,-0.1455949
28,1.6894648,1.6836942,"('disloyal', 'loyal')",1.6894648,1.6836942,-0.0057706
29,-0.20194453,-0.26340804,"('unfair', 'fair')",-0.2019445,-0.263408,-0.0614635
30,1.2414874,1.2184647,"('intolerant', 'tolerant')",1.2414874,1.2184647,-0.0230227
31,-0.75239515,-0.7966927,"('evil', 'good')",-0.7523952,-0.7966927,-0.0442975
32,1.4537677,1.3935077,"('unkind', 'kind')",1.4537677,1.3935077,-0.06026
33,-0.5203363,-0.5043235,"('wrong', 'right')",-0.5203363,-0.5043235,0.0160128
34,4.7527766,4.842461,"('mean', 'honorable')",4.7527766,4.8424611,0.0896845
35,-0.63864917,-0.86771786,"('corrupt', 'incorrupt')",-0.6386492,-0.8677179,-0.2290687
36,-0.9314133,-1.0437199,"('hostile', 'amicable')",-0.9314133,-1.0437199,-0.1123066
37,0.9925376,0.99670076,"('fake', 'genuine')",0.9925376,0.9967008,0.0041632
38,0.34869173,0.23724033,"('untruthful', 'truthful')",0.3486917,0.2372403,-0.1114514
39,0.40897343,0.4429675,"('exploitative', 'cooperative')",0.4089734,0.4429675,0.0339941
40,-0.62424767,-0.5912873,"('stingy', 'generous')",-0.6242477,-0.5912873,0.0329604
41,-0.050052114,-0.07954248,"('unforgiving', 'forgiving')",-0.0500521,-0.0795425,-0.0294904
42,-1.3622824,-1.2319366,"('unreliable', 'reliable')",-1.3622824,-1.2319366,0.1303458
43,1.4331933,1.4137738,"('irresponsible', 'responsible')",1.4331933,1.4137738,-0.0194195
44,-1.5313847,-1.6171908,"('prejudiced', 'unprejudiced')",-1.5313847,-1.6171908,-0.0858061
45,0.559124,0.6726565,"('incompetent', 'competent')",0.559124,0.6726565,0.1135325
46,-0.46629328,-0.2856014,"('uncompetitive', 'competitive')",-0.4662933,-0.2856014,0.1806919
47,5.48087,5.6340714,"('stupid', 'smart')",5.4808698,5.6340714,0.1532016
48,0.9536684,0.9193036,"('unintelligent', 'intelligent')",0.9536684,0.9193036,-0.0343648
49,0.66782874,0.7980052,"('unable', 'able')",0.6678287,0.7980052,0.1301765
50,0.5907882,0.65612984,"('clumsy', 'skillful')",0.5907882,0.6561298,0.0653416
51,1.0620359,1.1154052,"('uneducated', 'educated')",1.0620359,1.1154052,0.0533693
52,0.023896376,-0.0048918054,"('irrational', 'rational')",0.0238964,-0.0048918,-0.0287882
53,1.0174028,1.0024799,"('uncreative', 'creative')",1.0174028,1.0024799,-0.0149229
54,1.6814418,1.7558676,"('incapable', 'capable')",1.6814418,1.7558676,0.0744258
55,1.2222214,1.313548,"('incompetent', 'clever')",1.2222214,1.313548,0.0913266
56,1.0482299,1.152816,"('impractical', 'practical')",1.0482299,1.1528161,0.1045862
57,-2.5681922,-2.3799388,"('unimaginative', 'imaginative')",-2.5681922,-2.3799388,0.1882534
58,-0.22930989,-0.17267403,"('undiscriminating', 'discriminating')",-0.2293099,-0.172674,0.0566359
59,0.5992725,0.63680243,"('foolish', 'wise')",0.5992725,0.6368024,0.0375299
60,0.63008857,0.7319368,"('inefficient', 'efficient')",0.6300886,0.7319368,0.1018482
61,0.6994973,0.68133277,"('illogical', 'logical')",0.6994973,0.6813328,-0.0181645
62,1.9275717,2.0121293,"('incompetent', 'brilliant')",1.9275717,2.0121293,0.0845576
63,1.2785965,1.3454418,"('unperceptive', 'insightful')",1.2785965,1.3454418,0.0668453
64,-5.48746,-5.332355,"('shy', 'confident')",-5.4874601,-5.332355,0.1551051
65,1.1062744,1.221577,"('insecure', 'secure')",1.1062744,1.221577,0.1153026
66,0.14786497,0.14088838,"('inactive', 'active')",0.147865,0.1408884,-0.0069766
67,-1.1539143,-1.0721978,"('doubtful', 'determined')",-1.1539143,-1.0721978,0.0817165
68,-0.28092977,-0.259383,"('dependent', 'independent')",-0.2809298,-0.259383,0.0215468
69,-1.3112127,-1.3314551,"('lazy', 'industrious')",-1.3112127,-1.3314551,-0.0202424
70,1.5559549,1.6562535,"('lethargic', 'energetic')",1.5559549,1.6562535,0.1002986
71,0.9365856,1.0688642,"('diffident', 'self-confident')",0.9365856,1.0688642,0.1322786
72,0.76419216,0.7896662,"('unambitious', 'ambitious')",0.7641922,0.7896662,0.025474
73,-2.5800922,-2.510703,"('helpless', 'self-reliant')",-2.5800922,-2.5107031,0.0693891
74,0.55437547,0.4958553,"('undedicated', 'dedicated')",0.5543755,0.4958553,-0.0585202
75,-0.7491528,-0.7600428,"('meek', 'impulsive')",-0.7491528,-0.7600428,-0.01089
76,1.0203849,1.0202408,"('anxious', 'daring')",1.0203849,1.0202408,-0.0001441
77,-0.86659324,-0.772929,"('unmotivated', 'motivated')",-0.8665932,-0.772929,0.0936642
78,-0.04758591,-0.03427589,"('nonresilient', 'resilient')",-0.0475859,-0.0342759,0.01331
79,0.1287475,0.08015818,"('wavering', 'unwavering')",0.1287475,0.0801582,-0.0485893
80,0.13080077,0.19388779,"('dominated', 'dominating')",0.1308008,0.1938878,0.063087
81,0.12409009,0.2599231,"('submissive', 'aggressive')",0.1240901,0.2599231,0.135833
82,6.5553875,6.6977696,"('poor', 'rich')",6.5553875,6.6977696,0.1423821
83,-0.28115258,-0.27127174,"('powerless', 'powerful')",-0.2811526,-0.2712717,0.0098809
84,0.078493126,0.124030285,"('inferior', 'superior')",0.0784931,0.1240303,0.0455372
85,-0.8554436,-1.0039237,"('insignificant', 'prestigious')",-0.8554436,-1.0039237,-0.1484801
86,0.6793042,0.8148522,"('uninfluential', 'influential')",0.6793042,0.8148522,0.135548
87,0.55822504,0.7352107,"('unsuccessful', 'successful')",0.558225,0.7352107,0.1769857
88,0.41382456,0.4190773,"('low', 'eminent')",0.4138246,0.4190773,0.0052527
