,paint_male,paint_female,tuple,average_male,average_female,female-male
0,-0.1771898,-0.10911526,"('unsociable', 'sociable')",-0.1771898,-0.1091153,0.0680745
1,1.8592908,1.7974374,"('unfriendly', 'friendly')",1.8592908,1.7974374,-0.0618534
2,0.2543374,0.3749475,"('unlikable', 'likable')",0.2543374,0.3749475,0.1206101
3,0.16706239,0.23283437,"('repellent', 'pleasant')",0.1670624,0.2328344,0.065772
4,-7.460345,-7.6138463,"('disliked', 'liked')",-7.4603448,-7.6138463,-0.1535015
5,-0.0702413,-0.1277119,"('distant', 'outgoing')",-0.0702413,-0.1277119,-0.0574706
6,0.39486098,0.27277023,"('distant', 'open')",0.394861,0.2727702,-0.1220908
7,0.8802805,0.95943946,"('insensitive', 'sensitive')",0.8802805,0.9594395,0.079159
8,1.5565805,1.407403,"('unaffectionate', 'affectionate')",1.5565805,1.407403,-0.1491775
9,1.7753305,1.8076396,"('unaffectionate', 'caring')",1.7753305,1.8076396,0.0323091
10,0.6648192,0.8216642,"('unsympathetic', 'sympathetic')",0.6648192,0.8216642,0.156845
11,1.6759953,1.8629048,"('unhelpful', 'helpful')",1.6759953,1.8629048,0.1869095
12,-1.3718041,-1.322911,"('unsupportive', 'supportive')",-1.3718041,-1.322911,0.0488931
13,-0.25005427,-0.11605854,"('impolite', 'polite')",-0.2500543,-0.1160585,0.1339958
14,0.05433835,0.14381307,"('antisocial', 'social')",0.0543384,0.1438131,0.0894747
15,0.52895546,0.4243876,"('boring', 'funny')",0.5289555,0.4243876,-0.1045679
16,-0.07113974,-0.06394724,"('unpopular', 'popular')",-0.0711397,-0.0639472,0.0071925
17,-0.32977107,-0.3128753,"('nasty', 'nice')",-0.3297711,-0.3128753,0.0168958
18,-0.64413744,-0.5978406,"('disagreeable', 'welcoming')",-0.6441374,-0.5978406,0.0462968
19,-0.35767502,-0.37128943,"('inhospitable', 'hospitable')",-0.357675,-0.3712894,-0.0136144
20,0.7352318,0.6481537,"('rough', 'thoughtful')",0.7352318,0.6481537,-0.0870781
21,-0.5551999,-0.23265792,"('immoral', 'moral')",-0.5551999,-0.2326579,0.322542
22,-1.0543367,-1.0346527,"('untrustworthy', 'trustworthy')",-1.0543367,-1.0346527,0.019684
23,6.545499,6.738434,"('insincere', 'sincere')",6.5454988,6.7384338,0.192935
24,1.5546842,1.4998097,"('dishonest', 'honest')",1.5546842,1.4998097,-0.0548745
25,0.6049564,0.5504103,"('egoistic', 'altruistic')",0.6049564,0.5504103,-0.0545461
26,1.4751722,1.3902453,"('hardhearted', 'benevolent')",1.4751722,1.3902453,-0.0849269
27,1.5105587,1.3468676,"('hardhearted', 'softhearted')",1.5105587,1.3468676,-0.1636911
28,1.4345064,1.3684481,"('disloyal', 'loyal')",1.4345064,1.3684481,-0.0660583
29,-0.3855099,-0.59367543,"('unfair', 'fair')",-0.3855099,-0.5936754,-0.2081655
30,0.71161056,0.91017336,"('intolerant', 'tolerant')",0.7116106,0.9101734,0.1985628
31,-0.8482209,-1.0371851,"('evil', 'good')",-0.8482209,-1.0371851,-0.1889642
32,1.3344798,1.3344741,"('unkind', 'kind')",1.3344798,1.3344741,-5.7e-06
33,-0.2671248,-0.37492004,"('wrong', 'right')",-0.2671248,-0.37492,-0.1077952
34,4.6920514,4.859311,"('mean', 'honorable')",4.6920514,4.8593111,0.1672597
35,-0.74829364,-1.1128644,"('corrupt', 'incorrupt')",-0.7482936,-1.1128644,-0.3645708
36,-0.56499577,-0.80133843,"('hostile', 'amicable')",-0.5649958,-0.8013384,-0.2363426
37,0.793868,0.7775971,"('fake', 'genuine')",0.793868,0.7775971,-0.0162709
38,-0.171271,-0.09514092,"('untruthful', 'truthful')",-0.171271,-0.0951409,0.0761301
39,-0.24316233,-0.12215194,"('exploitative', 'cooperative')",-0.2431623,-0.1221519,0.1210104
40,-1.611607,-1.7851992,"('stingy', 'generous')",-1.611607,-1.7851992,-0.1735922
41,0.16905993,0.17795038,"('unforgiving', 'forgiving')",0.1690599,0.1779504,0.0088905
42,-2.5915916,-2.4983401,"('unreliable', 'reliable')",-2.5915916,-2.4983401,0.0932515
43,1.1347396,1.3050731,"('irresponsible', 'responsible')",1.1347396,1.3050731,0.1703335
44,-1.4452776,-1.4233592,"('prejudiced', 'unprejudiced')",-1.4452776,-1.4233592,0.0219184
45,0.3624903,0.34422973,"('incompetent', 'competent')",0.3624903,0.3442297,-0.0182606
46,-0.92556584,-0.81262195,"('uncompetitive', 'competitive')",-0.9255658,-0.812622,0.1129438
47,5.4392314,5.629813,"('stupid', 'smart')",5.4392314,5.6298132,0.1905818
48,0.55957425,0.6564769,"('unintelligent', 'intelligent')",0.5595742,0.6564769,0.0969027
49,-0.2824242,-0.111990884,"('unable', 'able')",-0.2824242,-0.1119909,0.1704333
50,-0.20994481,-0.24066922,"('clumsy', 'skillful')",-0.2099448,-0.2406692,-0.0307244
51,-0.1669758,-0.1331513,"('uneducated', 'educated')",-0.1669758,-0.1331513,0.0338245
52,-0.23898038,-0.47981077,"('irrational', 'rational')",-0.2389804,-0.4798108,-0.2408304
53,0.7814226,0.7305226,"('uncreative', 'creative')",0.7814226,0.7305226,-0.0509
54,1.2205381,1.2773389,"('incapable', 'capable')",1.2205381,1.2773389,0.0568008
55,0.54140234,0.71165526,"('incompetent', 'clever')",0.5414023,0.7116553,0.170253
56,0.34382245,0.55357236,"('impractical', 'practical')",0.3438224,0.5535724,0.20975
57,-2.3499773,-2.3854556,"('unimaginative', 'imaginative')",-2.3499773,-2.3854556,-0.0354783
58,0.47894013,0.44761166,"('undiscriminating', 'discriminating')",0.4789401,0.4476117,-0.0313284
59,0.06980987,0.032071415,"('foolish', 'wise')",0.0698099,0.0320714,-0.0377385
60,0.179189,0.5274714,"('inefficient', 'efficient')",0.179189,0.5274714,0.3482824
61,0.29024464,0.198098,"('illogical', 'logical')",0.2902446,0.198098,-0.0921466
62,0.46509114,0.7395716,"('incompetent', 'brilliant')",0.4650911,0.7395716,0.2744805
63,0.09959382,0.2750481,"('unperceptive', 'insightful')",0.0995938,0.2750481,0.1754543
64,-6.849075,-6.793933,"('shy', 'confident')",-6.8490748,-6.7939329,0.0551419
65,-0.15351748,-0.034285214,"('insecure', 'secure')",-0.1535175,-0.0342852,0.1192323
66,0.20552988,0.051862307,"('inactive', 'active')",0.2055299,0.0518623,-0.1536676
67,-0.45229805,-0.35621864,"('doubtful', 'determined')",-0.452298,-0.3562186,0.0960794
68,-1.2779888,-1.2021211,"('dependent', 'independent')",-1.2779888,-1.2021211,0.0758677
69,-1.5632048,-1.7240887,"('lazy', 'industrious')",-1.5632048,-1.7240887,-0.1608839
70,0.90802854,1.0029069,"('lethargic', 'energetic')",0.9080285,1.0029069,0.0948784
71,1.1282868,1.1285342,"('diffident', 'self-confident')",1.1282868,1.1285342,0.0002474
72,0.7047417,0.8011376,"('unambitious', 'ambitious')",0.7047417,0.8011376,0.0963959
73,-3.1732345,-3.1109796,"('helpless', 'self-reliant')",-3.1732345,-3.1109796,0.0622549
74,-0.00046406128,-0.0076106302,"('undedicated', 'dedicated')",-0.0004641,-0.0076106,-0.0071465
75,-0.79593897,-0.84689426,"('meek', 'impulsive')",-0.795939,-0.8468943,-0.0509553
76,0.28527117,0.4439093,"('anxious', 'daring')",0.2852712,0.4439093,0.1586381
77,-1.5335506,-1.3184108,"('unmotivated', 'motivated')",-1.5335506,-1.3184108,0.2151398
78,-0.32921284,-0.3289099,"('nonresilient', 'resilient')",-0.3292128,-0.3289099,0.0003029
79,0.03666726,-0.044726387,"('wavering', 'unwavering')",0.0366673,-0.0447264,-0.0813937
80,-0.5606088,-0.5486253,"('dominated', 'dominating')",-0.5606088,-0.5486253,0.0119835
81,-0.5634916,-0.33084503,"('submissive', 'aggressive')",-0.5634916,-0.330845,0.2326466
82,6.4962206,6.605898,"('poor', 'rich')",6.4962206,6.6058979,0.1096773
83,-0.26697057,-0.20060769,"('powerless', 'powerful')",-0.2669706,-0.2006077,0.0663629
