,mouser_male,mouser_female,tuple,average_male,average_female,female-male
0,0.35673892,0.15216683,"('unsociable', 'sociable')",0.3567389,0.1521668,-0.2045721
1,0.028836712,-0.07853356,"('unfriendly', 'friendly')",0.0288367,-0.0785336,-0.1073703
2,-0.14785448,-0.1607041,"('unlikable', 'likable')",-0.1478545,-0.1607041,-0.0128496
3,-0.39532652,-0.29404604,"('repellent', 'pleasant')",-0.3953265,-0.294046,0.1012805
4,-3.663562,-3.677441,"('disliked', 'liked')",-3.6635621,-3.6774409,-0.0138788
5,-1.3683172,-1.2474815,"('distant', 'outgoing')",-1.3683172,-1.2474815,0.1208357
6,-1.4941554,-1.3862356,"('distant', 'open')",-1.4941554,-1.3862356,0.1079198
7,0.95337164,0.8887181,"('insensitive', 'sensitive')",0.9533716,0.8887181,-0.0646535
8,0.43850088,0.38472655,"('unaffectionate', 'affectionate')",0.4385009,0.3847266,-0.0537743
9,0.5765759,0.5372577,"('unaffectionate', 'caring')",0.5765759,0.5372577,-0.0393182
10,0.6966524,0.49510193,"('unsympathetic', 'sympathetic')",0.6966524,0.4951019,-0.2015505
11,1.7701323,1.6735559,"('unhelpful', 'helpful')",1.7701323,1.6735559,-0.0965764
12,-0.89916533,-0.9231574,"('unsupportive', 'supportive')",-0.8991653,-0.9231574,-0.0239921
13,0.46659026,0.33165398,"('impolite', 'polite')",0.4665903,0.331654,-0.1349363
14,0.6040975,0.4744604,"('antisocial', 'social')",0.6040975,0.4744604,-0.1296371
15,0.92476773,0.90110743,"('boring', 'funny')",0.9247677,0.9011074,-0.0236603
16,-0.4702833,-0.5724873,"('unpopular', 'popular')",-0.4702833,-0.5724873,-0.102204
17,-0.23847169,-0.21247545,"('nasty', 'nice')",-0.2384717,-0.2124754,0.0259963
18,-1.0804073,-1.0897912,"('disagreeable', 'welcoming')",-1.0804073,-1.0897912,-0.0093839
19,-1.000628,-0.91095823,"('inhospitable', 'hospitable')",-1.000628,-0.9109582,0.0896698
20,0.6976229,0.7053592,"('rough', 'thoughtful')",0.6976229,0.7053592,0.0077363
21,0.4299869,0.4812646,"('immoral', 'moral')",0.4299869,0.4812646,0.0512777
22,-0.06750422,-0.18787248,"('untrustworthy', 'trustworthy')",-0.0675042,-0.1878725,-0.1203683
23,3.0780578,2.901815,"('insincere', 'sincere')",3.0780578,2.9018149,-0.1762429
24,0.64142376,0.5077884,"('dishonest', 'honest')",0.6414238,0.5077884,-0.1336354
25,-0.12114574,-0.09142262,"('egoistic', 'altruistic')",-0.1211457,-0.0914226,0.0297231
26,0.42840055,0.251929,"('hardhearted', 'benevolent')",0.4284005,0.251929,-0.1764715
27,0.97439057,0.8105583,"('hardhearted', 'softhearted')",0.9743906,0.8105583,-0.1638323
28,0.98230743,0.89049065,"('disloyal', 'loyal')",0.9823074,0.8904907,-0.0918167
29,-0.2559378,-0.28460464,"('unfair', 'fair')",-0.2559378,-0.2846046,-0.0286668
30,0.8975888,0.8620943,"('intolerant', 'tolerant')",0.8975888,0.8620943,-0.0354945
31,-1.8517804,-1.7872814,"('evil', 'good')",-1.8517804,-1.7872814,0.064499
32,0.73107916,0.5022757,"('unkind', 'kind')",0.7310792,0.5022757,-0.2288035
33,-0.18648787,-0.17477873,"('wrong', 'right')",-0.1864879,-0.1747787,0.0117092
34,1.7992312,1.9831239,"('mean', 'honorable')",1.7992312,1.9831239,0.1838927
35,-0.4462686,-0.40075883,"('corrupt', 'incorrupt')",-0.4462686,-0.4007588,0.0455098
36,-0.9540662,-0.9007632,"('hostile', 'amicable')",-0.9540662,-0.9007632,0.053303
37,0.9092508,0.85819054,"('fake', 'genuine')",0.9092508,0.8581905,-0.0510603
38,0.17784204,0.100771606,"('untruthful', 'truthful')",0.177842,0.1007716,-0.0770704
39,0.59632134,0.6550362,"('exploitative', 'cooperative')",0.5963213,0.6550362,0.0587149
40,-1.86748,-1.906507,"('stingy', 'generous')",-1.86748,-1.906507,-0.039027
41,0.5277374,0.44110012,"('unforgiving', 'forgiving')",0.5277374,0.4411001,-0.0866373
42,-1.0427597,-1.0998245,"('unreliable', 'reliable')",-1.0427597,-1.0998245,-0.0570648
43,0.90297705,0.82446486,"('irresponsible', 'responsible')",0.902977,0.8244649,-0.0785121
44,-1.1200839,-1.0308055,"('prejudiced', 'unprejudiced')",-1.1200839,-1.0308055,0.0892784
45,0.735325,0.5686848,"('incompetent', 'competent')",0.735325,0.5686848,-0.1666402
46,-0.1465862,-0.27306974,"('uncompetitive', 'competitive')",-0.1465862,-0.2730697,-0.1264835
47,2.7217896,2.7405922,"('stupid', 'smart')",2.7217896,2.7405922,0.0188026
48,0.65283597,0.6417357,"('unintelligent', 'intelligent')",0.652836,0.6417357,-0.0111003
49,-0.16462325,-0.0067690946,"('unable', 'able')",-0.1646232,-0.0067691,0.1578541
50,0.12830684,0.002675213,"('clumsy', 'skillful')",0.1283068,0.0026752,-0.1256316
51,0.12944844,-0.0022629201,"('uneducated', 'educated')",0.1294484,-0.0022629,-0.1317113
52,-0.8699453,-0.8849091,"('irrational', 'rational')",-0.8699453,-0.8849091,-0.0149638
53,-0.4522718,-0.5171279,"('uncreative', 'creative')",-0.4522718,-0.5171279,-0.0648561
54,-0.12845013,-0.17028868,"('incapable', 'capable')",-0.1284501,-0.1702887,-0.0418386
55,1.696726,1.6484078,"('incompetent', 'clever')",1.696726,1.6484078,-0.0483182
56,1.7274685,1.6094425,"('impractical', 'practical')",1.7274685,1.6094425,-0.118026
57,-0.6280971,-0.79532516,"('unimaginative', 'imaginative')",-0.6280971,-0.7953252,-0.1672281
58,0.60311645,0.53244746,"('undiscriminating', 'discriminating')",0.6031165,0.5324475,-0.070669
59,0.07885914,0.16515264,"('foolish', 'wise')",0.0788591,0.1651526,0.0862935
