,wyeth_male,wyeth_female,tuple,average_male,average_female,female-male
0,-1.4336008,-1.45212,"('unsociable', 'sociable')",-1.4336008,-1.4521199,-0.0185191
1,0.6079902,0.58011866,"('unfriendly', 'friendly')",0.6079902,0.5801187,-0.0278715
2,0.3949194,0.47921807,"('unlikable', 'likable')",0.3949194,0.4792181,0.0842987
3,-1.6475244,-1.55241,"('repellent', 'pleasant')",-1.6475244,-1.55241,0.0951144
4,-0.5755364,-0.7500765,"('disliked', 'liked')",-0.5755364,-0.7500765,-0.1745401
5,1.0345159,1.0738934,"('distant', 'outgoing')",1.0345159,1.0738934,0.0393775
6,1.3287507,1.4209148,"('distant', 'open')",1.3287507,1.4209148,0.0921641
7,-1.0807917,-1.071279,"('insensitive', 'sensitive')",-1.0807917,-1.071279,0.0095127
8,0.8738945,0.85260046,"('unaffectionate', 'affectionate')",0.8738945,0.8526005,-0.021294
9,0.41479254,0.3642767,"('unaffectionate', 'caring')",0.4147925,0.3642767,-0.0505158
10,-2.2248857,-2.2224522,"('unsympathetic', 'sympathetic')",-2.2248857,-2.2224522,0.0024335
11,-1.153022,-1.2261156,"('unhelpful', 'helpful')",-1.1530221,-1.2261156,-0.0730935
12,-0.8207371,-0.78615814,"('unsupportive', 'supportive')",-0.8207371,-0.7861581,0.034579
13,-1.9422115,-1.9999712,"('impolite', 'polite')",-1.9422115,-1.9999712,-0.0577597
14,-1.6205769,-1.6249499,"('antisocial', 'social')",-1.6205769,-1.6249499,-0.004373
15,1.5394377,1.5337063,"('boring', 'funny')",1.5394377,1.5337063,-0.0057314
16,-0.07249812,-0.030550871,"('unpopular', 'popular')",-0.0724981,-0.0305509,0.0419472
17,0.18985596,0.25790513,"('nasty', 'nice')",0.189856,0.2579051,0.0680491
18,-0.5552473,-0.4501799,"('disagreeable', 'welcoming')",-0.5552473,-0.4501799,0.1050674
19,0.75575393,0.75202173,"('inhospitable', 'hospitable')",0.7557539,0.7520217,-0.0037322
20,-0.30740893,-0.28075966,"('rough', 'thoughtful')",-0.3074089,-0.2807597,0.0266492
21,-1.805222,-1.6770337,"('immoral', 'moral')",-1.805222,-1.6770337,0.1281883
22,-1.7141286,-1.7351073,"('untrustworthy', 'trustworthy')",-1.7141286,-1.7351073,-0.0209787
23,0.11031833,0.04464273,"('insincere', 'sincere')",0.1103183,0.0446427,-0.0656756
24,-0.7708058,-0.78794914,"('dishonest', 'honest')",-0.7708058,-0.7879491,-0.0171433
25,0.81362945,0.99194837,"('egoistic', 'altruistic')",0.8136294,0.9919484,0.178319
26,1.5897655,1.5294566,"('hardhearted', 'benevolent')",1.5897655,1.5294566,-0.0603089
27,1.0215735,0.9288067,"('hardhearted', 'softhearted')",1.0215735,0.9288067,-0.0927668
28,-1.6368018,-1.7472552,"('disloyal', 'loyal')",-1.6368018,-1.7472552,-0.1104534
29,0.19865674,0.08517075,"('unfair', 'fair')",0.1986567,0.0851708,-0.1134859
30,-0.8653204,-0.9098035,"('intolerant', 'tolerant')",-0.8653204,-0.9098035,-0.0444831
31,1.2489125,1.3503326,"('evil', 'good')",1.2489125,1.3503326,0.1014201
32,-0.6260967,-0.69504946,"('unkind', 'kind')",-0.6260967,-0.6950495,-0.0689528
33,0.75892085,0.8048124,"('wrong', 'right')",0.7589208,0.8048124,0.0458916
34,1.6606432,1.7902883,"('mean', 'honorable')",1.6606432,1.7902883,0.1296451
35,1.4675449,1.3133519,"('corrupt', 'incorrupt')",1.4675449,1.3133519,-0.154193
36,2.0695682,1.9660155,"('hostile', 'amicable')",2.0695682,1.9660155,-0.1035527
37,-0.3115591,-0.33202153,"('fake', 'genuine')",-0.3115591,-0.3320215,-0.0204624
38,-0.71080285,-0.71086776,"('untruthful', 'truthful')",-0.7108029,-0.7108678,-6.49e-05
39,-0.09703562,-0.13252206,"('exploitative', 'cooperative')",-0.0970356,-0.1325221,-0.0354865
40,-0.37007806,-0.32581395,"('stingy', 'generous')",-0.3700781,-0.3258139,0.0442642
41,-0.03548754,-0.08920329,"('unforgiving', 'forgiving')",-0.0354875,-0.0892033,-0.0537158
42,-1.1235331,-1.1690569,"('unreliable', 'reliable')",-1.1235331,-1.1690569,-0.0455238
43,-1.4583228,-1.4671581,"('irresponsible', 'responsible')",-1.4583228,-1.4671581,-0.0088353
44,-0.9006471,-0.8736703,"('prejudiced', 'unprejudiced')",-0.9006471,-0.8736703,0.0269768
45,-1.8576816,-1.944927,"('incompetent', 'competent')",-1.8576816,-1.944927,-0.0872454
46,-1.8337449,-1.9966247,"('uncompetitive', 'competitive')",-1.8337449,-1.9966247,-0.1628798
47,0.5002425,0.5599775,"('stupid', 'smart')",0.5002425,0.5599775,0.059735
48,-1.0723027,-0.98005843,"('unintelligent', 'intelligent')",-1.0723027,-0.9800584,0.0922443
49,-0.46089143,-0.46378154,"('unable', 'able')",-0.4608914,-0.4637815,-0.0028901
50,-0.13986032,-0.2048112,"('clumsy', 'skillful')",-0.1398603,-0.2048112,-0.0649509
51,-0.9375057,-1.0224738,"('uneducated', 'educated')",-0.9375057,-1.0224738,-0.0849681
52,1.3337283,1.3169618,"('irrational', 'rational')",1.3337283,1.3169618,-0.0167665
53,-0.24951716,-0.21361019,"('uncreative', 'creative')",-0.2495172,-0.2136102,0.035907
54,0.39343172,0.40879804,"('incapable', 'capable')",0.3934317,0.408798,0.0153663
55,-1.7612329,-1.7099003,"('incompetent', 'clever')",-1.7612329,-1.7099003,0.0513326
56,-1.1994042,-1.3190663,"('impractical', 'practical')",-1.1994042,-1.3190663,-0.1196621
57,-1.6743287,-1.8362343,"('unimaginative', 'imaginative')",-1.6743287,-1.8362343,-0.1619056
58,0.467946,0.39996642,"('undiscriminating', 'discriminating')",0.467946,0.3999664,-0.0679796
59,0.7142028,0.7674813,"('foolish', 'wise')",0.7142028,0.7674813,0.0532785
60,-1.9075313,-1.7874352,"('inefficient', 'efficient')",-1.9075313,-1.7874352,0.1200961
61,-0.33063084,-0.3812119,"('illogical', 'logical')",-0.3306308,-0.3812119,-0.0505811
62,-1.0785495,-0.97567,"('incompetent', 'brilliant')",-1.0785495,-0.97567,0.1028795
63,-0.3766095,-0.39283022,"('unperceptive', 'insightful')",-0.3766095,-0.3928302,-0.0162207
64,-2.1366332,-2.1183162,"('shy', 'confident')",-2.1366332,-2.1183162,0.018317
65,-1.2874049,-1.2199609,"('insecure', 'secure')",-1.2874049,-1.2199609,0.067444
66,0.911172,0.77805483,"('inactive', 'active')",0.911172,0.7780548,-0.1331172
67,-0.7129814,-0.6898498,"('doubtful', 'determined')",-0.7129814,-0.6898498,0.0231316
68,-0.68843937,-0.72767836,"('dependent', 'independent')",-0.6884394,-0.7276784,-0.039239
