,billing_male,billing_female,tuple,average_male,average_female,female-male
0,-0.022683727,0.10639561,"('unsociable', 'sociable')",-0.0226837,0.1063956,0.1290793
1,1.2859057,1.0399767,"('unfriendly', 'friendly')",1.2859057,1.0399767,-0.245929
2,-0.077906296,-0.024842635,"('unlikable', 'likable')",-0.0779063,-0.0248426,0.0530637
3,0.47123775,0.7017274,"('repellent', 'pleasant')",0.4712377,0.7017274,0.2304897
4,-7.403305,-7.5379467,"('disliked', 'liked')",-7.4033051,-7.5379467,-0.1346416
5,-0.21005316,-0.40740734,"('distant', 'outgoing')",-0.2100532,-0.4074073,-0.1973541
6,0.18648268,-0.1312663,"('distant', 'open')",0.1864827,-0.1312663,-0.317749
7,0.94158375,1.1750696,"('insensitive', 'sensitive')",0.9415838,1.1750696,0.2334858
8,1.331655,1.0385805,"('unaffectionate', 'affectionate')",1.331655,1.0385805,-0.2930745
9,1.7327687,1.6062887,"('unaffectionate', 'caring')",1.7327687,1.6062887,-0.12648
10,0.73321354,1.0128648,"('unsympathetic', 'sympathetic')",0.7332135,1.0128648,0.2796513
11,1.6031663,1.7958429,"('unhelpful', 'helpful')",1.6031663,1.7958429,0.1926766
12,-1.4386961,-1.3804079,"('unsupportive', 'supportive')",-1.4386961,-1.3804079,0.0582882
13,-0.25668725,0.092270456,"('impolite', 'polite')",-0.2566873,0.0922705,0.3489578
14,-0.016082449,0.23047869,"('antisocial', 'social')",-0.0160824,0.2304787,0.2465611
15,0.30355358,0.22273785,"('boring', 'funny')",0.3035536,0.2227378,-0.0808158
16,-0.71808535,-0.74757695,"('unpopular', 'popular')",-0.7180853,-0.747577,-0.0294917
17,0.14917248,0.101383016,"('nasty', 'nice')",0.1491725,0.101383,-0.0477895
18,-0.6025469,-0.55438054,"('disagreeable', 'welcoming')",-0.6025469,-0.5543805,0.0481664
19,-0.3891835,-0.55589503,"('inhospitable', 'hospitable')",-0.3891835,-0.555895,-0.1667115
20,0.4278394,0.35155925,"('rough', 'thoughtful')",0.4278394,0.3515593,-0.0762801
21,-0.6326944,-0.17715505,"('immoral', 'moral')",-0.6326944,-0.177155,0.4555394
22,-0.43015054,-0.29456738,"('untrustworthy', 'trustworthy')",-0.4301505,-0.2945674,0.1355831
23,6.2504716,6.4273763,"('insincere', 'sincere')",6.2504716,6.4273763,0.1769047
24,1.2339461,1.2717507,"('dishonest', 'honest')",1.2339461,1.2717507,0.0378046
25,0.7889696,0.60770476,"('egoistic', 'altruistic')",0.7889696,0.6077048,-0.1812648
26,1.4827473,1.193498,"('hardhearted', 'benevolent')",1.4827473,1.193498,-0.2892493
27,1.7130634,1.5027449,"('hardhearted', 'softhearted')",1.7130634,1.5027449,-0.2103185
28,1.2827319,1.0906106,"('disloyal', 'loyal')",1.2827319,1.0906106,-0.1921213
29,-0.22684848,-0.4158815,"('unfair', 'fair')",-0.2268485,-0.4158815,-0.189033
30,0.6928317,0.8896946,"('intolerant', 'tolerant')",0.6928317,0.8896946,0.1968629
31,-0.97383523,-1.3321985,"('evil', 'good')",-0.9738352,-1.3321985,-0.3583633
32,1.1744889,1.1381487,"('unkind', 'kind')",1.1744889,1.1381487,-0.0363402
33,-0.05128599,-0.2146107,"('wrong', 'right')",-0.051286,-0.2146107,-0.1633247
34,4.47766,4.650452,"('mean', 'honorable')",4.4776602,4.6504521,0.1727919
35,-0.6814747,-1.1980371,"('corrupt', 'incorrupt')",-0.6814747,-1.1980371,-0.5165624
36,-0.35196525,-0.83024824,"('hostile', 'amicable')",-0.3519652,-0.8302482,-0.478283
37,0.7628669,0.72947824,"('fake', 'genuine')",0.7628669,0.7294782,-0.0333887
38,-0.43803194,-0.38602072,"('untruthful', 'truthful')",-0.4380319,-0.3860207,0.0520112
39,0.2610975,0.3874698,"('exploitative', 'cooperative')",0.2610975,0.3874698,0.1263723
40,-1.3794047,-1.3878478,"('stingy', 'generous')",-1.3794047,-1.3878478,-0.0084431
41,0.50110257,0.42182687,"('unforgiving', 'forgiving')",0.5011026,0.4218269,-0.0792757
42,-2.4145288,-2.2442224,"('unreliable', 'reliable')",-2.4145288,-2.2442224,0.1703064
43,0.90765715,1.1153355,"('irresponsible', 'responsible')",0.9076571,1.1153355,0.2076784
44,-1.2853942,-1.2473884,"('prejudiced', 'unprejudiced')",-1.2853942,-1.2473884,0.0380058
45,0.083531946,0.1322994,"('incompetent', 'competent')",0.0835319,0.1322994,0.0487675
46,-0.85808235,-0.59027004,"('uncompetitive', 'competitive')",-0.8580824,-0.59027,0.2678124
47,4.9173794,5.0167565,"('stupid', 'smart')",4.9173794,5.0167565,0.0993771
48,0.08259038,0.2546864,"('unintelligent', 'intelligent')",0.0825904,0.2546864,0.172096
49,-0.42063376,-0.27319056,"('unable', 'able')",-0.4206338,-0.2731906,0.1474432
50,-0.5422571,-0.6089082,"('clumsy', 'skillful')",-0.5422571,-0.6089082,-0.0666511
51,0.20428577,0.4388844,"('uneducated', 'educated')",0.2042858,0.4388844,0.2345986
52,0.26651046,-0.16136971,"('irrational', 'rational')",0.2665105,-0.1613697,-0.4278802
53,0.0030830372,-0.20930177,"('uncreative', 'creative')",0.003083,-0.2093018,-0.2123848
54,0.91358215,0.8822493,"('incapable', 'capable')",0.9135821,0.8822493,-0.0313328
55,0.3124732,0.67629737,"('incompetent', 'clever')",0.3124732,0.6762974,0.3638242
56,0.13918683,0.3412394,"('impractical', 'practical')",0.1391868,0.3412394,0.2020526
57,-2.3155587,-2.3059504,"('unimaginative', 'imaginative')",-2.3155587,-2.3059504,0.0096083
58,0.7200307,0.70832336,"('undiscriminating', 'discriminating')",0.7200307,0.7083234,-0.0117073
59,-0.069536306,-0.17968434,"('foolish', 'wise')",-0.0695363,-0.1796843,-0.110148
60,0.0015143892,0.5663172,"('inefficient', 'efficient')",0.0015144,0.5663172,0.5648028
61,0.52544296,0.42200673,"('illogical', 'logical')",0.525443,0.4220067,-0.1034363
62,0.11537925,0.54141283,"('incompetent', 'brilliant')",0.1153793,0.5414128,0.4260335
63,-0.22346541,0.016980639,"('unperceptive', 'insightful')",-0.2234654,0.0169806,0.240446
64,-6.5296907,-6.1932807,"('shy', 'confident')",-6.5296907,-6.1932807,0.33641
65,0.054266617,0.44432306,"('insecure', 'secure')",0.0542666,0.4443231,0.3900565
66,-0.0023155902,-0.17096147,"('inactive', 'active')",-0.0023156,-0.1709615,-0.1686459
67,-0.768067,-0.6426551,"('doubtful', 'determined')",-0.768067,-0.6426551,0.1254119
68,-1.3019867,-1.1031606,"('dependent', 'independent')",-1.3019867,-1.1031606,0.1988261
69,-1.8173167,-2.0464218,"('lazy', 'industrious')",-1.8173167,-2.0464218,-0.2291051
70,1.1134999,1.3596948,"('lethargic', 'energetic')",1.1134999,1.3596948,0.2461949
71,0.49119,0.4069694,"('diffident', 'self-confident')",0.49119,0.4069694,-0.0842206
72,0.63662934,0.92976314,"('unambitious', 'ambitious')",0.6366293,0.9297631,0.2931338
73,-2.7135687,-2.6486318,"('helpless', 'self-reliant')",-2.7135687,-2.6486318,0.0649369
74,0.06284115,0.03362418,"('undedicated', 'dedicated')",0.0628411,0.0336242,-0.0292169
75,-0.6839712,-0.7416341,"('meek', 'impulsive')",-0.6839712,-0.7416341,-0.0576629
76,0.12668017,0.4661629,"('anxious', 'daring')",0.1266802,0.4661629,0.3394827
77,-1.6016899,-1.3336558,"('unmotivated', 'motivated')",-1.6016899,-1.3336558,0.2680341
78,-0.9825788,-1.0821548,"('nonresilient', 'resilient')",-0.9825788,-1.0821548,-0.099576
79,-0.09584523,-0.30850932,"('wavering', 'unwavering')",-0.0958452,-0.3085093,-0.2126641
80,-0.07869483,0.08134207,"('dominated', 'dominating')",-0.0786948,0.0813421,0.1600369
81,-0.49968043,-0.07294028,"('submissive', 'aggressive')",-0.4996804,-0.0729403,0.4267401
82,6.0258574,6.0734634,"('poor', 'rich')",6.0258574,6.0734634,0.047606
83,-0.46919006,-0.3499927,"('powerless', 'powerful')",-0.4691901,-0.3499927,0.1191974
84,0.492845,0.46803856,"('inferior', 'superior')",0.492845,0.4680386,-0.0248064
85,-0.6223378,-0.9845968,"('insignificant', 'prestigious')",-0.6223378,-0.9845968,-0.362259
86,0.47048447,0.530591,"('uninfluential', 'influential')",0.4704845,0.530591,0.0601065
87,-0.30304128,-0.10266255,"('unsuccessful', 'successful')",-0.3030413,-0.1026625,0.2003788
88,-0.14237179,-0.10486525,"('low', 'eminent')",-0.1423718,-0.1048653,0.0375065
