,windscreen_male,windscreen_female,tuple,average_male,average_female,female-male
0,0.39580762,0.35773033,"('unsociable', 'sociable')",0.3958076,0.3577303,-0.0380773
1,-1.0488092,-1.4779378,"('unfriendly', 'friendly')",-1.0488092,-1.4779378,-0.4291286
2,-0.054007247,-0.074648775,"('unlikable', 'likable')",-0.0540072,-0.0746488,-0.0206416
3,-0.469961,-0.4098444,"('repellent', 'pleasant')",-0.469961,-0.4098444,0.0601166
4,-1.742495,-1.7312824,"('disliked', 'liked')",-1.7424949,-1.7312824,0.0112125
5,-1.7510139,-2.0348885,"('distant', 'outgoing')",-1.7510139,-2.0348885,-0.2838746
6,-2.1263094,-2.4466105,"('distant', 'open')",-2.1263094,-2.4466105,-0.3203011
7,0.4616935,0.56387174,"('insensitive', 'sensitive')",0.4616935,0.5638717,0.1021782
8,-1.2343936,-1.4677843,"('unaffectionate', 'affectionate')",-1.2343936,-1.4677843,-0.2333907
9,-0.56956524,-0.8601434,"('unaffectionate', 'caring')",-0.5695652,-0.8601434,-0.2905782
10,0.17784832,0.11055161,"('unsympathetic', 'sympathetic')",0.1778483,0.1105516,-0.0672967
11,1.0150332,0.91968805,"('unhelpful', 'helpful')",1.0150332,0.919688,-0.0953452
12,-0.47539234,-0.5228233,"('unsupportive', 'supportive')",-0.4753923,-0.5228233,-0.047431
13,0.9737606,0.90806234,"('impolite', 'polite')",0.9737606,0.9080623,-0.0656983
14,0.49981457,0.674269,"('antisocial', 'social')",0.4998146,0.674269,0.1744544
15,1.0698135,0.9283682,"('boring', 'funny')",1.0698135,0.9283682,-0.1414453
16,-0.4262682,-0.41113374,"('unpopular', 'popular')",-0.4262682,-0.4111337,0.0151345
17,-0.37431067,-0.36767358,"('nasty', 'nice')",-0.3743107,-0.3676736,0.0066371
18,-1.289658,-1.2657733,"('disagreeable', 'welcoming')",-1.289658,-1.2657733,0.0238847
19,-1.9640743,-2.036602,"('inhospitable', 'hospitable')",-1.9640743,-2.036602,-0.0725277
20,-0.0022899248,0.05076716,"('rough', 'thoughtful')",-0.0022899,0.0507672,0.0530571
21,0.30145457,0.35482982,"('immoral', 'moral')",0.3014546,0.3548298,0.0533752
22,-0.24864775,-0.25904652,"('untrustworthy', 'trustworthy')",-0.2486477,-0.2590465,-0.0103988
23,1.8884212,1.7365816,"('insincere', 'sincere')",1.8884212,1.7365816,-0.1518396
24,-0.73293054,-0.9428582,"('dishonest', 'honest')",-0.7329305,-0.9428582,-0.2099277
25,-0.7145531,-0.7986105,"('egoistic', 'altruistic')",-0.7145531,-0.7986105,-0.0840574
26,-0.44065168,-0.6724866,"('hardhearted', 'benevolent')",-0.4406517,-0.6724866,-0.2318349
27,-0.37761837,-0.48810923,"('hardhearted', 'softhearted')",-0.3776184,-0.4881092,-0.1104908
28,-0.8096533,-0.9446784,"('disloyal', 'loyal')",-0.8096533,-0.9446784,-0.1350251
29,0.0053288955,-0.14759694,"('unfair', 'fair')",0.0053289,-0.1475969,-0.1529258
30,1.2812275,1.3416388,"('intolerant', 'tolerant')",1.2812275,1.3416388,0.0604113
31,-1.9436768,-2.0641155,"('evil', 'good')",-1.9436768,-2.0641155,-0.1204387
32,-0.019074028,-0.23241799,"('unkind', 'kind')",-0.019074,-0.232418,-0.213344
33,0.11444063,0.0038730018,"('wrong', 'right')",0.1144406,0.003873,-0.1105676
34,1.4497136,1.3864216,"('mean', 'honorable')",1.4497136,1.3864216,-0.063292
35,-0.3427515,-0.52310747,"('corrupt', 'incorrupt')",-0.3427515,-0.5231075,-0.180356
36,-1.0500393,-1.2529762,"('hostile', 'amicable')",-1.0500393,-1.2529762,-0.2029369
37,0.4054349,0.32721743,"('fake', 'genuine')",0.4054349,0.3272174,-0.0782175
38,0.48580715,0.22013333,"('untruthful', 'truthful')",0.4858072,0.2201333,-0.2656739
39,0.28484884,0.41357955,"('exploitative', 'cooperative')",0.2848488,0.4135796,0.1287308
40,-1.1432782,-1.1203474,"('stingy', 'generous')",-1.1432782,-1.1203474,0.0229308
41,-0.45350197,-0.62338006,"('unforgiving', 'forgiving')",-0.453502,-0.6233801,-0.1698781
42,-0.8916059,-0.7000184,"('unreliable', 'reliable')",-0.8916059,-0.7000184,0.1915875
43,0.31023794,0.100659624,"('irresponsible', 'responsible')",0.3102379,0.1006596,-0.2095783
44,-1.2048784,-1.1642329,"('prejudiced', 'unprejudiced')",-1.2048784,-1.1642329,0.0406455
45,0.054378636,0.06747396,"('incompetent', 'competent')",0.0543786,0.067474,0.0130954
46,0.81375295,0.914717,"('uncompetitive', 'competitive')",0.8137529,0.914717,0.1009641
47,1.9317552,1.9546494,"('stupid', 'smart')",1.9317552,1.9546494,0.0228942
48,0.2364756,0.103507645,"('unintelligent', 'intelligent')",0.2364756,0.1035076,-0.132968
49,-0.088245355,0.15725668,"('unable', 'able')",-0.0882454,0.1572567,0.2455021
50,0.1811479,0.28249118,"('clumsy', 'skillful')",0.1811479,0.2824912,0.1013433
51,0.06537515,0.12021828,"('uneducated', 'educated')",0.0653751,0.1202183,0.0548432
52,-0.9928014,-1.2148606,"('irrational', 'rational')",-0.9928014,-1.2148606,-0.2220592
53,-0.09887069,-0.22397004,"('uncreative', 'creative')",-0.0988707,-0.22397,-0.1250993
54,-0.3746016,-0.45240617,"('incapable', 'capable')",-0.3746016,-0.4524062,-0.0778046
55,0.46958625,0.7187214,"('incompetent', 'clever')",0.4695863,0.7187214,0.2491351
56,1.7489637,1.7552711,"('impractical', 'practical')",1.7489637,1.7552711,0.0063074
57,-0.20856087,-0.3320452,"('unimaginative', 'imaginative')",-0.2085609,-0.3320452,-0.1234843
58,1.009933,0.9729039,"('undiscriminating', 'discriminating')",1.009933,0.9729039,-0.0370291
59,-0.79846257,-0.9845053,"('foolish', 'wise')",-0.7984626,-0.9845053,-0.1860427
60,1.2356023,1.4098202,"('inefficient', 'efficient')",1.2356023,1.4098202,0.1742179
61,0.14524953,0.006912278,"('illogical', 'logical')",0.1452495,0.0069123,-0.1383372
62,0.48434204,0.6005622,"('incompetent', 'brilliant')",0.484342,0.6005622,0.1162202
63,0.51924664,0.52212167,"('unperceptive', 'insightful')",0.5192466,0.5221217,0.0028751
64,-1.1102369,-0.9677783,"('shy', 'confident')",-1.1102369,-0.9677783,0.1424586
65,0.8598271,1.0746244,"('insecure', 'secure')",0.8598271,1.0746244,0.2147973
66,0.20360225,0.114821345,"('inactive', 'active')",0.2036023,0.1148213,-0.088781
67,0.08884971,0.05405738,"('doubtful', 'determined')",0.0888497,0.0540574,-0.0347923
68,-0.12441331,0.014880885,"('dependent', 'independent')",-0.1244133,0.0148809,0.1392942
69,-0.53359205,-0.59086955,"('lazy', 'industrious')",-0.533592,-0.5908695,-0.0572775
70,0.3952813,0.3944785,"('lethargic', 'energetic')",0.3952813,0.3944785,-0.0008028
71,0.19179872,0.13008052,"('diffident', 'self-confident')",0.1917987,0.1300805,-0.0617182
72,-0.35170013,-0.44080347,"('unambitious', 'ambitious')",-0.3517001,-0.4408035,-0.0891034
73,-0.7703579,-0.68189317,"('helpless', 'self-reliant')",-0.7703579,-0.6818932,0.0884647
74,-0.17067404,-0.12804301,"('undedicated', 'dedicated')",-0.170674,-0.128043,0.042631
75,0.53538364,0.42974526,"('meek', 'impulsive')",0.5353836,0.4297453,-0.1056383
76,0.89293456,1.0002279,"('anxious', 'daring')",0.8929346,1.0002279,0.1072933
77,-0.80176413,-0.72891504,"('unmotivated', 'motivated')",-0.8017641,-0.728915,0.0728491
78,0.12922652,0.2670911,"('nonresilient', 'resilient')",0.1292265,0.2670911,0.1378646
79,-0.538089,-0.69874346,"('wavering', 'unwavering')",-0.538089,-0.6987435,-0.1606545
80,1.6668621,1.9220513,"('dominated', 'dominating')",1.6668621,1.9220513,0.2551892
81,0.32065976,0.52445686,"('submissive', 'aggressive')",0.3206598,0.5244569,0.2037971
82,0.9885875,0.9838242,"('poor', 'rich')",0.9885875,0.9838242,-0.0047633
83,0.7872968,0.727106,"('powerless', 'powerful')",0.7872968,0.727106,-0.0601908
84,0.10986139,0.045048922,"('inferior', 'superior')",0.1098614,0.0450489,-0.0648125
85,-0.86403024,-1.1344204,"('insignificant', 'prestigious')",-0.8640302,-1.1344204,-0.2703902
86,-0.035225954,-0.22522424,"('uninfluential', 'influential')",-0.035226,-0.2252242,-0.1899982
87,0.5643058,0.69378436,"('unsuccessful', 'successful')",0.5643058,0.6937844,0.1294786
88,-0.7024245,-0.83018386,"('low', 'eminent')",-0.7024245,-0.8301839,-0.1277594
