,weyerhaeuser_male,weyerhaeuser_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-1.7637819,-1.8882903,"('unsociable', 'sociable')",-0.35912132,-0.44724697,-1.0614517,-1.1677686,-0.1063169
1,0.047586426,-0.13819715,"('unfriendly', 'friendly')",1.5615857,1.4641483,0.8045861,0.6629755,-0.1416106
2,0.10780507,0.08944942,"('unlikable', 'likable')",0.66032493,0.8032066,0.384065,0.446328,0.062263
3,-1.6594033,-1.6710699,"('repellent', 'pleasant')",0.41039836,0.46425617,-0.6245025,-0.6034068,0.0210957
4,0.7069444,0.6392682,"('disliked', 'liked')",-7.3494964,-7.4771657,-3.3212759,-3.4189487,-0.0976728
5,1.2839501,1.2805362,"('distant', 'outgoing')",-0.4400148,-0.35440728,0.4219676,0.4630644,0.0410968
6,1.4746907,1.5039221,"('distant', 'open')",-0.088852525,-0.0055274107,0.6929191,0.7491974,0.0562783
7,-0.9900799,-0.9843459,"('insensitive', 'sensitive')",-0.16505188,-0.0797192,-0.5775659,-0.5320325,0.0455334
8,-0.053805772,-0.19231218,"('unaffectionate', 'affectionate')",0.80417573,0.7383673,0.375185,0.2730276,-0.1021574
9,-0.035899494,-0.18605097,"('unaffectionate', 'caring')",1.1616367,1.1135383,0.5628686,0.4637437,-0.0991249
10,-2.4113839,-2.4810998,"('unsympathetic', 'sympathetic')",-0.42108434,-0.4264422,-1.4162341,-1.453771,-0.0375369
11,-1.4330958,-1.5036987,"('unhelpful', 'helpful')",1.416153,1.5042049,-0.0084714,0.0002531,0.0087245
12,-0.65444815,-0.7235697,"('unsupportive', 'supportive')",-2.3984017,-2.3130805,-1.5264249,-1.5183251,0.0080998
13,-1.2255185,-1.2573274,"('impolite', 'polite')",-0.58281267,-0.5661642,-0.9041656,-0.9117458,-0.0075802
14,-1.7314452,-1.8283988,"('antisocial', 'social')",-0.3205781,-0.3896591,-1.0260117,-1.1090289,-0.0830172
15,0.22456063,0.1689939,"('boring', 'funny')",0.4233626,0.4299444,0.3239616,0.2994691,-0.0244925
16,0.14798738,0.094177134,"('unpopular', 'popular')",-0.07210323,-0.1699276,0.0379421,-0.0378752,-0.0758173
17,-0.3991962,-0.27269065,"('nasty', 'nice')",-0.64544487,-0.61232126,-0.5223205,-0.442506,0.0798145
18,0.07490434,0.0993949,"('disagreeable', 'welcoming')",-0.9138528,-0.89299804,-0.4194742,-0.3968016,0.0226726
19,0.64781,0.68075544,"('inhospitable', 'hospitable')",-0.4048527,-0.2958289,0.1214786,0.1924633,0.0709847
20,-0.31135663,-0.32526913,"('rough', 'thoughtful')",0.84419197,0.83331466,0.2664177,0.2540228,-0.0123949
21,-1.6804235,-1.7421844,"('immoral', 'moral')",-1.0016129,-0.99835074,-1.3410182,-1.3702676,-0.0292494
22,-1.4989579,-1.5844814,"('untrustworthy', 'trustworthy')",-0.97106755,-0.9621737,-1.2350128,-1.2733276,-0.0383148
23,-1.1998838,-1.3125666,"('insincere', 'sincere')",5.8471165,5.8379703,2.3236163,2.2627017,-0.0609146
24,-1.1728683,-1.2515687,"('dishonest', 'honest')",0.8945391,0.87870014,-0.1391646,-0.1864343,-0.0472697
25,1.2648697,1.2417324,"('egoistic', 'altruistic')",1.342219,1.2793094,1.3035443,1.2605209,-0.0430234
26,0.031199515,-0.111990646,"('hardhearted', 'benevolent')",1.8909477,1.7876529,0.9610736,0.8378311,-0.1232425
27,-0.27060112,-0.26743177,"('hardhearted', 'softhearted')",0.79392165,0.74783194,0.2616603,0.2402001,-0.0214602
28,-0.6777843,-0.9029486,"('disloyal', 'loyal')",1.1200253,0.9618621,0.2211205,0.0294567,-0.1916638
29,-0.18758465,-0.18474612,"('unfair', 'fair')",-0.7486688,-0.78117913,-0.4681267,-0.4829626,-0.0148359
30,-1.1996176,-1.2340264,"('intolerant', 'tolerant')",0.37234077,0.44389087,-0.4136384,-0.3950678,0.0185706
31,1.0484269,1.1283032,"('evil', 'good')",-1.117436,-1.1056502,-0.0345046,0.0113265,0.0458311
32,-0.7029975,-0.76943916,"('unkind', 'kind')",0.91667646,0.7343198,0.1068395,-0.0175597,-0.1243992
33,1.2488514,1.1895293,"('wrong', 'right')",-0.4986787,-0.53676426,0.3750864,0.3263825,-0.0487039
34,-0.4634809,-0.3628399,"('mean', 'honorable')",5.2658753,5.47178,2.4011972,2.5544701,0.1532729
35,2.7541718,2.7921736,"('corrupt', 'incorrupt')",-0.21829766,-0.3163073,1.2679371,1.2379332,-0.0300039
36,1.1411934,1.0867721,"('hostile', 'amicable')",0.17115167,0.003061656,0.6561725,0.5449169,-0.1112556
37,0.12237651,0.15394513,"('fake', 'genuine')",0.20552278,0.2355265,0.1639496,0.1947358,0.0307862
38,-0.5703941,-0.6693283,"('untruthful', 'truthful')",-0.12523338,-0.062606715,-0.3478137,-0.3659675,-0.0181538
39,0.5701349,0.57806534,"('exploitative', 'cooperative')",0.9325245,0.990371,0.7513297,0.7842182,0.0328885
40,0.48996803,0.43679577,"('stingy', 'generous')",-2.2359302,-2.2989523,-0.8729811,-0.9310783,-0.0580972
41,-1.1488864,-1.2800844,"('unforgiving', 'forgiving')",0.14224476,0.09300472,-0.5033208,-0.5935398,-0.090219
42,0.08459007,0.17329589,"('unreliable', 'reliable')",-3.3387876,-3.2121794,-1.6270988,-1.5194417,0.1076571
43,-0.88692987,-0.9401594,"('irresponsible', 'responsible')",0.52512735,0.6853098,-0.1809013,-0.1274248,0.0534765
44,-0.17948209,-0.047571734,"('prejudiced', 'unprejudiced')",-1.2341784,-1.1910557,-0.7068303,-0.6193137,0.0875166
45,-1.4706417,-1.6060041,"('incompetent', 'competent')",-0.40751374,-0.44616702,-0.9390777,-1.0260856,-0.0870079
46,-1.7524378,-1.7942595,"('uncompetitive', 'competitive')",-1.107561,-1.1043153,-1.4299994,-1.4492874,-0.019288
47,0.091287926,0.14387394,"('stupid', 'smart')",5.201198,5.3282347,2.6462431,2.7360544,0.0898113
48,-2.0073447,-2.0862677,"('unintelligent', 'intelligent')",-0.26564187,-0.25877932,-1.1364933,-1.1725235,-0.0360302
49,-0.9386617,-0.88886166,"('unable', 'able')",-0.7972616,-0.6925563,-0.8679616,-0.790709,0.0772526
50,0.9686445,0.9527303,"('clumsy', 'skillful')",-0.24084808,-0.29789346,0.3638982,0.3274184,-0.0364798
51,-1.2872721,-1.3217158,"('uneducated', 'educated')",-0.015563747,-0.13828465,-0.6514179,-0.7300003,-0.0785824
52,1.0629227,0.977008,"('irrational', 'rational')",0.22234277,0.10193307,0.6426327,0.5394706,-0.1031621
53,-0.6896669,-0.8001414,"('uncreative', 'creative')",0.592195,0.60603446,-0.048736,-0.0970535,-0.0483175
54,0.22232975,0.20799124,"('incapable', 'capable')",0.74064595,0.7444617,0.4814878,0.4762265,-0.0052613
55,-2.1845925,-2.2672162,"('incompetent', 'clever')",0.008588834,0.0428892,-1.0880018,-1.1121635,-0.0241617
56,-0.46711087,-0.51382387,"('impractical', 'practical')",-0.27106726,-0.19968286,-0.3690891,-0.3567533,0.0123358
57,-2.0890803,-2.1965866,"('unimaginative', 'imaginative')",-3.708254,-3.676686,-2.8986673,-2.9366364,-0.0379691
58,-0.6585715,-0.76739985,"('undiscriminating', 'discriminating')",0.117774606,0.16689199,-0.2703984,-0.3002539,-0.0298555
59,2.3532958,2.32919,"('foolish', 'wise')",0.30413142,0.2887357,1.3287137,1.3089628,-0.0197509
60,-1.7650821,-1.753465,"('inefficient', 'efficient')",-0.30074522,-0.056761626,-1.0329137,-0.9051133,0.1278004
61,-0.9421695,-1.0774071,"('illogical', 'logical')",0.032885488,-0.09038638,-0.454642,-0.5838968,-0.1292548
62,-1.711479,-1.7228407,"('incompetent', 'brilliant')",-0.266551,-0.09096734,-0.989015,-0.906904,0.082111
63,-0.9978458,-1.0775806,"('unperceptive', 'insightful')",-0.3012791,-0.152927,-0.6495625,-0.6152538,0.0343087
64,0.05007037,0.036365777,"('shy', 'confident')",-6.27689,-6.206777,-3.1134098,-3.0852056,0.0282042
65,-1.5081831,-1.5415694,"('insecure', 'secure')",0.06521224,0.07614136,-0.7214854,-0.732714,-0.0112286
66,0.6021855,0.6661159,"('inactive', 'active')",0.26699847,0.26723108,0.434592,0.4666735,0.0320815
67,0.21887583,0.23165533,"('doubtful', 'determined')",-0.1800357,-0.12362773,0.0194201,0.0540138,0.0345937
68,-1.0311925,-0.999733,"('dependent', 'independent')",-1.690611,-1.6639426,-1.3609018,-1.3318378,0.029064
69,2.7273366,2.8092012,"('lazy', 'industrious')",-0.8931773,-0.8318905,0.9170797,0.9886553,0.0715756
70,-1.0146807,-0.9760617,"('lethargic', 'energetic')",-0.061560903,0.02338292,-0.5381208,-0.4763394,0.0617814
71,1.0134051,0.97684467,"('diffident', 'self-confident')",0.43071532,0.44593146,0.7220602,0.7113881,-0.0106721
72,-1.09059,-1.140196,"('unambitious', 'ambitious')",-0.4924857,-0.4331676,-0.7915379,-0.7866818,0.0048561
73,1.4909452,1.4882015,"('helpless', 'self-reliant')",-3.2895975,-3.2491364,-0.8993261,-0.8804675,0.0188586
74,0.3800966,0.32073963,"('undedicated', 'dedicated')",0.20570092,0.21806031,0.2928988,0.2694,-0.0234988
75,0.4473279,0.47467408,"('meek', 'impulsive')",-0.7154127,-0.6266806,-0.1340424,-0.0760033,0.0580391
76,-1.749459,-1.6778766,"('anxious', 'daring')",-0.2358791,-0.1330479,-0.992669,-0.9054623,0.0872067
77,-0.8449807,-0.9061327,"('unmotivated', 'motivated')",-1.0579251,-0.957517,-0.9514529,-0.9318249,0.019628
78,-0.056779675,-0.11403543,"('nonresilient', 'resilient')",-0.18082683,-0.11194813,-0.1188032,-0.1129918,0.0058114
79,1.3891063,1.3773558,"('wavering', 'unwavering')",-0.3791161,-0.35561135,0.5049951,0.5108722,0.0058771
80,-0.33485332,-0.29939103,"('dominated', 'dominating')",-0.7083286,-0.7183514,-0.5215909,-0.5088712,0.0127197
81,-1.7191973,-1.7179272,"('submissive', 'aggressive')",-1.3159302,-1.3382754,-1.5175638,-1.5281013,-0.0105375
82,-1.4232496,-1.4470325,"('poor', 'rich')",5.6698565,5.6244354,2.1233034,2.0887015,-0.0346019
83,-0.3098421,-0.31732893,"('powerless', 'powerful')",-1.1198206,-1.1212125,-0.7148314,-0.7192707,-0.0044393
84,0.3753336,0.35784417,"('inferior', 'superior')",0.6373373,0.62107885,0.5063355,0.4894615,-0.016874
