,resident_male,resident_female,tuple,average_male,average_female,female-male
0,0.52208155,0.44573575,"('unsociable', 'sociable')",0.5220816,0.4457358,-0.0763458
1,0.84070444,0.67699295,"('unfriendly', 'friendly')",0.8407044,0.676993,-0.1637114
2,-0.48800167,-0.49343508,"('unlikable', 'likable')",-0.4880017,-0.4934351,-0.0054334
3,0.28303665,0.2044034,"('repellent', 'pleasant')",0.2830366,0.2044034,-0.0786332
4,-7.093278,-7.250363,"('disliked', 'liked')",-7.0932779,-7.2503629,-0.157085
5,-1.3756897,-1.5055594,"('distant', 'outgoing')",-1.3756897,-1.5055594,-0.1298697
6,-0.8421905,-1.0169042,"('distant', 'open')",-0.8421905,-1.0169042,-0.1747137
7,1.4205052,1.4766835,"('insensitive', 'sensitive')",1.4205052,1.4766835,0.0561783
8,0.6062515,0.4006912,"('unaffectionate', 'affectionate')",0.6062515,0.4006912,-0.2055603
9,1.5959712,1.5598919,"('unaffectionate', 'caring')",1.5959712,1.5598919,-0.0360793
10,1.2044873,1.1887975,"('unsympathetic', 'sympathetic')",1.2044873,1.1887975,-0.0156898
11,2.2240505,2.3070767,"('unhelpful', 'helpful')",2.2240505,2.3070767,0.0830262
12,-1.4084382,-1.4614334,"('unsupportive', 'supportive')",-1.4084382,-1.4614334,-0.0529952
13,0.057185665,0.041365415,"('impolite', 'polite')",0.0571857,0.0413654,-0.0158203
14,0.5374731,0.5491377,"('antisocial', 'social')",0.5374731,0.5491377,0.0116646
15,0.26036692,0.16217247,"('boring', 'funny')",0.2603669,0.1621725,-0.0981944
16,-0.6733992,-0.7000162,"('unpopular', 'popular')",-0.6733992,-0.7000162,-0.026617
17,-0.3780476,-0.3680838,"('nasty', 'nice')",-0.3780476,-0.3680838,0.0099638
18,-0.48517513,-0.6306957,"('disagreeable', 'welcoming')",-0.4851751,-0.6306957,-0.1455206
19,-0.85289323,-0.9363853,"('inhospitable', 'hospitable')",-0.8528932,-0.9363853,-0.0834921
20,0.67102563,0.60891956,"('rough', 'thoughtful')",0.6710256,0.6089196,-0.062106
21,0.033686947,0.070952006,"('immoral', 'moral')",0.0336869,0.070952,0.0372651
22,-0.19737767,-0.23338026,"('untrustworthy', 'trustworthy')",-0.1973777,-0.2333803,-0.0360026
23,6.708321,6.7389836,"('insincere', 'sincere')",6.7083211,6.7389836,0.0306625
24,1.6569166,1.5290128,"('dishonest', 'honest')",1.6569166,1.5290128,-0.1279038
25,0.58982253,0.41046545,"('egoistic', 'altruistic')",0.5898225,0.4104654,-0.1793571
26,1.1232076,1.1005441,"('hardhearted', 'benevolent')",1.1232076,1.1005441,-0.0226635
27,1.5416808,1.227366,"('hardhearted', 'softhearted')",1.5416808,1.227366,-0.3143148
28,1.382999,1.4091511,"('disloyal', 'loyal')",1.3829989,1.4091511,0.0261522
29,-0.9296752,-1.059389,"('unfair', 'fair')",-0.9296752,-1.059389,-0.1297138
30,1.43381,1.3825873,"('intolerant', 'tolerant')",1.43381,1.3825873,-0.0512227
31,-1.8006245,-1.8976895,"('evil', 'good')",-1.8006245,-1.8976895,-0.097065
32,1.5280781,1.4573432,"('unkind', 'kind')",1.5280781,1.4573432,-0.0707349
33,-0.68739164,-0.7110978,"('wrong', 'right')",-0.6873916,-0.7110978,-0.0237062
34,4.8241487,4.951389,"('mean', 'honorable')",4.8241487,4.9513888,0.1272401
35,-0.7010303,-0.88420177,"('corrupt', 'incorrupt')",-0.7010303,-0.8842018,-0.1831715
36,-0.9145616,-1.0393654,"('hostile', 'amicable')",-0.9145616,-1.0393654,-0.1248038
37,1.0836176,0.9915475,"('fake', 'genuine')",1.0836176,0.9915475,-0.0920701
38,0.566836,0.55099934,"('untruthful', 'truthful')",0.566836,0.5509993,-0.0158367
39,0.49287927,0.4457453,"('exploitative', 'cooperative')",0.4928793,0.4457453,-0.047134
40,-2.260352,-2.5243378,"('stingy', 'generous')",-2.2603519,-2.5243378,-0.2639859
41,0.35445797,0.29664946,"('unforgiving', 'forgiving')",0.354458,0.2966495,-0.0578085
42,-2.7154086,-2.8810093,"('unreliable', 'reliable')",-2.7154086,-2.8810093,-0.1656007
43,1.2431405,1.2619596,"('irresponsible', 'responsible')",1.2431405,1.2619596,0.0188191
44,-1.5548888,-1.5099255,"('prejudiced', 'unprejudiced')",-1.5548888,-1.5099255,0.0449633
45,0.22014983,0.20949958,"('incompetent', 'competent')",0.2201498,0.2094996,-0.0106502
46,-0.6636789,-0.68705577,"('uncompetitive', 'competitive')",-0.6636789,-0.6870558,-0.0233769
47,5.3631124,5.5977006,"('stupid', 'smart')",5.3631124,5.5977006,0.2345882
48,0.5997136,0.5762756,"('unintelligent', 'intelligent')",0.5997136,0.5762756,-0.023438
49,-0.18519701,-0.18507141,"('unable', 'able')",-0.185197,-0.1850714,0.0001256
50,-0.36751258,-0.3885422,"('clumsy', 'skillful')",-0.3675126,-0.3885422,-0.0210296
51,1.0969801,0.9954846,"('uneducated', 'educated')",1.0969801,0.9954846,-0.1014955
52,-1.4141486,-1.6228496,"('irrational', 'rational')",-1.4141486,-1.6228496,-0.208701
53,-0.12634537,-0.26938766,"('uncreative', 'creative')",-0.1263454,-0.2693877,-0.1430423
54,1.0118997,1.0051143,"('incapable', 'capable')",1.0118997,1.0051143,-0.0067854
55,1.0142214,1.0423927,"('incompetent', 'clever')",1.0142214,1.0423927,0.0281713
56,1.0177071,1.0747226,"('impractical', 'practical')",1.0177071,1.0747226,0.0570155
57,-2.8613849,-2.8355675,"('unimaginative', 'imaginative')",-2.8613849,-2.8355675,0.0258174
58,0.12830898,0.10820995,"('undiscriminating', 'discriminating')",0.128309,0.10821,-0.020099
59,-0.59905016,-0.6580047,"('foolish', 'wise')",-0.5990502,-0.6580047,-0.0589545
60,0.90504456,1.0316615,"('inefficient', 'efficient')",0.9050446,1.0316615,0.1266169
61,0.5721836,0.4168477,"('illogical', 'logical')",0.5721836,0.4168477,-0.1553359
62,0.3837998,0.4209955,"('incompetent', 'brilliant')",0.3837998,0.4209955,0.0371957
63,0.44609076,0.46522957,"('unperceptive', 'insightful')",0.4460908,0.4652296,0.0191388
64,-6.718282,-6.706577,"('shy', 'confident')",-6.7182822,-6.7065768,0.0117054
65,0.25849175,0.36650768,"('insecure', 'secure')",0.2584918,0.3665077,0.1080159
66,-0.7139471,-0.7725596,"('inactive', 'active')",-0.7139471,-0.7725596,-0.0586125
67,-0.06681257,0.058926463,"('doubtful', 'determined')",-0.0668126,0.0589265,0.1257391
68,-0.78880215,-0.86969596,"('dependent', 'independent')",-0.7888021,-0.869696,-0.0808939
69,-2.1684766,-2.1747894,"('lazy', 'industrious')",-2.1684766,-2.1747894,-0.0063128
70,1.3971733,1.346771,"('lethargic', 'energetic')",1.3971733,1.346771,-0.0504023
71,0.5035922,0.52172494,"('diffident', 'self-confident')",0.5035922,0.5217249,0.0181327
72,0.37680194,0.4037197,"('unambitious', 'ambitious')",0.3768019,0.4037197,0.0269178
73,-3.278785,-3.3250532,"('helpless', 'self-reliant')",-3.278785,-3.3250532,-0.0462682
74,0.41242176,0.28674904,"('undedicated', 'dedicated')",0.4124218,0.286749,-0.1256728
75,-1.4464992,-1.4227835,"('meek', 'impulsive')",-1.4464992,-1.4227835,0.0237157
76,0.7440939,0.66020244,"('anxious', 'daring')",0.7440939,0.6602024,-0.0838915
77,-1.0895091,-0.98030096,"('unmotivated', 'motivated')",-1.0895091,-0.980301,0.1092081
78,-0.59489,-0.58519876,"('nonresilient', 'resilient')",-0.59489,-0.5851988,0.0096912
79,-0.42768803,-0.48130962,"('wavering', 'unwavering')",-0.427688,-0.4813096,-0.0536216
80,0.2090883,0.22185178,"('dominated', 'dominating')",0.2090883,0.2218518,0.0127635
81,0.25094715,0.3821926,"('submissive', 'aggressive')",0.2509471,0.3821926,0.1312455
82,5.692307,5.676468,"('poor', 'rich')",5.692307,5.6764679,-0.0158391
83,-0.26743647,-0.23610395,"('powerless', 'powerful')",-0.2674365,-0.236104,0.0313325
84,0.35737634,0.3624846,"('inferior', 'superior')",0.3573763,0.3624846,0.0051083
85,-0.4275777,-0.57413137,"('insignificant', 'prestigious')",-0.4275777,-0.5741314,-0.1465537
86,0.53533494,0.4025583,"('uninfluential', 'influential')",0.5353349,0.4025583,-0.1327766
87,-0.13734198,-0.025159828,"('unsuccessful', 'successful')",-0.137342,-0.0251598,0.1121822
88,0.7718802,0.66754156,"('low', 'eminent')",0.7718802,0.6675416,-0.1043386
