,ambience_male,ambience_female,tuple,average_male,average_female,female-male
0,-0.099604756,-0.22419035,"('unsociable', 'sociable')",-0.0996048,-0.2241904,-0.1245856
1,-1.185235,-1.1728001,"('unfriendly', 'friendly')",-1.185235,-1.1728001,0.0124349
2,0.524998,0.5454757,"('unlikable', 'likable')",0.524998,0.5454757,0.0204777
3,-1.0765252,-1.0393037,"('repellent', 'pleasant')",-1.0765252,-1.0393037,0.0372215
4,-0.9450428,-0.7197534,"('disliked', 'liked')",-0.9450428,-0.7197534,0.2252894
5,-0.3077516,-0.18501033,"('distant', 'outgoing')",-0.3077516,-0.1850103,0.1227413
6,-0.13817719,-0.04057609,"('distant', 'open')",-0.1381772,-0.0405761,0.0976011
7,-0.77453256,-0.8497262,"('insensitive', 'sensitive')",-0.7745326,-0.8497262,-0.0751936
8,-1.008097,-1.091432,"('unaffectionate', 'affectionate')",-1.0080971,-1.091432,-0.0833349
9,-0.92937464,-1.0448592,"('unaffectionate', 'caring')",-0.9293746,-1.0448592,-0.1154846
10,-1.7365483,-1.943554,"('unsympathetic', 'sympathetic')",-1.7365483,-1.943554,-0.2070057
11,0.268911,0.08627455,"('unhelpful', 'helpful')",0.268911,0.0862745,-0.1826365
12,-0.61373305,-0.57017344,"('unsupportive', 'supportive')",-0.6137331,-0.5701734,0.0435597
13,-0.20573999,-0.4202946,"('impolite', 'polite')",-0.20574,-0.4202946,-0.2145546
14,-0.4840672,-0.4950159,"('antisocial', 'social')",-0.4840672,-0.4950159,-0.0109487
15,-0.18189538,-0.21141718,"('boring', 'funny')",-0.1818954,-0.2114172,-0.0295218
16,0.6050035,0.6608253,"('unpopular', 'popular')",0.6050035,0.6608253,0.0558218
17,-0.029209243,0.07002157,"('nasty', 'nice')",-0.0292092,0.0700216,0.0992308
18,-0.7848982,-0.748661,"('disagreeable', 'welcoming')",-0.7848982,-0.748661,0.0362372
19,-0.69233805,-0.60952103,"('inhospitable', 'hospitable')",-0.692338,-0.609521,0.082817
20,1.1341685,1.0487527,"('rough', 'thoughtful')",1.1341685,1.0487527,-0.0854158
21,-0.30279645,-0.4130655,"('immoral', 'moral')",-0.3027965,-0.4130655,-0.110269
22,-0.5423492,-0.65540373,"('untrustworthy', 'trustworthy')",-0.5423492,-0.6554037,-0.1130545
23,-0.094424784,-0.34955043,"('insincere', 'sincere')",-0.0944248,-0.3495504,-0.2551256
24,-1.757829,-1.9487125,"('dishonest', 'honest')",-1.757829,-1.9487125,-0.1908835
25,-0.2516143,-0.25255248,"('egoistic', 'altruistic')",-0.2516143,-0.2525525,-0.0009382
26,0.13595831,0.13982765,"('hardhearted', 'benevolent')",0.1359583,0.1398277,0.0038694
27,0.2686804,0.10759013,"('hardhearted', 'softhearted')",0.2686804,0.1075901,-0.1610903
28,-0.46162713,-0.6188644,"('disloyal', 'loyal')",-0.4616271,-0.6188644,-0.1572373
29,0.0006689597,-0.05868309,"('unfair', 'fair')",0.000669,-0.0586831,-0.0593521
