,scimitar_male,scimitar_female,tuple,average_male,average_female,female-male
0,-0.9652118,-1.0585359,"('unsociable', 'sociable')",-0.9652118,-1.0585359,-0.0933241
1,-0.9118963,-1.0328659,"('unfriendly', 'friendly')",-0.9118963,-1.0328659,-0.1209696
2,0.33600473,0.2979334,"('unlikable', 'likable')",0.3360047,0.2979334,-0.0380713
3,-0.39099556,-0.369728,"('repellent', 'pleasant')",-0.3909956,-0.369728,0.0212676
4,-2.184754,-2.1611035,"('disliked', 'liked')",-2.1847539,-2.1611035,0.0236504
5,-0.8784748,-0.8560319,"('distant', 'outgoing')",-0.8784748,-0.8560319,0.0224429
6,-0.8810095,-0.868397,"('distant', 'open')",-0.8810095,-0.868397,0.0126125
7,-0.94616073,-0.9033586,"('insensitive', 'sensitive')",-0.9461607,-0.9033586,0.0428021
8,-0.22810346,-0.35092464,"('unaffectionate', 'affectionate')",-0.2281035,-0.3509246,-0.1228211
9,-1.018581,-1.10405,"('unaffectionate', 'caring')",-1.018581,-1.10405,-0.085469
10,-1.7315278,-1.7097337,"('unsympathetic', 'sympathetic')",-1.7315278,-1.7097337,0.0217941
11,-0.8007861,-0.80812687,"('unhelpful', 'helpful')",-0.8007861,-0.8081269,-0.0073408
12,-2.069217,-2.0542421,"('unsupportive', 'supportive')",-2.069217,-2.0542421,0.0149749
13,-1.513291,-1.5698115,"('impolite', 'polite')",-1.513291,-1.5698115,-0.0565205
14,0.14168,0.14000654,"('antisocial', 'social')",0.14168,0.1400065,-0.0016735
15,-0.22082162,-0.28198487,"('boring', 'funny')",-0.2208216,-0.2819849,-0.0611633
16,-0.049069136,-0.07999854,"('unpopular', 'popular')",-0.0490691,-0.0799985,-0.0309294
17,-0.20809793,-0.1816823,"('nasty', 'nice')",-0.2080979,-0.1816823,0.0264156
18,-0.39507958,-0.41761512,"('disagreeable', 'welcoming')",-0.3950796,-0.4176151,-0.0225355
19,-1.7953346,-1.7350707,"('inhospitable', 'hospitable')",-1.7953346,-1.7350707,0.0602639
20,0.72039497,0.6886095,"('rough', 'thoughtful')",0.720395,0.6886095,-0.0317855
21,-0.7177812,-0.69371814,"('immoral', 'moral')",-0.7177812,-0.6937181,0.0240631
22,-0.5003185,-0.51562744,"('untrustworthy', 'trustworthy')",-0.5003185,-0.5156274,-0.0153089
23,1.1653628,1.0941303,"('insincere', 'sincere')",1.1653628,1.0941303,-0.0712325
24,-0.99482626,-1.0528831,"('dishonest', 'honest')",-0.9948263,-1.0528831,-0.0580568
25,0.6839909,0.584847,"('egoistic', 'altruistic')",0.6839909,0.584847,-0.0991439
26,0.3613238,0.2460864,"('hardhearted', 'benevolent')",0.3613238,0.2460864,-0.1152374
27,-0.11006685,-0.24485591,"('hardhearted', 'softhearted')",-0.1100669,-0.2448559,-0.134789
28,0.45737696,0.38239145,"('disloyal', 'loyal')",0.457377,0.3823915,-0.0749855
29,-0.31604308,-0.31064716,"('unfair', 'fair')",-0.3160431,-0.3106472,0.0053959
30,-0.40541527,-0.4636464,"('intolerant', 'tolerant')",-0.4054153,-0.4636464,-0.0582311
31,-0.7493791,-0.702219,"('evil', 'good')",-0.7493791,-0.702219,0.0471601
32,-0.32770395,-0.4602918,"('unkind', 'kind')",-0.327704,-0.4602918,-0.1325878
33,-0.21033826,-0.25328135,"('wrong', 'right')",-0.2103383,-0.2532814,-0.0429431
34,0.7994093,0.8881545,"('mean', 'honorable')",0.7994093,0.8881545,0.0887452
35,0.899084,0.8502296,"('corrupt', 'incorrupt')",0.899084,0.8502296,-0.0488544
36,0.018832553,-0.04925772,"('hostile', 'amicable')",0.0188326,-0.0492577,-0.0680903
37,0.101258256,0.113748804,"('fake', 'genuine')",0.1012583,0.1137488,0.0124905
38,-1.025993,-1.0232202,"('untruthful', 'truthful')",-1.025993,-1.0232202,0.0027728
39,0.25144497,0.25097644,"('exploitative', 'cooperative')",0.251445,0.2509764,-0.0004686
40,-0.92913336,-0.98626804,"('stingy', 'generous')",-0.9291334,-0.986268,-0.0571346
41,-0.04855336,-0.0676091,"('unforgiving', 'forgiving')",-0.0485534,-0.0676091,-0.0190557
42,-1.0378699,-0.9454994,"('unreliable', 'reliable')",-1.0378699,-0.9454994,0.0923705
43,-1.3397198,-1.3465639,"('irresponsible', 'responsible')",-1.3397198,-1.3465639,-0.0068441
44,-0.041249745,-0.0624152,"('prejudiced', 'unprejudiced')",-0.0412497,-0.0624152,-0.0211655
45,-1.0658106,-1.0149902,"('incompetent', 'competent')",-1.0658106,-1.0149902,0.0508204
46,-1.5330279,-1.4792254,"('uncompetitive', 'competitive')",-1.5330279,-1.4792254,0.0538025
47,1.5251955,1.5439254,"('stupid', 'smart')",1.5251955,1.5439254,0.0187299
48,-0.3195047,-0.3493034,"('unintelligent', 'intelligent')",-0.3195047,-0.3493034,-0.0297987
49,0.21449926,0.30379668,"('unable', 'able')",0.2144993,0.3037967,0.0892974
50,0.51301533,0.49247468,"('clumsy', 'skillful')",0.5130153,0.4924747,-0.0205406
51,-0.54426146,-0.5814051,"('uneducated', 'educated')",-0.5442615,-0.5814051,-0.0371436
52,0.0301787,-0.116044104,"('irrational', 'rational')",0.0301787,-0.1160441,-0.1462228
53,-1.0688664,-1.149687,"('uncreative', 'creative')",-1.0688664,-1.1496871,-0.0808207
54,-0.22353685,-0.26843646,"('incapable', 'capable')",-0.2235368,-0.2684365,-0.0448997
55,0.006641507,0.032334287,"('incompetent', 'clever')",0.0066415,0.0323343,0.0256928
56,-0.49522826,-0.4441085,"('impractical', 'practical')",-0.4952283,-0.4441085,0.0511198
57,-2.107481,-2.1104295,"('unimaginative', 'imaginative')",-2.107481,-2.1104295,-0.0029485
58,0.09519168,0.08551724,"('undiscriminating', 'discriminating')",0.0951917,0.0855172,-0.0096745
59,0.6247546,0.6207536,"('foolish', 'wise')",0.6247546,0.6207536,-0.004001
60,-0.5335734,-0.50073963,"('inefficient', 'efficient')",-0.5335734,-0.5007396,0.0328338
61,-0.39363533,-0.49926332,"('illogical', 'logical')",-0.3936353,-0.4992633,-0.105628
62,-0.23318285,-0.16981454,"('incompetent', 'brilliant')",-0.2331828,-0.1698145,0.0633683
63,-0.9146204,-0.8589397,"('unperceptive', 'insightful')",-0.9146204,-0.8589397,0.0556807
64,-2.0801346,-2.0782888,"('shy', 'confident')",-2.0801346,-2.0782888,0.0018458
65,-0.22534841,-0.254736,"('insecure', 'secure')",-0.2253484,-0.254736,-0.0293876
66,-0.5803056,-0.5928577,"('inactive', 'active')",-0.5803056,-0.5928577,-0.0125521
