,string_male,string_female,tuple,average_male,average_female,female-male
0,-0.43865514,-0.39047703,"('unsociable', 'sociable')",-0.4386551,-0.390477,0.0481781
1,1.9560277,1.8436767,"('unfriendly', 'friendly')",1.9560277,1.8436767,-0.112351
2,0.3195974,0.4856176,"('unlikable', 'likable')",0.3195974,0.4856176,0.1660202
3,0.51300204,0.7428578,"('repellent', 'pleasant')",0.513002,0.7428578,0.2298558
4,-7.269162,-7.1539764,"('disliked', 'liked')",-7.2691622,-7.1539764,0.1151858
5,0.15377483,0.17917171,"('distant', 'outgoing')",0.1537748,0.1791717,0.0253969
6,0.4357445,0.43939942,"('distant', 'open')",0.4357445,0.4393994,0.0036549
7,1.3295639,1.4644256,"('insensitive', 'sensitive')",1.3295639,1.4644256,0.1348617
8,1.2948475,1.184005,"('unaffectionate', 'affectionate')",1.2948475,1.184005,-0.1108425
9,1.6251379,1.6189833,"('unaffectionate', 'caring')",1.6251379,1.6189833,-0.0061546
10,0.8863244,1.1043782,"('unsympathetic', 'sympathetic')",0.8863244,1.1043782,0.2180538
11,1.7919068,1.8628355,"('unhelpful', 'helpful')",1.7919068,1.8628355,0.0709287
12,-1.2116445,-1.0847543,"('unsupportive', 'supportive')",-1.2116445,-1.0847543,0.1268902
13,-0.242468,-0.16857092,"('impolite', 'polite')",-0.242468,-0.1685709,0.0738971
14,-0.20248337,-0.14739946,"('antisocial', 'social')",-0.2024834,-0.1473995,0.0550839
15,0.65890694,0.62411606,"('boring', 'funny')",0.6589069,0.6241161,-0.0347908
16,-0.5087795,-0.44160283,"('unpopular', 'popular')",-0.5087795,-0.4416028,0.0671767
17,-0.54734385,-0.47255677,"('nasty', 'nice')",-0.5473439,-0.4725568,0.0747871
18,-0.5459365,-0.57521915,"('disagreeable', 'welcoming')",-0.5459365,-0.5752192,-0.0292827
19,0.20769358,0.22387414,"('inhospitable', 'hospitable')",0.2076936,0.2238741,0.0161805
20,1.0814732,0.9616323,"('rough', 'thoughtful')",1.0814732,0.9616323,-0.1198409
21,-0.1846047,0.008368522,"('immoral', 'moral')",-0.1846047,0.0083685,0.1929732
22,-0.27784878,-0.21410675,"('untrustworthy', 'trustworthy')",-0.2778488,-0.2141068,0.063742
23,6.7008767,6.752804,"('insincere', 'sincere')",6.7008767,6.7528038,0.0519271
24,2.2271855,2.2707872,"('dishonest', 'honest')",2.2271855,2.2707872,0.0436017
25,0.85950816,0.6653757,"('egoistic', 'altruistic')",0.8595082,0.6653757,-0.1941325
26,0.32874626,0.23803705,"('hardhearted', 'benevolent')",0.3287463,0.238037,-0.0907093
27,1.3324109,1.2900339,"('hardhearted', 'softhearted')",1.3324109,1.2900339,-0.042377
28,1.1077765,1.1318877,"('disloyal', 'loyal')",1.1077765,1.1318877,0.0241112
29,-0.19588919,-0.347098,"('unfair', 'fair')",-0.1958892,-0.347098,-0.1512088
30,1.2477593,1.1333559,"('intolerant', 'tolerant')",1.2477593,1.1333559,-0.1144034
31,-0.9552396,-0.99734396,"('evil', 'good')",-0.9552396,-0.997344,-0.0421044
32,1.2360414,1.2179306,"('unkind', 'kind')",1.2360414,1.2179306,-0.0181108
33,-0.24816307,-0.26361573,"('wrong', 'right')",-0.2481631,-0.2636157,-0.0154526
34,4.769576,4.883783,"('mean', 'honorable')",4.7695761,4.8837829,0.1142068
35,-0.43234366,-0.6083499,"('corrupt', 'incorrupt')",-0.4323437,-0.6083499,-0.1760062
36,-0.4130844,-0.61125594,"('hostile', 'amicable')",-0.4130844,-0.6112559,-0.1981715
37,0.97165275,0.9905328,"('fake', 'genuine')",0.9716527,0.9905328,0.0188801
38,-0.016344517,-0.012797192,"('untruthful', 'truthful')",-0.0163445,-0.0127972,0.0035473
39,-0.004936762,-0.020403674,"('exploitative', 'cooperative')",-0.0049368,-0.0204037,-0.0154669
