,lion_male,lion_female,tuple,average_male,average_female,female-male
0,0.39851788,0.47521672,"('unsociable', 'sociable')",0.3985179,0.4752167,0.0766988
1,0.558446,0.48255253,"('unfriendly', 'friendly')",0.558446,0.4825525,-0.0758935
2,0.52634656,0.5953902,"('unlikable', 'likable')",0.5263466,0.5953902,0.0690436
3,0.77408934,0.9051082,"('repellent', 'pleasant')",0.7740893,0.9051082,0.1310189
4,-7.374182,-7.3696423,"('disliked', 'liked')",-7.3741822,-7.3696423,0.0045399
5,-0.9596231,-1.0316526,"('distant', 'outgoing')",-0.9596231,-1.0316526,-0.0720295
6,-0.40902394,-0.5830496,"('distant', 'open')",-0.4090239,-0.5830496,-0.1740257
7,1.42895,1.5508368,"('insensitive', 'sensitive')",1.42895,1.5508368,0.1218868
8,1.1853333,0.9682378,"('unaffectionate', 'affectionate')",1.1853333,0.9682378,-0.2170955
9,1.548985,1.4932715,"('unaffectionate', 'caring')",1.548985,1.4932715,-0.0557135
10,1.9228066,1.9454746,"('unsympathetic', 'sympathetic')",1.9228066,1.9454746,0.022668
11,2.0020745,2.081371,"('unhelpful', 'helpful')",2.0020745,2.0813711,0.0792966
12,-1.1979798,-1.0828141,"('unsupportive', 'supportive')",-1.1979798,-1.0828141,0.1151657
13,0.11370154,0.2913327,"('impolite', 'polite')",0.1137015,0.2913327,0.1776312
14,0.3809681,0.5798548,"('antisocial', 'social')",0.3809681,0.5798548,0.1988867
15,0.33820635,0.3334172,"('boring', 'funny')",0.3382064,0.3334172,-0.0047892
16,-1.0071275,-0.9884082,"('unpopular', 'popular')",-1.0071275,-0.9884082,0.0187193
17,-0.17950743,-0.20378925,"('nasty', 'nice')",-0.1795074,-0.2037892,-0.0242818
18,-0.9170266,-0.877013,"('disagreeable', 'welcoming')",-0.9170266,-0.877013,0.0400136
19,-0.6239424,-0.76767856,"('inhospitable', 'hospitable')",-0.6239424,-0.7676786,-0.1437362
20,0.62526107,0.5609938,"('rough', 'thoughtful')",0.6252611,0.5609938,-0.0642673
21,0.28982773,0.56453544,"('immoral', 'moral')",0.2898277,0.5645354,0.2747077
22,0.1423427,0.25352103,"('untrustworthy', 'trustworthy')",0.1423427,0.253521,0.1111783
23,6.0950685,6.174568,"('insincere', 'sincere')",6.0950685,6.1745682,0.0794997
24,1.7526338,1.7286823,"('dishonest', 'honest')",1.7526338,1.7286823,-0.0239515
25,-0.0065831095,-0.039453566,"('egoistic', 'altruistic')",-0.0065831,-0.0394536,-0.0328705
26,0.57304734,0.39176083,"('hardhearted', 'benevolent')",0.5730473,0.3917608,-0.1812865
27,1.6546922,1.4724878,"('hardhearted', 'softhearted')",1.6546922,1.4724878,-0.1822044
28,1.1868938,1.0410715,"('disloyal', 'loyal')",1.1868938,1.0410715,-0.1458223
29,-0.16551901,-0.32650208,"('unfair', 'fair')",-0.165519,-0.3265021,-0.1609831
30,1.4295245,1.5829594,"('intolerant', 'tolerant')",1.4295245,1.5829594,0.1534349
31,-1.5649812,-1.7193288,"('evil', 'good')",-1.5649812,-1.7193288,-0.1543476
32,1.4252639,1.3524371,"('unkind', 'kind')",1.4252639,1.3524371,-0.0728268
33,-0.9850102,-0.9391332,"('wrong', 'right')",-0.9850102,-0.9391332,0.045877
34,4.0657153,4.261867,"('mean', 'honorable')",4.0657153,4.261867,0.1961517
35,-1.2466962,-1.7272981,"('corrupt', 'incorrupt')",-1.2466962,-1.7272981,-0.4806019
36,-1.1636095,-1.4184961,"('hostile', 'amicable')",-1.1636095,-1.4184961,-0.2548866
37,0.8641769,0.834338,"('fake', 'genuine')",0.8641769,0.834338,-0.0298389
38,-0.24464665,-0.18223026,"('untruthful', 'truthful')",-0.2446467,-0.1822303,0.0624164
39,-0.03819243,0.046203148,"('exploitative', 'cooperative')",-0.0381924,0.0462031,0.0843955
40,-1.3813436,-1.4750476,"('stingy', 'generous')",-1.3813436,-1.4750476,-0.093704
41,0.3526942,0.34842795,"('unforgiving', 'forgiving')",0.3526942,0.348428,-0.0042662
42,-1.5725206,-1.485538,"('unreliable', 'reliable')",-1.5725206,-1.485538,0.0869826
43,1.5908568,1.7628949,"('irresponsible', 'responsible')",1.5908568,1.7628949,0.1720381
44,-1.4732916,-1.4504445,"('prejudiced', 'unprejudiced')",-1.4732916,-1.4504445,0.0228471
45,0.6356953,0.6081734,"('incompetent', 'competent')",0.6356953,0.6081734,-0.0275219
46,-0.08887492,0.04338157,"('uncompetitive', 'competitive')",-0.0888749,0.0433816,0.1322565
47,5.1781797,5.3822455,"('stupid', 'smart')",5.1781797,5.3822455,0.2040658
48,0.90704757,0.9268434,"('unintelligent', 'intelligent')",0.9070476,0.9268434,0.0197958
49,-0.24906917,-0.077341534,"('unable', 'able')",-0.2490692,-0.0773415,0.1717277
50,-0.4665515,-0.55577457,"('clumsy', 'skillful')",-0.4665515,-0.5557746,-0.0892231
51,0.54265213,0.59993917,"('uneducated', 'educated')",0.5426521,0.5999392,0.0572871
52,-0.63974,-0.84833515,"('irrational', 'rational')",-0.63974,-0.8483351,-0.2085951
53,0.16808033,0.0054236865,"('uncreative', 'creative')",0.1680803,0.0054237,-0.1626566
54,0.70490116,0.7252833,"('incapable', 'capable')",0.7049012,0.7252833,0.0203821
55,1.2330412,1.39858,"('incompetent', 'clever')",1.2330412,1.39858,0.1655388
56,0.8829311,1.077655,"('impractical', 'practical')",0.8829311,1.077655,0.1947239
57,-1.9831133,-1.9043549,"('unimaginative', 'imaginative')",-1.9831133,-1.9043549,0.0787584
58,-0.069526464,-0.047141034,"('undiscriminating', 'discriminating')",-0.0695265,-0.047141,0.0223855
59,-0.23139489,-0.28524384,"('foolish', 'wise')",-0.2313949,-0.2852438,-0.0538489
60,0.67135334,1.0668137,"('inefficient', 'efficient')",0.6713533,1.0668137,0.3954604
61,0.58448505,0.42283735,"('illogical', 'logical')",0.5844851,0.4228373,-0.1616478
62,1.2859479,1.4925747,"('incompetent', 'brilliant')",1.2859479,1.4925747,0.2066268
63,0.6824849,0.7645242,"('unperceptive', 'insightful')",0.6824849,0.7645242,0.0820393
64,-5.497547,-5.2733917,"('shy', 'confident')",-5.4975471,-5.2733917,0.2241554
65,1.2665764,1.363313,"('insecure', 'secure')",1.2665764,1.363313,0.0967366
66,0.20155902,-0.013787353,"('inactive', 'active')",0.201559,-0.0137874,-0.2153464
67,-0.6863825,-0.5720921,"('doubtful', 'determined')",-0.6863825,-0.5720921,0.1142904
68,-0.74584824,-0.7138388,"('dependent', 'independent')",-0.7458482,-0.7138388,0.0320094
69,-1.890976,-1.9800011,"('lazy', 'industrious')",-1.890976,-1.9800011,-0.0890251
70,1.9224955,2.0337465,"('lethargic', 'energetic')",1.9224955,2.0337465,0.111251
71,-0.18014883,-0.07131906,"('diffident', 'self-confident')",-0.1801488,-0.0713191,0.1088297
72,0.85574573,0.9806271,"('unambitious', 'ambitious')",0.8557457,0.9806271,0.1248814
73,-3.1655645,-3.0335553,"('helpless', 'self-reliant')",-3.1655645,-3.0335553,0.1320092
74,0.19546454,0.16557562,"('undedicated', 'dedicated')",0.1954645,0.1655756,-0.0298889
75,-0.996604,-0.92973953,"('meek', 'impulsive')",-0.996604,-0.9297395,0.0668645
76,1.1236638,1.1618772,"('anxious', 'daring')",1.1236638,1.1618772,0.0382134
77,-0.8032285,-0.6922804,"('unmotivated', 'motivated')",-0.8032285,-0.6922804,0.1109481
78,-0.74967843,-0.72874916,"('nonresilient', 'resilient')",-0.7496784,-0.7287492,0.0209292
79,-0.33254027,-0.5956011,"('wavering', 'unwavering')",-0.3325403,-0.5956011,-0.2630608
80,0.47534752,0.4029794,"('dominated', 'dominating')",0.4753475,0.4029794,-0.0723681
81,0.7340789,0.9499087,"('submissive', 'aggressive')",0.7340789,0.9499087,0.2158298
82,5.903146,5.9216743,"('poor', 'rich')",5.9031458,5.9216743,0.0185285
83,-0.71446335,-0.58619225,"('powerless', 'powerful')",-0.7144634,-0.5861923,0.1282711
84,0.21983206,0.2388286,"('inferior', 'superior')",0.2198321,0.2388286,0.0189965
85,-1.6937432,-1.842749,"('insignificant', 'prestigious')",-1.6937432,-1.842749,-0.1490058
86,0.5808218,0.6063116,"('uninfluential', 'influential')",0.5808218,0.6063116,0.0254898
87,-0.122285195,-0.081700884,"('unsuccessful', 'successful')",-0.1222852,-0.0817009,0.0405843
88,-0.27489123,-0.21383378,"('low', 'eminent')",-0.2748912,-0.2138338,0.0610574
