,teradyne_male,teradyne_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.4346787,-1.4099629,"('unsociable', 'sociable')",-0.5669317,-0.6249319,-1.0008051,-1.0174474,-0.0166423
1,-0.516631,-0.5724244,"('unfriendly', 'friendly')",1.9779083,1.8427397,0.7306386,0.6351576,-0.095481
2,0.07310222,0.08602293,"('unlikable', 'likable')",0.9227114,0.97989357,0.4979068,0.5329583,0.0350515
3,-1.5904641,-1.3869585,"('repellent', 'pleasant')",-0.0863923,-0.023041781,-0.8384282,-0.7050001,0.1334281
4,0.29851875,0.3001768,"('disliked', 'liked')",-6.238222,-6.268259,-2.9698517,-2.9840412,-0.0141895
5,0.28439072,0.24026257,"('distant', 'outgoing')",0.05430328,-0.008699853,0.169347,0.1157814,-0.0535656
6,0.044571366,0.005055733,"('distant', 'open')",0.5138635,0.39376682,0.2792174,0.1994113,-0.0798061
7,-2.061904,-1.9018695,"('insensitive', 'sensitive')",0.31716743,0.34512597,-0.8723683,-0.7783718,0.0939965
8,0.35298494,0.20356777,"('unaffectionate', 'affectionate')",0.97845906,0.8520423,0.665722,0.527805,-0.137917
9,-0.28789887,-0.3891112,"('unaffectionate', 'caring')",1.2052836,1.135164,0.4586924,0.3730264,-0.085666
10,-2.8277693,-2.636712,"('unsympathetic', 'sympathetic')",-0.7432573,-0.74497837,-1.7855133,-1.6908453,0.094668
11,-0.9891887,-0.95435405,"('unhelpful', 'helpful')",1.4877199,1.577381,0.2492656,0.3115135,0.0622479
12,-0.38609406,-0.29262564,"('unsupportive', 'supportive')",-1.4860282,-1.454227,-0.9360611,-0.8734263,0.0626348
13,-2.099393,-2.0523612,"('impolite', 'polite')",-0.8726381,-0.8457517,-1.4860156,-1.4490565,0.0369591
14,-1.3664536,-1.2302786,"('antisocial', 'social')",-0.8619422,-0.82704586,-1.114198,-1.0286622,0.0855358
15,0.33101064,0.2005186,"('boring', 'funny')",0.5610183,0.5377579,0.4460145,0.3691382,-0.0768763
16,0.21169066,0.22309363,"('unpopular', 'popular')",0.60754573,0.5971944,0.4096182,0.410144,0.0005258
17,-0.65752155,-0.66091216,"('nasty', 'nice')",-0.16876234,-0.16941684,-0.4131419,-0.4151645,-0.0020226
18,-0.4321379,-0.42423713,"('disagreeable', 'welcoming')",-0.102406695,-0.16882809,-0.2672723,-0.2965326,-0.0292603
19,-0.44825497,-0.39246893,"('inhospitable', 'hospitable')",0.27843484,0.27183908,-0.0849101,-0.0603149,0.0245952
20,-0.2576648,-0.29274747,"('rough', 'thoughtful')",1.1914521,1.0858161,0.4668937,0.3965343,-0.0703594
21,-1.8709898,-1.7238562,"('immoral', 'moral')",-0.8493795,-0.74862134,-1.3601847,-1.2362387,0.123946
22,-1.0816642,-0.9809284,"('untrustworthy', 'trustworthy')",-0.78955775,-0.81245637,-0.935611,-0.8966924,0.0389186
23,-1.8351966,-1.8115375,"('insincere', 'sincere')",5.4134736,5.3279147,1.7891386,1.7581886,-0.03095
24,-1.6976953,-1.6876175,"('dishonest', 'honest')",0.8007504,0.7130581,-0.4484724,-0.4872797,-0.0388073
25,0.6865733,0.6232496,"('egoistic', 'altruistic')",1.84121,1.7943406,1.2638917,1.2087951,-0.0550966
26,-0.05848855,-0.119129874,"('hardhearted', 'benevolent')",1.6552455,1.5718418,0.7983785,0.726356,-0.0720225
27,0.16081019,0.106765226,"('hardhearted', 'softhearted')",1.83398,1.6733888,0.9973951,0.8900771,-0.107318
28,-1.6173725,-1.6559252,"('disloyal', 'loyal')",0.71176755,0.636135,-0.4528025,-0.5098951,-0.0570926
29,-0.7810471,-0.822629,"('unfair', 'fair')",-0.26016054,-0.38616917,-0.5206038,-0.6043991,-0.0837953
30,-1.3212743,-1.2583495,"('intolerant', 'tolerant')",1.0863596,1.0368365,-0.1174573,-0.1107565,0.0067008
31,0.12163435,0.14096965,"('evil', 'good')",-0.54222345,-0.5974868,-0.2102945,-0.2282586,-0.0179641
32,-0.5959658,-0.6420323,"('unkind', 'kind')",0.8541,0.74593943,0.1290671,0.0519536,-0.0771135
33,0.503503,0.40217188,"('wrong', 'right')",-0.2650113,-0.32168818,0.1192459,0.0402419,-0.079004
34,-0.52332914,-0.38731956,"('mean', 'honorable')",5.694543,5.743287,2.5856068,2.6779838,0.092377
35,0.92593026,0.7710697,"('corrupt', 'incorrupt')",0.3170192,0.16637126,0.6214747,0.4687205,-0.1527542
36,0.48649007,0.44574735,"('hostile', 'amicable')",0.64646274,0.43795338,0.5664764,0.4418504,-0.124626
37,-0.10303262,-0.019262753,"('fake', 'genuine')",0.09355651,0.074610084,-0.0047381,0.0276737,0.0324118
38,-1.1462142,-1.1150581,"('untruthful', 'truthful')",-0.1554261,-0.11750837,-0.6508202,-0.6162832,0.034537
39,-0.43013352,-0.48156902,"('exploitative', 'cooperative')",0.30859578,0.28257182,-0.0607689,-0.0994986,-0.0387297
40,0.25080734,0.20116842,"('stingy', 'generous')",-1.2923548,-1.4607003,-0.5207738,-0.6297659,-0.1089921
41,-0.92464095,-0.8761012,"('unforgiving', 'forgiving')",0.051609322,-0.036454525,-0.4365158,-0.4562778,-0.019762
42,-0.20645559,-0.09295467,"('unreliable', 'reliable')",-3.2117066,-3.1568315,-1.7090812,-1.6248931,0.0841881
43,-1.5757811,-1.4462447,"('irresponsible', 'responsible')",0.4916637,0.5245224,-0.5420587,-0.4608611,0.0811976
44,0.35873017,0.2976087,"('prejudiced', 'unprejudiced')",-1.4668165,-1.4917064,-0.5540432,-0.5970488,-0.0430056
45,-2.097903,-1.8500793,"('incompetent', 'competent')",-0.5099548,-0.4872002,-1.3039289,-1.1686398,0.1352891
46,-1.4457803,-1.2184262,"('uncompetitive', 'competitive')",-0.8653446,-0.7806948,-1.1555624,-0.9995605,0.1560019
47,-0.3464635,-0.25998938,"('stupid', 'smart')",5.324649,5.3326316,2.4890926,2.5363212,0.0472286
48,-0.6040991,-0.649506,"('unintelligent', 'intelligent')",0.9632085,0.9628819,0.1795547,0.156688,-0.0228667
49,-0.48435235,-0.3556116,"('unable', 'able')",0.15997398,0.21221964,-0.1621892,-0.071696,0.0904932
50,0.06953615,0.04103564,"('clumsy', 'skillful')",0.3557791,0.25957844,0.2126576,0.150307,-0.0623506
51,-1.2124816,-1.2189106,"('uneducated', 'educated')",0.3926491,0.36648953,-0.4099163,-0.4262105,-0.0162942
52,0.6433445,0.38880995,"('irrational', 'rational')",0.6202507,0.4372851,0.6317976,0.4130475,-0.2187501
53,-0.8152197,-0.7711165,"('uncreative', 'creative')",0.8509594,0.8166117,0.0178699,0.0227476,0.0048777
54,-0.4280495,-0.40989172,"('incapable', 'capable')",1.5885404,1.5982769,0.5802455,0.5941926,0.0139471
55,-0.94348145,-0.7474097,"('incompetent', 'clever')",0.008540474,0.06726762,-0.4674705,-0.3400711,0.1273994
56,-0.85131377,-0.7255919,"('impractical', 'practical')",-0.65041924,-0.5611355,-0.7508665,-0.6433637,0.1075028
57,-1.0869108,-0.9205264,"('unimaginative', 'imaginative')",-2.534607,-2.4851687,-1.8107588,-1.7028475,0.1079113
58,-0.48204112,-0.3718095,"('undiscriminating', 'discriminating')",-0.026708197,-0.034836356,-0.2543747,-0.2033229,0.0510518
59,0.8434769,0.7557489,"('foolish', 'wise')",0.73027587,0.6158317,0.7868764,0.6857903,-0.1010861
60,-0.84595615,-0.7204396,"('inefficient', 'efficient')",-0.2776097,-0.114073716,-0.561783,-0.4172567,0.1445263
61,-1.4193833,-1.489868,"('illogical', 'logical')",0.38806412,0.2711543,-0.5156596,-0.6093569,-0.0936973
62,-1.0118824,-0.8550266,"('incompetent', 'brilliant')",-0.055800572,0.105171025,-0.5338415,-0.3749278,0.1589137
63,-1.3569026,-1.2121769,"('unperceptive', 'insightful')",0.58311296,0.68495035,-0.3868948,-0.2636133,0.1232815
64,-0.6317865,-0.6770398,"('shy', 'confident')",-6.4496703,-6.361222,-3.5407283,-3.5191307,0.0215976
