,anger_male,anger_female,tuple,average_male,average_female,female-male
0,0.07941822,0.0897992,"('unsociable', 'sociable')",0.0794182,0.0897992,0.010381
1,1.1177193,1.007577,"('unfriendly', 'friendly')",1.1177193,1.0075769,-0.1101424
2,0.1613144,0.2944342,"('unlikable', 'likable')",0.1613144,0.2944342,0.1331198
3,0.8616442,0.9765363,"('repellent', 'pleasant')",0.8616442,0.9765363,0.1148921
4,-7.5884056,-7.7522492,"('disliked', 'liked')",-7.5884056,-7.7522492,-0.1638436
5,-0.7457295,-0.7830208,"('distant', 'outgoing')",-0.7457295,-0.7830208,-0.0372913
6,-0.27656892,-0.39577633,"('distant', 'open')",-0.2765689,-0.3957763,-0.1192074
7,1.1211839,1.1898621,"('insensitive', 'sensitive')",1.1211839,1.1898621,0.0686782
8,1.1448288,0.9282718,"('unaffectionate', 'affectionate')",1.1448288,0.9282718,-0.216557
9,1.5624293,1.5410117,"('unaffectionate', 'caring')",1.5624293,1.5410117,-0.0214176
10,1.3769335,1.4942939,"('unsympathetic', 'sympathetic')",1.3769335,1.4942939,0.1173604
11,1.8036368,1.9096866,"('unhelpful', 'helpful')",1.8036368,1.9096866,0.1060498
12,-1.5264636,-1.5182307,"('unsupportive', 'supportive')",-1.5264636,-1.5182307,0.0082329
13,0.1719711,0.30791947,"('impolite', 'polite')",0.1719711,0.3079195,0.1359484
14,0.38077244,0.3475275,"('antisocial', 'social')",0.3807724,0.3475275,-0.0332449
15,0.090917975,-0.059620075,"('boring', 'funny')",0.090918,-0.0596201,-0.1505381
16,-0.5308006,-0.51660776,"('unpopular', 'popular')",-0.5308006,-0.5166078,0.0141928
17,-0.3994528,-0.37080273,"('nasty', 'nice')",-0.3994528,-0.3708027,0.0286501
18,-0.45870996,-0.42551824,"('disagreeable', 'welcoming')",-0.45871,-0.4255182,0.0331918
19,-1.0114475,-1.0457911,"('inhospitable', 'hospitable')",-1.0114475,-1.0457911,-0.0343436
20,1.1378591,1.0855803,"('rough', 'thoughtful')",1.1378591,1.0855803,-0.0522788
21,0.020144165,0.22871813,"('immoral', 'moral')",0.0201442,0.2287181,0.2085739
22,-0.25383982,-0.24386016,"('untrustworthy', 'trustworthy')",-0.2538398,-0.2438602,0.0099796
23,6.268337,6.410615,"('insincere', 'sincere')",6.2683368,6.410615,0.1422782
24,1.5839515,1.5700607,"('dishonest', 'honest')",1.5839515,1.5700607,-0.0138908
25,0.32231298,0.24267974,"('egoistic', 'altruistic')",0.322313,0.2426797,-0.0796333
26,0.7460753,0.49563864,"('hardhearted', 'benevolent')",0.7460753,0.4956386,-0.2504367
27,1.5680985,1.4086301,"('hardhearted', 'softhearted')",1.5680985,1.4086301,-0.1594684
28,1.2071817,1.1424128,"('disloyal', 'loyal')",1.2071817,1.1424128,-0.0647689
29,-0.60565114,-0.74234235,"('unfair', 'fair')",-0.6056511,-0.7423424,-0.1366913
30,0.8439713,0.91861063,"('intolerant', 'tolerant')",0.8439713,0.9186106,0.0746393
31,-1.6211853,-1.7619568,"('evil', 'good')",-1.6211853,-1.7619568,-0.1407715
32,1.2403157,1.2489741,"('unkind', 'kind')",1.2403157,1.2489741,0.0086584
33,-0.5687785,-0.5968438,"('wrong', 'right')",-0.5687785,-0.5968438,-0.0280653
34,4.433105,4.6513405,"('mean', 'honorable')",4.433105,4.6513405,0.2182355
35,-1.2757946,-1.5923331,"('corrupt', 'incorrupt')",-1.2757946,-1.5923331,-0.3165385
36,-0.98775244,-1.1758306,"('hostile', 'amicable')",-0.9877524,-1.1758306,-0.1880782
37,1.1088828,1.093132,"('fake', 'genuine')",1.1088828,1.093132,-0.0157508
38,-0.45625746,-0.3536689,"('untruthful', 'truthful')",-0.4562575,-0.3536689,0.1025886
39,0.2798172,0.32197472,"('exploitative', 'cooperative')",0.2798172,0.3219747,0.0421575
40,-1.376976,-1.5350236,"('stingy', 'generous')",-1.376976,-1.5350236,-0.1580476
41,0.30177122,0.2922178,"('unforgiving', 'forgiving')",0.3017712,0.2922178,-0.0095534
42,-2.0046089,-2.010976,"('unreliable', 'reliable')",-2.0046089,-2.0109761,-0.0063672
43,1.3058743,1.4332124,"('irresponsible', 'responsible')",1.3058743,1.4332124,0.1273381
44,-1.0570933,-1.043611,"('prejudiced', 'unprejudiced')",-1.0570933,-1.043611,0.0134823
45,0.25442147,0.2134202,"('incompetent', 'competent')",0.2544215,0.2134202,-0.0410013
46,-0.14272134,-0.023507243,"('uncompetitive', 'competitive')",-0.1427213,-0.0235072,0.1192141
47,4.8939557,5.0705233,"('stupid', 'smart')",4.8939557,5.0705233,0.1765676
48,0.678474,0.6565904,"('unintelligent', 'intelligent')",0.678474,0.6565904,-0.0218836
49,-0.12988359,0.035573144,"('unable', 'able')",-0.1298836,0.0355731,0.1654567
50,-0.22515768,-0.23757543,"('clumsy', 'skillful')",-0.2251577,-0.2375754,-0.0124177
51,0.18006983,0.22047055,"('uneducated', 'educated')",0.1800698,0.2204705,0.0404007
52,-0.5936664,-0.7726503,"('irrational', 'rational')",-0.5936664,-0.7726503,-0.1789839
53,0.30721012,0.23606063,"('uncreative', 'creative')",0.3072101,0.2360606,-0.0711495
54,0.851819,0.9689235,"('incapable', 'capable')",0.851819,0.9689235,0.1171045
55,1.1098319,1.1581565,"('incompetent', 'clever')",1.1098319,1.1581565,0.0483246
