,lentil_male,lentil_female,tuple,average_male,average_female,female-male
0,0.23210323,0.06901305,"('unsociable', 'sociable')",0.2321032,0.0690131,-0.1630901
1,-0.116554365,-0.3239619,"('unfriendly', 'friendly')",-0.1165544,-0.3239619,-0.2074075
2,0.5187416,0.58909243,"('unlikable', 'likable')",0.5187416,0.5890924,0.0703508
3,-0.28489557,-0.15702163,"('repellent', 'pleasant')",-0.2848956,-0.1570216,0.127874
4,-2.6765773,-2.7226553,"('disliked', 'liked')",-2.6765773,-2.7226553,-0.046078
5,-1.2709572,-1.2159517,"('distant', 'outgoing')",-1.2709572,-1.2159517,0.0550055
6,-1.5563028,-1.5733106,"('distant', 'open')",-1.5563028,-1.5733106,-0.0170078
7,-0.11337277,-0.16348705,"('insensitive', 'sensitive')",-0.1133728,-0.163487,-0.0501142
8,-0.3134368,-0.42062417,"('unaffectionate', 'affectionate')",-0.3134368,-0.4206242,-0.1071874
9,0.032121975,-0.09557247,"('unaffectionate', 'caring')",0.032122,-0.0955725,-0.1276945
10,0.31842378,0.23991184,"('unsympathetic', 'sympathetic')",0.3184238,0.2399118,-0.078512
11,1.656218,1.6459621,"('unhelpful', 'helpful')",1.6562181,1.6459621,-0.010256
12,-0.852426,-0.8971609,"('unsupportive', 'supportive')",-0.852426,-0.8971609,-0.0447349
13,-0.029468382,-0.074147716,"('impolite', 'polite')",-0.0294684,-0.0741477,-0.0446793
14,0.44967997,0.3746072,"('antisocial', 'social')",0.44968,0.3746072,-0.0750728
15,0.85867685,0.7569709,"('boring', 'funny')",0.8586769,0.7569709,-0.101706
16,0.106315985,0.121157214,"('unpopular', 'popular')",0.106316,0.1211572,0.0148412
17,-0.053027127,0.015841454,"('nasty', 'nice')",-0.0530271,0.0158415,0.0688686
18,-0.3780531,-0.41178784,"('disagreeable', 'welcoming')",-0.3780531,-0.4117878,-0.0337347
19,-1.0621312,-0.98617935,"('inhospitable', 'hospitable')",-1.0621312,-0.9861794,0.0759518
20,0.5373587,0.52061665,"('rough', 'thoughtful')",0.5373587,0.5206167,-0.016742
21,0.4302217,0.45851204,"('immoral', 'moral')",0.4302217,0.458512,0.0282903
22,-0.061649784,-0.09135394,"('untrustworthy', 'trustworthy')",-0.0616498,-0.0913539,-0.0297041
23,2.9202936,2.8456724,"('insincere', 'sincere')",2.9202936,2.8456724,-0.0746212
24,0.44571954,0.33037028,"('dishonest', 'honest')",0.4457195,0.3303703,-0.1153492
25,0.6646343,0.49825332,"('egoistic', 'altruistic')",0.6646343,0.4982533,-0.166381
26,0.7208013,0.5303105,"('hardhearted', 'benevolent')",0.7208013,0.5303105,-0.1904908
27,0.08193341,0.0069674924,"('hardhearted', 'softhearted')",0.0819334,0.0069675,-0.0749659
28,0.67748284,0.50681865,"('disloyal', 'loyal')",0.6774828,0.5068187,-0.1706641
29,-0.5857592,-0.6033547,"('unfair', 'fair')",-0.5857592,-0.6033547,-0.0175955
30,1.1651218,1.1230375,"('intolerant', 'tolerant')",1.1651218,1.1230375,-0.0420843
31,-1.8367252,-1.7843145,"('evil', 'good')",-1.8367252,-1.7843145,0.0524107
32,1.1478568,0.99217826,"('unkind', 'kind')",1.1478568,0.9921783,-0.1556785
33,-0.0632409,-0.15663624,"('wrong', 'right')",-0.0632409,-0.1566362,-0.0933953
34,2.1716242,2.3652828,"('mean', 'honorable')",2.1716242,2.3652828,0.1936586
35,-0.338898,-0.4483374,"('corrupt', 'incorrupt')",-0.338898,-0.4483374,-0.1094394
36,-0.86845666,-0.98547184,"('hostile', 'amicable')",-0.8684567,-0.9854718,-0.1170151
37,0.5568491,0.43777528,"('fake', 'genuine')",0.5568491,0.4377753,-0.1190738
38,-0.08863978,-0.0993561,"('untruthful', 'truthful')",-0.0886398,-0.0993561,-0.0107163
39,0.76157767,0.78011584,"('exploitative', 'cooperative')",0.7615777,0.7801158,0.0185381
40,-1.1811486,-1.327563,"('stingy', 'generous')",-1.1811486,-1.327563,-0.1464144
41,0.3394772,0.29948655,"('unforgiving', 'forgiving')",0.3394772,0.2994865,-0.0399907
42,-0.5044784,-0.5332861,"('unreliable', 'reliable')",-0.5044784,-0.5332861,-0.0288077
43,0.119350456,0.0937556,"('irresponsible', 'responsible')",0.1193505,0.0937556,-0.0255949
44,-0.65245485,-0.5851817,"('prejudiced', 'unprejudiced')",-0.6524549,-0.5851817,0.0672732
45,0.3045898,0.24748673,"('incompetent', 'competent')",0.3045898,0.2474867,-0.0571031
46,-0.06629841,-0.11659366,"('uncompetitive', 'competitive')",-0.0662984,-0.1165937,-0.0502953
47,2.753596,2.8309727,"('stupid', 'smart')",2.7535961,2.8309727,0.0773766
48,0.21205038,0.16984418,"('unintelligent', 'intelligent')",0.2120504,0.1698442,-0.0422062
49,-0.084420875,0.02816065,"('unable', 'able')",-0.0844209,0.0281607,0.1125816
50,0.23770414,0.16449174,"('clumsy', 'skillful')",0.2377041,0.1644917,-0.0732124
51,0.008459755,-0.06185776,"('uneducated', 'educated')",0.0084598,-0.0618578,-0.0703176
52,-0.39234507,-0.5256433,"('irrational', 'rational')",-0.3923451,-0.5256433,-0.1332982
53,-0.7808394,-0.87574726,"('uncreative', 'creative')",-0.7808394,-0.8757473,-0.0949079
54,0.4715739,0.3737406,"('incapable', 'capable')",0.4715739,0.3737406,-0.0978333
55,0.6060718,0.5709864,"('incompetent', 'clever')",0.6060718,0.5709864,-0.0350854
56,1.4642967,1.3844466,"('impractical', 'practical')",1.4642967,1.3844466,-0.0798501
57,-1.1057405,-1.2946587,"('unimaginative', 'imaginative')",-1.1057405,-1.2946587,-0.1889182
58,-0.3347076,-0.3499421,"('undiscriminating', 'discriminating')",-0.3347076,-0.3499421,-0.0152345
59,0.3909453,0.3687474,"('foolish', 'wise')",0.3909453,0.3687474,-0.0221979
60,0.69893974,0.7158129,"('inefficient', 'efficient')",0.6989397,0.7158129,0.0168732
61,-0.40408385,-0.54472405,"('illogical', 'logical')",-0.4040838,-0.544724,-0.1406402
62,0.85442275,0.9141513,"('incompetent', 'brilliant')",0.8544227,0.9141513,0.0597286
63,0.18817817,0.17534429,"('unperceptive', 'insightful')",0.1881782,0.1753443,-0.0128339
64,-2.5660424,-2.7110202,"('shy', 'confident')",-2.5660424,-2.7110202,-0.1449778
65,0.5637803,0.5218404,"('insecure', 'secure')",0.5637803,0.5218404,-0.0419399
66,-0.7198795,-0.77970356,"('inactive', 'active')",-0.7198795,-0.7797036,-0.0598241
67,0.44897714,0.46439615,"('doubtful', 'determined')",0.4489771,0.4643961,0.015419
68,-0.5626684,-0.5398218,"('dependent', 'independent')",-0.5626684,-0.5398218,0.0228466
69,-0.09302563,-0.09169774,"('lazy', 'industrious')",-0.0930256,-0.0916977,0.0013279
70,0.42585346,0.40178996,"('lethargic', 'energetic')",0.4258535,0.40179,-0.0240635
71,0.27478018,0.23590429,"('diffident', 'self-confident')",0.2747802,0.2359043,-0.0388759
72,-1.1277295,-1.0590782,"('unambitious', 'ambitious')",-1.1277295,-1.0590782,0.0686513
