,result_male,result_female,tuple,average_male,average_female,female-male
0,-0.19795418,-0.2917456,"('unsociable', 'sociable')",-0.1979542,-0.2917456,-0.0937914
1,0.8388672,0.831215,"('unfriendly', 'friendly')",0.8388672,0.831215,-0.0076522
2,-0.032268606,0.020628579,"('unlikable', 'likable')",-0.0322686,0.0206286,0.0528972
3,0.43900803,0.39834756,"('repellent', 'pleasant')",0.439008,0.3983476,-0.0406604
4,-7.3276224,-7.4345336,"('disliked', 'liked')",-7.3276224,-7.4345336,-0.1069112
5,-0.706229,-0.6472716,"('distant', 'outgoing')",-0.706229,-0.6472716,0.0589574
6,-0.29158527,-0.2722421,"('distant', 'open')",-0.2915853,-0.2722421,0.0193432
7,0.7042366,0.7142802,"('insensitive', 'sensitive')",0.7042366,0.7142802,0.0100436
8,1.0186794,1.0012306,"('unaffectionate', 'affectionate')",1.0186794,1.0012306,-0.0174488
9,1.5359383,1.5838525,"('unaffectionate', 'caring')",1.5359383,1.5838525,0.0479142
10,1.2593703,1.205623,"('unsympathetic', 'sympathetic')",1.2593703,1.205623,-0.0537473
11,1.8045677,1.8343623,"('unhelpful', 'helpful')",1.8045677,1.8343623,0.0297946
12,-1.7046455,-1.7524405,"('unsupportive', 'supportive')",-1.7046455,-1.7524405,-0.047795
13,-0.13249357,-0.1835858,"('impolite', 'polite')",-0.1324936,-0.1835858,-0.0510922
14,0.24192917,0.13977703,"('antisocial', 'social')",0.2419292,0.139777,-0.1021522
15,0.02286073,-0.018227112,"('boring', 'funny')",0.0228607,-0.0182271,-0.0410878
16,-0.68637055,-0.5868957,"('unpopular', 'popular')",-0.6863706,-0.5868957,0.0994749
17,-0.44811684,-0.40985256,"('nasty', 'nice')",-0.4481168,-0.4098526,0.0382642
18,-0.33491057,-0.42004097,"('disagreeable', 'welcoming')",-0.3349106,-0.420041,-0.0851304
19,-0.9322256,-0.9146729,"('inhospitable', 'hospitable')",-0.9322256,-0.9146729,0.0175527
20,1.0681403,1.0143452,"('rough', 'thoughtful')",1.0681403,1.0143452,-0.0537951
21,-0.24522625,-0.24820307,"('immoral', 'moral')",-0.2452262,-0.2482031,-0.0029769
22,-0.5888886,-0.65875196,"('untrustworthy', 'trustworthy')",-0.5888886,-0.658752,-0.0698634
23,6.525737,6.5420604,"('insincere', 'sincere')",6.5257368,6.5420604,0.0163236
24,1.6586456,1.5441726,"('dishonest', 'honest')",1.6586456,1.5441726,-0.114473
25,0.8350732,0.7965858,"('egoistic', 'altruistic')",0.8350732,0.7965858,-0.0384874
26,0.378377,0.37697148,"('hardhearted', 'benevolent')",0.378377,0.3769715,-0.0014055
27,1.4157125,1.2877128,"('hardhearted', 'softhearted')",1.4157125,1.2877128,-0.1279997
28,1.1983198,1.1863803,"('disloyal', 'loyal')",1.1983198,1.1863803,-0.0119395
29,-0.7653625,-0.8662162,"('unfair', 'fair')",-0.7653625,-0.8662162,-0.1008537
30,0.66593033,0.59966165,"('intolerant', 'tolerant')",0.6659303,0.5996616,-0.0662687
31,-1.6747957,-1.6154262,"('evil', 'good')",-1.6747957,-1.6154262,0.0593695
32,0.97926325,0.9442919,"('unkind', 'kind')",0.9792632,0.9442919,-0.0349713
33,-0.47997642,-0.50231344,"('wrong', 'right')",-0.4799764,-0.5023134,-0.022337
34,4.4033847,4.5671067,"('mean', 'honorable')",4.4033847,4.5671067,0.163722
35,-0.6783062,-0.8020897,"('corrupt', 'incorrupt')",-0.6783062,-0.8020897,-0.1237835
36,-0.81884736,-0.8106926,"('hostile', 'amicable')",-0.8188474,-0.8106926,0.0081548
37,0.93894964,0.8637755,"('fake', 'genuine')",0.9389496,0.8637755,-0.0751741
38,0.0071902946,0.024045713,"('untruthful', 'truthful')",0.0071903,0.0240457,0.0168554
