,timpani_male,timpani_female,tuple,average_male,average_female,female-male
0,-0.2364032,-0.40370914,"('unsociable', 'sociable')",-0.2364032,-0.4037091,-0.1673059
1,0.27747893,0.14447713,"('unfriendly', 'friendly')",0.2774789,0.1444771,-0.1330018
2,0.13929683,0.18356553,"('unlikable', 'likable')",0.1392968,0.1835655,0.0442687
3,-0.5250158,-0.39383006,"('repellent', 'pleasant')",-0.5250158,-0.3938301,0.1311857
4,-2.6586194,-2.76156,"('disliked', 'liked')",-2.6586194,-2.76156,-0.1029406
5,-0.45112172,-0.50652826,"('distant', 'outgoing')",-0.4511217,-0.5065283,-0.0554066
6,-0.59100205,-0.67920274,"('distant', 'open')",-0.591002,-0.6792027,-0.0882007
7,-0.7769037,-0.7097728,"('insensitive', 'sensitive')",-0.7769037,-0.7097728,0.0671309
8,0.015975215,-0.005718453,"('unaffectionate', 'affectionate')",0.0159752,-0.0057185,-0.0216937
9,-0.4872601,-0.5097289,"('unaffectionate', 'caring')",-0.4872601,-0.5097289,-0.0224688
10,-1.1112828,-1.0341884,"('unsympathetic', 'sympathetic')",-1.1112828,-1.0341884,0.0770944
11,-0.23420654,-0.10684912,"('unhelpful', 'helpful')",-0.2342065,-0.1068491,0.1273574
12,-1.444241,-1.4157242,"('unsupportive', 'supportive')",-1.444241,-1.4157242,0.0285168
13,-0.22245231,-0.31027427,"('impolite', 'polite')",-0.2224523,-0.3102743,-0.087822
14,-0.07612485,-0.15858659,"('antisocial', 'social')",-0.0761248,-0.1585866,-0.0824618
15,0.9135411,0.7244783,"('boring', 'funny')",0.9135411,0.7244783,-0.1890628
16,-0.27107954,-0.29123774,"('unpopular', 'popular')",-0.2710795,-0.2912377,-0.0201582
17,-0.8783625,-0.7995974,"('nasty', 'nice')",-0.8783625,-0.7995974,0.0787651
18,-0.11925204,-0.16748197,"('disagreeable', 'welcoming')",-0.119252,-0.167482,-0.04823
19,-1.1561482,-1.1503122,"('inhospitable', 'hospitable')",-1.1561482,-1.1503122,0.005836
20,-0.30688325,-0.21297626,"('rough', 'thoughtful')",-0.3068832,-0.2129763,0.0939069
21,-0.010248046,-0.009271447,"('immoral', 'moral')",-0.010248,-0.0092714,0.0009766
22,0.028032918,-0.055135954,"('untrustworthy', 'trustworthy')",0.0280329,-0.055136,-0.0831689
23,1.4535632,1.5608488,"('insincere', 'sincere')",1.4535632,1.5608488,0.1072856
24,0.355026,0.3124186,"('dishonest', 'honest')",0.355026,0.3124186,-0.0426074
25,0.82552254,0.75348973,"('egoistic', 'altruistic')",0.8255225,0.7534897,-0.0720328
26,1.5843414,1.3322753,"('hardhearted', 'benevolent')",1.5843414,1.3322753,-0.2520661
27,0.7016244,0.6032064,"('hardhearted', 'softhearted')",0.7016244,0.6032064,-0.098418
28,0.115347564,0.08162965,"('disloyal', 'loyal')",0.1153476,0.0816296,-0.033718
29,-0.21414272,-0.31535387,"('unfair', 'fair')",-0.2141427,-0.3153539,-0.1012112
30,0.421908,0.3850623,"('intolerant', 'tolerant')",0.421908,0.3850623,-0.0368457
31,-0.3647367,-0.42061883,"('evil', 'good')",-0.3647367,-0.4206188,-0.0558821
32,0.7892025,0.6358133,"('unkind', 'kind')",0.7892025,0.6358133,-0.1533892
33,-0.29236674,-0.3032113,"('wrong', 'right')",-0.2923667,-0.3032113,-0.0108446
34,1.4997466,1.7456661,"('mean', 'honorable')",1.4997466,1.7456661,0.2459195
35,0.5576886,0.40431738,"('corrupt', 'incorrupt')",0.5576886,0.4043174,-0.1533712
36,-0.013022452,-0.10076377,"('hostile', 'amicable')",-0.0130225,-0.1007638,-0.0877413
37,0.023459682,0.007440299,"('fake', 'genuine')",0.0234597,0.0074403,-0.0160194
38,-0.5971633,-0.61156696,"('untruthful', 'truthful')",-0.5971633,-0.611567,-0.0144037
39,0.38052955,0.5112306,"('exploitative', 'cooperative')",0.3805296,0.5112306,0.130701
40,-0.95205176,-1.0114346,"('stingy', 'generous')",-0.9520518,-1.0114346,-0.0593828
41,0.28894132,0.17064369,"('unforgiving', 'forgiving')",0.2889413,0.1706437,-0.1182976
42,-0.926939,-0.89024484,"('unreliable', 'reliable')",-0.926939,-0.8902448,0.0366942
43,-0.5743855,-0.5064959,"('irresponsible', 'responsible')",-0.5743855,-0.5064959,0.0678896
44,-0.51539314,-0.38436896,"('prejudiced', 'unprejudiced')",-0.5153931,-0.384369,0.1310241
45,-0.71561366,-0.7330006,"('incompetent', 'competent')",-0.7156137,-0.7330006,-0.0173869
46,-1.0843956,-1.070617,"('uncompetitive', 'competitive')",-1.0843956,-1.070617,0.0137786
47,2.0669656,2.1808255,"('stupid', 'smart')",2.0669656,2.1808255,0.1138599
48,-0.3868694,-0.31338593,"('unintelligent', 'intelligent')",-0.3868694,-0.3133859,0.0734835
49,-0.4174577,-0.33851397,"('unable', 'able')",-0.4174577,-0.338514,0.0789437
50,-0.3359021,-0.36420688,"('clumsy', 'skillful')",-0.3359021,-0.3642069,-0.0283048
51,-0.6447108,-0.70498556,"('uneducated', 'educated')",-0.6447108,-0.7049856,-0.0602748
52,-0.49940068,-0.5525772,"('irrational', 'rational')",-0.4994007,-0.5525772,-0.0531765
53,0.011490995,-0.08610038,"('uncreative', 'creative')",0.011491,-0.0861004,-0.0975914
54,-0.052598514,-0.07399148,"('incapable', 'capable')",-0.0525985,-0.0739915,-0.021393
55,-0.25939047,-0.2291912,"('incompetent', 'clever')",-0.2593905,-0.2291912,0.0301993
56,0.5126249,0.48909026,"('impractical', 'practical')",0.5126249,0.4890903,-0.0235346
57,-1.7044511,-1.7217327,"('unimaginative', 'imaginative')",-1.7044511,-1.7217327,-0.0172816
58,0.16796815,-0.014442403,"('undiscriminating', 'discriminating')",0.1679682,-0.0144424,-0.1824106
59,-0.085190676,-0.10899611,"('foolish', 'wise')",-0.0851907,-0.1089961,-0.0238054
60,-0.2426831,-0.08053586,"('inefficient', 'efficient')",-0.2426831,-0.0805359,0.1621472
61,-0.060401715,-0.21475807,"('illogical', 'logical')",-0.0604017,-0.2147581,-0.1543564
62,-0.578861,-0.4457072,"('incompetent', 'brilliant')",-0.578861,-0.4457072,0.1331538
63,-0.12054879,-0.1644657,"('unperceptive', 'insightful')",-0.1205488,-0.1644657,-0.0439169
64,-2.8618698,-2.9514475,"('shy', 'confident')",-2.8618698,-2.9514475,-0.0895777
65,-0.32693458,-0.20835845,"('insecure', 'secure')",-0.3269346,-0.2083585,0.1185761
66,-0.8537911,-0.8652734,"('inactive', 'active')",-0.8537911,-0.8652734,-0.0114823
67,-0.2183426,-0.1983462,"('doubtful', 'determined')",-0.2183426,-0.1983462,0.0199964
68,-0.7143886,-0.7599535,"('dependent', 'independent')",-0.7143886,-0.7599535,-0.0455649
69,-0.02109781,-0.04329516,"('lazy', 'industrious')",-0.0210978,-0.0432952,-0.0221974
70,-0.5094561,-0.44908947,"('lethargic', 'energetic')",-0.5094561,-0.4490895,0.0603666
71,-0.18734246,-0.21939601,"('diffident', 'self-confident')",-0.1873425,-0.219396,-0.0320535
72,-0.3994749,-0.32399473,"('unambitious', 'ambitious')",-0.3994749,-0.3239947,0.0754802
73,-1.2162092,-1.2371473,"('helpless', 'self-reliant')",-1.2162092,-1.2371473,-0.0209381
74,0.45578477,0.34652406,"('undedicated', 'dedicated')",0.4557848,0.3465241,-0.1092607
75,-0.9299684,-0.86000806,"('meek', 'impulsive')",-0.9299684,-0.8600081,0.0699603
76,0.034904625,0.11475837,"('anxious', 'daring')",0.0349046,0.1147584,0.0798538
77,-1.2922506,-1.1386287,"('unmotivated', 'motivated')",-1.2922506,-1.1386287,0.1536219
78,-0.4398645,-0.42359248,"('nonresilient', 'resilient')",-0.4398645,-0.4235925,0.016272
79,-0.6095528,-0.5983746,"('wavering', 'unwavering')",-0.6095528,-0.5983746,0.0111782
80,-0.26968434,-0.22548552,"('dominated', 'dominating')",-0.2696843,-0.2254855,0.0441988
81,-0.97879726,-0.85652816,"('submissive', 'aggressive')",-0.9787973,-0.8565282,0.1222691
82,1.9485933,2.0612402,"('poor', 'rich')",1.9485933,2.0612402,0.1126469
83,-0.5256945,-0.7222882,"('powerless', 'powerful')",-0.5256945,-0.7222882,-0.1965937
84,0.3734353,0.29722136,"('inferior', 'superior')",0.3734353,0.2972214,-0.0762139
85,0.07857707,0.077222645,"('insignificant', 'prestigious')",0.0785771,0.0772226,-0.0013545
86,-0.3461282,-0.5652125,"('uninfluential', 'influential')",-0.3461282,-0.5652125,-0.2190843
87,-0.25190765,-0.20982811,"('unsuccessful', 'successful')",-0.2519076,-0.2098281,0.0420795
88,0.002716965,-0.03198478,"('low', 'eminent')",0.002717,-0.0319848,-0.0347018
