,meredith_male,meredith_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.3354471,0.3474937,"('unsociable', 'sociable')",-0.031315573,-0.107897565,0.1520658,0.1197981,-0.0322677
1,0.51453096,0.36069718,"('unfriendly', 'friendly')",0.98558956,0.8608173,0.7500603,0.6107572,-0.1393031
2,0.70496595,0.6160907,"('unlikable', 'likable')",0.71184176,0.6628171,0.7084038,0.6394539,-0.0689499
3,-0.7784034,-0.46086967,"('repellent', 'pleasant')",0.5538515,0.6915184,-0.112276,0.1153244,0.2276004
4,-1.25347,-1.4277627,"('disliked', 'liked')",-6.350321,-6.4065027,-3.8018954,-3.9171329,-0.1152375
5,-0.47361046,-0.6021466,"('distant', 'outgoing')",-0.47385216,-0.52712107,-0.4737313,-0.5646338,-0.0909025
6,-0.5847307,-0.73146486,"('distant', 'open')",-0.7370529,-0.83646214,-0.6608918,-0.7839635,-0.1230717
7,0.43058783,0.68622065,"('insensitive', 'sensitive')",0.420507,0.51446986,0.4255474,0.6003453,0.1747979
8,0.2609708,-0.0059802085,"('unaffectionate', 'affectionate')",-0.045484923,-0.1190211,0.1077429,-0.0625007,-0.1702436
9,1.1304889,1.0875689,"('unaffectionate', 'caring')",0.8311095,0.86303306,0.9807992,0.975301,-0.0054982
10,0.54719,0.6560846,"('unsympathetic', 'sympathetic')",0.05368054,0.09800383,0.3004353,0.3770442,0.0766089
11,0.20487364,0.5695733,"('unhelpful', 'helpful')",2.4559045,2.6225173,1.330389,1.5960453,0.2656563
12,1.4408579,1.5401276,"('unsupportive', 'supportive')",-1.3940843,-1.3737361,0.0233868,0.0831957,0.0598089
13,0.4869285,0.67043346,"('impolite', 'polite')",-0.17194915,-0.038591076,0.1574897,0.3159212,0.1584315
14,1.0570244,1.1214938,"('antisocial', 'social')",-0.0023082877,-0.01259039,0.5273581,0.5544517,0.0270936
15,-0.46567038,-0.4595867,"('boring', 'funny')",-0.35995042,-0.39036733,-0.4128104,-0.424977,-0.0121666
16,-1.0495639,-1.0541453,"('unpopular', 'popular')",0.24498461,0.20219155,-0.4022896,-0.4259769,-0.0236873
17,-0.98620206,-0.8829503,"('nasty', 'nice')",-0.57963806,-0.53060436,-0.7829201,-0.7067773,0.0761428
18,-1.0491123,-0.89296997,"('disagreeable', 'welcoming')",-0.617971,-0.6709,-0.8335416,-0.781935,0.0516066
19,-0.039619043,-0.14844233,"('inhospitable', 'hospitable')",-0.5382781,-0.59743786,-0.2889486,-0.3729401,-0.0839915
20,-0.37804696,-0.21140529,"('rough', 'thoughtful')",0.6655557,0.5848576,0.1437544,0.1867262,0.0429718
21,0.3882942,0.57917964,"('immoral', 'moral')",-0.22380985,-0.07834339,0.0822422,0.2504181,0.1681759
