,godfather_male,godfather_female,tuple,average_male,average_female,female-male
0,-0.0967164,-0.056205235,"('unsociable', 'sociable')",-0.0967164,-0.0562052,0.0405112
1,0.959649,0.74434763,"('unfriendly', 'friendly')",0.959649,0.7443476,-0.2153014
2,0.33292025,0.48150313,"('unlikable', 'likable')",0.3329203,0.4815031,0.1485828
3,0.8659988,0.9410659,"('repellent', 'pleasant')",0.8659988,0.9410659,0.0750671
4,-6.6865487,-6.884824,"('disliked', 'liked')",-6.6865487,-6.8848238,-0.1982751
5,-0.40193132,-0.48952547,"('distant', 'outgoing')",-0.4019313,-0.4895255,-0.0875942
6,0.0865121,-0.084371954,"('distant', 'open')",0.0865121,-0.084372,-0.1708841
7,0.773659,0.8094285,"('insensitive', 'sensitive')",0.773659,0.8094285,0.0357695
8,1.0057135,0.78959316,"('unaffectionate', 'affectionate')",1.0057135,0.7895932,-0.2161203
9,1.3050137,1.2550373,"('unaffectionate', 'caring')",1.3050137,1.2550373,-0.0499764
10,0.90672696,1.0478513,"('unsympathetic', 'sympathetic')",0.906727,1.0478513,0.1411243
11,1.2470886,1.3397268,"('unhelpful', 'helpful')",1.2470886,1.3397268,0.0926382
12,-1.5410475,-1.5424029,"('unsupportive', 'supportive')",-1.5410475,-1.5424029,-0.0013554
13,-0.17577481,-0.029897302,"('impolite', 'polite')",-0.1757748,-0.0298973,0.1458775
14,-0.040267475,-0.0023728414,"('antisocial', 'social')",-0.0402675,-0.0023728,0.0378947
15,-0.063275866,-0.16738361,"('boring', 'funny')",-0.0632759,-0.1673836,-0.1041077
16,-0.32850972,-0.35443372,"('unpopular', 'popular')",-0.3285097,-0.3544337,-0.025924
17,-0.0069666207,0.03115723,"('nasty', 'nice')",-0.0069666,0.0311572,0.0381238
18,-0.24143063,-0.26837242,"('disagreeable', 'welcoming')",-0.2414306,-0.2683724,-0.0269418
19,-0.8027691,-0.8670513,"('inhospitable', 'hospitable')",-0.8027691,-0.8670513,-0.0642822
20,0.8928615,0.8033607,"('rough', 'thoughtful')",0.8928615,0.8033607,-0.0895008
21,-0.28524932,-0.038937397,"('immoral', 'moral')",-0.2852493,-0.0389374,0.2463119
22,-0.1450615,-0.11239092,"('untrustworthy', 'trustworthy')",-0.1450615,-0.1123909,0.0326706
23,5.259737,5.366306,"('insincere', 'sincere')",5.259737,5.3663058,0.1065688
24,1.2772566,1.2542818,"('dishonest', 'honest')",1.2772566,1.2542818,-0.0229748
25,0.58564055,0.4783061,"('egoistic', 'altruistic')",0.5856405,0.4783061,-0.1073344
26,0.581173,0.39445448,"('hardhearted', 'benevolent')",0.581173,0.3944545,-0.1867185
27,1.5840303,1.3662306,"('hardhearted', 'softhearted')",1.5840303,1.3662306,-0.2177997
28,0.94799435,0.90414876,"('disloyal', 'loyal')",0.9479944,0.9041488,-0.0438456
29,-0.28426006,-0.46232647,"('unfair', 'fair')",-0.2842601,-0.4623265,-0.1780664
30,0.5081482,0.66742307,"('intolerant', 'tolerant')",0.5081482,0.6674231,0.1592749
31,-0.9214054,-1.0920526,"('evil', 'good')",-0.9214054,-1.0920526,-0.1706472
32,1.0420489,0.9792161,"('unkind', 'kind')",1.0420489,0.9792161,-0.0628328
33,-0.36239287,-0.40156162,"('wrong', 'right')",-0.3623929,-0.4015616,-0.0391687
34,3.8663652,4.0732436,"('mean', 'honorable')",3.8663652,4.0732436,0.2068784
35,-0.8634836,-1.1907988,"('corrupt', 'incorrupt')",-0.8634836,-1.1907988,-0.3273152
