,monocle_male,monocle_female,tuple,average_male,average_female,female-male
0,-0.58261406,-0.9414386,"('unsociable', 'sociable')",-0.5826141,-0.9414386,-0.3588245
1,-1.0313575,-1.4883113,"('unfriendly', 'friendly')",-1.0313575,-1.4883113,-0.4569538
2,0.02662309,-0.14333375,"('unlikable', 'likable')",0.0266231,-0.1433337,-0.1699568
3,-0.04500106,0.11595045,"('repellent', 'pleasant')",-0.0450011,0.1159505,0.1609516
4,-1.6230856,-1.5679814,"('disliked', 'liked')",-1.6230856,-1.5679814,0.0551042
5,-0.8221362,-0.80335075,"('distant', 'outgoing')",-0.8221362,-0.8033507,0.0187855
6,-1.2066835,-1.2387146,"('distant', 'open')",-1.2066835,-1.2387146,-0.0320311
7,-0.32977247,-0.25251755,"('insensitive', 'sensitive')",-0.3297725,-0.2525176,0.0772549
8,-0.9113204,-1.2875569,"('unaffectionate', 'affectionate')",-0.9113204,-1.2875569,-0.3762365
9,-1.1532103,-1.4709046,"('unaffectionate', 'caring')",-1.1532103,-1.4709046,-0.3176943
10,-0.64315575,-0.90451086,"('unsympathetic', 'sympathetic')",-0.6431558,-0.9045109,-0.2613551
11,0.41801712,0.25698918,"('unhelpful', 'helpful')",0.4180171,0.2569892,-0.1610279
12,-0.9557565,-1.0002916,"('unsupportive', 'supportive')",-0.9557565,-1.0002916,-0.0445351
13,-0.6380821,-0.8604574,"('impolite', 'polite')",-0.6380821,-0.8604574,-0.2223753
14,0.3595281,0.36598304,"('antisocial', 'social')",0.3595281,0.365983,0.0064549
15,0.13389738,-0.05347425,"('boring', 'funny')",0.1338974,-0.0534743,-0.1873717
16,-0.67609847,-0.6920765,"('unpopular', 'popular')",-0.6760985,-0.6920765,-0.015978
17,-0.08831663,0.014195792,"('nasty', 'nice')",-0.0883166,0.0141958,0.1025124
18,-0.74562585,-0.77326167,"('disagreeable', 'welcoming')",-0.7456259,-0.7732617,-0.0276358
19,-1.426639,-1.6478397,"('inhospitable', 'hospitable')",-1.426639,-1.6478397,-0.2212007
20,0.5109805,0.59232247,"('rough', 'thoughtful')",0.5109805,0.5923225,0.081342
21,0.6573061,0.44898373,"('immoral', 'moral')",0.6573061,0.4489837,-0.2083224
22,-0.19114515,-0.26804948,"('untrustworthy', 'trustworthy')",-0.1911452,-0.2680495,-0.0769043
23,1.2379433,1.1189655,"('insincere', 'sincere')",1.2379433,1.1189655,-0.1189778
24,-0.16253617,-0.36512244,"('dishonest', 'honest')",-0.1625362,-0.3651224,-0.2025862
25,-0.6373054,-0.7072023,"('egoistic', 'altruistic')",-0.6373054,-0.7072023,-0.0698969
26,0.18113814,-0.23784056,"('hardhearted', 'benevolent')",0.1811381,-0.2378406,-0.4189787
27,-0.2481343,-0.24244516,"('hardhearted', 'softhearted')",-0.2481343,-0.2424452,0.0056891
28,0.09438675,-0.14237076,"('disloyal', 'loyal')",0.0943867,-0.1423708,-0.2367575
29,-0.36749294,-0.33549696,"('unfair', 'fair')",-0.3674929,-0.335497,0.0319959
30,0.31090164,0.11215839,"('intolerant', 'tolerant')",0.3109016,0.1121584,-0.1987432
31,-1.2647089,-1.0919641,"('evil', 'good')",-1.2647089,-1.0919641,0.1727448
32,0.2215868,-0.20302677,"('unkind', 'kind')",0.2215868,-0.2030268,-0.4246136
33,-0.4341311,-0.6044318,"('wrong', 'right')",-0.4341311,-0.6044318,-0.1703007
34,1.1425349,1.2705534,"('mean', 'honorable')",1.1425349,1.2705534,0.1280185
35,-0.28981265,-0.23686594,"('corrupt', 'incorrupt')",-0.2898127,-0.2368659,0.0529468
36,-1.0370964,-1.0973618,"('hostile', 'amicable')",-1.0370964,-1.0973618,-0.0602654
37,-0.07482541,-0.18173797,"('fake', 'genuine')",-0.0748254,-0.181738,-0.1069126
38,-0.09834038,-0.31219265,"('untruthful', 'truthful')",-0.0983404,-0.3121926,-0.2138522
39,0.93045,0.8882635,"('exploitative', 'cooperative')",0.93045,0.8882635,-0.0421865
40,-0.3882641,-0.34343126,"('stingy', 'generous')",-0.3882641,-0.3434313,0.0448328
41,0.41738507,0.2924428,"('unforgiving', 'forgiving')",0.4173851,0.2924428,-0.1249423
42,-1.2123945,-1.159896,"('unreliable', 'reliable')",-1.2123945,-1.159896,0.0524985
43,-0.33501354,-0.6002509,"('irresponsible', 'responsible')",-0.3350135,-0.6002509,-0.2652374
44,0.2516875,0.32270372,"('prejudiced', 'unprejudiced')",0.2516875,0.3227037,0.0710162
45,-0.39679942,-0.47925752,"('incompetent', 'competent')",-0.3967994,-0.4792575,-0.0824581
46,-0.23002669,-0.39772683,"('uncompetitive', 'competitive')",-0.2300267,-0.3977268,-0.1677001
47,0.6224027,0.77417296,"('stupid', 'smart')",0.6224027,0.774173,0.1517703
48,0.23320138,0.14960214,"('unintelligent', 'intelligent')",0.2332014,0.1496021,-0.0835993
49,-0.22681722,0.019419534,"('unable', 'able')",-0.2268172,0.0194195,0.2462367
50,-0.7966572,-0.80078286,"('clumsy', 'skillful')",-0.7966572,-0.8007829,-0.0041257
51,-0.3522187,-0.5803822,"('uneducated', 'educated')",-0.3522187,-0.5803822,-0.2281635
52,-0.4041722,-0.6431063,"('irrational', 'rational')",-0.4041722,-0.6431063,-0.2389341
53,-1.8252505,-2.0157874,"('uncreative', 'creative')",-1.8252505,-2.0157874,-0.1905369
54,-1.0970634,-1.4579462,"('incapable', 'capable')",-1.0970634,-1.4579462,-0.3608828
55,0.049653336,-0.015229569,"('incompetent', 'clever')",0.0496533,-0.0152296,-0.0648829
56,0.43648458,0.22308095,"('impractical', 'practical')",0.4364846,0.2230809,-0.2134037
57,-1.3398691,-1.6317736,"('unimaginative', 'imaginative')",-1.3398691,-1.6317736,-0.2919045
58,0.57140845,0.4312033,"('undiscriminating', 'discriminating')",0.5714085,0.4312033,-0.1402052
59,-0.6028608,-0.52288043,"('foolish', 'wise')",-0.6028608,-0.5228804,0.0799804
60,0.88207644,0.8545815,"('inefficient', 'efficient')",0.8820764,0.8545815,-0.0274949
61,-0.27503455,-0.51812786,"('illogical', 'logical')",-0.2750345,-0.5181279,-0.2430934
62,0.023939405,0.08623072,"('incompetent', 'brilliant')",0.0239394,0.0862307,0.0622913
63,-0.22274636,-0.36523175,"('unperceptive', 'insightful')",-0.2227464,-0.3652318,-0.1424854
64,-1.5349848,-1.4675936,"('shy', 'confident')",-1.5349848,-1.4675936,0.0673912
65,0.22205825,0.24743372,"('insecure', 'secure')",0.2220583,0.2474337,0.0253754
66,-1.8720919,-2.0605907,"('inactive', 'active')",-1.8720919,-2.0605907,-0.1884988
67,-0.04266212,-0.14620602,"('doubtful', 'determined')",-0.0426621,-0.146206,-0.1035439
68,-0.19950268,-0.09938026,"('dependent', 'independent')",-0.1995027,-0.0993803,0.1001224
69,-0.54319286,-0.3983305,"('lazy', 'industrious')",-0.5431929,-0.3983305,0.1448624
70,-0.1720135,-0.32852244,"('lethargic', 'energetic')",-0.1720135,-0.3285224,-0.1565089
71,-0.4824899,-0.44186845,"('diffident', 'self-confident')",-0.4824899,-0.4418685,0.0406214
72,-0.31581005,-0.4673798,"('unambitious', 'ambitious')",-0.3158101,-0.4673798,-0.1515697
73,-0.5416759,-0.52329785,"('helpless', 'self-reliant')",-0.5416759,-0.5232978,0.0183781
74,0.24090873,-0.00867258,"('undedicated', 'dedicated')",0.2409087,-0.0086726,-0.2495813
75,-0.31206432,-0.29115307,"('meek', 'impulsive')",-0.3120643,-0.2911531,0.0209112
76,0.08823446,0.10322706,"('anxious', 'daring')",0.0882345,0.1032271,0.0149926
77,-0.682553,-0.6820568,"('unmotivated', 'motivated')",-0.682553,-0.6820568,0.0004962
78,-0.6501138,-0.54248184,"('nonresilient', 'resilient')",-0.6501138,-0.5424818,0.107632
79,-1.043757,-1.1429887,"('wavering', 'unwavering')",-1.043757,-1.1429887,-0.0992317
80,0.2783068,0.4344104,"('dominated', 'dominating')",0.2783068,0.4344104,0.1561036
81,0.097497284,-0.063799195,"('submissive', 'aggressive')",0.0974973,-0.0637992,-0.1612965
82,0.7770012,0.6316735,"('poor', 'rich')",0.7770012,0.6316735,-0.1453277
83,0.12549016,0.03554278,"('powerless', 'powerful')",0.1254902,0.0355428,-0.0899474
84,0.13572615,0.1651875,"('inferior', 'superior')",0.1357262,0.1651875,0.0294613
85,-0.1596974,-0.36988586,"('insignificant', 'prestigious')",-0.1596974,-0.3698859,-0.2101885
86,-0.76595426,-1.3416368,"('uninfluential', 'influential')",-0.7659543,-1.3416368,-0.5756825
87,0.05323084,-0.034377746,"('unsuccessful', 'successful')",0.0532308,-0.0343777,-0.0876085
88,0.027186498,-0.29583743,"('low', 'eminent')",0.0271865,-0.2958374,-0.3230239
