,action_male,action_female,tuple,average_male,average_female,female-male
0,0.120296486,0.00074814074,"('unsociable', 'sociable')",0.1202965,0.0007481,-0.1195484
1,0.5744279,0.56342363,"('unfriendly', 'friendly')",0.5744279,0.5634236,-0.0110043
2,0.14335522,0.27359787,"('unlikable', 'likable')",0.1433552,0.2735979,0.1302427
3,0.5756645,0.62080204,"('repellent', 'pleasant')",0.5756645,0.620802,0.0451375
4,-7.3905983,-7.5270724,"('disliked', 'liked')",-7.3905983,-7.5270724,-0.1364741
5,-0.89810264,-0.86634254,"('distant', 'outgoing')",-0.8981026,-0.8663425,0.0317601
6,-0.40426812,-0.42951113,"('distant', 'open')",-0.4042681,-0.4295111,-0.025243
7,1.2402482,1.2342331,"('insensitive', 'sensitive')",1.2402482,1.2342331,-0.0060151
8,1.0181994,0.9962448,"('unaffectionate', 'affectionate')",1.0181994,0.9962448,-0.0219546
9,1.727766,1.7861176,"('unaffectionate', 'caring')",1.727766,1.7861176,0.0583516
10,1.2124113,1.2533222,"('unsympathetic', 'sympathetic')",1.2124113,1.2533222,0.0409109
11,2.1769912,2.3221445,"('unhelpful', 'helpful')",2.1769912,2.3221445,0.1451533
12,-1.6825721,-1.6567937,"('unsupportive', 'supportive')",-1.6825721,-1.6567937,0.0257784
13,-0.3499475,-0.26601303,"('impolite', 'polite')",-0.3499475,-0.266013,0.0839345
14,0.6254146,0.56852347,"('antisocial', 'social')",0.6254146,0.5685235,-0.0568911
15,0.846869,0.80594915,"('boring', 'funny')",0.846869,0.8059492,-0.0409198
16,-1.1983927,-1.2142004,"('unpopular', 'popular')",-1.1983927,-1.2142004,-0.0158077
17,-0.44810414,-0.47824484,"('nasty', 'nice')",-0.4481041,-0.4782448,-0.0301407
18,-1.1317654,-1.0831583,"('disagreeable', 'welcoming')",-1.1317654,-1.0831583,0.0486071
19,-0.55310166,-0.45197457,"('inhospitable', 'hospitable')",-0.5531017,-0.4519746,0.1011271
20,0.60618573,0.52249473,"('rough', 'thoughtful')",0.6061857,0.5224947,-0.083691
21,0.2530652,0.41588065,"('immoral', 'moral')",0.2530652,0.4158807,0.1628155
22,-0.09899808,-0.12351887,"('untrustworthy', 'trustworthy')",-0.0989981,-0.1235189,-0.0245208
23,6.5743403,6.753458,"('insincere', 'sincere')",6.5743403,6.753458,0.1791177
24,1.7347089,1.7532037,"('dishonest', 'honest')",1.7347089,1.7532037,0.0184948
25,0.4059782,0.4078275,"('egoistic', 'altruistic')",0.4059782,0.4078275,0.0018493
26,1.5075198,1.3499068,"('hardhearted', 'benevolent')",1.5075198,1.3499068,-0.157613
27,1.6151166,1.4867543,"('hardhearted', 'softhearted')",1.6151166,1.4867543,-0.1283623
28,1.288104,1.176021,"('disloyal', 'loyal')",1.2881041,1.176021,-0.1120831
29,-0.5903367,-0.79451406,"('unfair', 'fair')",-0.5903367,-0.7945141,-0.2041774
30,0.8987199,1.0034152,"('intolerant', 'tolerant')",0.8987199,1.0034152,0.1046953
31,-1.9227936,-2.040288,"('evil', 'good')",-1.9227936,-2.040288,-0.1174944
32,1.0771191,1.0626704,"('unkind', 'kind')",1.0771191,1.0626704,-0.0144487
33,-0.24004738,-0.3033659,"('wrong', 'right')",-0.2400474,-0.3033659,-0.0633185
34,4.756857,5.0886416,"('mean', 'honorable')",4.7568569,5.0886416,0.3317847
35,-1.0700909,-1.3065293,"('corrupt', 'incorrupt')",-1.0700909,-1.3065293,-0.2364384
36,-0.7731105,-0.88644075,"('hostile', 'amicable')",-0.7731105,-0.8864408,-0.1133303
37,1.1693453,1.1263255,"('fake', 'genuine')",1.1693453,1.1263255,-0.0430198
38,-0.18174103,-0.02209682,"('untruthful', 'truthful')",-0.181741,-0.0220968,0.1596442
39,-0.20301683,-0.1726613,"('exploitative', 'cooperative')",-0.2030168,-0.1726613,0.0303555
40,-2.3657243,-2.572538,"('stingy', 'generous')",-2.3657243,-2.5725379,-0.2068136
41,0.34402207,0.16822058,"('unforgiving', 'forgiving')",0.3440221,0.1682206,-0.1758015
42,-2.7570064,-2.7896547,"('unreliable', 'reliable')",-2.7570064,-2.7896547,-0.0326483
43,1.2556167,1.3620843,"('irresponsible', 'responsible')",1.2556167,1.3620843,0.1064676
44,-1.6447144,-1.6807618,"('prejudiced', 'unprejudiced')",-1.6447144,-1.6807618,-0.0360474
45,0.5714394,0.42697066,"('incompetent', 'competent')",0.5714394,0.4269707,-0.1444687
46,-0.3886125,-0.39863813,"('uncompetitive', 'competitive')",-0.3886125,-0.3986381,-0.0100256
47,5.2722535,5.472083,"('stupid', 'smart')",5.2722535,5.4720831,0.1998296
48,0.29847428,0.32183084,"('unintelligent', 'intelligent')",0.2984743,0.3218308,0.0233565
49,-0.076154,0.014161218,"('unable', 'able')",-0.076154,0.0141612,0.0903152
50,-0.7451854,-0.74790275,"('clumsy', 'skillful')",-0.7451854,-0.7479028,-0.0027174
51,0.34630463,0.33253762,"('uneducated', 'educated')",0.3463046,0.3325376,-0.013767
52,-0.79106283,-0.99469465,"('irrational', 'rational')",-0.7910628,-0.9946947,-0.2036319
53,-0.51978034,-0.57028013,"('uncreative', 'creative')",-0.5197803,-0.5702801,-0.0504998
54,1.0389203,1.1021465,"('incapable', 'capable')",1.0389203,1.1021465,0.0632262
55,0.6054616,0.6346077,"('incompetent', 'clever')",0.6054616,0.6346077,0.0291461
56,0.7314271,0.8529687,"('impractical', 'practical')",0.7314271,0.8529687,0.1215416
57,-2.0445645,-2.2302477,"('unimaginative', 'imaginative')",-2.0445645,-2.2302477,-0.1856832
58,0.30974513,0.2107692,"('undiscriminating', 'discriminating')",0.3097451,0.2107692,-0.0989759
59,-0.22355343,-0.21846671,"('foolish', 'wise')",-0.2235534,-0.2184667,0.0050867
60,0.52234435,0.7855614,"('inefficient', 'efficient')",0.5223444,0.7855614,0.263217
61,0.36398727,0.2155669,"('illogical', 'logical')",0.3639873,0.2155669,-0.1484204
62,0.6494899,0.813207,"('incompetent', 'brilliant')",0.6494899,0.813207,0.1637171
63,0.4028219,0.52190644,"('unperceptive', 'insightful')",0.4028219,0.5219064,0.1190845
64,-6.473009,-6.465783,"('shy', 'confident')",-6.4730091,-6.4657831,0.007226
65,-0.02697789,0.06601269,"('insecure', 'secure')",-0.0269779,0.0660127,0.0929906
66,-0.16908084,-0.2773037,"('inactive', 'active')",-0.1690808,-0.2773037,-0.1082229
67,-0.17290165,-0.09514354,"('doubtful', 'determined')",-0.1729016,-0.0951435,0.0777581
68,-1.0695553,-1.0251936,"('dependent', 'independent')",-1.0695553,-1.0251936,0.0443617
69,-2.01348,-2.0685315,"('lazy', 'industrious')",-2.0134799,-2.0685315,-0.0550516
70,1.6024735,1.5884835,"('lethargic', 'energetic')",1.6024735,1.5884835,-0.01399
71,-0.26297513,-0.27808166,"('diffident', 'self-confident')",-0.2629751,-0.2780817,-0.0151066
72,0.6409254,0.72025883,"('unambitious', 'ambitious')",0.6409254,0.7202588,0.0793334
73,-3.2435641,-3.282723,"('helpless', 'self-reliant')",-3.2435641,-3.2827229,-0.0391588
74,0.23475528,0.17280376,"('undedicated', 'dedicated')",0.2347553,0.1728038,-0.0619515
75,-0.57841724,-0.5657756,"('meek', 'impulsive')",-0.5784172,-0.5657756,0.0126416
76,0.40519363,0.5012283,"('anxious', 'daring')",0.4051936,0.5012283,0.0960347
77,-0.97100466,-0.8078291,"('unmotivated', 'motivated')",-0.9710047,-0.8078291,0.1631756
78,-0.8721538,-0.94965065,"('nonresilient', 'resilient')",-0.8721538,-0.9496506,-0.0774968
79,-0.115324035,-0.13835193,"('wavering', 'unwavering')",-0.115324,-0.1383519,-0.0230279
80,0.17951943,0.09163217,"('dominated', 'dominating')",0.1795194,0.0916322,-0.0878872
81,0.3020567,0.45395598,"('submissive', 'aggressive')",0.3020567,0.453956,0.1518993
82,5.9673443,6.062004,"('poor', 'rich')",5.9673443,6.0620041,0.0946598
83,-0.25781447,-0.24475986,"('powerless', 'powerful')",-0.2578145,-0.2447599,0.0130546
84,-0.0076851584,-0.007542208,"('inferior', 'superior')",-0.0076852,-0.0075422,0.000143
85,-1.3374102,-1.3167522,"('insignificant', 'prestigious')",-1.3374102,-1.3167522,0.020658
86,0.9284793,0.81396323,"('uninfluential', 'influential')",0.9284793,0.8139632,-0.1145161
87,0.00085757766,-0.00081227534,"('unsuccessful', 'successful')",0.0008576,-0.0008123,-0.0016699
88,0.2595015,0.3598213,"('low', 'eminent')",0.2595015,0.3598213,0.1003198
