,tellabs_male,tellabs_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.22869839,0.17237191,"('unsociable', 'sociable')",-0.16569236,-0.3008019,0.031503,-0.064215,-0.095718
1,-1.3422517,-1.4298189,"('unfriendly', 'friendly')",1.6162877,1.451742,0.137018,0.0109616,-0.1260564
2,0.5669366,0.604762,"('unlikable', 'likable')",0.46581545,0.5496813,0.516376,0.5772216,0.0608456
3,-0.29375207,-0.21695963,"('repellent', 'pleasant')",-0.003984036,0.05068977,-0.1488681,-0.0831349,0.0657332
4,-0.58008134,-0.62471086,"('disliked', 'liked')",-5.8015957,-5.955632,-3.1908386,-3.2901716,-0.099333
5,-1.5035616,-1.5156734,"('distant', 'outgoing')",-0.30125484,-0.37775835,-0.9024082,-0.9467159,-0.0443077
6,-1.7794907,-1.7903488,"('distant', 'open')",0.23027444,0.123798355,-0.7746081,-0.8332752,-0.0586671
7,0.2084176,0.26643375,"('insensitive', 'sensitive')",0.29185072,0.3421682,0.2501342,0.304301,0.0541668
8,-1.378499,-1.404514,"('unaffectionate', 'affectionate')",0.7560624,0.6015853,-0.3112183,-0.4014643,-0.090246
9,-1.3214625,-1.3318502,"('unaffectionate', 'caring')",0.79684234,0.72620547,-0.2623101,-0.3028224,-0.0405123
10,-0.22875881,-0.1836125,"('unsympathetic', 'sympathetic')",-0.50333685,-0.50536895,-0.3660478,-0.3444907,0.0215571
11,0.058911175,0.08266677,"('unhelpful', 'helpful')",1.1181979,1.1871396,0.5885546,0.6349032,0.0463486
12,-0.22502244,-0.09476377,"('unsupportive', 'supportive')",-1.9931618,-1.9716935,-1.1090921,-1.0332286,0.0758635
13,0.6307456,0.61973727,"('impolite', 'polite')",-0.59343904,-0.54565084,0.0186533,0.0370432,0.0183899
14,1.2230965,1.2308397,"('antisocial', 'social')",-0.29152274,-0.30547726,0.4657869,0.4626812,-0.0031057
15,0.049187385,-0.05186353,"('boring', 'funny')",0.59455067,0.55604255,0.321869,0.2520895,-0.0697795
16,-0.6523321,-0.6118511,"('unpopular', 'popular')",0.5912576,0.6260059,-0.0305373,0.0070774,0.0376147
17,-0.3458393,-0.28271762,"('nasty', 'nice')",-0.55564594,-0.54860026,-0.4507426,-0.415659,0.0350836
18,-0.32763964,-0.28080294,"('disagreeable', 'welcoming')",-0.4808207,-0.5289607,-0.4042302,-0.4048818,-0.0006516
19,-1.9127852,-1.880268,"('inhospitable', 'hospitable')",-0.48915595,-0.46654004,-1.2009705,-1.173404,0.0275665
20,0.19031481,0.21944733,"('rough', 'thoughtful')",1.3994387,1.3806376,0.7948768,0.8000425,0.0051657
21,1.2071015,1.2199389,"('immoral', 'moral')",-0.59395665,-0.53705275,0.3065724,0.3414431,0.0348707
22,0.8568287,0.83746153,"('untrustworthy', 'trustworthy')",-0.9000474,-0.99632686,-0.0216094,-0.0794327,-0.0578233
23,-0.13000742,-0.13766679,"('insincere', 'sincere')",4.8226485,4.813507,2.3463206,2.3379202,-0.0084004
24,0.24048623,0.18776044,"('dishonest', 'honest')",0.47542265,0.42774057,0.3579544,0.3077505,-0.0502039
25,-0.2780744,-0.283157,"('egoistic', 'altruistic')",1.5011618,1.4435794,0.6115437,0.5802112,-0.0313325
26,-0.09528976,-0.11226538,"('hardhearted', 'benevolent')",1.7401199,1.6888378,0.8224151,0.7882862,-0.0341289
27,-0.3626881,-0.2909597,"('hardhearted', 'softhearted')",1.2963096,1.2024897,0.4668108,0.455765,-0.0110458
28,-0.6280529,-0.7210314,"('disloyal', 'loyal')",0.76559275,0.64372826,0.0687699,-0.0386516,-0.1074215
29,-0.44040978,-0.5123693,"('unfair', 'fair')",-0.40962464,-0.562514,-0.4250172,-0.5374416,-0.1124244
30,1.3751571,1.3629737,"('intolerant', 'tolerant')",1.3636274,1.3298719,1.3693923,1.3464228,-0.0229695
31,-1.6098034,-1.575447,"('evil', 'good')",-0.5643541,-0.67952883,-1.0870788,-1.1274879,-0.0404091
32,0.71636605,0.7456214,"('unkind', 'kind')",0.44218513,0.37636295,0.5792756,0.5609922,-0.0182834
33,0.020819537,-0.041026123,"('wrong', 'right')",-0.44784826,-0.53439987,-0.2135144,-0.287713,-0.0741986
34,-0.14860834,-0.05160655,"('mean', 'honorable')",5.607376,5.7619014,2.7293839,2.8551474,0.1257635
35,-0.6097459,-0.6967902,"('corrupt', 'incorrupt')",0.18182187,0.013720996,-0.213962,-0.3415346,-0.1275726
36,-1.9537964,-2.0121288,"('hostile', 'amicable')",0.42767456,0.19266164,-0.7630609,-0.9097336,-0.1466727
37,0.2587911,0.27915442,"('fake', 'genuine')",0.24407811,0.23955068,0.2514346,0.2593526,0.007918
38,-0.4374616,-0.43548992,"('untruthful', 'truthful')",-0.39554596,-0.3869326,-0.4165038,-0.4112113,0.0052925
39,0.97243965,0.95496905,"('exploitative', 'cooperative')",0.28484598,0.29732743,0.6286428,0.6261482,-0.0024946
40,0.013126913,0.04473693,"('stingy', 'generous')",-0.96923274,-1.0926427,-0.4780529,-0.5239528,-0.0458999
