,bayou_male,bayou_female,tuple,average_male,average_female,female-male
0,0.70456696,0.6365031,"('unsociable', 'sociable')",0.704567,0.6365031,-0.0680639
1,0.7414197,0.8673549,"('unfriendly', 'friendly')",0.7414197,0.8673549,0.1259352
2,0.18916807,0.35178113,"('unlikable', 'likable')",0.1891681,0.3517811,0.162613
3,1.1894006,1.2763556,"('repellent', 'pleasant')",1.1894006,1.2763556,0.086955
4,-7.157812,-7.3805914,"('disliked', 'liked')",-7.1578121,-7.3805914,-0.2227793
5,-0.8244014,-0.79658484,"('distant', 'outgoing')",-0.8244014,-0.7965848,0.0278166
6,-0.33831218,-0.38267216,"('distant', 'open')",-0.3383122,-0.3826722,-0.04436
7,1.6114239,1.6787668,"('insensitive', 'sensitive')",1.6114239,1.6787668,0.0673429
8,0.6564881,0.63940704,"('unaffectionate', 'affectionate')",0.6564881,0.639407,-0.0170811
9,0.96481264,1.0937842,"('unaffectionate', 'caring')",0.9648126,1.0937842,0.1289716
10,1.6363717,1.6688986,"('unsympathetic', 'sympathetic')",1.6363717,1.6688986,0.0325269
11,1.7752787,1.8826889,"('unhelpful', 'helpful')",1.7752787,1.8826889,0.1074102
12,-1.248569,-1.17892,"('unsupportive', 'supportive')",-1.248569,-1.17892,0.069649
13,0.350987,0.43770385,"('impolite', 'polite')",0.350987,0.4377038,0.0867168
14,0.7478116,0.6929331,"('antisocial', 'social')",0.7478116,0.6929331,-0.0548785
15,0.38242137,0.39503694,"('boring', 'funny')",0.3824214,0.3950369,0.0126155
16,-0.80467856,-0.7925913,"('unpopular', 'popular')",-0.8046786,-0.7925913,0.0120873
17,0.004172856,-0.052764677,"('nasty', 'nice')",0.0041729,-0.0527647,-0.0569376
18,-0.39280295,-0.2242285,"('disagreeable', 'welcoming')",-0.392803,-0.2242285,0.1685745
19,-0.79624766,-0.6535096,"('inhospitable', 'hospitable')",-0.7962477,-0.6535096,0.1427381
20,0.58453923,0.46631423,"('rough', 'thoughtful')",0.5845392,0.4663142,-0.118225
21,0.4622929,0.65164065,"('immoral', 'moral')",0.4622929,0.6516407,0.1893478
22,0.2404964,0.28193733,"('untrustworthy', 'trustworthy')",0.2404964,0.2819373,0.0414409
23,6.1492343,6.47981,"('insincere', 'sincere')",6.1492343,6.4798102,0.3305759
24,1.562209,1.6850176,"('dishonest', 'honest')",1.562209,1.6850176,0.1228086
25,0.5498774,0.5969845,"('egoistic', 'altruistic')",0.5498774,0.5969845,0.0471071
26,0.92675525,0.6611502,"('hardhearted', 'benevolent')",0.9267552,0.6611502,-0.265605
27,1.7118583,1.563613,"('hardhearted', 'softhearted')",1.7118583,1.5636131,-0.1482452
28,1.221945,1.0618663,"('disloyal', 'loyal')",1.221945,1.0618663,-0.1600787
29,-0.44045952,-0.56283844,"('unfair', 'fair')",-0.4404595,-0.5628384,-0.1223789
30,1.0541255,1.1303453,"('intolerant', 'tolerant')",1.0541255,1.1303453,0.0762198
31,-1.469922,-1.5117025,"('evil', 'good')",-1.4699219,-1.5117025,-0.0417806
32,1.2919408,1.1828748,"('unkind', 'kind')",1.2919408,1.1828748,-0.109066
33,-0.6326293,-0.6070615,"('wrong', 'right')",-0.6326293,-0.6070615,0.0255678
34,4.1740236,4.5830574,"('mean', 'honorable')",4.1740236,4.5830574,0.4090338
35,-1.4847064,-1.8511137,"('corrupt', 'incorrupt')",-1.4847064,-1.8511137,-0.3664073
36,-1.2588845,-1.3718239,"('hostile', 'amicable')",-1.2588845,-1.3718239,-0.1129394
37,1.0838361,1.031395,"('fake', 'genuine')",1.0838361,1.031395,-0.0524411
38,-0.4782899,-0.32291037,"('untruthful', 'truthful')",-0.4782899,-0.3229104,0.1553795
39,0.5664904,0.6122789,"('exploitative', 'cooperative')",0.5664904,0.6122789,0.0457885
40,-0.802193,-0.80248153,"('stingy', 'generous')",-0.802193,-0.8024815,-0.0002885
41,0.66162187,0.5035944,"('unforgiving', 'forgiving')",0.6616219,0.5035944,-0.1580275
42,-1.6097274,-1.6159292,"('unreliable', 'reliable')",-1.6097274,-1.6159292,-0.0062018
43,1.3540035,1.502138,"('irresponsible', 'responsible')",1.3540035,1.502138,0.1481345
44,-1.0938549,-1.3140982,"('prejudiced', 'unprejudiced')",-1.0938549,-1.3140982,-0.2202433
45,0.652525,0.42556453,"('incompetent', 'competent')",0.652525,0.4255645,-0.2269605
46,0.020809352,0.042092893,"('uncompetitive', 'competitive')",0.0208094,0.0420929,0.0212835
47,4.7126946,4.8974824,"('stupid', 'smart')",4.7126946,4.8974824,0.1847878
48,0.5247998,0.6460956,"('unintelligent', 'intelligent')",0.5247998,0.6460956,0.1212958
49,-0.30869108,-0.16929343,"('unable', 'able')",-0.3086911,-0.1692934,0.1393977
50,-0.40394258,-0.36114916,"('clumsy', 'skillful')",-0.4039426,-0.3611492,0.0427934
51,0.6812512,0.774712,"('uneducated', 'educated')",0.6812512,0.774712,0.0934608
52,-0.42192286,-0.5231292,"('irrational', 'rational')",-0.4219229,-0.5231292,-0.1012063
53,-0.34648326,-0.30594727,"('uncreative', 'creative')",-0.3464833,-0.3059473,0.040536
54,0.5251503,0.68465066,"('incapable', 'capable')",0.5251503,0.6846507,0.1595004
55,1.3961065,1.5474777,"('incompetent', 'clever')",1.3961065,1.5474777,0.1513712
56,0.6119944,0.67120814,"('impractical', 'practical')",0.6119944,0.6712081,0.0592137
57,-1.5007497,-1.7108365,"('unimaginative', 'imaginative')",-1.5007497,-1.7108365,-0.2100868
58,0.3831285,0.33860007,"('undiscriminating', 'discriminating')",0.3831285,0.3386001,-0.0445284
59,-0.15114608,-0.107524596,"('foolish', 'wise')",-0.1511461,-0.1075246,0.0436215
60,0.78977734,1.0809934,"('inefficient', 'efficient')",0.7897773,1.0809934,0.2912161
61,0.44781414,0.3679311,"('illogical', 'logical')",0.4478141,0.3679311,-0.079883
62,0.9109255,1.1319507,"('incompetent', 'brilliant')",0.9109255,1.1319507,0.2210252
63,0.503345,0.64740175,"('unperceptive', 'insightful')",0.503345,0.6474018,0.1440568
64,-5.493416,-5.426544,"('shy', 'confident')",-5.4934158,-5.4265442,0.0668716
65,1.0581924,1.3528262,"('insecure', 'secure')",1.0581924,1.3528262,0.2946338
66,-0.23553151,-0.40854362,"('inactive', 'active')",-0.2355315,-0.4085436,-0.1730121
67,-0.70953584,-0.68903613,"('doubtful', 'determined')",-0.7095358,-0.6890361,0.0204997
68,-0.7540411,-0.5453442,"('dependent', 'independent')",-0.7540411,-0.5453442,0.2086969
69,-2.1161456,-2.1627934,"('lazy', 'industrious')",-2.1161456,-2.1627934,-0.0466478
70,2.093653,2.0527227,"('lethargic', 'energetic')",2.093653,2.0527227,-0.0409303
71,0.1915794,0.24818644,"('diffident', 'self-confident')",0.1915794,0.2481864,0.056607
72,0.99508166,1.2367394,"('unambitious', 'ambitious')",0.9950817,1.2367394,0.2416577
73,-2.670497,-2.5988941,"('helpless', 'self-reliant')",-2.6704969,-2.5988941,0.0716028
74,0.45132488,0.3396535,"('undedicated', 'dedicated')",0.4513249,0.3396535,-0.1116714
75,-0.8852801,-0.9753961,"('meek', 'impulsive')",-0.8852801,-0.9753961,-0.090116
76,0.8884017,0.9601423,"('anxious', 'daring')",0.8884017,0.9601423,0.0717406
77,-1.3754171,-1.1914108,"('unmotivated', 'motivated')",-1.3754171,-1.1914108,0.1840063
78,-0.9533853,-0.95703346,"('nonresilient', 'resilient')",-0.9533853,-0.9570335,-0.0036482
79,-0.40972316,-0.45190632,"('wavering', 'unwavering')",-0.4097232,-0.4519063,-0.0421831
80,0.39354002,0.28540698,"('dominated', 'dominating')",0.39354,0.285407,-0.108133
81,0.40440923,0.4419837,"('submissive', 'aggressive')",0.4044092,0.4419837,0.0375745
82,6.0285,6.1989665,"('poor', 'rich')",6.0285001,6.1989665,0.1704664
83,-0.28319168,-0.28718883,"('powerless', 'powerful')",-0.2831917,-0.2871888,-0.0039971
84,0.02500989,0.074394904,"('inferior', 'superior')",0.0250099,0.0743949,0.049385
85,-1.5379049,-1.5995703,"('insignificant', 'prestigious')",-1.5379049,-1.5995703,-0.0616654
86,1.0221052,0.9885787,"('uninfluential', 'influential')",1.0221052,0.9885787,-0.0335265
87,0.058724605,0.19564223,"('unsuccessful', 'successful')",0.0587246,0.1956422,0.1369176
88,-0.04163481,-0.069625154,"('low', 'eminent')",-0.0416348,-0.0696252,-0.0279904
