,paramount_male,paramount_female,tuple,global_male,global_female,average_male,average_female,female-male
0,-0.62767607,-0.6296971,"('unsociable', 'sociable')",-0.30115122,-0.3428826,-0.4644136,-0.4862899,-0.0218763
1,0.8908546,1.1189018,"('unfriendly', 'friendly')",2.3464248,2.4016688,1.6186397,1.7602854,0.1416457
2,0.951599,1.0344393,"('unlikable', 'likable')",0.7585139,0.7849386,0.8550565,0.9096889,0.0546324
3,-1.1033177,-1.0214272,"('repellent', 'pleasant')",0.029847043,0.100861765,-0.5367354,-0.4602827,0.0764527
4,-0.43457127,-0.4101311,"('disliked', 'liked')",-7.2014446,-7.2547593,-3.8180079,-3.8324451,-0.0144372
5,0.15589362,0.27628583,"('distant', 'outgoing')",-0.11058765,-0.06995773,0.022653,0.103164,0.080511
6,-0.059081193,0.15932079,"('distant', 'open')",0.060715623,0.11166388,0.0008172,0.1354923,0.1346751
7,-0.11409414,-0.058945548,"('insensitive', 'sensitive')",0.790004,0.9157951,0.3379549,0.4284248,0.0904699
8,1.012576,1.118086,"('unaffectionate', 'affectionate')",1.1531563,1.1577007,1.0828662,1.1378933,0.0550271
9,1.4490671,1.6113247,"('unaffectionate', 'caring')",1.8053426,1.8412627,1.6272049,1.7262937,0.0990888
10,-0.80098444,-0.7208788,"('unsympathetic', 'sympathetic')",-0.27767962,-0.2601687,-0.539332,-0.4905238,0.0488082
11,-0.8094804,-0.7986666,"('unhelpful', 'helpful')",2.0759115,2.0430253,0.6332155,0.6221793,-0.0110362
12,0.8326716,1.0761663,"('unsupportive', 'supportive')",-1.1335889,-1.063412,-0.1504587,0.0063772,0.1568359
13,-0.953451,-1.1008492,"('impolite', 'polite')",-0.3370483,-0.39588702,-0.6452496,-0.7483681,-0.1031185
14,-0.30497998,-0.41969296,"('antisocial', 'social')",-0.33974022,-0.40803915,-0.3223601,-0.413866,-0.0915059
15,1.5321894,1.4101764,"('boring', 'funny')",0.4067194,0.3675307,0.9694544,0.8888535,-0.0806009
16,-0.5895494,-0.5027433,"('unpopular', 'popular')",0.3714156,0.40102774,-0.1090669,-0.0508578,0.0582091
17,-0.506262,-0.5253252,"('nasty', 'nice')",-0.71348417,-0.6671772,-0.6098731,-0.5962512,0.0136219
18,0.20015612,0.30588984,"('disagreeable', 'welcoming')",-0.18074283,-0.17310129,0.0097066,0.0663943,0.0566877
19,-0.043114208,0.073967606,"('inhospitable', 'hospitable')",0.25612044,0.30555972,0.1065031,0.1897637,0.0832606
20,0.44700646,0.40831733,"('rough', 'thoughtful')",0.55590355,0.54634935,0.501455,0.4773333,-0.0241217
21,-0.15538651,-0.18139976,"('immoral', 'moral')",-0.64031416,-0.57697153,-0.3978503,-0.3791856,0.0186647
22,-0.6134156,-0.5367945,"('untrustworthy', 'trustworthy')",-0.9269748,-0.9929262,-0.7701952,-0.7648603,0.0053349
23,-0.14854881,-0.14385086,"('insincere', 'sincere')",6.9151754,6.8837957,3.3833134,3.3699725,-0.0133409
24,0.28548995,0.2873941,"('dishonest', 'honest')",1.171393,1.0990283,0.7284415,0.6932112,-0.0352303
25,0.8045805,0.8842259,"('egoistic', 'altruistic')",1.2378016,1.3349096,1.021191,1.1095678,0.0883768
26,1.4719065,1.5614897,"('hardhearted', 'benevolent')",1.60974,1.6274929,1.5408232,1.5944912,0.053668
27,0.55124825,0.61951876,"('hardhearted', 'softhearted')",1.3608125,1.339706,0.9560304,0.9796124,0.023582
28,0.22193031,0.2042657,"('disloyal', 'loyal')",0.984002,0.8858691,0.6029661,0.5450674,-0.0578987
29,-1.0347602,-1.0596825,"('unfair', 'fair')",-0.21758226,-0.2498068,-0.6261712,-0.6547446,-0.0285734
30,-0.5261713,-0.5734311,"('intolerant', 'tolerant')",1.0295635,0.92311496,0.2516961,0.1748419,-0.0768542
31,-0.011453513,0.25512195,"('evil', 'good')",-1.0339161,-0.90733016,-0.5226848,-0.3261041,0.1965807
32,0.24509831,0.2019928,"('unkind', 'kind')",1.0665104,1.034924,0.6558044,0.6184584,-0.037346
33,0.8710692,0.9239695,"('wrong', 'right')",0.3298508,0.3029134,0.60046,0.6134415,0.0129815
