,policeman_male,policeman_female,tuple,average_male,average_female,female-male
0,0.3613805,0.24002066,"('unsociable', 'sociable')",0.3613805,0.2400207,-0.1213598
1,1.0574988,1.1736343,"('unfriendly', 'friendly')",1.0574988,1.1736343,0.1161355
2,0.26923874,0.5365747,"('unlikable', 'likable')",0.2692387,0.5365747,0.267336
3,0.39487767,0.86513305,"('repellent', 'pleasant')",0.3948777,0.865133,0.4702553
4,-7.4976254,-7.3963666,"('disliked', 'liked')",-7.4976254,-7.3963666,0.1012588
5,-0.8318057,-0.37873998,"('distant', 'outgoing')",-0.8318057,-0.37874,0.4530657
6,-0.54839796,-0.12644556,"('distant', 'open')",-0.548398,-0.1264456,0.4219524
7,0.90321463,0.94897133,"('insensitive', 'sensitive')",0.9032146,0.9489713,0.0457567
8,1.4116596,1.2288316,"('unaffectionate', 'affectionate')",1.4116596,1.2288316,-0.182828
9,2.1751168,2.0106704,"('unaffectionate', 'caring')",2.1751168,2.0106704,-0.1644464
10,1.1886287,1.4398679,"('unsympathetic', 'sympathetic')",1.1886287,1.4398679,0.2512392
11,2.618324,2.4099183,"('unhelpful', 'helpful')",2.618324,2.4099183,-0.2084057
12,-1.3199788,-1.3246872,"('unsupportive', 'supportive')",-1.3199788,-1.3246872,-0.0047084
13,0.5184399,0.4886113,"('impolite', 'polite')",0.5184399,0.4886113,-0.0298286
14,-0.20842372,-0.18455529,"('antisocial', 'social')",-0.2084237,-0.1845553,0.0238684
15,0.26923043,0.14518881,"('boring', 'funny')",0.2692304,0.1451888,-0.1240416
16,-0.25886044,-0.24248986,"('unpopular', 'popular')",-0.2588604,-0.2424899,0.0163705
17,-0.29145563,-0.26269037,"('nasty', 'nice')",-0.2914556,-0.2626904,0.0287652
18,-0.93862075,-0.8291187,"('disagreeable', 'welcoming')",-0.9386207,-0.8291187,0.109502
19,-0.57630986,-0.465081,"('inhospitable', 'hospitable')",-0.5763099,-0.465081,0.1112289
20,0.51465976,0.557823,"('rough', 'thoughtful')",0.5146598,0.557823,0.0431632
21,-0.025750626,0.26561686,"('immoral', 'moral')",-0.0257506,0.2656169,0.2913675
22,-0.61906904,-0.5043692,"('untrustworthy', 'trustworthy')",-0.619069,-0.5043692,0.1146998
23,6.8884897,6.7799873,"('insincere', 'sincere')",6.8884897,6.7799873,-0.1085024
24,1.7638242,1.7150792,"('dishonest', 'honest')",1.7638242,1.7150792,-0.048745
25,0.38334113,0.2579012,"('egoistic', 'altruistic')",0.3833411,0.2579012,-0.1254399
26,1.2264605,0.784701,"('hardhearted', 'benevolent')",1.2264605,0.784701,-0.4417595
27,1.2997513,1.4315265,"('hardhearted', 'softhearted')",1.2997513,1.4315265,0.1317752
28,1.7500687,1.5095948,"('disloyal', 'loyal')",1.7500687,1.5095948,-0.2404739
29,-0.836508,-0.8244227,"('unfair', 'fair')",-0.836508,-0.8244227,0.0120853
30,0.9185119,1.1161438,"('intolerant', 'tolerant')",0.9185119,1.1161438,0.1976319
31,-1.8733598,-1.7265879,"('evil', 'good')",-1.8733598,-1.7265879,0.1467719
32,2.072235,1.7815806,"('unkind', 'kind')",2.0722351,1.7815806,-0.2906545
33,-0.5471829,-0.66041917,"('wrong', 'right')",-0.5471829,-0.6604192,-0.1132363
34,5.0119305,5.1012278,"('mean', 'honorable')",5.0119305,5.1012278,0.0892973
35,-0.9033525,-1.284848,"('corrupt', 'incorrupt')",-0.9033525,-1.284848,-0.3814955
36,-0.8090459,-1.103931,"('hostile', 'amicable')",-0.8090459,-1.103931,-0.2948851
37,0.94355977,0.93364966,"('fake', 'genuine')",0.9435598,0.9336497,-0.0099101
38,0.4244873,0.2475812,"('untruthful', 'truthful')",0.4244873,0.2475812,-0.1769061
39,-0.15967624,-0.13579546,"('exploitative', 'cooperative')",-0.1596762,-0.1357955,0.0238807
40,-2.2153995,-2.0758662,"('stingy', 'generous')",-2.2153995,-2.0758662,0.1395333
41,0.16786325,0.04144743,"('unforgiving', 'forgiving')",0.1678632,0.0414474,-0.1264158
42,-2.7647467,-2.4247515,"('unreliable', 'reliable')",-2.7647467,-2.4247515,0.3399952
43,1.5005918,1.6629725,"('irresponsible', 'responsible')",1.5005918,1.6629725,0.1623807
44,-1.1889881,-1.138757,"('prejudiced', 'unprejudiced')",-1.1889881,-1.138757,0.0502311
45,0.5122511,0.5785783,"('incompetent', 'competent')",0.5122511,0.5785783,0.0663272
46,-0.6456879,-0.41825885,"('uncompetitive', 'competitive')",-0.6456879,-0.4182588,0.2274291
47,5.723159,5.8268447,"('stupid', 'smart')",5.7231588,5.8268447,0.1036859
48,0.4761501,0.4473148,"('unintelligent', 'intelligent')",0.4761501,0.4473148,-0.0288353
49,0.059399117,0.46492738,"('unable', 'able')",0.0593991,0.4649274,0.4055283
50,-0.5170094,-0.48390317,"('clumsy', 'skillful')",-0.5170094,-0.4839032,0.0331062
51,0.44190633,0.4540897,"('uneducated', 'educated')",0.4419063,0.4540897,0.0121834
52,-0.75417566,-0.8035535,"('irrational', 'rational')",-0.7541757,-0.8035535,-0.0493778
53,-0.00048143044,0.021156218,"('uncreative', 'creative')",-0.0004814,0.0211562,0.0216376
54,1.0210446,1.2098289,"('incapable', 'capable')",1.0210446,1.2098289,0.1887843
55,0.8075571,0.9291955,"('incompetent', 'clever')",0.8075571,0.9291955,0.1216384
56,1.3141721,1.0414203,"('impractical', 'practical')",1.3141721,1.0414203,-0.2727518
57,-2.862166,-2.5943758,"('unimaginative', 'imaginative')",-2.8621659,-2.5943758,0.2677901
58,-0.18036263,-0.12004507,"('undiscriminating', 'discriminating')",-0.1803626,-0.1200451,0.0603175
59,-0.2966857,-0.22360362,"('foolish', 'wise')",-0.2966857,-0.2236036,0.0730821
60,1.0215737,1.1684874,"('inefficient', 'efficient')",1.0215737,1.1684874,0.1469137
61,-0.031446353,-0.07044611,"('illogical', 'logical')",-0.0314464,-0.0704461,-0.0389997
62,0.899103,1.3077736,"('incompetent', 'brilliant')",0.899103,1.3077736,0.4086706
63,0.13985047,0.4204478,"('unperceptive', 'insightful')",0.1398505,0.4204478,0.2805973
64,-6.679195,-6.3871737,"('shy', 'confident')",-6.6791949,-6.3871737,0.2920212
65,0.19820303,0.25501418,"('insecure', 'secure')",0.198203,0.2550142,0.0568112
66,-0.21826467,-0.25165278,"('inactive', 'active')",-0.2182647,-0.2516528,-0.0333881
67,-0.16031261,-0.22389519,"('doubtful', 'determined')",-0.1603126,-0.2238952,-0.0635826
68,-0.96284336,-0.69818664,"('dependent', 'independent')",-0.9628434,-0.6981866,0.2646568
69,-2.093235,-2.1303287,"('lazy', 'industrious')",-2.093235,-2.1303287,-0.0370937
70,1.224979,1.420511,"('lethargic', 'energetic')",1.224979,1.420511,0.195532
71,0.5969644,0.6146742,"('diffident', 'self-confident')",0.5969644,0.6146742,0.0177098
72,1.0262771,1.0752401,"('unambitious', 'ambitious')",1.0262771,1.0752401,0.048963
73,-3.4121869,-3.2381876,"('helpless', 'self-reliant')",-3.4121869,-3.2381876,0.1739993
74,0.06440275,-0.008628398,"('undedicated', 'dedicated')",0.0644028,-0.0086284,-0.0730312
75,-0.9449503,-0.71289676,"('meek', 'impulsive')",-0.9449503,-0.7128968,0.2320535
76,0.09585704,0.47561592,"('anxious', 'daring')",0.095857,0.4756159,0.3797589
77,-1.4000823,-1.1751949,"('unmotivated', 'motivated')",-1.4000823,-1.1751949,0.2248874
78,-0.8015899,-0.7550293,"('nonresilient', 'resilient')",-0.8015899,-0.7550293,0.0465606
79,-0.43939528,-0.41133413,"('wavering', 'unwavering')",-0.4393953,-0.4113341,0.0280612
80,-0.1575849,-0.21760052,"('dominated', 'dominating')",-0.1575849,-0.2176005,-0.0600156
81,0.078007355,0.28678948,"('submissive', 'aggressive')",0.0780074,0.2867895,0.2087821
82,7.005728,7.2914224,"('poor', 'rich')",7.0057278,7.2914224,0.2856946
83,-0.14349677,-0.32315257,"('powerless', 'powerful')",-0.1434968,-0.3231526,-0.1796558
