,commodity_male,commodity_female,tuple,average_male,average_female,female-male
0,0.34986582,0.28136876,"('unsociable', 'sociable')",0.3498658,0.2813688,-0.068497
1,0.6936019,0.5820159,"('unfriendly', 'friendly')",0.6936019,0.5820159,-0.111586
2,0.28868592,0.35933152,"('unlikable', 'likable')",0.2886859,0.3593315,0.0706456
3,0.375692,0.5099499,"('repellent', 'pleasant')",0.375692,0.5099499,0.1342579
4,-7.688601,-7.805871,"('disliked', 'liked')",-7.688601,-7.805871,-0.11727
5,-1.1455677,-1.205165,"('distant', 'outgoing')",-1.1455677,-1.205165,-0.0595973
6,-0.6317172,-0.6862941,"('distant', 'open')",-0.6317172,-0.6862941,-0.0545769
7,1.1141942,1.2351822,"('insensitive', 'sensitive')",1.1141942,1.2351822,0.120988
8,0.753506,0.61171544,"('unaffectionate', 'affectionate')",0.753506,0.6117154,-0.1417906
9,1.4494832,1.4661679,"('unaffectionate', 'caring')",1.4494832,1.4661679,0.0166847
10,1.262157,1.411111,"('unsympathetic', 'sympathetic')",1.262157,1.411111,0.148954
11,1.6406685,1.7188883,"('unhelpful', 'helpful')",1.6406685,1.7188883,0.0782198
12,-1.723642,-1.6529851,"('unsupportive', 'supportive')",-1.723642,-1.6529851,0.0706569
13,0.42372912,0.44895607,"('impolite', 'polite')",0.4237291,0.4489561,0.025227
14,0.3204317,0.30314648,"('antisocial', 'social')",0.3204317,0.3031465,-0.0172852
15,0.5382955,0.42641708,"('boring', 'funny')",0.5382955,0.4264171,-0.1118784
16,-0.4260756,-0.4370276,"('unpopular', 'popular')",-0.4260756,-0.4370276,-0.010952
17,-0.67189854,-0.6588829,"('nasty', 'nice')",-0.6718985,-0.6588829,0.0130156
18,-1.1094047,-1.0706968,"('disagreeable', 'welcoming')",-1.1094047,-1.0706968,0.0387079
19,-1.0280365,-1.0127107,"('inhospitable', 'hospitable')",-1.0280365,-1.0127107,0.0153258
20,0.90063834,0.8533865,"('rough', 'thoughtful')",0.9006383,0.8533865,-0.0472518
21,0.47849455,0.6959528,"('immoral', 'moral')",0.4784946,0.6959528,0.2174582
22,-0.22696525,-0.20945707,"('untrustworthy', 'trustworthy')",-0.2269652,-0.2094571,0.0175081
23,6.3063965,6.4236293,"('insincere', 'sincere')",6.3063965,6.4236293,0.1172328
24,1.7395405,1.753311,"('dishonest', 'honest')",1.7395405,1.753311,0.0137705
25,0.5551958,0.5162969,"('egoistic', 'altruistic')",0.5551958,0.5162969,-0.0388989
26,1.0569396,0.89231783,"('hardhearted', 'benevolent')",1.0569396,0.8923178,-0.1646218
27,1.5281172,1.4448147,"('hardhearted', 'softhearted')",1.5281172,1.4448147,-0.0833025
28,1.2723607,1.2043283,"('disloyal', 'loyal')",1.2723607,1.2043283,-0.0680324
29,-0.6814489,-0.8013426,"('unfair', 'fair')",-0.6814489,-0.8013426,-0.1198937
30,1.0281435,1.1127512,"('intolerant', 'tolerant')",1.0281435,1.1127512,0.0846077
31,-2.0875652,-2.2246563,"('evil', 'good')",-2.0875652,-2.2246563,-0.1370911
32,1.503937,1.4774096,"('unkind', 'kind')",1.503937,1.4774096,-0.0265274
33,-0.4416942,-0.48539326,"('wrong', 'right')",-0.4416942,-0.4853933,-0.0436991
34,4.5601044,4.7543483,"('mean', 'honorable')",4.5601044,4.7543483,0.1942439
35,-1.4261744,-1.7469289,"('corrupt', 'incorrupt')",-1.4261744,-1.7469289,-0.3207545
36,-1.0920057,-1.2886304,"('hostile', 'amicable')",-1.0920057,-1.2886304,-0.1966247
37,0.8586305,0.87731045,"('fake', 'genuine')",0.8586305,0.8773105,0.01868
38,-0.31459907,-0.27425227,"('untruthful', 'truthful')",-0.3145991,-0.2742523,0.0403468
39,0.27116755,0.35174033,"('exploitative', 'cooperative')",0.2711675,0.3517403,0.0805728
40,-2.024236,-2.1366546,"('stingy', 'generous')",-2.024236,-2.1366546,-0.1124186
41,0.3314002,0.27424702,"('unforgiving', 'forgiving')",0.3314002,0.274247,-0.0571532
42,-2.0350888,-1.9012614,"('unreliable', 'reliable')",-2.0350888,-1.9012614,0.1338274
43,1.361905,1.5056268,"('irresponsible', 'responsible')",1.361905,1.5056268,0.1437218
44,-1.1416259,-1.1203213,"('prejudiced', 'unprejudiced')",-1.1416259,-1.1203213,0.0213046
45,0.55321616,0.51335615,"('incompetent', 'competent')",0.5532162,0.5133561,-0.0398601
46,-0.20164728,-0.08661942,"('uncompetitive', 'competitive')",-0.2016473,-0.0866194,0.1150279
47,5.342796,5.475222,"('stupid', 'smart')",5.3427958,5.4752221,0.1324263
48,0.7660233,0.80302036,"('unintelligent', 'intelligent')",0.7660233,0.8030204,0.0369971
49,-0.21222356,0.019991407,"('unable', 'able')",-0.2122236,0.0199914,0.232215
50,-0.3231321,-0.31518394,"('clumsy', 'skillful')",-0.3231321,-0.3151839,0.0079482
51,0.0069345757,0.00066234916,"('uneducated', 'educated')",0.0069346,0.0006623,-0.0062723
52,-0.67862964,-0.9233534,"('irrational', 'rational')",-0.6786296,-0.9233534,-0.2447238
53,-0.20769855,-0.17663413,"('uncreative', 'creative')",-0.2076986,-0.1766341,0.0310645
54,0.8984948,1.0143031,"('incapable', 'capable')",0.8984948,1.0143031,0.1158083
55,1.0930498,1.259789,"('incompetent', 'clever')",1.0930498,1.259789,0.1667392
56,0.7560607,0.86201954,"('impractical', 'practical')",0.7560607,0.8620195,0.1059588
57,-2.6206806,-2.56308,"('unimaginative', 'imaginative')",-2.6206806,-2.5630801,0.0576005
58,0.08900775,0.04539006,"('undiscriminating', 'discriminating')",0.0890078,0.0453901,-0.0436177
59,-0.67197734,-0.75149053,"('foolish', 'wise')",-0.6719773,-0.7514905,-0.0795132
60,1.0972767,1.3993963,"('inefficient', 'efficient')",1.0972767,1.3993963,0.3021196
61,0.22260305,0.113330364,"('illogical', 'logical')",0.2226031,0.1133304,-0.1092727
62,0.8759179,1.0674942,"('incompetent', 'brilliant')",0.8759179,1.0674942,0.1915763
63,0.25037092,0.35769075,"('unperceptive', 'insightful')",0.2503709,0.3576908,0.1073199
64,-6.41804,-6.3081436,"('shy', 'confident')",-6.4180398,-6.3081436,0.1098962
65,0.82391477,0.9912585,"('insecure', 'secure')",0.8239148,0.9912585,0.1673437
66,-0.64737177,-0.814135,"('inactive', 'active')",-0.6473718,-0.814135,-0.1667632
67,-0.3685689,-0.3242525,"('doubtful', 'determined')",-0.3685689,-0.3242525,0.0443164
68,-1.2321155,-1.1144116,"('dependent', 'independent')",-1.2321155,-1.1144116,0.1177039
69,-2.0174115,-2.1266232,"('lazy', 'industrious')",-2.0174115,-2.1266232,-0.1092117
70,1.249816,1.3566173,"('lethargic', 'energetic')",1.2498159,1.3566173,0.1068014
71,0.32707012,0.31357634,"('diffident', 'self-confident')",0.3270701,0.3135763,-0.0134938
72,0.6817323,0.79918045,"('unambitious', 'ambitious')",0.6817323,0.7991804,0.1174481
73,-3.3265746,-3.286623,"('helpless', 'self-reliant')",-3.3265746,-3.286623,0.0399516
74,0.11119667,0.023810862,"('undedicated', 'dedicated')",0.1111967,0.0238109,-0.0873858
75,-1.0732464,-1.0611427,"('meek', 'impulsive')",-1.0732464,-1.0611427,0.0121037
76,0.71215737,0.832411,"('anxious', 'daring')",0.7121574,0.832411,0.1202536
77,-0.9187518,-0.73394096,"('unmotivated', 'motivated')",-0.9187518,-0.733941,0.1848108
78,-0.56644714,-0.5502615,"('nonresilient', 'resilient')",-0.5664471,-0.5502615,0.0161856
79,-0.8808365,-0.9157148,"('wavering', 'unwavering')",-0.8808365,-0.9157148,-0.0348783
80,0.10339029,0.1360125,"('dominated', 'dominating')",0.1033903,0.1360125,0.0326222
81,0.14524005,0.31732565,"('submissive', 'aggressive')",0.1452401,0.3173257,0.1720856
82,6.2691035,6.3814964,"('poor', 'rich')",6.2691035,6.3814964,0.1123929
83,-0.41430682,-0.34373596,"('powerless', 'powerful')",-0.4143068,-0.343736,0.0705708
84,0.07220746,0.052913927,"('inferior', 'superior')",0.0722075,0.0529139,-0.0192936
85,-1.4578924,-1.5976467,"('insignificant', 'prestigious')",-1.4578924,-1.5976467,-0.1397543
86,0.62146515,0.62584,"('uninfluential', 'influential')",0.6214651,0.62584,0.0043749
87,-0.0859794,-0.038005862,"('unsuccessful', 'successful')",-0.0859794,-0.0380059,0.0479735
88,-0.165691,-0.11756143,"('low', 'eminent')",-0.165691,-0.1175614,0.0481296
