,zone_male,zone_female,tuple,average_male,average_female,female-male
0,0.019421965,-0.17765373,"('unsociable', 'sociable')",0.019422,-0.1776537,-0.1970757
1,1.3215125,1.2520125,"('unfriendly', 'friendly')",1.3215125,1.2520125,-0.0695
2,0.40410736,0.48220134,"('unlikable', 'likable')",0.4041074,0.4822013,0.0780939
3,-0.0503424,0.3041584,"('repellent', 'pleasant')",-0.0503424,0.3041584,0.3545008
4,-7.0802693,-7.294933,"('disliked', 'liked')",-7.0802693,-7.2949328,-0.2146635
5,-0.5336497,-0.48923045,"('distant', 'outgoing')",-0.5336497,-0.4892305,0.0444192
6,-0.31888732,-0.3187433,"('distant', 'open')",-0.3188873,-0.3187433,0.000144
7,0.84039724,0.978355,"('insensitive', 'sensitive')",0.8403972,0.978355,0.1379578
8,1.0441724,1.0898801,"('unaffectionate', 'affectionate')",1.0441724,1.0898801,0.0457077
9,1.5211681,1.6351151,"('unaffectionate', 'caring')",1.5211681,1.6351151,0.113947
10,0.4273264,0.66638994,"('unsympathetic', 'sympathetic')",0.4273264,0.6663899,0.2390635
11,2.145462,2.1397448,"('unhelpful', 'helpful')",2.145462,2.1397448,-0.0057172
12,-1.4236627,-1.4471114,"('unsupportive', 'supportive')",-1.4236627,-1.4471114,-0.0234487
13,0.041024506,0.04695274,"('impolite', 'polite')",0.0410245,0.0469527,0.0059282
14,-0.18871762,-0.14834961,"('antisocial', 'social')",-0.1887176,-0.1483496,0.040368
15,1.0312973,0.8012854,"('boring', 'funny')",1.0312973,0.8012854,-0.2300119
16,0.2864561,0.16976438,"('unpopular', 'popular')",0.2864561,0.1697644,-0.1166917
17,0.042211,0.035129536,"('nasty', 'nice')",0.042211,0.0351295,-0.0070815
18,-0.6781943,-0.7003166,"('disagreeable', 'welcoming')",-0.6781943,-0.7003166,-0.0221223
19,-0.18497576,-0.20827666,"('inhospitable', 'hospitable')",-0.1849758,-0.2082767,-0.0233009
20,0.104409166,0.124421366,"('rough', 'thoughtful')",0.1044092,0.1244214,0.0200122
21,-0.3844869,-0.23350114,"('immoral', 'moral')",-0.3844869,-0.2335011,0.1509858
22,-0.52655554,-0.46656954,"('untrustworthy', 'trustworthy')",-0.5265555,-0.4665695,0.059986
23,6.6316934,6.741611,"('insincere', 'sincere')",6.6316934,6.741611,0.1099176
24,1.354046,1.5553237,"('dishonest', 'honest')",1.354046,1.5553237,0.2012777
25,0.56435704,0.4331513,"('egoistic', 'altruistic')",0.564357,0.4331513,-0.1312057
26,0.99940616,0.7576739,"('hardhearted', 'benevolent')",0.9994062,0.7576739,-0.2417323
27,1.1468264,1.2165416,"('hardhearted', 'softhearted')",1.1468264,1.2165416,0.0697152
28,1.0242721,0.9983421,"('disloyal', 'loyal')",1.0242721,0.9983421,-0.02593
29,-0.735807,-0.8329653,"('unfair', 'fair')",-0.735807,-0.8329653,-0.0971583
30,1.443305,1.3691478,"('intolerant', 'tolerant')",1.443305,1.3691478,-0.0741572
31,-1.2581569,-1.3050449,"('evil', 'good')",-1.2581569,-1.3050449,-0.046888
32,1.1532457,1.0974344,"('unkind', 'kind')",1.1532457,1.0974344,-0.0558113
33,-0.30480704,-0.3532195,"('wrong', 'right')",-0.304807,-0.3532195,-0.0484125
34,5.015193,5.1640315,"('mean', 'honorable')",5.015193,5.1640315,0.1488385
35,-0.62186855,-0.91215473,"('corrupt', 'incorrupt')",-0.6218686,-0.9121547,-0.2902861
36,-0.21803871,-0.4115637,"('hostile', 'amicable')",-0.2180387,-0.4115637,-0.193525
37,0.37985256,0.4490255,"('fake', 'genuine')",0.3798526,0.4490255,0.0691729
38,0.5713566,0.41676855,"('untruthful', 'truthful')",0.5713566,0.4167686,-0.154588
39,0.29047194,0.30143768,"('exploitative', 'cooperative')",0.2904719,0.3014377,0.0109658
40,-2.280008,-2.1719425,"('stingy', 'generous')",-2.2800081,-2.1719425,0.1080656
41,0.054612994,-0.06714044,"('unforgiving', 'forgiving')",0.054613,-0.0671404,-0.1217534
42,-2.5853684,-2.444605,"('unreliable', 'reliable')",-2.5853684,-2.4446051,0.1407633
43,1.1518496,1.2062343,"('irresponsible', 'responsible')",1.1518496,1.2062343,0.0543847
44,-1.5685854,-1.5964346,"('prejudiced', 'unprejudiced')",-1.5685854,-1.5964346,-0.0278492
45,-0.15968275,-0.056732822,"('incompetent', 'competent')",-0.1596828,-0.0567328,0.10295
46,-1.0979965,-0.8654518,"('uncompetitive', 'competitive')",-1.0979965,-0.8654518,0.2325447
47,5.558023,5.8243146,"('stupid', 'smart')",5.558023,5.8243146,0.2662916
48,0.6906338,0.73880273,"('unintelligent', 'intelligent')",0.6906338,0.7388027,0.0481689
49,-0.19593306,0.012998313,"('unable', 'able')",-0.1959331,0.0129983,0.2089314
50,-0.32649916,-0.234947,"('clumsy', 'skillful')",-0.3264992,-0.234947,0.0915522
51,-0.024950156,0.029887052,"('uneducated', 'educated')",-0.0249502,0.0298871,0.0548373
52,0.1585555,-0.0517034,"('irrational', 'rational')",0.1585555,-0.0517034,-0.2102589
53,0.2571304,0.2750187,"('uncreative', 'creative')",0.2571304,0.2750187,0.0178883
54,1.2405528,1.3388511,"('incapable', 'capable')",1.2405528,1.3388511,0.0982983
55,0.31337118,0.5282046,"('incompetent', 'clever')",0.3133712,0.5282046,0.2148334
56,0.7997337,0.82645315,"('impractical', 'practical')",0.7997337,0.8264531,0.0267194
57,-2.8998678,-2.8504512,"('unimaginative', 'imaginative')",-2.8998678,-2.8504512,0.0494166
58,-0.11762834,-0.094974466,"('undiscriminating', 'discriminating')",-0.1176283,-0.0949745,0.0226538
59,0.34237695,0.3340121,"('foolish', 'wise')",0.3423769,0.3340121,-0.0083648
60,0.026296863,0.28862903,"('inefficient', 'efficient')",0.0262969,0.288629,0.2623321
61,0.11012161,0.017378662,"('illogical', 'logical')",0.1101216,0.0173787,-0.0927429
