,run_male,run_female,tuple,average_male,average_female,female-male
0,-0.09316401,-0.39601567,"('unsociable', 'sociable')",-0.093164,-0.3960157,-0.3028517
1,1.1567605,1.2841719,"('unfriendly', 'friendly')",1.1567605,1.2841719,0.1274114
2,0.5629382,0.6108281,"('unlikable', 'likable')",0.5629382,0.6108281,0.0478899
3,0.7058409,0.80379707,"('repellent', 'pleasant')",0.7058409,0.8037971,0.0979562
4,-6.464367,-6.538737,"('disliked', 'liked')",-6.4643669,-6.5387368,-0.0743699
5,-0.3188682,-0.09179879,"('distant', 'outgoing')",-0.3188682,-0.0917988,0.2270694
6,-0.032096185,0.19799319,"('distant', 'open')",-0.0320962,0.1979932,0.2300894
7,1.060625,0.890358,"('insensitive', 'sensitive')",1.060625,0.890358,-0.170267
8,0.6491326,0.7286105,"('unaffectionate', 'affectionate')",0.6491326,0.7286105,0.0794779
9,1.2884303,1.4246169,"('unaffectionate', 'caring')",1.2884303,1.4246169,0.1361866
10,1.0140123,0.81084114,"('unsympathetic', 'sympathetic')",1.0140123,0.8108411,-0.2031712
11,2.126145,2.0105183,"('unhelpful', 'helpful')",2.1261449,2.0105183,-0.1156266
12,-1.2470995,-1.3641152,"('unsupportive', 'supportive')",-1.2470995,-1.3641152,-0.1170157
13,0.23880303,0.044318225,"('impolite', 'polite')",0.238803,0.0443182,-0.1944848
14,0.19665207,-0.055087652,"('antisocial', 'social')",0.1966521,-0.0550877,-0.2517398
15,0.3365922,0.29554605,"('boring', 'funny')",0.3365922,0.2955461,-0.0410461
16,-0.40548962,-0.3023261,"('unpopular', 'popular')",-0.4054896,-0.3023261,0.1031635
17,-0.53510684,-0.5029775,"('nasty', 'nice')",-0.5351068,-0.5029775,0.0321293
18,-0.47637975,-0.56349254,"('disagreeable', 'welcoming')",-0.4763798,-0.5634925,-0.0871127
19,-0.26290166,-0.08800677,"('inhospitable', 'hospitable')",-0.2629017,-0.0880068,0.1748949
20,0.7317766,0.60987717,"('rough', 'thoughtful')",0.7317766,0.6098772,-0.1218994
21,0.42315018,0.2096954,"('immoral', 'moral')",0.4231502,0.2096954,-0.2134548
22,0.06744008,-0.19652058,"('untrustworthy', 'trustworthy')",0.0674401,-0.1965206,-0.2639607
23,6.4518824,6.4816365,"('insincere', 'sincere')",6.4518824,6.4816365,0.0297541
24,2.1391625,2.076161,"('dishonest', 'honest')",2.1391625,2.0761609,-0.0630016
