,shrimp_male,shrimp_female,tuple,average_male,average_female,female-male
0,0.16854137,0.17080556,"('unsociable', 'sociable')",0.1685414,0.1708056,0.0022642
1,1.5848064,1.5454297,"('unfriendly', 'friendly')",1.5848064,1.5454297,-0.0393767
2,0.8230406,0.9549766,"('unlikable', 'likable')",0.8230406,0.9549766,0.131936
3,0.9558875,1.2296481,"('repellent', 'pleasant')",0.9558875,1.2296481,0.2737606
4,-6.7694736,-6.719731,"('disliked', 'liked')",-6.7694736,-6.7197309,0.0497427
5,0.123715036,0.06540838,"('distant', 'outgoing')",0.123715,0.0654084,-0.0583066
6,0.20151812,0.20165554,"('distant', 'open')",0.2015181,0.2016555,0.0001374
7,1.3424906,1.4732345,"('insensitive', 'sensitive')",1.3424906,1.4732345,0.1307439
8,1.0514572,0.9530026,"('unaffectionate', 'affectionate')",1.0514572,0.9530026,-0.0984546
9,1.5694606,1.5552151,"('unaffectionate', 'caring')",1.5694606,1.5552151,-0.0142455
10,1.2533197,1.4536264,"('unsympathetic', 'sympathetic')",1.2533197,1.4536264,0.2003067
11,2.058801,2.1197283,"('unhelpful', 'helpful')",2.0588009,2.1197283,0.0609274
12,-0.84365445,-0.797411,"('unsupportive', 'supportive')",-0.8436545,-0.797411,0.0462435
13,0.2570664,0.2985566,"('impolite', 'polite')",0.2570664,0.2985566,0.0414902
14,0.2455206,0.22295402,"('antisocial', 'social')",0.2455206,0.222954,-0.0225666
15,0.5715649,0.5450279,"('boring', 'funny')",0.5715649,0.5450279,-0.026537
16,-0.30086693,-0.28207517,"('unpopular', 'popular')",-0.3008669,-0.2820752,0.0187917
17,-0.22632104,-0.15386647,"('nasty', 'nice')",-0.226321,-0.1538665,0.0724545
18,-0.17889254,-0.19864538,"('disagreeable', 'welcoming')",-0.1788925,-0.1986454,-0.0197529
19,-0.09120736,-0.053013656,"('inhospitable', 'hospitable')",-0.0912074,-0.0530137,0.0381937
20,0.71905655,0.7159123,"('rough', 'thoughtful')",0.7190565,0.7159123,-0.0031442
21,0.39140934,0.57840174,"('immoral', 'moral')",0.3914093,0.5784017,0.1869924
22,-0.0010315124,0.0098533295,"('untrustworthy', 'trustworthy')",-0.0010315,0.0098533,0.0108848
23,6.715439,6.808064,"('insincere', 'sincere')",6.7154388,6.808064,0.0926252
24,2.114528,2.1638615,"('dishonest', 'honest')",2.1145279,2.1638615,0.0493336
25,0.43100318,0.3301097,"('egoistic', 'altruistic')",0.4310032,0.3301097,-0.1008935
26,0.031132523,0.028982356,"('hardhearted', 'benevolent')",0.0311325,0.0289824,-0.0021501
27,1.4325039,1.3981504,"('hardhearted', 'softhearted')",1.4325039,1.3981504,-0.0343535
28,1.2088685,1.2602699,"('disloyal', 'loyal')",1.2088685,1.2602699,0.0514014
29,-0.28833175,-0.37660193,"('unfair', 'fair')",-0.2883317,-0.3766019,-0.0882702
30,1.09583,1.0486686,"('intolerant', 'tolerant')",1.09583,1.0486686,-0.0471614
31,-1.1800972,-1.2693696,"('evil', 'good')",-1.1800972,-1.2693696,-0.0892724
32,1.159125,1.1997768,"('unkind', 'kind')",1.159125,1.1997768,0.0406518
33,-0.39012015,-0.4681218,"('wrong', 'right')",-0.3901201,-0.4681218,-0.0780017
34,4.212075,4.3915863,"('mean', 'honorable')",4.2120752,4.3915863,0.1795111
35,-0.9091581,-1.1158116,"('corrupt', 'incorrupt')",-0.9091581,-1.1158116,-0.2066535
36,-1.0421028,-1.1503607,"('hostile', 'amicable')",-1.0421028,-1.1503607,-0.1082579
37,1.0130866,1.0609295,"('fake', 'genuine')",1.0130866,1.0609295,0.0478429
38,0.19890541,0.10356279,"('untruthful', 'truthful')",0.1989054,0.1035628,-0.0953426
39,0.12908182,0.16401233,"('exploitative', 'cooperative')",0.1290818,0.1640123,0.0349305
40,-1.0757372,-1.0101315,"('stingy', 'generous')",-1.0757372,-1.0101315,0.0656057
41,-0.07842839,-0.09754039,"('unforgiving', 'forgiving')",-0.0784284,-0.0975404,-0.019112
42,-1.5551862,-1.4195666,"('unreliable', 'reliable')",-1.5551862,-1.4195666,0.1356196
43,1.2868382,1.3006921,"('irresponsible', 'responsible')",1.2868382,1.3006921,0.0138539
44,-1.3841041,-1.5485933,"('prejudiced', 'unprejudiced')",-1.3841041,-1.5485933,-0.1644892
45,0.44534376,0.62114227,"('incompetent', 'competent')",0.4453438,0.6211423,0.1757985
46,-0.39682952,-0.2211299,"('uncompetitive', 'competitive')",-0.3968295,-0.2211299,0.1756996
47,5.211287,5.3850794,"('stupid', 'smart')",5.211287,5.3850794,0.1737924
48,1.0539358,1.0814413,"('unintelligent', 'intelligent')",1.0539358,1.0814413,0.0275055
49,0.37377715,0.5264937,"('unable', 'able')",0.3737772,0.5264937,0.1527165
50,0.31952393,0.50805587,"('clumsy', 'skillful')",0.3195239,0.5080559,0.188532
51,0.80919105,1.0013193,"('uneducated', 'educated')",0.809191,1.0013193,0.1921283
52,-0.3671736,-0.39193442,"('irrational', 'rational')",-0.3671736,-0.3919344,-0.0247608
53,0.6256953,0.6393919,"('uncreative', 'creative')",0.6256953,0.6393919,0.0136966
54,1.4544165,1.539837,"('incapable', 'capable')",1.4544165,1.539837,0.0854205
55,1.1781802,1.284931,"('incompetent', 'clever')",1.1781802,1.2849309,0.1067507
56,0.9630989,1.073229,"('impractical', 'practical')",0.9630989,1.073229,0.1101301
57,-2.425089,-2.1873076,"('unimaginative', 'imaginative')",-2.4250889,-2.1873076,0.2377813
58,-0.4474245,-0.3624996,"('undiscriminating', 'discriminating')",-0.4474245,-0.3624996,0.0849249
59,0.26998997,0.35646343,"('foolish', 'wise')",0.26999,0.3564634,0.0864734
60,0.73596287,0.85868096,"('inefficient', 'efficient')",0.7359629,0.858681,0.1227181
61,0.6864145,0.62069166,"('illogical', 'logical')",0.6864145,0.6206917,-0.0657228
62,1.7486194,1.9022741,"('incompetent', 'brilliant')",1.7486194,1.9022741,0.1536547
63,1.3184848,1.4838079,"('unperceptive', 'insightful')",1.3184848,1.4838079,0.1653231
64,-5.2099814,-5.0883684,"('shy', 'confident')",-5.2099814,-5.0883684,0.121613
65,1.0667368,1.1967962,"('insecure', 'secure')",1.0667368,1.1967962,0.1300594
66,-0.035162114,-0.03021828,"('inactive', 'active')",-0.0351621,-0.0302183,0.0049438
67,-0.79374784,-0.8088966,"('doubtful', 'determined')",-0.7937478,-0.8088966,-0.0151488
68,-0.14002852,-0.05680672,"('dependent', 'independent')",-0.1400285,-0.0568067,0.0832218
69,-1.4595468,-1.5705504,"('lazy', 'industrious')",-1.4595468,-1.5705504,-0.1110036
70,1.5583656,1.7593534,"('lethargic', 'energetic')",1.5583656,1.7593534,0.2009878
71,0.78444856,0.87497896,"('diffident', 'self-confident')",0.7844486,0.874979,0.0905304
72,0.8706138,0.94544625,"('unambitious', 'ambitious')",0.8706138,0.9454463,0.0748325
73,-2.5201032,-2.4387054,"('helpless', 'self-reliant')",-2.5201032,-2.4387054,0.0813978
74,0.44359738,0.49706146,"('undedicated', 'dedicated')",0.4435974,0.4970615,0.0534641
75,-0.8213759,-0.75178224,"('meek', 'impulsive')",-0.8213759,-0.7517822,0.0695937
76,0.9626183,1.0170788,"('anxious', 'daring')",0.9626183,1.0170788,0.0544605
77,-0.78891134,-0.7436552,"('unmotivated', 'motivated')",-0.7889113,-0.7436552,0.0452561
78,-0.09292354,-0.10603138,"('nonresilient', 'resilient')",-0.0929235,-0.1060314,-0.0131079
79,-0.015846824,0.02372044,"('wavering', 'unwavering')",-0.0158468,0.0237204,0.0395672
80,0.18927616,0.24992676,"('dominated', 'dominating')",0.1892762,0.2499268,0.0606506
81,0.3293677,0.5312348,"('submissive', 'aggressive')",0.3293677,0.5312348,0.2018671
82,6.366351,6.6823716,"('poor', 'rich')",6.3663511,6.6823716,0.3160205
83,-0.49463657,-0.5169977,"('powerless', 'powerful')",-0.4946366,-0.5169977,-0.0223611
