,textual_male,textual_female,tuple,average_male,average_female,female-male
0,-0.13564494,-0.13522124,"('unsociable', 'sociable')",-0.1356449,-0.1352212,0.0004237
1,0.99126756,0.9436693,"('unfriendly', 'friendly')",0.9912676,0.9436693,-0.0475983
2,-0.24533574,-0.20396385,"('unlikable', 'likable')",-0.2453357,-0.2039638,0.0413719
3,0.80798745,0.838719,"('repellent', 'pleasant')",0.8079875,0.838719,0.0307315
4,-7.346344,-7.52944,"('disliked', 'liked')",-7.346344,-7.5294399,-0.1830959
5,-0.6360555,-0.6692538,"('distant', 'outgoing')",-0.6360555,-0.6692538,-0.0331983
6,-0.13314673,-0.23943438,"('distant', 'open')",-0.1331467,-0.2394344,-0.1062877
7,0.7861305,0.83796203,"('insensitive', 'sensitive')",0.7861305,0.837962,0.0518315
8,0.9012756,0.7966468,"('unaffectionate', 'affectionate')",0.9012756,0.7966468,-0.1046288
9,1.0545394,1.0753938,"('unaffectionate', 'caring')",1.0545394,1.0753938,0.0208544
10,0.9613722,1.014603,"('unsympathetic', 'sympathetic')",0.9613722,1.014603,0.0532308
11,1.2600278,1.3086635,"('unhelpful', 'helpful')",1.2600278,1.3086635,0.0486357
12,-1.9035202,-1.9386609,"('unsupportive', 'supportive')",-1.9035202,-1.9386609,-0.0351407
13,-0.37622923,-0.3201896,"('impolite', 'polite')",-0.3762292,-0.3201896,0.0560396
14,0.42848974,0.41039464,"('antisocial', 'social')",0.4284897,0.4103946,-0.0180951
15,-0.011729939,-0.09659125,"('boring', 'funny')",-0.0117299,-0.0965912,-0.0848613
16,-0.73517776,-0.74966174,"('unpopular', 'popular')",-0.7351778,-0.7496617,-0.0144839
17,-0.34957528,-0.30336213,"('nasty', 'nice')",-0.3495753,-0.3033621,0.0462132
18,-0.32469255,-0.35680383,"('disagreeable', 'welcoming')",-0.3246925,-0.3568038,-0.0321113
19,-0.9113524,-0.9884368,"('inhospitable', 'hospitable')",-0.9113524,-0.9884368,-0.0770844
20,0.9781503,0.9124263,"('rough', 'thoughtful')",0.9781503,0.9124263,-0.065724
21,-0.38133493,-0.27362427,"('immoral', 'moral')",-0.3813349,-0.2736243,0.1077106
22,-0.41423708,-0.4089826,"('untrustworthy', 'trustworthy')",-0.4142371,-0.4089826,0.0052545
23,5.935131,6.024825,"('insincere', 'sincere')",5.9351311,6.0248251,0.089694
24,1.2515111,1.1708935,"('dishonest', 'honest')",1.2515111,1.1708935,-0.0806176
25,0.68167514,0.6045799,"('egoistic', 'altruistic')",0.6816751,0.6045799,-0.0770952
26,0.7687248,0.6506626,"('hardhearted', 'benevolent')",0.7687248,0.6506626,-0.1180622
27,1.6472297,1.4552963,"('hardhearted', 'softhearted')",1.6472297,1.4552963,-0.1919334
28,0.8690581,0.85386205,"('disloyal', 'loyal')",0.8690581,0.853862,-0.0151961
