,art_male,art_female,tuple,average_male,average_female,female-male
0,-0.6503799,-0.6571858,"('unsociable', 'sociable')",-0.6503799,-0.6571858,-0.0068059
1,1.2550796,1.2534133,"('unfriendly', 'friendly')",1.2550796,1.2534133,-0.0016663
2,0.2410048,0.4097177,"('unlikable', 'likable')",0.2410048,0.4097177,0.1687129
3,0.3409928,0.41709113,"('repellent', 'pleasant')",0.3409928,0.4170911,0.0760983
4,-6.805941,-6.995819,"('disliked', 'liked')",-6.8059411,-6.9958191,-0.189878
5,-0.13423921,-0.1392979,"('distant', 'outgoing')",-0.1342392,-0.1392979,-0.0050587
6,0.5225551,0.49895144,"('distant', 'open')",0.5225551,0.4989514,-0.0236037
7,0.6124767,0.62787104,"('insensitive', 'sensitive')",0.6124767,0.627871,0.0153943
8,1.4769851,1.4000387,"('unaffectionate', 'affectionate')",1.4769851,1.4000387,-0.0769464
9,1.7282887,1.7762233,"('unaffectionate', 'caring')",1.7282887,1.7762233,0.0479346
10,0.37609154,0.39266577,"('unsympathetic', 'sympathetic')",0.3760915,0.3926658,0.0165743
11,1.3320503,1.3974149,"('unhelpful', 'helpful')",1.3320503,1.3974149,0.0653646
12,-1.619988,-1.6202087,"('unsupportive', 'supportive')",-1.619988,-1.6202087,-0.0002207
13,-0.54025686,-0.5242565,"('impolite', 'polite')",-0.5402569,-0.5242565,0.0160004
14,-0.15891829,-0.25673997,"('antisocial', 'social')",-0.1589183,-0.25674,-0.0978217
15,0.3912129,0.32629916,"('boring', 'funny')",0.3912129,0.3262992,-0.0649137
16,-0.3113471,-0.23441033,"('unpopular', 'popular')",-0.3113471,-0.2344103,0.0769368
17,0.061434653,0.09664872,"('nasty', 'nice')",0.0614347,0.0966487,0.035214
18,-0.5084568,-0.4653451,"('disagreeable', 'welcoming')",-0.5084568,-0.4653451,0.0431117
19,-0.3027001,-0.22811547,"('inhospitable', 'hospitable')",-0.3027001,-0.2281155,0.0745846
20,0.7480438,0.66354233,"('rough', 'thoughtful')",0.7480438,0.6635423,-0.0845015
21,-0.5701354,-0.3950236,"('immoral', 'moral')",-0.5701354,-0.3950236,0.1751118
22,-0.70126414,-0.76824564,"('untrustworthy', 'trustworthy')",-0.7012641,-0.7682456,-0.0669815
23,5.6926966,5.8168983,"('insincere', 'sincere')",5.6926966,5.8168983,0.1242017
24,1.4391074,1.3281847,"('dishonest', 'honest')",1.4391074,1.3281847,-0.1109227
25,0.5930196,0.61665726,"('egoistic', 'altruistic')",0.5930196,0.6166573,0.0236377
26,0.82377124,0.63707685,"('hardhearted', 'benevolent')",0.8237712,0.6370769,-0.1866943
27,1.4200039,1.247957,"('hardhearted', 'softhearted')",1.4200039,1.247957,-0.1720469
28,1.2694759,1.2197883,"('disloyal', 'loyal')",1.2694759,1.2197883,-0.0496876
29,-0.40910012,-0.5105591,"('unfair', 'fair')",-0.4091001,-0.5105591,-0.101459
30,0.41137487,0.48070678,"('intolerant', 'tolerant')",0.4113749,0.4807068,0.0693319
31,-0.63934666,-0.6869737,"('evil', 'good')",-0.6393467,-0.6869737,-0.047627
32,0.99277043,0.9394949,"('unkind', 'kind')",0.9927704,0.9394949,-0.0532755
33,-0.24657626,-0.24110177,"('wrong', 'right')",-0.2465763,-0.2411018,0.0054745
34,4.346379,4.5260158,"('mean', 'honorable')",4.3463788,4.5260158,0.179637
35,-0.40779957,-0.6525274,"('corrupt', 'incorrupt')",-0.4077996,-0.6525274,-0.2447278
36,-0.13342695,-0.19247335,"('hostile', 'amicable')",-0.1334269,-0.1924734,-0.0590465
37,0.47937575,0.547713,"('fake', 'genuine')",0.4793757,0.547713,0.0683373
38,-0.37493137,-0.32577556,"('untruthful', 'truthful')",-0.3749314,-0.3257756,0.0491558
39,-0.16891865,-0.12176412,"('exploitative', 'cooperative')",-0.1689187,-0.1217641,0.0471546
40,-1.422442,-1.5705997,"('stingy', 'generous')",-1.422442,-1.5705997,-0.1481577
41,0.09217532,0.0899588,"('unforgiving', 'forgiving')",0.0921753,0.0899588,-0.0022165
42,-2.233047,-2.2239466,"('unreliable', 'reliable')",-2.233047,-2.2239466,0.0091004
43,0.84737366,0.9526063,"('irresponsible', 'responsible')",0.8473737,0.9526063,0.1052326
44,-1.1667985,-1.148242,"('prejudiced', 'unprejudiced')",-1.1667985,-1.148242,0.0185565
45,-0.10522863,-0.24915692,"('incompetent', 'competent')",-0.1052286,-0.2491569,-0.1439283
46,-1.3750105,-1.3219327,"('uncompetitive', 'competitive')",-1.3750105,-1.3219327,0.0530778
47,4.752994,4.916899,"('stupid', 'smart')",4.7529941,4.9168992,0.1639051
48,0.22908899,0.24597254,"('unintelligent', 'intelligent')",0.229089,0.2459725,0.0168835
49,-0.03196954,0.108539626,"('unable', 'able')",-0.0319695,0.1085396,0.1405091
50,-0.2169842,-0.22645935,"('clumsy', 'skillful')",-0.2169842,-0.2264594,-0.0094752
51,-0.2963471,-0.2491437,"('uneducated', 'educated')",-0.2963471,-0.2491437,0.0472034
52,-0.24497554,-0.28643468,"('irrational', 'rational')",-0.2449755,-0.2864347,-0.0414592
53,0.52907586,0.5661466,"('uncreative', 'creative')",0.5290759,0.5661466,0.0370707
54,1.0107675,1.1384655,"('incapable', 'capable')",1.0107675,1.1384655,0.127698
55,0.18324411,0.24185985,"('incompetent', 'clever')",0.1832441,0.2418599,0.0586158
