,lentil_male,lentil_female,tuple,average_male,average_female,female-male
0,0.17005181,-0.003180718,"('unsociable', 'sociable')",0.1700518,-0.0031807,-0.1732325
1,-0.098419905,-0.25882417,"('unfriendly', 'friendly')",-0.0984199,-0.2588242,-0.1604043
2,0.64997846,0.6880154,"('unlikable', 'likable')",0.6499785,0.6880154,0.0380369
3,-0.28045183,-0.09230739,"('repellent', 'pleasant')",-0.2804518,-0.0923074,0.1881444
4,-2.9709666,-3.011666,"('disliked', 'liked')",-2.9709666,-3.0116661,-0.0406995
5,-1.3958458,-1.3217808,"('distant', 'outgoing')",-1.3958458,-1.3217808,0.074065
6,-1.5334244,-1.5330335,"('distant', 'open')",-1.5334244,-1.5330335,0.0003909
7,-0.03750308,-0.11595836,"('insensitive', 'sensitive')",-0.0375031,-0.1159584,-0.0784553
8,-0.19504032,-0.20906004,"('unaffectionate', 'affectionate')",-0.1950403,-0.20906,-0.0140197
9,-0.016886245,-0.061190285,"('unaffectionate', 'caring')",-0.0168862,-0.0611903,-0.0443041
10,0.5662805,0.46467388,"('unsympathetic', 'sympathetic')",0.5662805,0.4646739,-0.1016066
11,2.0281112,1.9380224,"('unhelpful', 'helpful')",2.0281112,1.9380224,-0.0900888
12,-0.94173115,-0.94155973,"('unsupportive', 'supportive')",-0.9417312,-0.9415597,0.0001715
13,0.053866282,-0.026355281,"('impolite', 'polite')",0.0538663,-0.0263553,-0.0802216
14,0.28509068,0.24664493,"('antisocial', 'social')",0.2850907,0.2466449,-0.0384458
15,0.85436404,0.7004367,"('boring', 'funny')",0.854364,0.7004367,-0.1539273
16,0.012144715,-0.04447956,"('unpopular', 'popular')",0.0121447,-0.0444796,-0.0566243
17,-0.10913355,-0.010026226,"('nasty', 'nice')",-0.1091335,-0.0100262,0.0991073
18,-0.47733098,-0.413606,"('disagreeable', 'welcoming')",-0.477331,-0.413606,0.063725
19,-0.62255585,-0.5834323,"('inhospitable', 'hospitable')",-0.6225559,-0.5834323,0.0391236
20,0.445834,0.4562231,"('rough', 'thoughtful')",0.445834,0.4562231,0.0103891
21,0.26625997,0.3678138,"('immoral', 'moral')",0.26626,0.3678138,0.1015538
22,0.12435248,0.06020596,"('untrustworthy', 'trustworthy')",0.1243525,0.060206,-0.0641465
23,3.2984767,3.1837785,"('insincere', 'sincere')",3.2984767,3.1837785,-0.1146982
24,0.765057,0.56282926,"('dishonest', 'honest')",0.765057,0.5628293,-0.2022277
25,0.4365151,0.36907497,"('egoistic', 'altruistic')",0.4365151,0.369075,-0.0674401
26,0.78760064,0.5893246,"('hardhearted', 'benevolent')",0.7876006,0.5893246,-0.198276
27,0.37824687,0.2591496,"('hardhearted', 'softhearted')",0.3782469,0.2591496,-0.1190973
28,0.91162634,0.73536545,"('disloyal', 'loyal')",0.9116263,0.7353655,-0.1762608
29,-0.5450796,-0.65478987,"('unfair', 'fair')",-0.5450796,-0.6547899,-0.1097103
30,1.1970214,1.1995888,"('intolerant', 'tolerant')",1.1970214,1.1995888,0.0025674
31,-2.0800562,-2.029693,"('evil', 'good')",-2.0800562,-2.0296929,0.0503633
