,icon_male,icon_female,tuple,average_male,average_female,female-male
0,0.21575561,0.11038509,"('unsociable', 'sociable')",0.2157556,0.1103851,-0.1053705
1,1.0055846,1.0255884,"('unfriendly', 'friendly')",1.0055846,1.0255884,0.0200038
2,0.22464974,0.4047214,"('unlikable', 'likable')",0.2246497,0.4047214,0.1800717
3,0.8301344,0.8284737,"('repellent', 'pleasant')",0.8301344,0.8284737,-0.0016607
4,-7.0297737,-7.217492,"('disliked', 'liked')",-7.0297737,-7.2174921,-0.1877184
5,-0.63354874,-0.57298887,"('distant', 'outgoing')",-0.6335487,-0.5729889,0.0605598
6,-0.16149598,-0.15370515,"('distant', 'open')",-0.161496,-0.1537051,0.0077909
7,1.1314949,1.145252,"('insensitive', 'sensitive')",1.1314949,1.145252,0.0137571
8,0.792314,0.85299635,"('unaffectionate', 'affectionate')",0.792314,0.8529963,0.0606823
9,1.2856166,1.4426134,"('unaffectionate', 'caring')",1.2856166,1.4426134,0.1569968
10,1.4292274,1.3932052,"('unsympathetic', 'sympathetic')",1.4292274,1.3932052,-0.0360222
11,1.5700496,1.5959973,"('unhelpful', 'helpful')",1.5700496,1.5959973,0.0259477
12,-1.5329045,-1.5505455,"('unsupportive', 'supportive')",-1.5329045,-1.5505455,-0.017641
13,0.3156802,0.30234063,"('impolite', 'polite')",0.3156802,0.3023406,-0.0133396
14,0.074286476,-0.11545653,"('antisocial', 'social')",0.0742865,-0.1154565,-0.189743
15,0.22805041,0.17322218,"('boring', 'funny')",0.2280504,0.1732222,-0.0548282
16,-0.501335,-0.43615422,"('unpopular', 'popular')",-0.501335,-0.4361542,0.0651808
17,-0.27344617,-0.25794968,"('nasty', 'nice')",-0.2734462,-0.2579497,0.0154965
18,-0.20822373,-0.22384793,"('disagreeable', 'welcoming')",-0.2082237,-0.2238479,-0.0156242
19,-1.0557765,-0.96858364,"('inhospitable', 'hospitable')",-1.0557765,-0.9685836,0.0871929
20,0.9342704,0.8743676,"('rough', 'thoughtful')",0.9342704,0.8743676,-0.0599028
21,0.18850172,0.25089166,"('immoral', 'moral')",0.1885017,0.2508917,0.06239
22,0.07018175,-0.0067563355,"('untrustworthy', 'trustworthy')",0.0701817,-0.0067563,-0.076938
23,5.6615252,5.754715,"('insincere', 'sincere')",5.6615252,5.754715,0.0931898
24,1.642405,1.5678438,"('dishonest', 'honest')",1.642405,1.5678438,-0.0745612
