,bassoon_male,bassoon_female,tuple,average_male,average_female,female-male
0,0.37791973,0.45101473,"('unsociable', 'sociable')",0.3779197,0.4510147,0.073095
1,0.84103197,0.44673723,"('unfriendly', 'friendly')",0.841032,0.4467372,-0.3942948
2,0.061835323,0.2164823,"('unlikable', 'likable')",0.0618353,0.2164823,0.154647
3,-0.1156778,0.16776285,"('repellent', 'pleasant')",-0.1156778,0.1677628,0.2834406
4,-3.2672641,-3.6814685,"('disliked', 'liked')",-3.2672641,-3.6814685,-0.4142044
5,-0.30526704,-0.6392745,"('distant', 'outgoing')",-0.305267,-0.6392745,-0.3340075
6,-0.18561818,-0.55337536,"('distant', 'open')",-0.1856182,-0.5533754,-0.3677572
7,-0.1829105,0.011502723,"('insensitive', 'sensitive')",-0.1829105,0.0115027,0.1944132
8,0.2447217,-0.0568626,"('unaffectionate', 'affectionate')",0.2447217,-0.0568626,-0.3015843
9,0.030608278,-0.16615069,"('unaffectionate', 'caring')",0.0306083,-0.1661507,-0.196759
10,-0.40236834,-0.13024184,"('unsympathetic', 'sympathetic')",-0.4023683,-0.1302418,0.2721265
11,0.4054665,0.71222895,"('unhelpful', 'helpful')",0.4054665,0.712229,0.3067625
12,-1.1556433,-1.1781822,"('unsupportive', 'supportive')",-1.1556433,-1.1781822,-0.0225389
13,0.15486272,0.34619513,"('impolite', 'polite')",0.1548627,0.3461951,0.1913324
14,0.009616964,0.19507138,"('antisocial', 'social')",0.009617,0.1950714,0.1854544
15,0.7183737,0.5453128,"('boring', 'funny')",0.7183737,0.5453128,-0.1730609
16,0.060295142,-0.10228682,"('unpopular', 'popular')",0.0602951,-0.1022868,-0.1625819
17,-0.2370052,-0.2687341,"('nasty', 'nice')",-0.2370052,-0.2687341,-0.0317289
18,0.020971658,-0.05078741,"('disagreeable', 'welcoming')",0.0209717,-0.0507874,-0.0717591
19,-0.76471686,-0.92814505,"('inhospitable', 'hospitable')",-0.7647169,-0.9281451,-0.1634282
20,0.24431342,0.37668437,"('rough', 'thoughtful')",0.2443134,0.3766844,0.132371
21,-0.06311372,0.2985115,"('immoral', 'moral')",-0.0631137,0.2985115,0.3616252
22,-0.2089506,-0.059552617,"('untrustworthy', 'trustworthy')",-0.2089506,-0.0595526,0.149398
23,2.3684888,2.6953475,"('insincere', 'sincere')",2.3684888,2.6953475,0.3268587
24,0.25393558,0.37329835,"('dishonest', 'honest')",0.2539356,0.3732983,0.1193627
25,1.0512677,0.7697827,"('egoistic', 'altruistic')",1.0512677,0.7697827,-0.281485
26,1.3925322,1.0003492,"('hardhearted', 'benevolent')",1.3925322,1.0003492,-0.392183
27,0.7427385,0.5871254,"('hardhearted', 'softhearted')",0.7427385,0.5871254,-0.1556131
28,1.6015617,1.4423922,"('disloyal', 'loyal')",1.6015617,1.4423922,-0.1591695
29,-0.1208491,-0.17389748,"('unfair', 'fair')",-0.1208491,-0.1738975,-0.0530484
30,0.005004635,0.2984587,"('intolerant', 'tolerant')",0.0050046,0.2984587,0.2934541
31,-0.8462207,-1.1477823,"('evil', 'good')",-0.8462207,-1.1477823,-0.3015616
32,1.0114415,1.0273432,"('unkind', 'kind')",1.0114415,1.0273432,0.0159017
33,-0.08172594,-0.27906865,"('wrong', 'right')",-0.0817259,-0.2790686,-0.1973427
34,2.3815272,2.6389291,"('mean', 'honorable')",2.3815272,2.6389291,0.2574019
35,0.38584828,-0.13193536,"('corrupt', 'incorrupt')",0.3858483,-0.1319354,-0.5177837
36,0.20408297,-0.35550064,"('hostile', 'amicable')",0.204083,-0.3555006,-0.5595836
37,0.4685938,0.52829385,"('fake', 'genuine')",0.4685938,0.5282938,0.0597
38,-0.07964047,-0.11176533,"('untruthful', 'truthful')",-0.0796405,-0.1117653,-0.0321248
39,0.1731877,0.40308866,"('exploitative', 'cooperative')",0.1731877,0.4030887,0.229901
40,-0.48119095,-0.76784384,"('stingy', 'generous')",-0.4811909,-0.7678438,-0.2866529
41,0.41941795,0.3785316,"('unforgiving', 'forgiving')",0.4194179,0.3785316,-0.0408863
42,-1.8384473,-1.6461946,"('unreliable', 'reliable')",-1.8384473,-1.6461946,0.1922527
