,manservant_male,manservant_female,tuple,average_male,average_female,female-male
0,-1.8632851,-1.999738,"('unsociable', 'sociable')",-1.8632851,-1.999738,-0.1364529
1,0.27345046,0.19519459,"('unfriendly', 'friendly')",0.2734505,0.1951946,-0.0782559
2,-0.08046352,0.106975205,"('unlikable', 'likable')",-0.0804635,0.1069752,0.1874387
3,-2.098847,-1.9784724,"('repellent', 'pleasant')",-2.0988469,-1.9784724,0.1203745
4,0.036368884,0.13695441,"('disliked', 'liked')",0.0363689,0.1369544,0.1005855
5,1.8673232,1.9741123,"('distant', 'outgoing')",1.8673232,1.9741123,0.1067891
6,2.3146353,2.3454306,"('distant', 'open')",2.3146353,2.3454306,0.0307953
7,-1.7661967,-1.7629112,"('insensitive', 'sensitive')",-1.7661967,-1.7629112,0.0032855
8,0.25648013,0.17843303,"('unaffectionate', 'affectionate')",0.2564801,0.178433,-0.0780471
9,-0.14901957,-0.20474708,"('unaffectionate', 'caring')",-0.1490196,-0.2047471,-0.0557275
10,-3.075378,-3.1387632,"('unsympathetic', 'sympathetic')",-3.0753779,-3.1387632,-0.0633853
11,-2.3646917,-2.3438747,"('unhelpful', 'helpful')",-2.3646917,-2.3438747,0.020817
12,-2.272864,-2.1438732,"('unsupportive', 'supportive')",-2.2728641,-2.1438732,0.1289909
13,-1.7195001,-1.65225,"('impolite', 'polite')",-1.7195001,-1.6522501,0.06725
14,-3.1451468,-3.0722222,"('antisocial', 'social')",-3.1451468,-3.0722222,0.0729246
15,0.7664686,0.68747336,"('boring', 'funny')",0.7664686,0.6874734,-0.0789952
16,0.96928835,0.9109348,"('unpopular', 'popular')",0.9692883,0.9109348,-0.0583535
17,0.53654104,0.7206787,"('nasty', 'nice')",0.536541,0.7206787,0.1841377
18,-0.8140336,-0.7632063,"('disagreeable', 'welcoming')",-0.8140336,-0.7632063,0.0508273
19,0.89417624,0.945746,"('inhospitable', 'hospitable')",0.8941762,0.945746,0.0515698
20,0.16228132,0.07484181,"('rough', 'thoughtful')",0.1622813,0.0748418,-0.0874395
21,-3.0353525,-2.9477382,"('immoral', 'moral')",-3.0353525,-2.9477382,0.0876143
22,-0.95266527,-1.0164623,"('untrustworthy', 'trustworthy')",-0.9526653,-1.0164623,-0.063797
23,-1.0918632,-1.1979901,"('insincere', 'sincere')",-1.0918632,-1.1979901,-0.1061269
24,-0.8936579,-0.9308907,"('dishonest', 'honest')",-0.8936579,-0.9308907,-0.0372328
25,1.5189335,1.4948759,"('egoistic', 'altruistic')",1.5189335,1.4948759,-0.0240576
26,1.3001405,1.1879452,"('hardhearted', 'benevolent')",1.3001405,1.1879452,-0.1121953
27,0.24219082,0.05007732,"('hardhearted', 'softhearted')",0.2421908,0.0500773,-0.1921135
28,-0.30207264,-0.44151145,"('disloyal', 'loyal')",-0.3020726,-0.4415115,-0.1394389
29,0.20357776,0.14445351,"('unfair', 'fair')",0.2035778,0.1444535,-0.0591243
30,-1.8123591,-1.7658416,"('intolerant', 'tolerant')",-1.8123591,-1.7658416,0.0465175
31,1.4893388,1.5831281,"('evil', 'good')",1.4893388,1.5831281,0.0937893
32,-0.74758136,-0.8231109,"('unkind', 'kind')",-0.7475814,-0.8231109,-0.0755295
33,1.4601889,1.5605191,"('wrong', 'right')",1.4601889,1.5605191,0.1003302
34,1.6195195,1.6669527,"('mean', 'honorable')",1.6195195,1.6669527,0.0474332
35,3.8780994,3.7959764,"('corrupt', 'incorrupt')",3.8780994,3.7959764,-0.082123
36,2.9305892,2.839618,"('hostile', 'amicable')",2.9305892,2.839618,-0.0909712
37,-0.45804703,-0.4228652,"('fake', 'genuine')",-0.458047,-0.4228652,0.0351818
38,-0.6453007,-0.62598485,"('untruthful', 'truthful')",-0.6453007,-0.6259848,0.0193159
39,-1.2025435,-1.1408949,"('exploitative', 'cooperative')",-1.2025435,-1.1408949,0.0616486
40,-0.5834703,-0.6014982,"('stingy', 'generous')",-0.5834703,-0.6014982,-0.0180279
41,-0.039421003,-0.12197447,"('unforgiving', 'forgiving')",-0.039421,-0.1219745,-0.0825535
42,-1.1055346,-0.9637734,"('unreliable', 'reliable')",-1.1055346,-0.9637734,0.1417612
43,-2.7014081,-2.7072017,"('irresponsible', 'responsible')",-2.7014081,-2.7072017,-0.0057936
44,-0.6384331,-0.5562349,"('prejudiced', 'unprejudiced')",-0.6384331,-0.5562349,0.0821982
45,-0.8714793,-0.9450695,"('incompetent', 'competent')",-0.8714793,-0.9450695,-0.0735902
46,-2.978721,-3.0895963,"('uncompetitive', 'competitive')",-2.9787209,-3.0895963,-0.1108754
47,0.98329335,1.0106719,"('stupid', 'smart')",0.9832934,1.0106719,0.0273785
48,-2.38239,-2.5043201,"('unintelligent', 'intelligent')",-2.38239,-2.5043201,-0.1219301
49,-1.2579187,-1.1577702,"('unable', 'able')",-1.2579187,-1.1577702,0.1001485
50,0.61975914,0.62198627,"('clumsy', 'skillful')",0.6197591,0.6219863,0.0022272
51,-2.7372131,-2.780843,"('uneducated', 'educated')",-2.7372131,-2.780843,-0.0436299
52,1.3264439,1.2960545,"('irrational', 'rational')",1.3264439,1.2960545,-0.0303894
53,-0.5112041,-0.60159546,"('uncreative', 'creative')",-0.5112041,-0.6015955,-0.0903914
54,-0.047707826,-0.085387126,"('incapable', 'capable')",-0.0477078,-0.0853871,-0.0376793
55,-3.0696797,-3.1686845,"('incompetent', 'clever')",-3.0696797,-3.1686845,-0.0990048
56,-1.0845143,-1.0479491,"('impractical', 'practical')",-1.0845143,-1.0479491,0.0365652
57,-2.1950982,-2.3489373,"('unimaginative', 'imaginative')",-2.1950982,-2.3489373,-0.1538391
58,-0.016344737,-0.12136989,"('undiscriminating', 'discriminating')",-0.0163447,-0.1213699,-0.1050252
59,1.0339913,1.1453925,"('foolish', 'wise')",1.0339913,1.1453925,0.1114012
60,-3.5496342,-3.436283,"('inefficient', 'efficient')",-3.5496342,-3.4362831,0.1133511
61,-0.96864474,-1.0756527,"('illogical', 'logical')",-0.9686447,-1.0756527,-0.107008
62,-3.1162589,-2.9873438,"('incompetent', 'brilliant')",-3.1162589,-2.9873438,0.1289151
63,-2.3869307,-2.4213903,"('unperceptive', 'insightful')",-2.3869307,-2.4213903,-0.0344596
64,-2.9988468,-2.8382518,"('shy', 'confident')",-2.9988468,-2.8382518,0.160595
65,-2.2853997,-2.3381882,"('insecure', 'secure')",-2.2853997,-2.3381882,-0.0527885
66,1.179388,1.1852515,"('inactive', 'active')",1.179388,1.1852515,0.0058635
67,-0.14778991,0.06149511,"('doubtful', 'determined')",-0.1477899,0.0614951,0.209285
68,-1.2083966,-1.2836634,"('dependent', 'independent')",-1.2083966,-1.2836634,-0.0752668
69,2.0757701,2.2061565,"('lazy', 'industrious')",2.0757701,2.2061565,0.1303864
70,-1.889954,-2.0073352,"('lethargic', 'energetic')",-1.889954,-2.0073352,-0.1173812
71,0.41046363,0.5259582,"('diffident', 'self-confident')",0.4104636,0.5259582,0.1154946
72,-0.8263332,-0.75351846,"('unambitious', 'ambitious')",-0.8263332,-0.7535185,0.0728147
73,-0.059271865,0.07669109,"('helpless', 'self-reliant')",-0.0592719,0.0766911,0.135963
74,-0.62505305,-0.5792393,"('undedicated', 'dedicated')",-0.625053,-0.5792393,0.0458137
75,1.4855561,1.4944514,"('meek', 'impulsive')",1.4855561,1.4944514,0.0088953
76,-1.6019974,-1.5578204,"('anxious', 'daring')",-1.6019974,-1.5578204,0.044177
77,-2.0471685,-1.9391907,"('unmotivated', 'motivated')",-2.0471685,-1.9391907,0.1079778
78,-0.54548585,-0.5806181,"('nonresilient', 'resilient')",-0.5454859,-0.5806181,-0.0351322
79,2.3756316,2.3196657,"('wavering', 'unwavering')",2.3756316,2.3196657,-0.0559659
80,-1.6553755,-1.6690882,"('dominated', 'dominating')",-1.6553755,-1.6690882,-0.0137127
81,-3.7579172,-3.747906,"('submissive', 'aggressive')",-3.7579172,-3.747906,0.0100112
82,1.1008774,0.99642956,"('poor', 'rich')",1.1008774,0.9964296,-0.1044478
83,-0.4377893,-0.4236213,"('powerless', 'powerful')",-0.4377893,-0.4236213,0.014168
84,1.074376,1.0725543,"('inferior', 'superior')",1.074376,1.0725543,-0.0018217
85,1.934205,1.9607309,"('insignificant', 'prestigious')",1.9342051,1.9607309,0.0265258
86,-1.956442,-2.114692,"('uninfluential', 'influential')",-1.956442,-2.114692,-0.15825
87,-0.67964184,-0.59461427,"('unsuccessful', 'successful')",-0.6796418,-0.5946143,0.0850275
88,-1.4943402,-1.4939568,"('low', 'eminent')",-1.4943402,-1.4939568,0.0003834
