,universe_male,universe_female,tuple,average_male,average_female,female-male
0,-0.093361534,-0.2385778,"('unsociable', 'sociable')",-0.0933615,-0.2385778,-0.1452163
1,1.7060547,1.5463793,"('unfriendly', 'friendly')",1.7060547,1.5463793,-0.1596754
2,0.42434958,0.51762515,"('unlikable', 'likable')",0.4243496,0.5176252,0.0932756
3,0.8998254,0.9675156,"('repellent', 'pleasant')",0.8998254,0.9675156,0.0676902
4,-7.5729985,-7.5573177,"('disliked', 'liked')",-7.5729985,-7.5573177,0.0156808
5,-0.067516655,0.0027270317,"('distant', 'outgoing')",-0.0675167,0.002727,0.0702437
6,0.27895126,0.3600924,"('distant', 'open')",0.2789513,0.3600924,0.0811411
7,0.738826,0.75452,"('insensitive', 'sensitive')",0.738826,0.75452,0.015694
8,1.2470567,1.2020166,"('unaffectionate', 'affectionate')",1.2470567,1.2020166,-0.0450401
9,1.9484797,1.9830186,"('unaffectionate', 'caring')",1.9484797,1.9830186,0.0345389
10,1.0449433,1.11628,"('unsympathetic', 'sympathetic')",1.0449433,1.11628,0.0713367
11,2.1842964,2.2644591,"('unhelpful', 'helpful')",2.1842964,2.2644591,0.0801627
12,-1.6370361,-1.6678313,"('unsupportive', 'supportive')",-1.6370361,-1.6678313,-0.0307952
13,0.30855784,0.20738684,"('impolite', 'polite')",0.3085578,0.2073868,-0.101171
14,-0.6665465,-0.7868644,"('antisocial', 'social')",-0.6665465,-0.7868644,-0.1203179
15,0.26532876,0.18789269,"('boring', 'funny')",0.2653288,0.1878927,-0.0774361
16,-0.15699661,-0.10006659,"('unpopular', 'popular')",-0.1569966,-0.1000666,0.05693
17,-0.14733595,-0.12998629,"('nasty', 'nice')",-0.1473359,-0.1299863,0.0173496
18,-0.48651764,-0.69056785,"('disagreeable', 'welcoming')",-0.4865176,-0.6905679,-0.2040503
19,-0.331115,-0.21614239,"('inhospitable', 'hospitable')",-0.331115,-0.2161424,0.1149726
20,0.9501479,0.81152445,"('rough', 'thoughtful')",0.9501479,0.8115245,-0.1386234
21,0.017143622,0.12645292,"('immoral', 'moral')",0.0171436,0.1264529,0.1093093
22,-0.7885495,-0.8266572,"('untrustworthy', 'trustworthy')",-0.7885495,-0.8266572,-0.0381077
23,7.1520805,7.139245,"('insincere', 'sincere')",7.1520805,7.139245,-0.0128355
24,1.978745,1.922816,"('dishonest', 'honest')",1.978745,1.922816,-0.055929
25,0.347668,0.20589587,"('egoistic', 'altruistic')",0.347668,0.2058959,-0.1417721
26,0.18619059,0.085979484,"('hardhearted', 'benevolent')",0.1861906,0.0859795,-0.1002111
27,1.8765367,1.6883718,"('hardhearted', 'softhearted')",1.8765367,1.6883718,-0.1881649
28,1.511396,1.4457688,"('disloyal', 'loyal')",1.5113961,1.4457688,-0.0656273
29,-0.41310078,-0.55948937,"('unfair', 'fair')",-0.4131008,-0.5594894,-0.1463886
30,0.99922913,0.98807514,"('intolerant', 'tolerant')",0.9992291,0.9880751,-0.011154
31,-1.6184756,-1.6264083,"('evil', 'good')",-1.6184756,-1.6264083,-0.0079327
32,1.3905613,1.2535518,"('unkind', 'kind')",1.3905613,1.2535518,-0.1370095
33,-0.3549807,-0.3782308,"('wrong', 'right')",-0.3549807,-0.3782308,-0.0232501
34,5.1075797,5.2678814,"('mean', 'honorable')",5.1075797,5.2678814,0.1603017
35,-0.9236491,-0.9907067,"('corrupt', 'incorrupt')",-0.9236491,-0.9907067,-0.0670576
36,-0.71903515,-0.81437653,"('hostile', 'amicable')",-0.7190351,-0.8143765,-0.0953414
37,0.93593025,0.9603454,"('fake', 'genuine')",0.9359303,0.9603454,0.0244151
38,0.21297996,0.2778787,"('untruthful', 'truthful')",0.21298,0.2778787,0.0648987
39,0.084996104,0.028861903,"('exploitative', 'cooperative')",0.0849961,0.0288619,-0.0561342
40,-1.7003664,-1.9720399,"('stingy', 'generous')",-1.7003664,-1.9720399,-0.2716735
41,0.03547979,-0.01542341,"('unforgiving', 'forgiving')",0.0354798,-0.0154234,-0.0509032
42,-2.4595706,-2.4362285,"('unreliable', 'reliable')",-2.4595706,-2.4362285,0.0233421
43,1.206883,1.2225466,"('irresponsible', 'responsible')",1.206883,1.2225466,0.0156636
44,-1.4235258,-1.3976294,"('prejudiced', 'unprejudiced')",-1.4235258,-1.3976294,0.0258964
45,0.2278096,0.29742822,"('incompetent', 'competent')",0.2278096,0.2974282,0.0696186
46,-0.6008667,-0.62766033,"('uncompetitive', 'competitive')",-0.6008667,-0.6276603,-0.0267936
47,5.573977,5.7717233,"('stupid', 'smart')",5.573977,5.7717233,0.1977463
48,1.1345913,1.0142002,"('unintelligent', 'intelligent')",1.1345913,1.0142002,-0.1203911
49,0.7030812,0.89464,"('unable', 'able')",0.7030812,0.89464,0.1915588
50,0.067813106,0.054282166,"('clumsy', 'skillful')",0.0678131,0.0542822,-0.0135309
51,0.5287013,0.5466174,"('uneducated', 'educated')",0.5287013,0.5466174,0.0179161
52,-0.13616014,-0.14815718,"('irrational', 'rational')",-0.1361601,-0.1481572,-0.0119971
53,0.5613161,0.46473438,"('uncreative', 'creative')",0.5613161,0.4647344,-0.0965817
54,1.343112,1.5086192,"('incapable', 'capable')",1.343112,1.5086192,0.1655072
55,0.73024297,0.7043814,"('incompetent', 'clever')",0.730243,0.7043814,-0.0258616
56,0.5768695,0.6119381,"('impractical', 'practical')",0.5768695,0.6119381,0.0350686
57,-2.7953417,-2.7378392,"('unimaginative', 'imaginative')",-2.7953417,-2.7378392,0.0575025
58,-0.110109895,-0.1982444,"('undiscriminating', 'discriminating')",-0.1101099,-0.1982444,-0.0881345
59,0.27875903,0.35388052,"('foolish', 'wise')",0.278759,0.3538805,0.0751215
60,1.0825624,1.0354934,"('inefficient', 'efficient')",1.0825624,1.0354934,-0.047069
61,0.5750943,0.34285855,"('illogical', 'logical')",0.5750943,0.3428586,-0.2322357
