,cameo_male,cameo_female,tuple,average_male,average_female,female-male
0,0.111959115,0.03971955,"('unsociable', 'sociable')",0.1119591,0.0397196,-0.0722395
1,1.722521,1.8370606,"('unfriendly', 'friendly')",1.7225209,1.8370606,0.1145397
2,0.17434222,0.3385815,"('unlikable', 'likable')",0.1743422,0.3385815,0.1642393
3,0.8769592,1.0126157,"('repellent', 'pleasant')",0.8769592,1.0126157,0.1356565
4,-7.04582,-7.1106057,"('disliked', 'liked')",-7.0458202,-7.1106057,-0.0647855
5,-0.15165499,0.1363549,"('distant', 'outgoing')",-0.151655,0.1363549,0.2880099
6,0.26141864,0.5263671,"('distant', 'open')",0.2614186,0.5263671,0.2649485
7,1.3968346,1.4963595,"('insensitive', 'sensitive')",1.3968346,1.4963595,0.0995249
8,1.175246,1.2987251,"('unaffectionate', 'affectionate')",1.175246,1.2987251,0.1234791
9,1.4716738,1.7975551,"('unaffectionate', 'caring')",1.4716738,1.7975551,0.3258813
10,1.1121246,1.0714879,"('unsympathetic', 'sympathetic')",1.1121246,1.0714879,-0.0406367
11,1.7369866,1.9536409,"('unhelpful', 'helpful')",1.7369866,1.9536409,0.2166543
12,-1.3670874,-1.1445826,"('unsupportive', 'supportive')",-1.3670874,-1.1445826,0.2225048
13,0.13878855,0.009269506,"('impolite', 'polite')",0.1387886,0.0092695,-0.1295191
14,-0.09571042,-0.2812938,"('antisocial', 'social')",-0.0957104,-0.2812938,-0.1855834
15,0.61665994,0.5738493,"('boring', 'funny')",0.6166599,0.5738493,-0.0428106
16,-0.364645,-0.21247564,"('unpopular', 'popular')",-0.364645,-0.2124756,0.1521694
17,-0.23646513,-0.21267694,"('nasty', 'nice')",-0.2364651,-0.2126769,0.0237882
18,-0.21730305,-0.18657318,"('disagreeable', 'welcoming')",-0.2173031,-0.1865732,0.0307299
19,-0.3925864,-0.13302845,"('inhospitable', 'hospitable')",-0.3925864,-0.1330284,0.259558
20,0.7772361,0.62357044,"('rough', 'thoughtful')",0.7772361,0.6235704,-0.1536657
21,0.05859276,0.1663046,"('immoral', 'moral')",0.0585928,0.1663046,0.1077118
22,-0.3495897,-0.28319934,"('untrustworthy', 'trustworthy')",-0.3495897,-0.2831993,0.0663904
23,6.5526366,6.810614,"('insincere', 'sincere')",6.5526366,6.8106141,0.2579775
24,1.78214,1.925048,"('dishonest', 'honest')",1.78214,1.925048,0.142908
25,0.9695494,0.898535,"('egoistic', 'altruistic')",0.9695494,0.898535,-0.0710144
26,0.98089665,0.5962412,"('hardhearted', 'benevolent')",0.9808967,0.5962412,-0.3846555
27,2.0152876,1.9128488,"('hardhearted', 'softhearted')",2.0152876,1.9128488,-0.1024388
28,1.2967083,1.2453109,"('disloyal', 'loyal')",1.2967083,1.2453109,-0.0513974
29,-0.54472697,-0.5615242,"('unfair', 'fair')",-0.544727,-0.5615242,-0.0167972
30,0.721649,0.72593224,"('intolerant', 'tolerant')",0.721649,0.7259322,0.0042832
31,-1.1705445,-1.0995926,"('evil', 'good')",-1.1705445,-1.0995926,0.0709519
32,1.4437339,1.3587611,"('unkind', 'kind')",1.4437339,1.3587611,-0.0849728
33,-0.22596449,-0.08746421,"('wrong', 'right')",-0.2259645,-0.0874642,0.1385003
34,4.450771,4.889067,"('mean', 'honorable')",4.4507709,4.8890672,0.4382963
35,-0.9394929,-0.9668674,"('corrupt', 'incorrupt')",-0.9394929,-0.9668674,-0.0273745
36,-0.81530166,-0.8696925,"('hostile', 'amicable')",-0.8153017,-0.8696925,-0.0543908
37,1.3681375,1.3068382,"('fake', 'genuine')",1.3681375,1.3068382,-0.0612993
38,-0.055132538,0.08828307,"('untruthful', 'truthful')",-0.0551325,0.0882831,0.1434156
39,0.36982882,0.26294547,"('exploitative', 'cooperative')",0.3698288,0.2629455,-0.1068833
40,-0.6612652,-0.7781398,"('stingy', 'generous')",-0.6612652,-0.7781398,-0.1168746
41,0.10034473,-0.11422998,"('unforgiving', 'forgiving')",0.1003447,-0.11423,-0.2145747
42,-1.9590201,-2.0080757,"('unreliable', 'reliable')",-1.9590201,-2.0080757,-0.0490556
43,1.0129519,1.0548869,"('irresponsible', 'responsible')",1.0129519,1.0548869,0.041935
44,-1.2846464,-1.5987197,"('prejudiced', 'unprejudiced')",-1.2846464,-1.5987197,-0.3140733
45,0.1409782,0.15591249,"('incompetent', 'competent')",0.1409782,0.1559125,0.0149343
46,-0.67107177,-0.68427217,"('uncompetitive', 'competitive')",-0.6710718,-0.6842722,-0.0132004
47,4.692196,4.905862,"('stupid', 'smart')",4.6921959,4.9058619,0.213666
48,0.6972476,0.6861444,"('unintelligent', 'intelligent')",0.6972476,0.6861444,-0.0111032
49,0.25391254,0.50902057,"('unable', 'able')",0.2539125,0.5090206,0.2551081
50,-0.046794817,0.0464061,"('clumsy', 'skillful')",-0.0467948,0.0464061,0.0932009
51,0.86544955,0.8602408,"('uneducated', 'educated')",0.8654495,0.8602408,-0.0052087
52,-0.06326538,0.023722965,"('irrational', 'rational')",-0.0632654,0.023723,0.0869884
53,0.071262494,0.12673423,"('uncreative', 'creative')",0.0712625,0.1267342,0.0554717
54,1.1051152,1.4889125,"('incapable', 'capable')",1.1051152,1.4889125,0.3837973
55,1.007367,1.0359718,"('incompetent', 'clever')",1.007367,1.0359718,0.0286048
56,0.20001255,0.36452514,"('impractical', 'practical')",0.2000125,0.3645251,0.1645126
57,-2.1944487,-2.3785434,"('unimaginative', 'imaginative')",-2.1944487,-2.3785434,-0.1840947
58,0.27349216,0.18099216,"('undiscriminating', 'discriminating')",0.2734922,0.1809922,-0.0925
59,0.11857344,0.19339323,"('foolish', 'wise')",0.1185734,0.1933932,0.0748198
60,0.3999522,0.40462852,"('inefficient', 'efficient')",0.3999522,0.4046285,0.0046763
61,0.325348,0.25183052,"('illogical', 'logical')",0.325348,0.2518305,-0.0735175
62,0.85878915,1.1564145,"('incompetent', 'brilliant')",0.8587891,1.1564145,0.2976254
63,0.57321835,0.80419725,"('unperceptive', 'insightful')",0.5732183,0.8041973,0.230979
64,-6.276305,-6.2371287,"('shy', 'confident')",-6.2763052,-6.2371287,0.0391765
65,0.33501017,0.44613552,"('insecure', 'secure')",0.3350102,0.4461355,0.1111253
66,-0.3519767,-0.39981273,"('inactive', 'active')",-0.3519767,-0.3998127,-0.047836
67,-0.7881789,-0.9241895,"('doubtful', 'determined')",-0.7881789,-0.9241895,-0.1360106
68,-0.3606897,-0.18789634,"('dependent', 'independent')",-0.3606897,-0.1878963,0.1727934
69,-1.9384643,-1.8828979,"('lazy', 'industrious')",-1.9384643,-1.8828979,0.0555664
70,1.4985412,1.5103161,"('lethargic', 'energetic')",1.4985412,1.5103161,0.0117749
71,0.42459944,0.63965636,"('diffident', 'self-confident')",0.4245994,0.6396564,0.215057
72,0.9637361,1.1966215,"('unambitious', 'ambitious')",0.9637361,1.1966215,0.2328854
73,-2.4663541,-2.224634,"('helpless', 'self-reliant')",-2.4663541,-2.2246339,0.2417202
74,0.30807367,0.17082837,"('undedicated', 'dedicated')",0.3080737,0.1708284,-0.1372453
75,-0.9297182,-0.82585895,"('meek', 'impulsive')",-0.9297182,-0.825859,0.1038592
76,0.70480824,0.47528407,"('anxious', 'daring')",0.7048082,0.4752841,-0.2295241
77,-1.6114149,-1.3975931,"('unmotivated', 'motivated')",-1.6114149,-1.3975931,0.2138218
78,-0.65262103,-0.55472875,"('nonresilient', 'resilient')",-0.652621,-0.5547287,0.0978923
