,barracks_male,barracks_female,tuple,average_male,average_female,female-male
0,0.5867285,0.3250631,"('unsociable', 'sociable')",0.5867285,0.3250631,-0.2616654
1,1.0628823,1.0065058,"('unfriendly', 'friendly')",1.0628823,1.0065058,-0.0563765
2,-0.26843098,-0.2641616,"('unlikable', 'likable')",-0.268431,-0.2641616,0.0042694
3,0.4834296,0.57669234,"('repellent', 'pleasant')",0.4834296,0.5766923,0.0932627
4,-7.6167336,-7.6436925,"('disliked', 'liked')",-7.6167336,-7.6436925,-0.0269589
5,-1.4048221,-1.3463335,"('distant', 'outgoing')",-1.4048221,-1.3463335,0.0584886
6,-1.113031,-1.0809094,"('distant', 'open')",-1.113031,-1.0809094,0.0321216
7,1.4507425,1.3804638,"('insensitive', 'sensitive')",1.4507425,1.3804638,-0.0702787
8,1.0503658,0.9317967,"('unaffectionate', 'affectionate')",1.0503658,0.9317967,-0.1185691
9,1.676409,1.5975643,"('unaffectionate', 'caring')",1.676409,1.5975643,-0.0788447
10,1.4253762,1.4137646,"('unsympathetic', 'sympathetic')",1.4253762,1.4137646,-0.0116116
11,1.9957316,1.9401374,"('unhelpful', 'helpful')",1.9957316,1.9401374,-0.0555942
12,-1.3692819,-1.4548427,"('unsupportive', 'supportive')",-1.3692819,-1.4548427,-0.0855608
13,0.40745002,0.17826042,"('impolite', 'polite')",0.40745,0.1782604,-0.2291896
14,0.8428444,0.7098437,"('antisocial', 'social')",0.8428444,0.7098437,-0.1330007
15,0.022661319,-0.09471398,"('boring', 'funny')",0.0226613,-0.094714,-0.1173753
16,-0.9088055,-0.8912317,"('unpopular', 'popular')",-0.9088055,-0.8912317,0.0175738
17,-0.73497754,-0.694811,"('nasty', 'nice')",-0.7349775,-0.694811,0.0401665
18,-0.8126758,-0.7739542,"('disagreeable', 'welcoming')",-0.8126758,-0.7739542,0.0387216
19,-1.1001626,-1.1267236,"('inhospitable', 'hospitable')",-1.1001626,-1.1267236,-0.026561
20,0.74419737,0.7507736,"('rough', 'thoughtful')",0.7441974,0.7507736,0.0065762
21,-0.01162173,-0.045989078,"('immoral', 'moral')",-0.0116217,-0.0459891,-0.0343674
22,-0.24202675,-0.35818908,"('untrustworthy', 'trustworthy')",-0.2420267,-0.3581891,-0.1161624
23,6.639607,6.5763574,"('insincere', 'sincere')",6.639607,6.5763574,-0.0632496
24,1.7086755,1.4855299,"('dishonest', 'honest')",1.7086755,1.4855299,-0.2231456
25,0.63651854,0.62012124,"('egoistic', 'altruistic')",0.6365185,0.6201212,-0.0163973
26,1.449981,1.3237946,"('hardhearted', 'benevolent')",1.449981,1.3237946,-0.1261864
27,1.1785287,1.1009984,"('hardhearted', 'softhearted')",1.1785287,1.1009984,-0.0775303
28,1.6416619,1.495488,"('disloyal', 'loyal')",1.6416619,1.495488,-0.1461739
29,-0.7668723,-0.90950775,"('unfair', 'fair')",-0.7668723,-0.9095078,-0.1426355
30,1.1869427,1.1157079,"('intolerant', 'tolerant')",1.1869427,1.1157079,-0.0712348
31,-1.7261573,-1.6571889,"('evil', 'good')",-1.7261573,-1.6571889,0.0689684
32,1.4038359,1.2271664,"('unkind', 'kind')",1.4038359,1.2271664,-0.1766695
33,-0.65133846,-0.7843777,"('wrong', 'right')",-0.6513385,-0.7843777,-0.1330392
34,4.6854596,4.727346,"('mean', 'honorable')",4.6854596,4.7273459,0.0418863
35,-0.8524502,-1.0217562,"('corrupt', 'incorrupt')",-0.8524502,-1.0217562,-0.169306
36,-1.2751015,-1.3097656,"('hostile', 'amicable')",-1.2751015,-1.3097656,-0.0346641
37,0.9601436,0.934652,"('fake', 'genuine')",0.9601436,0.934652,-0.0254916
38,0.27200523,0.12622401,"('untruthful', 'truthful')",0.2720052,0.126224,-0.1457812
39,0.8056655,0.75273395,"('exploitative', 'cooperative')",0.8056655,0.7527339,-0.0529316
40,-2.1301098,-2.138427,"('stingy', 'generous')",-2.1301098,-2.138427,-0.0083172
41,0.2824667,0.14735928,"('unforgiving', 'forgiving')",0.2824667,0.1473593,-0.1351074
42,-2.914584,-2.8270612,"('unreliable', 'reliable')",-2.9145839,-2.8270612,0.0875227
43,1.3968953,1.2862389,"('irresponsible', 'responsible')",1.3968953,1.2862389,-0.1106564
44,-1.5360442,-1.3764889,"('prejudiced', 'unprejudiced')",-1.5360442,-1.3764889,0.1595553
45,0.1635286,0.10182785,"('incompetent', 'competent')",0.1635286,0.1018279,-0.0617007
46,-0.42293167,-0.54373354,"('uncompetitive', 'competitive')",-0.4229317,-0.5437335,-0.1208018
47,5.3459597,5.357066,"('stupid', 'smart')",5.3459597,5.3570662,0.0111065
48,0.7173639,0.6817177,"('unintelligent', 'intelligent')",0.7173639,0.6817177,-0.0356462
49,-0.1153489,-0.018737685,"('unable', 'able')",-0.1153489,-0.0187377,0.0966112
50,-0.81707895,-0.8001771,"('clumsy', 'skillful')",-0.8170789,-0.8001771,0.0169018
51,0.8325386,0.7240918,"('uneducated', 'educated')",0.8325386,0.7240918,-0.1084468
52,-1.29544,-1.3414444,"('irrational', 'rational')",-1.29544,-1.3414444,-0.0460044
53,0.1835953,0.03571386,"('uncreative', 'creative')",0.1835953,0.0357139,-0.1478814
54,1.2262465,1.2612164,"('incapable', 'capable')",1.2262465,1.2612164,0.0349699
55,1.1088905,1.0479405,"('incompetent', 'clever')",1.1088905,1.0479405,-0.06095
56,1.4118282,1.2733877,"('impractical', 'practical')",1.4118282,1.2733877,-0.1384405
57,-2.4733148,-2.4766643,"('unimaginative', 'imaginative')",-2.4733148,-2.4766643,-0.0033495
58,-0.04459771,-0.08592838,"('undiscriminating', 'discriminating')",-0.0445977,-0.0859284,-0.0413307
59,-0.8514719,-0.8028321,"('foolish', 'wise')",-0.8514719,-0.8028321,0.0486398
60,1.1707265,1.1581242,"('inefficient', 'efficient')",1.1707265,1.1581242,-0.0126023
61,0.62239915,0.3328053,"('illogical', 'logical')",0.6223992,0.3328053,-0.2895939
62,0.40000263,0.46367568,"('incompetent', 'brilliant')",0.4000026,0.4636757,0.0636731
63,0.30517107,0.22391364,"('unperceptive', 'insightful')",0.3051711,0.2239136,-0.0812575
64,-6.5422955,-6.5173783,"('shy', 'confident')",-6.5422955,-6.5173783,0.0249172
65,0.45571855,0.44237033,"('insecure', 'secure')",0.4557185,0.4423703,-0.0133482
66,-0.65941685,-0.6896476,"('inactive', 'active')",-0.6594169,-0.6896476,-0.0302307
67,-0.099637344,-0.08008185,"('doubtful', 'determined')",-0.0996373,-0.0800819,0.0195554
68,-0.76672643,-0.7871523,"('dependent', 'independent')",-0.7667264,-0.7871523,-0.0204259
69,-2.1993418,-2.2376246,"('lazy', 'industrious')",-2.1993418,-2.2376246,-0.0382828
70,1.0162233,1.0237143,"('lethargic', 'energetic')",1.0162233,1.0237143,0.007491
71,0.54938465,0.5408663,"('diffident', 'self-confident')",0.5493847,0.5408663,-0.0085184
72,0.5891546,0.6893539,"('unambitious', 'ambitious')",0.5891546,0.6893539,0.1001993
73,-3.8596804,-3.7129028,"('helpless', 'self-reliant')",-3.8596804,-3.7129028,0.1467776
74,0.33759126,0.23747945,"('undedicated', 'dedicated')",0.3375913,0.2374794,-0.1001119
75,-1.908293,-1.6580975,"('meek', 'impulsive')",-1.908293,-1.6580975,0.2501955
76,0.5564491,0.61797076,"('anxious', 'daring')",0.5564491,0.6179708,0.0615217
77,-1.1813232,-1.0602645,"('unmotivated', 'motivated')",-1.1813232,-1.0602645,0.1210587
78,-0.1228718,-0.2489436,"('nonresilient', 'resilient')",-0.1228718,-0.2489436,-0.1260718
79,-0.64697397,-0.59864783,"('wavering', 'unwavering')",-0.646974,-0.5986478,0.0483262
80,0.06818633,-0.042071562,"('dominated', 'dominating')",0.0681863,-0.0420716,-0.1102579
81,0.50129443,0.6202219,"('submissive', 'aggressive')",0.5012944,0.6202219,0.1189275
82,5.9472113,6.081527,"('poor', 'rich')",5.9472113,6.0815272,0.1343159
83,-0.6387172,-0.59139323,"('powerless', 'powerful')",-0.6387172,-0.5913932,0.047324
84,0.38790312,0.4501809,"('inferior', 'superior')",0.3879031,0.4501809,0.0622778
85,-1.0717773,-1.049293,"('insignificant', 'prestigious')",-1.0717773,-1.049293,0.0224843
86,0.7126945,0.5347998,"('uninfluential', 'influential')",0.7126945,0.5347998,-0.1778947
87,-0.45805427,-0.37182358,"('unsuccessful', 'successful')",-0.4580543,-0.3718236,0.0862307
88,0.28553873,0.33734903,"('low', 'eminent')",0.2855387,0.337349,0.0518103
