,live_male,live_female,tuple,nation_male,nation_female,entertainment_male,entertainment_female,inc_male,inc_female,average_male,average_female,female-male
0,0.35653785,0.27898318,"('unsociable', 'sociable')",0.07450489,0.022534557,0.7574054,0.610874,-0.5547784,-0.6608033,0.1584174,0.0628971,-0.0955203
1,0.8243009,0.83117515,"('unfriendly', 'friendly')",-0.63625467,-0.55669385,0.24234569,0.27056715,2.1094182,1.9749784,0.6349525,0.6300067,-0.0049458
2,0.8456846,0.9525722,"('unlikable', 'likable')",0.114624515,0.30514735,1.0572698,1.196095,0.95576745,1.084553,0.7433366,0.8845919,0.1412553
3,-0.723974,-0.6733592,"('repellent', 'pleasant')",-0.59470725,-0.44975412,-0.047362458,0.08996534,-0.0074444693,0.02895061,-0.343372,-0.2510494,0.0923226
4,0.020254305,-0.013483929,"('disliked', 'liked')",-0.24572206,-0.2542827,-0.31485686,-0.26124153,-5.762019,-5.799895,-1.575586,-1.5822258,-0.0066398
5,0.5907264,0.75914454,"('distant', 'outgoing')",0.6969731,0.71306807,0.07503506,0.15986471,0.054354537,0.07220906,0.3542723,0.4260716,0.0717993
6,0.51077074,0.65813446,"('distant', 'open')",-0.03718706,0.029479876,-0.6672207,-0.5641803,0.5602902,0.53465307,0.0916633,0.1645218,0.0728585
7,0.53379565,0.50522345,"('insensitive', 'sensitive')",-0.37705293,-0.26990923,-0.15973024,-0.1147036,0.3870252,0.36957353,0.0960094,0.122546,0.0265366
8,0.068595745,0.15043476,"('unaffectionate', 'affectionate')",-0.70011085,-0.6190343,-0.102563106,-0.03508665,0.40025815,0.35124654,-0.083455,-0.0381099,0.0453451
9,0.90052897,0.9852385,"('unaffectionate', 'caring')",-0.64800775,-0.54216695,0.47206596,0.5107274,0.9699121,0.9574435,0.4236248,0.4778106,0.0541858
10,-1.2637366,-1.3687867,"('unsympathetic', 'sympathetic')",-1.6148696,-1.464179,-1.0835739,-0.99848884,-0.92705375,-0.9619412,-1.2223085,-1.198349,0.0239595
11,0.020940933,0.061980955,"('unhelpful', 'helpful')",0.16570532,0.24093077,0.58105826,0.6057493,1.562241,1.6004901,0.5824864,0.6272877,0.0448013
12,1.1067829,1.2104208,"('unsupportive', 'supportive')",0.2885182,0.5188622,0.24058732,0.3776245,-1.6457862,-1.5902056,-0.0024744,0.1291755,0.1316499
13,1.0837338,1.0305567,"('impolite', 'polite')",0.17168498,0.08204721,0.38281056,0.31058326,-0.40261716,-0.46610186,0.308903,0.2392713,-0.0696317
14,0.7728997,0.77881455,"('antisocial', 'social')",0.3280554,0.35301894,1.354509,1.3160561,-1.0617634,-1.0372432,0.3484252,0.3526616,0.0042364
15,0.95943654,0.98656917,"('boring', 'funny')",0.55878246,0.518529,0.89234066,0.883015,0.5189005,0.50867814,0.732365,0.7241978,-0.0081672
16,-0.112436086,-0.045155827,"('unpopular', 'popular')",-0.15741715,-0.19577149,0.0059029683,0.13717712,0.5850117,0.5804066,0.0802654,0.1191641,0.0388987
17,-0.7967401,-0.69046855,"('nasty', 'nice')",-1.1803342,-1.0977411,-1.1107547,-0.9782815,-0.55800724,-0.45891476,-0.9114591,-0.8063515,0.1051076
18,0.085472874,0.13184048,"('disagreeable', 'welcoming')",0.25593802,0.3345845,0.6361224,0.7139548,-0.11061883,-0.13393351,0.2167286,0.2616116,0.044883
19,-0.37103766,-0.2599752,"('inhospitable', 'hospitable')",0.29158446,0.36430812,-0.83489925,-0.7118758,0.0952228,0.1659234,-0.2047824,-0.1104049,0.0943775
20,-0.9319165,-0.8876672,"('rough', 'thoughtful')",-0.6501163,-0.53952837,-0.6813106,-0.6106032,0.5479795,0.5282629,-0.428841,-0.377384,0.051457
21,-0.03858336,-0.14889555,"('immoral', 'moral')",-0.47609705,-0.43848127,0.7434312,0.7406167,-0.9276121,-0.87809485,-0.1747153,-0.1812138,-0.0064985
22,0.37958676,0.38281018,"('untrustworthy', 'trustworthy')",0.22651984,0.3350007,-0.5137702,-0.49694124,-1.1501812,-1.1862664,-0.2644612,-0.2413492,0.023112
23,-0.08380275,-0.11521687,"('insincere', 'sincere')",0.058935247,0.10089354,-0.028504044,-0.0127357,5.213029,5.1393847,1.2899144,1.2780814,-0.011833
24,0.9431983,0.9042532,"('dishonest', 'honest')",-0.05501443,0.040667616,-0.07465555,-0.063922025,0.6140534,0.5662661,0.3568954,0.3618162,0.0049208
25,0.18128829,0.23431861,"('egoistic', 'altruistic')",0.17545584,0.16009396,0.27995354,0.25230512,1.855605,1.7993746,0.6230757,0.611523,-0.0115527
26,-0.19403723,-0.17467472,"('hardhearted', 'benevolent')",-0.14315099,-0.09067294,0.953041,1.0120808,1.7001535,1.6217383,0.5790015,0.5921178,0.0131163
27,-1.0800109,-0.9535758,"('hardhearted', 'softhearted')",-0.90224427,-0.77912647,-0.2735473,-0.23448542,1.512845,1.3734863,-0.1857394,-0.1484253,0.0373141
28,0.3404034,0.19881734,"('disloyal', 'loyal')",-0.057267927,-0.1618529,-0.28998774,-0.34529957,1.0670481,0.88462704,0.265049,0.144073,-0.120976
29,0.33281603,0.2905158,"('unfair', 'fair')",-0.06154081,-0.06352137,-1.5042573,-1.5799863,-0.71141243,-0.7859243,-0.4860986,-0.5347291,-0.0486305
30,0.13442811,0.11134751,"('intolerant', 'tolerant')",0.42953256,0.50297153,1.3892595,1.4861189,0.83412606,0.79896563,0.6968365,0.7248509,0.0280144
31,-0.76421165,-0.55150044,"('evil', 'good')",-0.022498343,0.13341178,-1.5022625,-1.3246517,-0.94094706,-0.9668988,-0.8074799,-0.6774098,0.1300701
32,1.1781497,1.1514369,"('unkind', 'kind')",0.3984816,0.38925186,0.6452687,0.6201772,1.0431561,0.95074826,0.816264,0.7779036,-0.0383604
33,0.7058508,0.6938325,"('wrong', 'right')",0.15158592,0.07145196,-0.27494538,-0.23789722,-0.40273744,-0.42537403,0.0449385,0.0255033,-0.0194352
34,-1.124424,-0.9667997,"('mean', 'honorable')",-0.5021305,-0.2997793,0.16322808,0.31773105,5.5497165,5.59907,1.0215975,1.1625556,0.1409581
35,-0.36877528,-0.3299504,"('corrupt', 'incorrupt')",-0.21553749,-0.32403418,-1.2385217,-1.2960312,0.096761435,-0.018779974,-0.4315183,-0.4921989,-0.0606806
36,-0.84636784,-0.7609958,"('hostile', 'amicable')",-0.9049118,-0.934788,-0.71948385,-0.65512294,0.5384654,0.40712184,-0.4830745,-0.4859462,-0.0028717
37,-0.053386778,-0.09426891,"('fake', 'genuine')",-0.23043928,-0.18313585,-0.2733082,-0.22788464,0.010599386,0.0056192894,-0.1366337,-0.1249175,0.0117162
38,0.387279,0.48494324,"('untruthful', 'truthful')",0.18825853,0.27792326,-0.46697402,-0.3571359,-0.18255496,-0.15266849,-0.0184979,0.0632655,0.0817634
39,1.2302936,1.3034528,"('exploitative', 'cooperative')",0.7400619,0.78278744,-0.23054722,-0.25186267,-0.067964286,-0.019428205,0.417961,0.4537373,0.0357763
40,-0.018922105,-0.07974623,"('stingy', 'generous')",-0.6760786,-0.65717983,0.19300957,0.2073151,-1.4640812,-1.5822277,-0.4915181,-0.5279597,-0.0364416
41,-0.042301606,-0.11174401,"('unforgiving', 'forgiving')",-0.28859693,-0.22178654,-0.40427086,-0.3439813,-0.102142856,-0.16564056,-0.2093281,-0.2107881,-0.00146
42,1.173894,1.164766,"('unreliable', 'reliable')",0.9194244,0.9986013,0.42742124,0.5162949,-2.5313234,-2.4934754,-0.0026459,0.0465467,0.0491926
43,0.261272,0.30813062,"('irresponsible', 'responsible')",-0.34856373,-0.11758831,-0.01959756,0.07648094,0.18734397,0.23184833,0.0201137,0.1247179,0.1046042
44,-0.5040181,-0.44346258,"('prejudiced', 'unprejudiced')",-0.05953318,0.013759255,-0.36866084,-0.28937548,-1.0678692,-1.0147368,-0.5000203,-0.4334539,0.0665664
45,-0.96402246,-0.98555136,"('incompetent', 'competent')",-0.59695584,-0.3863436,-0.5127353,-0.3964108,-0.9189514,-0.9523866,-0.7481662,-0.6801731,0.0679931
46,-0.4644484,-0.52079916,"('uncompetitive', 'competitive')",-0.45788768,-0.3534271,0.12473845,0.1931501,-0.7975018,-0.8203694,-0.3987749,-0.3753614,0.0234135
47,-0.655961,-0.5856452,"('stupid', 'smart')",0.004332207,0.11517286,-0.12064922,-0.049722716,4.8721676,4.9118967,1.0249724,1.0979254,0.072953
48,0.5367968,0.42523587,"('unintelligent', 'intelligent')",-0.3024568,-0.23650695,0.8739814,0.8596312,0.4379211,0.3847331,0.3865606,0.3582733,-0.0282873
49,-0.9568396,-0.8474722,"('unable', 'able')",-0.59798574,-0.439973,-0.4102794,-0.22552048,-0.2803445,-0.13873027,-0.5613623,-0.412924,0.1484383
