,speaking_male,speaking_female,tuple,average_male,average_female,female-male
0,0.19719523,0.14023449,"('unsociable', 'sociable')",0.1971952,0.1402345,-0.0569607
1,1.7016504,1.8189733,"('unfriendly', 'friendly')",1.7016504,1.8189733,0.1173229
2,0.20631665,0.3671584,"('unlikable', 'likable')",0.2063166,0.3671584,0.1608418
3,1.1768298,1.273942,"('repellent', 'pleasant')",1.1768298,1.273942,0.0971122
4,-6.7991257,-6.744988,"('disliked', 'liked')",-6.7991257,-6.744988,0.0541377
5,-0.019182574,0.21622784,"('distant', 'outgoing')",-0.0191826,0.2162278,0.2354104
6,0.38787928,0.565562,"('distant', 'open')",0.3878793,0.565562,0.1776827
7,1.664897,1.6987313,"('insensitive', 'sensitive')",1.664897,1.6987313,0.0338343
8,0.99689543,1.0380486,"('unaffectionate', 'affectionate')",0.9968954,1.0380486,0.0411532
9,1.7150631,1.8410988,"('unaffectionate', 'caring')",1.7150631,1.8410988,0.1260357
10,1.116975,1.1346142,"('unsympathetic', 'sympathetic')",1.1169749,1.1346142,0.0176393
11,2.1128185,2.2387328,"('unhelpful', 'helpful')",2.1128185,2.2387328,0.1259143
12,-1.0679296,-0.8123828,"('unsupportive', 'supportive')",-1.0679296,-0.8123828,0.2555468
13,0.31831545,0.18354885,"('impolite', 'polite')",0.3183154,0.1835489,-0.1347665
14,-0.033240426,-0.102116324,"('antisocial', 'social')",-0.0332404,-0.1021163,-0.0688759
15,0.49863225,0.47623795,"('boring', 'funny')",0.4986323,0.476238,-0.0223943
16,-0.5259115,-0.39701092,"('unpopular', 'popular')",-0.5259115,-0.3970109,0.1289006
17,-0.3518902,-0.24350631,"('nasty', 'nice')",-0.3518902,-0.2435063,0.1083839
18,-0.24273229,-0.16253519,"('disagreeable', 'welcoming')",-0.2427323,-0.1625352,0.0801971
19,-0.18515189,0.08939078,"('inhospitable', 'hospitable')",-0.1851519,0.0893908,0.2745427
20,0.6054031,0.44365478,"('rough', 'thoughtful')",0.6054031,0.4436548,-0.1617483
21,0.24114646,0.40660208,"('immoral', 'moral')",0.2411465,0.4066021,0.1654556
22,-0.14256302,-0.023238419,"('untrustworthy', 'trustworthy')",-0.142563,-0.0232384,0.1193246
23,6.7796755,6.88299,"('insincere', 'sincere')",6.7796755,6.8829899,0.1033144
24,2.2174978,2.3256726,"('dishonest', 'honest')",2.2174978,2.3256726,0.1081748
25,0.8908519,0.8256948,"('egoistic', 'altruistic')",0.8908519,0.8256948,-0.0651571
26,0.60527045,0.42949015,"('hardhearted', 'benevolent')",0.6052704,0.4294901,-0.1757803
27,2.186747,2.0371578,"('hardhearted', 'softhearted')",2.1867471,2.0371578,-0.1495893
28,1.3874334,1.3189896,"('disloyal', 'loyal')",1.3874334,1.3189896,-0.0684438
29,-0.5549231,-0.5875672,"('unfair', 'fair')",-0.5549231,-0.5875672,-0.0326441
30,0.8259526,0.82481974,"('intolerant', 'tolerant')",0.8259526,0.8248197,-0.0011329
31,-1.4123383,-1.269044,"('evil', 'good')",-1.4123383,-1.269044,0.1432943
32,1.4982015,1.4072764,"('unkind', 'kind')",1.4982015,1.4072764,-0.0909251
33,-0.16051967,-0.05480916,"('wrong', 'right')",-0.1605197,-0.0548092,0.1057105
34,4.6197743,4.913057,"('mean', 'honorable')",4.6197743,4.9130569,0.2932826
35,-0.99888,-1.0617446,"('corrupt', 'incorrupt')",-0.99888,-1.0617446,-0.0628646
36,-1.3492332,-1.304095,"('hostile', 'amicable')",-1.3492332,-1.304095,0.0451382
37,1.259002,1.1491376,"('fake', 'genuine')",1.259002,1.1491376,-0.1098644
38,0.24950907,0.3618379,"('untruthful', 'truthful')",0.2495091,0.3618379,0.1123288
39,0.44652763,0.39849836,"('exploitative', 'cooperative')",0.4465276,0.3984984,-0.0480292
40,-0.5680071,-0.7144019,"('stingy', 'generous')",-0.5680071,-0.7144019,-0.1463948
41,-0.13898516,-0.21900538,"('unforgiving', 'forgiving')",-0.1389852,-0.2190054,-0.0800202
42,-1.9379778,-1.9041096,"('unreliable', 'reliable')",-1.9379778,-1.9041096,0.0338682
43,1.2069477,1.2608119,"('irresponsible', 'responsible')",1.2069477,1.2608119,0.0538642
44,-1.4788582,-1.7123708,"('prejudiced', 'unprejudiced')",-1.4788582,-1.7123708,-0.2335126
45,0.5974612,0.5880472,"('incompetent', 'competent')",0.5974612,0.5880472,-0.009414
46,-0.49493816,-0.49020052,"('uncompetitive', 'competitive')",-0.4949382,-0.4902005,0.0047377
47,4.957735,5.09001,"('stupid', 'smart')",4.9577351,5.0900102,0.1322751
48,0.5812561,0.52354,"('unintelligent', 'intelligent')",0.5812561,0.52354,-0.0577161
