,elk_male,elk_female,tuple,average_male,average_female,female-male
0,-0.027349308,-0.14847153,"('unsociable', 'sociable')",-0.0273493,-0.1484715,-0.1211222
1,1.1685098,1.1683602,"('unfriendly', 'friendly')",1.1685098,1.1683602,-0.0001496
2,0.61146206,0.7709459,"('unlikable', 'likable')",0.6114621,0.7709459,0.1594838
3,0.82799786,0.90511245,"('repellent', 'pleasant')",0.8279979,0.9051124,0.0771145
4,-6.928054,-6.937011,"('disliked', 'liked')",-6.9280539,-6.9370108,-0.0089569
5,-0.10301326,0.034211326,"('distant', 'outgoing')",-0.1030133,0.0342113,0.1372246
6,0.2130089,0.33033377,"('distant', 'open')",0.2130089,0.3303338,0.1173249
7,0.5585529,0.63373125,"('insensitive', 'sensitive')",0.5585529,0.6337312,0.0751783
8,1.0593954,1.0714256,"('unaffectionate', 'affectionate')",1.0593954,1.0714256,0.0120302
9,1.4090476,1.5585321,"('unaffectionate', 'caring')",1.4090476,1.5585321,0.1494845
10,1.0870414,1.1910553,"('unsympathetic', 'sympathetic')",1.0870414,1.1910553,0.1040139
11,1.8096839,1.8965654,"('unhelpful', 'helpful')",1.8096839,1.8965654,0.0868815
12,-1.3749574,-1.3678017,"('unsupportive', 'supportive')",-1.3749574,-1.3678017,0.0071557
13,0.17360254,0.09379549,"('impolite', 'polite')",0.1736025,0.0937955,-0.079807
14,-0.20027123,-0.30722526,"('antisocial', 'social')",-0.2002712,-0.3072253,-0.1069541
15,0.6798236,0.5804838,"('boring', 'funny')",0.6798236,0.5804838,-0.0993398
16,-0.6087565,-0.5400308,"('unpopular', 'popular')",-0.6087565,-0.5400308,0.0687257
17,-0.15616818,-0.108060926,"('nasty', 'nice')",-0.1561682,-0.1080609,0.0481073
18,-0.4384005,-0.5474357,"('disagreeable', 'welcoming')",-0.4384005,-0.5474357,-0.1090352
19,-0.28424358,-0.14432172,"('inhospitable', 'hospitable')",-0.2842436,-0.1443217,0.1399219
20,0.56304526,0.37454897,"('rough', 'thoughtful')",0.5630453,0.374549,-0.1884963
21,0.21870252,0.33941618,"('immoral', 'moral')",0.2187025,0.3394162,0.1207137
22,-0.24424548,-0.25221395,"('untrustworthy', 'trustworthy')",-0.2442455,-0.252214,-0.0079685
23,6.083234,6.135301,"('insincere', 'sincere')",6.0832338,6.1353011,0.0520673
24,1.8243426,1.8223038,"('dishonest', 'honest')",1.8243426,1.8223038,-0.0020388
25,0.31050283,0.23824047,"('egoistic', 'altruistic')",0.3105028,0.2382405,-0.0722623
26,0.15206973,-0.013773568,"('hardhearted', 'benevolent')",0.1520697,-0.0137736,-0.1658433
27,1.5648612,1.3486501,"('hardhearted', 'softhearted')",1.5648612,1.3486501,-0.2162111
28,0.8861401,1.0018553,"('disloyal', 'loyal')",0.8861401,1.0018553,0.1157152
29,-0.366679,-0.49940914,"('unfair', 'fair')",-0.366679,-0.4994091,-0.1327301
30,0.838511,0.8447201,"('intolerant', 'tolerant')",0.838511,0.8447201,0.0062091
31,-1.392331,-1.3884135,"('evil', 'good')",-1.392331,-1.3884135,0.0039175
32,1.2985003,1.2362584,"('unkind', 'kind')",1.2985003,1.2362584,-0.0622419
33,-0.56248033,-0.5297435,"('wrong', 'right')",-0.5624803,-0.5297435,0.0327368
34,4.6135874,4.7613764,"('mean', 'honorable')",4.6135874,4.7613764,0.147789
35,-1.1431257,-1.2323236,"('corrupt', 'incorrupt')",-1.1431257,-1.2323236,-0.0891979
36,-1.1424769,-1.1292585,"('hostile', 'amicable')",-1.1424769,-1.1292585,0.0132184
37,0.97714,1.0421705,"('fake', 'genuine')",0.97714,1.0421705,0.0650305
38,-0.19778322,-0.0837016,"('untruthful', 'truthful')",-0.1977832,-0.0837016,0.1140816
39,0.033276163,0.021853833,"('exploitative', 'cooperative')",0.0332762,0.0218538,-0.0114224
40,-1.4190844,-1.6270149,"('stingy', 'generous')",-1.4190844,-1.6270149,-0.2079305
41,-0.031631786,-0.021490602,"('unforgiving', 'forgiving')",-0.0316318,-0.0214906,0.0101412
42,-1.8936036,-1.8901391,"('unreliable', 'reliable')",-1.8936036,-1.8901391,0.0034645
43,1.2045566,1.2638239,"('irresponsible', 'responsible')",1.2045566,1.2638239,0.0592673
44,-1.3000076,-1.3803928,"('prejudiced', 'unprejudiced')",-1.3000076,-1.3803928,-0.0803852
45,0.10897585,0.12295476,"('incompetent', 'competent')",0.1089759,0.1229548,0.0139789
46,-0.4498623,-0.41293105,"('uncompetitive', 'competitive')",-0.4498623,-0.4129311,0.0369312
47,5.0012918,5.1844473,"('stupid', 'smart')",5.0012918,5.1844473,0.1831555
48,0.46095642,0.39757368,"('unintelligent', 'intelligent')",0.4609564,0.3975737,-0.0633827
49,0.27894598,0.4462228,"('unable', 'able')",0.278946,0.4462228,0.1672768
50,-0.28839812,-0.20786116,"('clumsy', 'skillful')",-0.2883981,-0.2078612,0.0805369
51,0.6155986,0.5552356,"('uneducated', 'educated')",0.6155986,0.5552356,-0.060363
52,-0.62171775,-0.61326814,"('irrational', 'rational')",-0.6217178,-0.6132681,0.0084497
53,0.17724338,0.1979532,"('uncreative', 'creative')",0.1772434,0.1979532,0.0207098
54,1.0886747,1.3837223,"('incapable', 'capable')",1.0886747,1.3837223,0.2950476
55,0.7510227,0.69440895,"('incompetent', 'clever')",0.7510227,0.694409,-0.0566137
56,0.8509696,0.8874805,"('impractical', 'practical')",0.8509696,0.8874805,0.0365109
57,-2.4386551,-2.3829527,"('unimaginative', 'imaginative')",-2.4386551,-2.3829527,0.0557024
58,-0.047194485,-0.068645164,"('undiscriminating', 'discriminating')",-0.0471945,-0.0686452,-0.0214507
59,-0.031016774,0.09489557,"('foolish', 'wise')",-0.0310168,0.0948956,0.1259124
60,0.7903612,0.8230319,"('inefficient', 'efficient')",0.7903612,0.8230319,0.0326707
61,0.19249374,0.022162147,"('illogical', 'logical')",0.1924937,0.0221621,-0.1703316
62,1.2023237,1.2916515,"('incompetent', 'brilliant')",1.2023237,1.2916515,0.0893278
63,0.6352439,0.699395,"('unperceptive', 'insightful')",0.6352439,0.699395,0.0641511
64,-5.5672145,-5.4557743,"('shy', 'confident')",-5.5672145,-5.4557743,0.1114402
65,0.7025236,0.6939021,"('insecure', 'secure')",0.7025236,0.6939021,-0.0086215
66,0.083296135,0.055074133,"('inactive', 'active')",0.0832961,0.0550741,-0.028222
67,-0.38751915,-0.37283683,"('doubtful', 'determined')",-0.3875192,-0.3728368,0.0146824
68,-0.21787013,-0.2074931,"('dependent', 'independent')",-0.2178701,-0.2074931,0.010377
69,-1.8790108,-1.8408842,"('lazy', 'industrious')",-1.8790108,-1.8408842,0.0381266
70,1.3113722,1.3280671,"('lethargic', 'energetic')",1.3113722,1.3280671,0.0166949
71,0.2970774,0.38683647,"('diffident', 'self-confident')",0.2970774,0.3868365,0.0897591
72,0.9558979,1.019716,"('unambitious', 'ambitious')",0.9558979,1.019716,0.0638181
73,-2.8963153,-2.808872,"('helpless', 'self-reliant')",-2.8963153,-2.808872,0.0874433
74,0.065565154,-0.007128153,"('undedicated', 'dedicated')",0.0655652,-0.0071282,-0.0726934
75,-0.71097654,-0.56618136,"('meek', 'impulsive')",-0.7109765,-0.5661814,0.1447951
76,0.6935439,0.6479709,"('anxious', 'daring')",0.6935439,0.6479709,-0.045573
77,-1.3783877,-1.2188375,"('unmotivated', 'motivated')",-1.3783877,-1.2188375,0.1595502
78,-0.87647957,-0.8862204,"('nonresilient', 'resilient')",-0.8764796,-0.8862204,-0.0097408
79,-0.48252508,-0.23259804,"('wavering', 'unwavering')",-0.4825251,-0.232598,0.2499271
80,-0.23273273,-0.30677336,"('dominated', 'dominating')",-0.2327327,-0.3067734,-0.0740407
81,0.19611359,0.28478706,"('submissive', 'aggressive')",0.1961136,0.2847871,0.0886735
82,6.4157853,6.60863,"('poor', 'rich')",6.4157853,6.6086302,0.1928449
83,-0.5543006,-0.51457405,"('powerless', 'powerful')",-0.5543006,-0.5145741,0.0397265
84,0.030644208,0.08367731,"('inferior', 'superior')",0.0306442,0.0836773,0.0530331
85,-1.5194958,-1.4789598,"('insignificant', 'prestigious')",-1.5194958,-1.4789598,0.040536
86,0.5079562,0.54393715,"('uninfluential', 'influential')",0.5079562,0.5439371,0.0359809
87,-0.03417407,0.13561448,"('unsuccessful', 'successful')",-0.0341741,0.1356145,0.1697886
88,-0.01756644,0.09329062,"('low', 'eminent')",-0.0175664,0.0932906,0.110857
