,transdigm_male,transdigm_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.411299,-1.4595717,"('unsociable', 'sociable')",0.6033591,0.39778835,-0.6440239,-0.74717,-0.4839879,-0.6029844,-0.1189965
1,-1.9575766,-2.0798442,"('unfriendly', 'friendly')",-0.35967168,-0.5175109,1.99145,1.9197242,-0.1085995,-0.225877,-0.1172775
2,0.2787924,0.27567345,"('unlikable', 'likable')",1.479429,1.4920231,0.50602466,0.650932,0.7547487,0.8062096,0.0514609
3,-0.29923537,-0.15954895,"('repellent', 'pleasant')",0.820751,0.88227165,0.36593297,0.41361704,0.2958162,0.3787799,0.0829637
4,-0.45874304,-0.59047,"('disliked', 'liked')",-0.36632493,-0.4228832,-6.5188766,-6.6160183,-2.4479815,-2.5431239,-0.0951424
5,-0.944105,-0.93126076,"('distant', 'outgoing')",-2.1957927,-2.1133642,-0.12037343,-0.08627837,-1.0867571,-1.0436345,0.0431226
6,-1.1658382,-1.1696261,"('distant', 'open')",-2.4437127,-2.3631983,0.4027019,0.41731426,-1.0689497,-1.0385034,0.0304463
7,-0.49343556,-0.37003756,"('insensitive', 'sensitive')",-0.043637894,0.015579956,0.7913767,0.8263095,0.0847678,0.157284,0.0725162
8,-1.8142622,-2.0007513,"('unaffectionate', 'affectionate')",-0.277822,-0.3320056,0.9989847,0.91947114,-0.3643665,-0.4710952,-0.1067287
9,-1.8836962,-2.01673,"('unaffectionate', 'caring')",-0.48405787,-0.615097,1.2373645,1.2029095,-0.3767965,-0.4763059,-0.0995094
10,-1.3895808,-1.2848382,"('unsympathetic', 'sympathetic')",-0.27293536,-0.29771015,-0.5378314,-0.50629497,-0.7334492,-0.6962811,0.0371681
11,-0.52578855,-0.49186593,"('unhelpful', 'helpful')",-0.16356213,-0.18665151,1.4109135,1.4958766,0.2405209,0.272453,0.0319321
12,-0.70924157,-0.6325246,"('unsupportive', 'supportive')",0.35129625,0.43760735,-1.8484266,-1.773302,-0.7354573,-0.6560731,0.0793842
13,-0.6848656,-0.5718549,"('impolite', 'polite')",-0.17587131,-0.18449642,-0.6556656,-0.5476025,-0.5054675,-0.4346513,0.0708162
14,0.27103713,0.3394813,"('antisocial', 'social')",1.7395926,1.7241313,-0.21712068,-0.29807553,0.5978363,0.5885124,-0.0093239
15,0.21244264,0.09369908,"('boring', 'funny')",-0.5320501,-0.6299306,0.7194501,0.6612097,0.1332809,0.0416594,-0.0916215
16,-0.23769316,-0.27656633,"('unpopular', 'popular')",-0.3971322,-0.37161502,0.32029504,0.3740656,-0.1048434,-0.0913719,0.0134715
