,sleep_male,sleep_female,tuple,average_male,average_female,female-male
0,0.24782336,0.10587935,"('unsociable', 'sociable')",0.2478234,0.1058794,-0.141944
1,1.3440121,1.3284063,"('unfriendly', 'friendly')",1.3440121,1.3284063,-0.0156058
2,0.724665,0.9090338,"('unlikable', 'likable')",0.724665,0.9090338,0.1843688
3,0.9592942,0.9697556,"('repellent', 'pleasant')",0.9592942,0.9697556,0.0104614
4,-7.0394864,-7.0027447,"('disliked', 'liked')",-7.0394864,-7.0027447,0.0367417
5,-0.103954196,-0.000116854906,"('distant', 'outgoing')",-0.1039542,-0.0001169,0.1038373
6,0.17627688,0.28705838,"('distant', 'open')",0.1762769,0.2870584,0.1107815
7,0.48751214,0.5012182,"('insensitive', 'sensitive')",0.4875121,0.5012182,0.0137061
8,1.0556247,1.1077644,"('unaffectionate', 'affectionate')",1.0556247,1.1077644,0.0521397
9,1.7607114,1.8742504,"('unaffectionate', 'caring')",1.7607114,1.8742504,0.113539
10,0.9661776,0.9463906,"('unsympathetic', 'sympathetic')",0.9661776,0.9463906,-0.019787
11,2.0655336,2.0815957,"('unhelpful', 'helpful')",2.0655336,2.0815957,0.0160621
12,-1.4871503,-1.4881146,"('unsupportive', 'supportive')",-1.4871503,-1.4881146,-0.0009643
13,0.51329136,0.38584208,"('impolite', 'polite')",0.5132914,0.3858421,-0.1274493
14,-0.10030439,-0.20256689,"('antisocial', 'social')",-0.1003044,-0.2025669,-0.1022625
15,0.46258342,0.45755303,"('boring', 'funny')",0.4625834,0.457553,-0.0050304
16,0.026846796,0.123881586,"('unpopular', 'popular')",0.0268468,0.1238816,0.0970348
17,0.005619079,0.05211198,"('nasty', 'nice')",0.0056191,0.052112,0.0464929
18,-0.41302267,-0.5131052,"('disagreeable', 'welcoming')",-0.4130227,-0.5131052,-0.1000825
19,-0.58200836,-0.4024613,"('inhospitable', 'hospitable')",-0.5820084,-0.4024613,0.1795471
20,0.48113036,0.34937108,"('rough', 'thoughtful')",0.4811304,0.3493711,-0.1317593
21,-0.014010433,0.037724838,"('immoral', 'moral')",-0.0140104,0.0377248,0.0517352
22,-0.28306013,-0.2822139,"('untrustworthy', 'trustworthy')",-0.2830601,-0.2822139,0.0008462
23,6.272404,6.2439017,"('insincere', 'sincere')",6.2724042,6.2439017,-0.0285025
24,1.7297814,1.7616249,"('dishonest', 'honest')",1.7297814,1.7616249,0.0318435
25,0.49790692,0.42747855,"('egoistic', 'altruistic')",0.4979069,0.4274786,-0.0704283
26,0.16560154,0.10409142,"('hardhearted', 'benevolent')",0.1656015,0.1040914,-0.0615101
27,1.321666,1.1922817,"('hardhearted', 'softhearted')",1.321666,1.1922817,-0.1293843
28,1.005041,0.93533903,"('disloyal', 'loyal')",1.005041,0.935339,-0.069702
29,-0.50340396,-0.5441158,"('unfair', 'fair')",-0.503404,-0.5441158,-0.0407118
30,0.7969499,0.75121593,"('intolerant', 'tolerant')",0.7969499,0.7512159,-0.045734
31,-1.3972204,-1.3183126,"('evil', 'good')",-1.3972204,-1.3183126,0.0789078
32,1.2972962,1.2869939,"('unkind', 'kind')",1.2972962,1.2869939,-0.0103023
33,-0.21005861,-0.13400328,"('wrong', 'right')",-0.2100586,-0.1340033,0.0760553
34,4.506512,4.661163,"('mean', 'honorable')",4.5065122,4.6611629,0.1546507
35,-0.9944574,-1.0321783,"('corrupt', 'incorrupt')",-0.9944574,-1.0321783,-0.0377209
36,-0.93079096,-0.85684466,"('hostile', 'amicable')",-0.930791,-0.8568447,0.0739463
37,0.61923754,0.6454513,"('fake', 'genuine')",0.6192375,0.6454513,0.0262138
38,-0.0592693,0.021625217,"('untruthful', 'truthful')",-0.0592693,0.0216252,0.0808945
39,0.03381024,-0.0028541116,"('exploitative', 'cooperative')",0.0338102,-0.0028541,-0.0366643
40,-1.7673568,-1.9756413,"('stingy', 'generous')",-1.7673568,-1.9756413,-0.2082845
41,-0.20085433,-0.17394172,"('unforgiving', 'forgiving')",-0.2008543,-0.1739417,0.0269126
42,-2.1364045,-2.1593397,"('unreliable', 'reliable')",-2.1364045,-2.1593397,-0.0229352
43,1.1732374,1.1580778,"('irresponsible', 'responsible')",1.1732374,1.1580778,-0.0151596
44,-1.2308189,-1.2515746,"('prejudiced', 'unprejudiced')",-1.2308189,-1.2515746,-0.0207557
45,0.22709785,0.2643845,"('incompetent', 'competent')",0.2270979,0.2643845,0.0372866
46,-0.6240115,-0.690074,"('uncompetitive', 'competitive')",-0.6240115,-0.690074,-0.0660625
47,5.201176,5.409119,"('stupid', 'smart')",5.2011762,5.4091191,0.2079429
48,0.92710185,0.7832035,"('unintelligent', 'intelligent')",0.9271019,0.7832035,-0.1438984
49,0.19750799,0.32963184,"('unable', 'able')",0.197508,0.3296318,0.1321238
50,0.015245266,0.062482018,"('clumsy', 'skillful')",0.0152453,0.062482,0.0472367
51,0.40424627,0.2810613,"('uneducated', 'educated')",0.4042463,0.2810613,-0.123185
52,-0.57677186,-0.5505493,"('irrational', 'rational')",-0.5767719,-0.5505493,0.0262226
53,0.20976739,0.20068881,"('uncreative', 'creative')",0.2097674,0.2006888,-0.0090786
54,1.1855522,1.3750074,"('incapable', 'capable')",1.1855522,1.3750074,0.1894552
55,0.7751511,0.6647472,"('incompetent', 'clever')",0.7751511,0.6647472,-0.1104039
56,1.0393959,0.9894437,"('impractical', 'practical')",1.0393959,0.9894437,-0.0499522
57,-2.6370175,-2.6367066,"('unimaginative', 'imaginative')",-2.6370175,-2.6367066,0.0003109
58,-0.3699149,-0.38792416,"('undiscriminating', 'discriminating')",-0.3699149,-0.3879242,-0.0180093
59,-0.104831,0.028219447,"('foolish', 'wise')",-0.104831,0.0282194,0.1330504
60,0.85570383,0.80038303,"('inefficient', 'efficient')",0.8557038,0.800383,-0.0553208
61,0.41295183,0.2540011,"('illogical', 'logical')",0.4129518,0.2540011,-0.1589507
62,1.4345877,1.4890603,"('incompetent', 'brilliant')",1.4345877,1.4890603,0.0544726
63,0.43776396,0.47094777,"('unperceptive', 'insightful')",0.437764,0.4709478,0.0331838
64,-6.0505214,-6.049851,"('shy', 'confident')",-6.0505214,-6.0498509,0.0006705
65,0.5550232,0.45211068,"('insecure', 'secure')",0.5550232,0.4521107,-0.1029125
66,-0.38813716,-0.3541804,"('inactive', 'active')",-0.3881372,-0.3541804,0.0339568
67,-0.498816,-0.40337825,"('doubtful', 'determined')",-0.498816,-0.4033782,0.0954378
68,-0.4081605,-0.46907854,"('dependent', 'independent')",-0.4081605,-0.4690785,-0.060918
69,-1.769452,-1.6841569,"('lazy', 'industrious')",-1.769452,-1.6841569,0.0852951
70,1.1165259,1.0592556,"('lethargic', 'energetic')",1.1165259,1.0592556,-0.0572703
71,0.52386504,0.55725175,"('diffident', 'self-confident')",0.523865,0.5572518,0.0333868
72,0.93929124,1.0004267,"('unambitious', 'ambitious')",0.9392912,1.0004267,0.0611355
73,-2.917051,-2.8644555,"('helpless', 'self-reliant')",-2.9170511,-2.8644555,0.0525956
74,-0.14619948,-0.25102964,"('undedicated', 'dedicated')",-0.1461995,-0.2510296,-0.1048301
75,-0.9262215,-0.74681884,"('meek', 'impulsive')",-0.9262215,-0.7468188,0.1794027
76,0.5807158,0.46347576,"('anxious', 'daring')",0.5807158,0.4634758,-0.11724
77,-1.12223,-1.0745144,"('unmotivated', 'motivated')",-1.1222301,-1.0745144,0.0477157
78,-0.56900465,-0.60683984,"('nonresilient', 'resilient')",-0.5690047,-0.6068398,-0.0378351
79,-0.37550953,-0.2893774,"('wavering', 'unwavering')",-0.3755095,-0.2893774,0.0861321
80,-0.35675415,-0.42903063,"('dominated', 'dominating')",-0.3567542,-0.4290306,-0.0722764
81,0.206898,0.11832522,"('submissive', 'aggressive')",0.206898,0.1183252,-0.0885728
82,7.0122414,7.1710625,"('poor', 'rich')",7.0122414,7.1710625,0.1588211
83,-0.6277487,-0.6070487,"('powerless', 'powerful')",-0.6277487,-0.6070487,0.0207
84,0.15285996,0.18510634,"('inferior', 'superior')",0.15286,0.1851063,0.0322463
85,-1.2506931,-1.2594064,"('insignificant', 'prestigious')",-1.2506931,-1.2594064,-0.0087133
86,0.42309913,0.4396557,"('uninfluential', 'influential')",0.4230991,0.4396557,0.0165566
87,0.26715213,0.4107527,"('unsuccessful', 'successful')",0.2671521,0.4107527,0.1436006
88,0.10998838,0.08187221,"('low', 'eminent')",0.1099884,0.0818722,-0.0281162
