,trench_male,trench_female,tuple,average_male,average_female,female-male
0,0.19366321,0.20769474,"('unsociable', 'sociable')",0.1936632,0.2076947,0.0140315
1,0.9379435,0.76285213,"('unfriendly', 'friendly')",0.9379435,0.7628521,-0.1750914
2,0.041902695,0.11632007,"('unlikable', 'likable')",0.0419027,0.1163201,0.0744174
3,0.9527474,0.99867094,"('repellent', 'pleasant')",0.9527474,0.9986709,0.0459235
4,-7.0733085,-7.1554155,"('disliked', 'liked')",-7.0733085,-7.1554155,-0.082107
5,-0.89538527,-0.88195556,"('distant', 'outgoing')",-0.8953853,-0.8819556,0.0134297
6,-0.20195988,-0.3247447,"('distant', 'open')",-0.2019599,-0.3247447,-0.1227848
7,1.31584,1.2797613,"('insensitive', 'sensitive')",1.31584,1.2797613,-0.0360787
8,0.89721084,0.69027954,"('unaffectionate', 'affectionate')",0.8972108,0.6902795,-0.2069313
9,1.3017955,1.2595898,"('unaffectionate', 'caring')",1.3017955,1.2595898,-0.0422057
10,1.2080669,1.2207409,"('unsympathetic', 'sympathetic')",1.2080669,1.2207409,0.012674
11,1.4861562,1.6479894,"('unhelpful', 'helpful')",1.4861562,1.6479894,0.1618332
12,-1.6412506,-1.5978676,"('unsupportive', 'supportive')",-1.6412506,-1.5978676,0.043383
13,-0.15377536,-0.038847774,"('impolite', 'polite')",-0.1537754,-0.0388478,0.1149276
14,0.2040813,0.26835394,"('antisocial', 'social')",0.2040813,0.2683539,0.0642726
15,-0.005283842,-0.11618157,"('boring', 'funny')",-0.0052838,-0.1161816,-0.1108978
16,-0.45088637,-0.5417787,"('unpopular', 'popular')",-0.4508864,-0.5417787,-0.0908923
17,-0.035665363,0.0413927,"('nasty', 'nice')",-0.0356654,0.0413927,0.0770581
18,-0.70353323,-0.5965152,"('disagreeable', 'welcoming')",-0.7035332,-0.5965152,0.107018
19,-0.98931724,-1.11499,"('inhospitable', 'hospitable')",-0.9893172,-1.11499,-0.1256728
20,0.8683975,0.8043345,"('rough', 'thoughtful')",0.8683975,0.8043345,-0.064063
21,-0.20213851,0.005420372,"('immoral', 'moral')",-0.2021385,0.0054204,0.2075589
22,-0.057051677,-0.009345725,"('untrustworthy', 'trustworthy')",-0.0570517,-0.0093457,0.047706
23,5.6771183,5.7306,"('insincere', 'sincere')",5.6771183,5.7305999,0.0534816
24,1.4127883,1.3494655,"('dishonest', 'honest')",1.4127883,1.3494655,-0.0633228
25,0.39876854,0.3690868,"('egoistic', 'altruistic')",0.3987685,0.3690868,-0.0296817
26,1.134258,0.9229011,"('hardhearted', 'benevolent')",1.134258,0.9229011,-0.2113569
27,1.7086383,1.4423767,"('hardhearted', 'softhearted')",1.7086383,1.4423767,-0.2662616
28,0.95925033,0.9183685,"('disloyal', 'loyal')",0.9592503,0.9183685,-0.0408818
29,-0.22458528,-0.4064056,"('unfair', 'fair')",-0.2245853,-0.4064056,-0.1818203
30,0.47321075,0.60928226,"('intolerant', 'tolerant')",0.4732108,0.6092823,0.1360715
31,-1.3833914,-1.5324794,"('evil', 'good')",-1.3833914,-1.5324794,-0.149088
32,1.2809466,1.1694474,"('unkind', 'kind')",1.2809466,1.1694474,-0.1114992
33,-0.558041,-0.6178454,"('wrong', 'right')",-0.558041,-0.6178454,-0.0598044
34,4.1656804,4.279291,"('mean', 'honorable')",4.1656804,4.2792912,0.1136108
35,-1.1600842,-1.4811122,"('corrupt', 'incorrupt')",-1.1600842,-1.4811122,-0.321028
36,-0.8472319,-1.0942982,"('hostile', 'amicable')",-0.8472319,-1.0942982,-0.2470663
37,0.7850094,0.72079945,"('fake', 'genuine')",0.7850094,0.7207994,-0.06421
38,-0.5360315,-0.4026998,"('untruthful', 'truthful')",-0.5360315,-0.4026998,0.1333317
39,0.23898685,0.33093268,"('exploitative', 'cooperative')",0.2389868,0.3309327,0.0919459
40,-1.3461208,-1.476961,"('stingy', 'generous')",-1.3461208,-1.476961,-0.1308402
41,0.35997164,0.34927556,"('unforgiving', 'forgiving')",0.3599716,0.3492756,-0.010696
42,-1.5293525,-1.4520215,"('unreliable', 'reliable')",-1.5293525,-1.4520215,0.077331
43,0.9076582,1.0564464,"('irresponsible', 'responsible')",0.9076582,1.0564464,0.1487882
44,-0.9269295,-0.81864136,"('prejudiced', 'unprejudiced')",-0.9269295,-0.8186414,0.1082881
45,0.6058975,0.39506418,"('incompetent', 'competent')",0.6058975,0.3950642,-0.2108333
46,-0.25010327,-0.16016462,"('uncompetitive', 'competitive')",-0.2501033,-0.1601646,0.0899387
47,4.8113313,4.814118,"('stupid', 'smart')",4.8113313,4.8141179,0.0027866
48,0.45476297,0.42256105,"('unintelligent', 'intelligent')",0.454763,0.422561,-0.032202
49,-0.28018665,-0.21756811,"('unable', 'able')",-0.2801867,-0.2175681,0.0626186
50,-0.42420197,-0.49071175,"('clumsy', 'skillful')",-0.424202,-0.4907117,-0.0665097
51,0.040897317,0.04083281,"('uneducated', 'educated')",0.0408973,0.0408328,-6.45e-05
52,-0.3578088,-0.60494006,"('irrational', 'rational')",-0.3578088,-0.6049401,-0.2471313
53,-0.016707698,-0.22620685,"('uncreative', 'creative')",-0.0167077,-0.2262069,-0.2094992
54,0.7820285,0.7680691,"('incapable', 'capable')",0.7820285,0.7680691,-0.0139594
55,0.86692536,0.9132881,"('incompetent', 'clever')",0.8669254,0.9132881,0.0463627
56,0.5676328,0.63848096,"('impractical', 'practical')",0.5676328,0.638481,0.0708482
57,-1.947876,-2.067546,"('unimaginative', 'imaginative')",-1.947876,-2.0675459,-0.1196699
58,0.19377145,0.15655115,"('undiscriminating', 'discriminating')",0.1937715,0.1565512,-0.0372203
59,-0.13572673,-0.17303081,"('foolish', 'wise')",-0.1357267,-0.1730308,-0.0373041
60,0.545633,0.88593185,"('inefficient', 'efficient')",0.545633,0.8859318,0.3402988
61,0.4667952,0.25673723,"('illogical', 'logical')",0.4667952,0.2567372,-0.210058
62,0.72921157,0.87573284,"('incompetent', 'brilliant')",0.7292116,0.8757328,0.1465212
63,0.060375594,0.115746796,"('unperceptive', 'insightful')",0.0603756,0.1157468,0.0553712
64,-5.4596887,-5.2246876,"('shy', 'confident')",-5.4596887,-5.2246876,0.2350011
65,0.59197,0.788772,"('insecure', 'secure')",0.59197,0.788772,0.196802
66,0.3257853,0.13064775,"('inactive', 'active')",0.3257853,0.1306477,-0.1951376
67,-0.4145502,-0.35935777,"('doubtful', 'determined')",-0.4145502,-0.3593578,0.0551924
68,-0.98203707,-0.8921232,"('dependent', 'independent')",-0.9820371,-0.8921232,0.0899139
69,-2.0100253,-2.0513093,"('lazy', 'industrious')",-2.0100253,-2.0513093,-0.041284
70,1.5876989,1.6379931,"('lethargic', 'energetic')",1.5876989,1.6379931,0.0502942
71,0.6369319,0.54301417,"('diffident', 'self-confident')",0.6369319,0.5430142,-0.0939177
72,1.002656,1.1419927,"('unambitious', 'ambitious')",1.002656,1.1419927,0.1393367
73,-2.898344,-2.848535,"('helpless', 'self-reliant')",-2.898344,-2.8485351,0.0498089
74,0.28058052,0.13690457,"('undedicated', 'dedicated')",0.2805805,0.1369046,-0.1436759
75,-0.67513645,-0.62959146,"('meek', 'impulsive')",-0.6751364,-0.6295915,0.0455449
76,0.6353017,0.7446241,"('anxious', 'daring')",0.6353017,0.7446241,0.1093224
77,-1.1601013,-0.9416715,"('unmotivated', 'motivated')",-1.1601013,-0.9416715,0.2184298
78,-0.7657181,-0.83422124,"('nonresilient', 'resilient')",-0.7657181,-0.8342212,-0.0685031
79,-0.6969582,-0.7496737,"('wavering', 'unwavering')",-0.6969582,-0.7496737,-0.0527155
80,0.055749036,0.0064108707,"('dominated', 'dominating')",0.055749,0.0064109,-0.0493381
81,-0.08873553,0.14537501,"('submissive', 'aggressive')",-0.0887355,0.145375,0.2341105
82,5.9649014,5.7526464,"('poor', 'rich')",5.9649014,5.7526464,-0.212255
83,-0.17468704,-0.06529896,"('powerless', 'powerful')",-0.174687,-0.065299,0.109388
84,0.2854296,0.2430414,"('inferior', 'superior')",0.2854296,0.2430414,-0.0423882
85,-1.1152875,-1.2141756,"('insignificant', 'prestigious')",-1.1152875,-1.2141756,-0.0988881
86,0.481107,0.33443528,"('uninfluential', 'influential')",0.481107,0.3344353,-0.1466717
87,-0.04731994,-0.1746369,"('unsuccessful', 'successful')",-0.0473199,-0.1746369,-0.127317
88,-0.20384629,-0.14273353,"('low', 'eminent')",-0.2038463,-0.1427335,0.0611128
