,elver_male,elver_female,tuple,average_male,average_female,female-male
0,-0.78755575,-0.9812183,"('unsociable', 'sociable')",-0.7875558,-0.9812183,-0.1936625
1,-0.09934694,-0.23666796,"('unfriendly', 'friendly')",-0.0993469,-0.236668,-0.1373211
2,0.30697826,0.34774265,"('unlikable', 'likable')",0.3069783,0.3477426,0.0407643
3,0.123789996,0.18154873,"('repellent', 'pleasant')",0.12379,0.1815487,0.0577587
4,-3.0845711,-3.0975156,"('disliked', 'liked')",-3.0845711,-3.0975156,-0.0129445
5,-0.6745973,-0.69377565,"('distant', 'outgoing')",-0.6745973,-0.6937757,-0.0191784
6,-0.6308328,-0.6364035,"('distant', 'open')",-0.6308328,-0.6364035,-0.0055707
7,-0.35073823,-0.27770042,"('insensitive', 'sensitive')",-0.3507382,-0.2777004,0.0730378
8,-0.09654538,-0.14397484,"('unaffectionate', 'affectionate')",-0.0965454,-0.1439748,-0.0474294
9,0.55589753,0.5601954,"('unaffectionate', 'caring')",0.5558975,0.5601954,0.0042979
10,-0.5254306,-0.5190051,"('unsympathetic', 'sympathetic')",-0.5254306,-0.5190051,0.0064255
11,1.1379058,1.1145971,"('unhelpful', 'helpful')",1.1379058,1.1145971,-0.0233087
12,-1.4514087,-1.4182987,"('unsupportive', 'supportive')",-1.4514087,-1.4182987,0.03311
13,-0.11076149,-0.19240223,"('impolite', 'polite')",-0.1107615,-0.1924022,-0.0816407
14,-0.56384176,-0.69116235,"('antisocial', 'social')",-0.5638418,-0.6911623,-0.1273205
15,0.42852843,0.32673195,"('boring', 'funny')",0.4285284,0.326732,-0.1017964
16,-0.23071036,-0.23305918,"('unpopular', 'popular')",-0.2307104,-0.2330592,-0.0023488
17,0.12376725,0.20293245,"('nasty', 'nice')",0.1237672,0.2029324,0.0791652
18,-0.09906077,-0.14422968,"('disagreeable', 'welcoming')",-0.0990608,-0.1442297,-0.0451689
19,-0.9289579,-0.84193003,"('inhospitable', 'hospitable')",-0.9289579,-0.84193,0.0870279
20,-0.2639962,-0.2682862,"('rough', 'thoughtful')",-0.2639962,-0.2682862,-0.00429
21,-0.773828,-0.75953835,"('immoral', 'moral')",-0.773828,-0.7595384,0.0142896
22,-0.8469689,-0.8803074,"('untrustworthy', 'trustworthy')",-0.8469689,-0.8803074,-0.0333385
23,3.1522686,3.070134,"('insincere', 'sincere')",3.1522686,3.0701339,-0.0821347
24,0.25108966,0.23817793,"('dishonest', 'honest')",0.2510897,0.2381779,-0.0129118
25,0.5724464,0.4561537,"('egoistic', 'altruistic')",0.5724464,0.4561537,-0.1162927
26,0.039285164,-0.1340175,"('hardhearted', 'benevolent')",0.0392852,-0.1340175,-0.1733027
27,0.35696316,0.2559416,"('hardhearted', 'softhearted')",0.3569632,0.2559416,-0.1010216
28,0.5278378,0.57231486,"('disloyal', 'loyal')",0.5278378,0.5723149,0.0444771
29,-0.8163141,-0.80638504,"('unfair', 'fair')",-0.8163141,-0.806385,0.0099291
30,0.72591573,0.6899063,"('intolerant', 'tolerant')",0.7259157,0.6899063,-0.0360094
31,-1.6300644,-1.5156701,"('evil', 'good')",-1.6300644,-1.5156701,0.1143943
32,-0.039689977,-0.20318937,"('unkind', 'kind')",-0.03969,-0.2031894,-0.1634994
33,0.025262473,-0.0008969493,"('wrong', 'right')",0.0252625,-0.0008969,-0.0261594
34,2.3600376,2.4399824,"('mean', 'honorable')",2.3600376,2.4399824,0.0799448
35,0.18917172,0.1459778,"('corrupt', 'incorrupt')",0.1891717,0.1459778,-0.0431939
36,-0.4928501,-0.49532485,"('hostile', 'amicable')",-0.4928501,-0.4953249,-0.0024748
37,-0.07157799,-0.08765196,"('fake', 'genuine')",-0.071578,-0.087652,-0.016074
38,0.035049144,0.047872268,"('untruthful', 'truthful')",0.0350491,0.0478723,0.0128232
39,0.35017356,0.40380153,"('exploitative', 'cooperative')",0.3501736,0.4038015,0.0536279
40,-0.96347183,-1.0773563,"('stingy', 'generous')",-0.9634718,-1.0773563,-0.1138845
41,0.15753922,0.1306621,"('unforgiving', 'forgiving')",0.1575392,0.1306621,-0.0268771
42,-1.4516985,-1.4356515,"('unreliable', 'reliable')",-1.4516985,-1.4356515,0.016047
43,-0.010024565,-0.0593442,"('irresponsible', 'responsible')",-0.0100246,-0.0593442,-0.0493196
44,-0.42599562,-0.48659492,"('prejudiced', 'unprejudiced')",-0.4259956,-0.4865949,-0.0605993
45,-0.56336963,-0.58676803,"('incompetent', 'competent')",-0.5633696,-0.586768,-0.0233984
46,-0.80583084,-0.7749959,"('uncompetitive', 'competitive')",-0.8058308,-0.7749959,0.0308349
47,2.1889188,2.2503595,"('stupid', 'smart')",2.1889188,2.2503595,0.0614407
48,0.050566148,0.015073353,"('unintelligent', 'intelligent')",0.0505661,0.0150734,-0.0354927
49,0.5574774,0.764467,"('unable', 'able')",0.5574774,0.764467,0.2069896
50,0.07114278,0.14970411,"('clumsy', 'skillful')",0.0711428,0.1497041,0.0785613
51,-0.22623712,-0.38924912,"('uneducated', 'educated')",-0.2262371,-0.3892491,-0.163012
52,-0.4660507,-0.4785724,"('irrational', 'rational')",-0.4660507,-0.4785724,-0.0125217
53,-0.4441222,-0.48072776,"('uncreative', 'creative')",-0.4441222,-0.4807278,-0.0366056
54,-0.017021235,0.0783464,"('incapable', 'capable')",-0.0170212,0.0783464,0.0953676
55,-0.25253978,-0.31863183,"('incompetent', 'clever')",-0.2525398,-0.3186318,-0.066092
56,0.54506147,0.50730133,"('impractical', 'practical')",0.5450615,0.5073013,-0.0377602
57,-1.525014,-1.6060175,"('unimaginative', 'imaginative')",-1.525014,-1.6060175,-0.0810035
58,-0.89210784,-0.85996896,"('undiscriminating', 'discriminating')",-0.8921078,-0.859969,0.0321388
59,0.9960186,1.1515526,"('foolish', 'wise')",0.9960186,1.1515526,0.155534
60,0.33973393,0.2971249,"('inefficient', 'efficient')",0.3397339,0.2971249,-0.042609
61,-0.9288358,-1.054436,"('illogical', 'logical')",-0.9288358,-1.054436,-0.1256002
62,0.62949324,0.7534632,"('incompetent', 'brilliant')",0.6294932,0.7534632,0.12397
63,-0.5911179,-0.5277982,"('unperceptive', 'insightful')",-0.5911179,-0.5277982,0.0633197
64,-3.3389149,-3.3620725,"('shy', 'confident')",-3.3389149,-3.3620725,-0.0231576
65,-0.0807448,-0.08001782,"('insecure', 'secure')",-0.0807448,-0.0800178,0.000727
66,-0.95650077,-1.0447221,"('inactive', 'active')",-0.9565008,-1.0447221,-0.0882213
67,0.19459839,0.16048832,"('doubtful', 'determined')",0.1945984,0.1604883,-0.0341101
68,-0.54427177,-0.43707728,"('dependent', 'independent')",-0.5442718,-0.4370773,0.1071945
69,-0.74093485,-0.7307999,"('lazy', 'industrious')",-0.7409348,-0.7307999,0.0101349
70,-0.2042501,-0.28791973,"('lethargic', 'energetic')",-0.2042501,-0.2879197,-0.0836696
71,-0.141798,-0.18358433,"('diffident', 'self-confident')",-0.141798,-0.1835843,-0.0417863
72,-0.4169391,-0.35732323,"('unambitious', 'ambitious')",-0.4169391,-0.3573232,0.0596159
73,-1.3048021,-1.2677177,"('helpless', 'self-reliant')",-1.3048021,-1.2677177,0.0370844
74,-0.799841,-0.8652918,"('undedicated', 'dedicated')",-0.799841,-0.8652918,-0.0654508
75,0.06361857,0.1261206,"('meek', 'impulsive')",0.0636186,0.1261206,0.062502
76,0.039096154,0.019820482,"('anxious', 'daring')",0.0390962,0.0198205,-0.0192757
77,-1.2612374,-1.2398268,"('unmotivated', 'motivated')",-1.2612374,-1.2398268,0.0214106
78,-1.185188,-1.1741971,"('nonresilient', 'resilient')",-1.1851881,-1.1741971,0.010991
79,-0.6612388,-0.6733083,"('wavering', 'unwavering')",-0.6612388,-0.6733083,-0.0120695
80,-0.3593213,-0.42999622,"('dominated', 'dominating')",-0.3593213,-0.4299962,-0.0706749
81,-0.04254045,-0.08276578,"('submissive', 'aggressive')",-0.0425404,-0.0827658,-0.0402254
82,2.928948,2.9841757,"('poor', 'rich')",2.9289479,2.9841757,0.0552278
83,-0.58467543,-0.72489387,"('powerless', 'powerful')",-0.5846754,-0.7248939,-0.1402185
84,0.6715392,0.7342118,"('inferior', 'superior')",0.6715392,0.7342118,0.0626726
85,-0.39889556,-0.48610774,"('insignificant', 'prestigious')",-0.3988956,-0.4861077,-0.0872121
86,-1.091339,-1.2853935,"('uninfluential', 'influential')",-1.091339,-1.2853935,-0.1940545
87,-0.5593067,-0.60209143,"('unsuccessful', 'successful')",-0.5593067,-0.6020914,-0.0427847
88,-0.5319559,-0.6168993,"('low', 'eminent')",-0.5319559,-0.6168993,-0.0849434
