,eyelid_male,eyelid_female,tuple,average_male,average_female,female-male
0,0.1117712,-0.103556365,"('unsociable', 'sociable')",0.1117712,-0.1035564,-0.2153276
1,0.098089,-0.07843976,"('unfriendly', 'friendly')",0.098089,-0.0784398,-0.1765288
2,-0.094141364,-0.06283881,"('unlikable', 'likable')",-0.0941414,-0.0628388,0.0313026
3,-0.15253812,-0.024866428,"('repellent', 'pleasant')",-0.1525381,-0.0248664,0.1276717
4,-3.0800278,-3.0881407,"('disliked', 'liked')",-3.0800278,-3.0881407,-0.0081129
5,-1.3572502,-1.2643214,"('distant', 'outgoing')",-1.3572502,-1.2643214,0.0929288
6,-1.2220594,-1.2158425,"('distant', 'open')",-1.2220594,-1.2158425,0.0062169
7,0.81195235,0.73687166,"('insensitive', 'sensitive')",0.8119524,0.7368717,-0.0750807
8,-0.37783048,-0.3688245,"('unaffectionate', 'affectionate')",-0.3778305,-0.3688245,0.009006
9,0.107311934,-0.013842488,"('unaffectionate', 'caring')",0.1073119,-0.0138425,-0.1211544
10,0.5945703,0.30290148,"('unsympathetic', 'sympathetic')",0.5945703,0.3029015,-0.2916688
11,0.8113948,0.91331416,"('unhelpful', 'helpful')",0.8113948,0.9133142,0.1019194
12,-0.4958974,-0.57192236,"('unsupportive', 'supportive')",-0.4958974,-0.5719224,-0.076025
13,0.30235964,0.07894288,"('impolite', 'polite')",0.3023596,0.0789429,-0.2234167
14,0.76270354,0.7046078,"('antisocial', 'social')",0.7627035,0.7046078,-0.0580957
15,0.74108726,0.5171529,"('boring', 'funny')",0.7410873,0.5171529,-0.2239344
16,-1.1076359,-1.0961057,"('unpopular', 'popular')",-1.1076359,-1.0961057,0.0115302
17,-0.7591357,-0.6769152,"('nasty', 'nice')",-0.7591357,-0.6769152,0.0822205
18,-0.8579903,-0.64984363,"('disagreeable', 'welcoming')",-0.8579903,-0.6498436,0.2081467
19,-1.1865695,-1.118494,"('inhospitable', 'hospitable')",-1.1865695,-1.118494,0.0680755
20,0.6225521,0.6252941,"('rough', 'thoughtful')",0.6225521,0.6252941,0.002742
21,0.15942736,0.17036846,"('immoral', 'moral')",0.1594274,0.1703685,0.0109411
22,0.23027727,0.10933712,"('untrustworthy', 'trustworthy')",0.2302773,0.1093371,-0.1209402
23,3.0327685,2.949687,"('insincere', 'sincere')",3.0327685,2.949687,-0.0830815
24,0.5188215,0.37921077,"('dishonest', 'honest')",0.5188215,0.3792108,-0.1396107
25,-0.7455347,-0.5928613,"('egoistic', 'altruistic')",-0.7455347,-0.5928613,0.1526734
26,1.0519601,0.59428,"('hardhearted', 'benevolent')",1.0519601,0.59428,-0.4576801
27,0.7152189,0.7257021,"('hardhearted', 'softhearted')",0.7152189,0.7257021,0.0104832
28,0.08224692,0.0073038545,"('disloyal', 'loyal')",0.0822469,0.0073039,-0.074943
29,-0.67589754,-0.7133025,"('unfair', 'fair')",-0.6758975,-0.7133025,-0.037405
30,0.7199165,0.6463059,"('intolerant', 'tolerant')",0.7199165,0.6463059,-0.0736106
31,-1.6598059,-1.5469011,"('evil', 'good')",-1.6598059,-1.5469011,0.1129048
32,0.5590681,0.2703452,"('unkind', 'kind')",0.5590681,0.2703452,-0.2887229
33,0.2443282,0.008040741,"('wrong', 'right')",0.2443282,0.0080407,-0.2362875
34,1.904619,2.1853707,"('mean', 'honorable')",1.904619,2.1853707,0.2807517
35,-0.71540374,-0.8048665,"('corrupt', 'incorrupt')",-0.7154037,-0.8048665,-0.0894628
36,-0.93934476,-1.014565,"('hostile', 'amicable')",-0.9393448,-1.014565,-0.0752202
37,0.6202525,0.5352131,"('fake', 'genuine')",0.6202525,0.5352131,-0.0850394
38,-0.049168777,-0.15762833,"('untruthful', 'truthful')",-0.0491688,-0.1576283,-0.1084595
39,0.10929774,0.30905595,"('exploitative', 'cooperative')",0.1092977,0.309056,0.1997583
40,-1.4902288,-1.4563353,"('stingy', 'generous')",-1.4902288,-1.4563353,0.0338935
41,0.5610838,0.5443546,"('unforgiving', 'forgiving')",0.5610838,0.5443546,-0.0167292
42,-1.3604429,-1.3778503,"('unreliable', 'reliable')",-1.3604429,-1.3778503,-0.0174074
43,0.33893442,0.25756088,"('irresponsible', 'responsible')",0.3389344,0.2575609,-0.0813735
44,-0.91140866,-0.7325789,"('prejudiced', 'unprejudiced')",-0.9114087,-0.7325789,0.1788298
45,0.3335734,0.21815598,"('incompetent', 'competent')",0.3335734,0.218156,-0.1154174
46,-0.2790824,-0.40629345,"('uncompetitive', 'competitive')",-0.2790824,-0.4062935,-0.1272111
47,2.6164942,2.4947016,"('stupid', 'smart')",2.6164942,2.4947016,-0.1217926
48,0.20538147,0.31901354,"('unintelligent', 'intelligent')",0.2053815,0.3190135,0.113632
49,-0.25784007,-0.03345095,"('unable', 'able')",-0.2578401,-0.0334509,0.2243892
50,0.037197992,-0.16226426,"('clumsy', 'skillful')",0.037198,-0.1622643,-0.1994623
51,-0.0070651323,-0.06998687,"('uneducated', 'educated')",-0.0070651,-0.0699869,-0.0629218
52,-1.1593473,-1.1826373,"('irrational', 'rational')",-1.1593473,-1.1826373,-0.02329
53,-1.617895,-1.7675148,"('uncreative', 'creative')",-1.617895,-1.7675148,-0.1496198
54,-0.7594222,-0.88517886,"('incapable', 'capable')",-0.7594222,-0.8851789,-0.1257567
55,0.49587953,0.58353895,"('incompetent', 'clever')",0.4958795,0.5835389,0.0876594
56,0.85855776,0.77629375,"('impractical', 'practical')",0.8585578,0.7762938,-0.082264
57,-0.888883,-1.287224,"('unimaginative', 'imaginative')",-0.888883,-1.2872241,-0.3983411
58,0.24790424,0.13191698,"('undiscriminating', 'discriminating')",0.2479042,0.131917,-0.1159872
59,-0.5421735,-0.59574896,"('foolish', 'wise')",-0.5421735,-0.595749,-0.0535755
60,0.703297,0.92231834,"('inefficient', 'efficient')",0.703297,0.9223183,0.2190213
61,-0.20843168,-0.36553124,"('illogical', 'logical')",-0.2084317,-0.3655312,-0.1570995
62,0.22955562,0.4819972,"('incompetent', 'brilliant')",0.2295556,0.4819972,0.2524416
63,0.21749008,0.21819906,"('unperceptive', 'insightful')",0.2174901,0.2181991,0.000709
64,-2.6001723,-2.601665,"('shy', 'confident')",-2.6001723,-2.601665,-0.0014927
65,0.0921429,0.114625774,"('insecure', 'secure')",0.0921429,0.1146258,0.0224829
66,-0.84745824,-1.0085791,"('inactive', 'active')",-0.8474582,-1.0085791,-0.1611209
67,-0.105818234,-0.24181433,"('doubtful', 'determined')",-0.1058182,-0.2418143,-0.1359961
68,-0.96947557,-0.80226177,"('dependent', 'independent')",-0.9694756,-0.8022618,0.1672138
69,-0.9937982,-0.98929113,"('lazy', 'industrious')",-0.9937982,-0.9892911,0.0045071
70,0.2430169,0.13823903,"('lethargic', 'energetic')",0.2430169,0.138239,-0.1047779
