,bout_male,bout_female,tuple,average_male,average_female,female-male
0,0.33123025,0.1295223,"('unsociable', 'sociable')",0.3312303,0.1295223,-0.201708
1,1.1835803,1.1293827,"('unfriendly', 'friendly')",1.1835803,1.1293827,-0.0541976
2,0.72641706,0.8157427,"('unlikable', 'likable')",0.7264171,0.8157427,0.0893256
3,0.95223355,0.89594954,"('repellent', 'pleasant')",0.9522336,0.8959495,-0.0562841
4,-6.941452,-7.016699,"('disliked', 'liked')",-6.941452,-7.0166988,-0.0752468
5,-0.37762105,-0.3633779,"('distant', 'outgoing')",-0.3776211,-0.3633779,0.0142432
6,-0.14938147,-0.13749112,"('distant', 'open')",-0.1493815,-0.1374911,0.0118904
7,0.9051337,0.94398856,"('insensitive', 'sensitive')",0.9051337,0.9439886,0.0388549
8,0.5115498,0.5299555,"('unaffectionate', 'affectionate')",0.5115498,0.5299555,0.0184057
9,1.378045,1.4700094,"('unaffectionate', 'caring')",1.378045,1.4700094,0.0919644
10,1.4996847,1.4894725,"('unsympathetic', 'sympathetic')",1.4996847,1.4894725,-0.0102122
11,2.284232,2.2828116,"('unhelpful', 'helpful')",2.2842319,2.2828116,-0.0014203
12,-1.6277161,-1.6490141,"('unsupportive', 'supportive')",-1.6277161,-1.6490141,-0.021298
13,0.89038455,0.773548,"('impolite', 'polite')",0.8903846,0.773548,-0.1168366
14,0.005087377,-0.21728855,"('antisocial', 'social')",0.0050874,-0.2172886,-0.222376
15,0.8035162,0.77515477,"('boring', 'funny')",0.8035162,0.7751548,-0.0283614
16,-0.2232966,-0.27400047,"('unpopular', 'popular')",-0.2232966,-0.2740005,-0.0507039
17,-0.3248788,-0.3517364,"('nasty', 'nice')",-0.3248788,-0.3517364,-0.0268576
18,-0.5230515,-0.6622988,"('disagreeable', 'welcoming')",-0.5230515,-0.6622988,-0.1392473
19,-0.7268892,-0.64475274,"('inhospitable', 'hospitable')",-0.7268892,-0.6447527,0.0821365
20,0.6833699,0.5826748,"('rough', 'thoughtful')",0.6833699,0.5826748,-0.1006951
21,0.45046228,0.49158108,"('immoral', 'moral')",0.4504623,0.4915811,0.0411188
22,0.27299353,0.21302438,"('untrustworthy', 'trustworthy')",0.2729935,0.2130244,-0.0599691
23,6.353839,6.3431287,"('insincere', 'sincere')",6.3538389,6.3431287,-0.0107102
24,2.0384243,2.0193439,"('dishonest', 'honest')",2.0384243,2.0193439,-0.0190804
25,0.5025874,0.42752728,"('egoistic', 'altruistic')",0.5025874,0.4275273,-0.0750601
26,0.18800953,0.11445096,"('hardhearted', 'benevolent')",0.1880095,0.114451,-0.0735585
27,1.2265967,1.0615201,"('hardhearted', 'softhearted')",1.2265967,1.0615201,-0.1650766
28,1.1350597,1.1198508,"('disloyal', 'loyal')",1.1350597,1.1198508,-0.0152089
29,-0.7569398,-0.8222485,"('unfair', 'fair')",-0.7569398,-0.8222485,-0.0653087
30,1.2151517,1.1637825,"('intolerant', 'tolerant')",1.2151517,1.1637825,-0.0513692
31,-1.7351792,-1.765641,"('evil', 'good')",-1.7351792,-1.765641,-0.0304618
32,1.4053032,1.3960559,"('unkind', 'kind')",1.4053032,1.3960559,-0.0092473
33,-0.4940125,-0.42976215,"('wrong', 'right')",-0.4940125,-0.4297622,0.0642503
34,4.393983,4.5486207,"('mean', 'honorable')",4.3939829,4.5486207,0.1546378
35,-1.4677325,-1.5933547,"('corrupt', 'incorrupt')",-1.4677325,-1.5933547,-0.1256222
36,-1.0221728,-1.0479358,"('hostile', 'amicable')",-1.0221728,-1.0479358,-0.025763
37,0.60287845,0.6571684,"('fake', 'genuine')",0.6028785,0.6571684,0.0542899
38,0.055645972,0.1016235,"('untruthful', 'truthful')",0.055646,0.1016235,0.0459775
39,0.17687222,0.13101351,"('exploitative', 'cooperative')",0.1768722,0.1310135,-0.0458587
40,-1.509588,-1.7309844,"('stingy', 'generous')",-1.509588,-1.7309844,-0.2213964
41,0.017128505,0.0019754246,"('unforgiving', 'forgiving')",0.0171285,0.0019754,-0.0151531
42,-1.5899374,-1.611892,"('unreliable', 'reliable')",-1.5899374,-1.611892,-0.0219546
43,1.4818665,1.4905182,"('irresponsible', 'responsible')",1.4818665,1.4905182,0.0086517
44,-1.1125059,-1.1437066,"('prejudiced', 'unprejudiced')",-1.1125059,-1.1437066,-0.0312007
45,0.6677464,0.58339596,"('incompetent', 'competent')",0.6677464,0.583396,-0.0843504
46,0.10288961,0.06268963,"('uncompetitive', 'competitive')",0.1028896,0.0626896,-0.0402
47,5.302877,5.4388137,"('stupid', 'smart')",5.3028769,5.4388137,0.1359368
48,0.8836703,0.72379166,"('unintelligent', 'intelligent')",0.8836703,0.7237917,-0.1598786
49,0.3664785,0.53613895,"('unable', 'able')",0.3664785,0.536139,0.1696605
50,0.11546209,0.081649974,"('clumsy', 'skillful')",0.1154621,0.08165,-0.0338121
51,0.66955566,0.5656088,"('uneducated', 'educated')",0.6695557,0.5656088,-0.1039469
52,-0.91663665,-0.9900974,"('irrational', 'rational')",-0.9166366,-0.9900974,-0.0734608
53,0.2155172,0.22512288,"('uncreative', 'creative')",0.2155172,0.2251229,0.0096057
54,0.9729379,1.1815464,"('incapable', 'capable')",0.9729379,1.1815464,0.2086085
55,1.364386,1.2309647,"('incompetent', 'clever')",1.364386,1.2309647,-0.1334213
56,1.2506007,1.211539,"('impractical', 'practical')",1.2506007,1.211539,-0.0390617
57,-2.152115,-2.1488879,"('unimaginative', 'imaginative')",-2.1521151,-2.1488879,0.0032272
58,-0.09543779,-0.123385236,"('undiscriminating', 'discriminating')",-0.0954378,-0.1233852,-0.0279474
59,-0.27601728,-0.22328968,"('foolish', 'wise')",-0.2760173,-0.2232897,0.0527276
60,1.362738,1.321638,"('inefficient', 'efficient')",1.362738,1.321638,-0.0411
61,0.1977314,-0.005681567,"('illogical', 'logical')",0.1977314,-0.0056816,-0.203413
