,pickaxe_male,pickaxe_female,tuple,average_male,average_female,female-male
0,-0.29491207,-0.48217863,"('unsociable', 'sociable')",-0.2949121,-0.4821786,-0.1872665
1,-0.78093266,-0.96900994,"('unfriendly', 'friendly')",-0.7809327,-0.9690099,-0.1880772
2,0.08142864,0.12205051,"('unlikable', 'likable')",0.0814286,0.1220505,0.0406219
3,-0.8949553,-0.8211935,"('repellent', 'pleasant')",-0.8949553,-0.8211935,0.0737618
4,-1.823763,-1.7879477,"('disliked', 'liked')",-1.823763,-1.7879477,0.0358153
5,-0.975437,-0.92170894,"('distant', 'outgoing')",-0.975437,-0.9217089,0.0537281
6,-1.1121771,-1.0785787,"('distant', 'open')",-1.1121771,-1.0785787,0.0335984
7,0.008017354,0.15627375,"('insensitive', 'sensitive')",0.0080174,0.1562738,0.1482564
8,-0.37429354,-0.40203506,"('unaffectionate', 'affectionate')",-0.3742935,-0.4020351,-0.0277416
9,-0.22643465,-0.26311836,"('unaffectionate', 'caring')",-0.2264346,-0.2631184,-0.0366838
10,-1.0123407,-1.0764,"('unsympathetic', 'sympathetic')",-1.0123407,-1.0764,-0.0640593
11,0.12733762,0.13167696,"('unhelpful', 'helpful')",0.1273376,0.131677,0.0043394
12,-1.2761688,-1.2647368,"('unsupportive', 'supportive')",-1.2761688,-1.2647368,0.011432
13,-0.10152246,-0.22848022,"('impolite', 'polite')",-0.1015225,-0.2284802,-0.1269577
14,0.41427,0.42736155,"('antisocial', 'social')",0.41427,0.4273615,0.0130915
15,0.47815576,0.40990764,"('boring', 'funny')",0.4781558,0.4099076,-0.0682482
16,-0.08892774,-0.16341767,"('unpopular', 'popular')",-0.0889277,-0.1634177,-0.07449
17,-0.7957568,-0.7204571,"('nasty', 'nice')",-0.7957568,-0.7204571,0.0752997
18,-0.7298274,-0.70278496,"('disagreeable', 'welcoming')",-0.7298274,-0.702785,0.0270424
19,-1.0986447,-1.0732787,"('inhospitable', 'hospitable')",-1.0986447,-1.0732787,0.025366
20,-0.08508746,-0.096321225,"('rough', 'thoughtful')",-0.0850875,-0.0963212,-0.0112337
21,0.333505,0.26938388,"('immoral', 'moral')",0.333505,0.2693839,-0.0641211
22,-0.5116203,-0.5269398,"('untrustworthy', 'trustworthy')",-0.5116203,-0.5269398,-0.0153195
23,1.446592,1.3932439,"('insincere', 'sincere')",1.446592,1.3932439,-0.0533481
24,-0.11589517,-0.18272357,"('dishonest', 'honest')",-0.1158952,-0.1827236,-0.0668284
25,0.33798867,0.36443755,"('egoistic', 'altruistic')",0.3379887,0.3644376,0.0264489
26,-0.31098068,-0.43349195,"('hardhearted', 'benevolent')",-0.3109807,-0.4334919,-0.1225112
27,-0.811212,-0.7208381,"('hardhearted', 'softhearted')",-0.811212,-0.7208381,0.0903739
28,0.113487706,0.067276,"('disloyal', 'loyal')",0.1134877,0.067276,-0.0462117
29,-0.3874448,-0.43089333,"('unfair', 'fair')",-0.3874448,-0.4308933,-0.0434485
30,0.17552096,0.15692516,"('intolerant', 'tolerant')",0.175521,0.1569252,-0.0185958
31,-1.2956927,-1.2297963,"('evil', 'good')",-1.2956927,-1.2297963,0.0658964
32,0.12136452,-0.08295037,"('unkind', 'kind')",0.1213645,-0.0829504,-0.2043149
33,0.3219663,0.26462516,"('wrong', 'right')",0.3219663,0.2646252,-0.0573411
34,1.0787108,1.1677127,"('mean', 'honorable')",1.0787108,1.1677127,0.0890019
35,-0.57650375,-0.54856014,"('corrupt', 'incorrupt')",-0.5765038,-0.5485601,0.0279437
36,-0.84939057,-0.869538,"('hostile', 'amicable')",-0.8493906,-0.869538,-0.0201474
37,-0.39844432,-0.35865408,"('fake', 'genuine')",-0.3984443,-0.3586541,0.0397902
38,0.089935206,0.037245974,"('untruthful', 'truthful')",0.0899352,0.037246,-0.0526892
39,-0.26489118,-0.18434507,"('exploitative', 'cooperative')",-0.2648912,-0.1843451,0.0805461
40,-1.6968402,-1.6072668,"('stingy', 'generous')",-1.6968402,-1.6072668,0.0895734
41,0.21538681,0.15664655,"('unforgiving', 'forgiving')",0.2153868,0.1566465,-0.0587403
42,-0.5656974,-0.5831996,"('unreliable', 'reliable')",-0.5656974,-0.5831996,-0.0175022
43,-0.06279646,-0.1948091,"('irresponsible', 'responsible')",-0.0627965,-0.1948091,-0.1320126
44,-0.42425635,-0.4542683,"('prejudiced', 'unprejudiced')",-0.4242564,-0.4542683,-0.0300119
45,0.16005544,0.14742325,"('incompetent', 'competent')",0.1600554,0.1474233,-0.0126321
46,-0.35754037,-0.4291338,"('uncompetitive', 'competitive')",-0.3575404,-0.4291338,-0.0715934
47,1.5169785,1.6545699,"('stupid', 'smart')",1.5169785,1.6545699,0.1375914
48,-0.15792914,-0.19919749,"('unintelligent', 'intelligent')",-0.1579291,-0.1991975,-0.0412684
49,-0.09601181,0.08596209,"('unable', 'able')",-0.0960118,0.0859621,0.1819739
50,0.26867604,0.34274113,"('clumsy', 'skillful')",0.268676,0.3427411,0.0740651
51,-0.13603985,-0.19246958,"('uneducated', 'educated')",-0.1360399,-0.1924696,-0.0564297
52,-0.352121,-0.34624237,"('irrational', 'rational')",-0.352121,-0.3462424,0.0058786
53,-1.3663999,-1.3923019,"('uncreative', 'creative')",-1.3663999,-1.3923019,-0.025902
54,-0.20212784,-0.28102145,"('incapable', 'capable')",-0.2021278,-0.2810214,-0.0788936
55,0.32091254,0.26428375,"('incompetent', 'clever')",0.3209125,0.2642837,-0.0566288
56,1.2493507,1.0922072,"('impractical', 'practical')",1.2493507,1.0922072,-0.1571435
