,allegion_male,allegion_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-1.9268662,-1.8868448,"('unsociable', 'sociable')",-0.63995147,-0.7152509,-1.2834089,-1.3010478,-0.0176389
1,-1.6395645,-1.843952,"('unfriendly', 'friendly')",2.5331142,2.316985,0.4467748,0.2365165,-0.2102583
2,0.18965095,0.2651679,"('unlikable', 'likable')",0.4278106,0.4334293,0.3087308,0.3492986,0.0405678
3,-1.2960968,-1.1284617,"('repellent', 'pleasant')",-0.38928986,-0.34973073,-0.8426933,-0.7390962,0.1035971
4,0.53602797,0.46358103,"('disliked', 'liked')",-3.9529927,-3.7596216,-1.7084824,-1.6480203,0.0604621
5,0.32131416,0.22767305,"('distant', 'outgoing')",0.76072747,0.6867018,0.5410208,0.4571874,-0.0838334
6,0.24781606,0.11402063,"('distant', 'open')",0.94053334,0.82493323,0.5941747,0.4694769,-0.1246978
7,-1.0392845,-0.8881345,"('insensitive', 'sensitive')",0.45491663,0.4677212,-0.2921839,-0.2102066,0.0819773
8,-0.5579915,-0.719747,"('unaffectionate', 'affectionate')",1.2654561,1.0059764,0.3537323,0.1431147,-0.2106176
9,-1.2010078,-1.290072,"('unaffectionate', 'caring')",1.3894696,1.2093316,0.0942309,-0.0403702,-0.1346011
10,-2.7959282,-2.6113281,"('unsympathetic', 'sympathetic')",-0.7428081,-0.66858304,-1.7693682,-1.6399555,0.1294127
11,-1.3869497,-1.2682912,"('unhelpful', 'helpful')",0.678849,0.6621594,-0.3540503,-0.3030659,0.0509844
12,-1.503687,-1.3952439,"('unsupportive', 'supportive')",-0.94042003,-0.8943124,-1.2220535,-1.1447781,0.0772754
13,-1.9270126,-1.7738813,"('impolite', 'polite')",-1.2034314,-1.1757517,-1.565222,-1.4748166,0.0904054
14,-0.960317,-0.796867,"('antisocial', 'social')",0.3388778,0.42461276,-0.3107196,-0.1861271,0.1245925
15,0.7399288,0.60463166,"('boring', 'funny')",0.16767608,0.12434544,0.4538024,0.3644885,-0.0893139
16,-0.45701256,-0.47649452,"('unpopular', 'popular')",0.07518968,-0.046387695,-0.1909114,-0.2614411,-0.0705297
17,-0.21705085,-0.18783902,"('nasty', 'nice')",-0.91092706,-0.99893326,-0.5639889,-0.5933861,-0.0293972
18,-0.61736304,-0.5349397,"('disagreeable', 'welcoming')",-0.7268289,-0.8736418,-0.672096,-0.7042907,-0.0321947
19,-0.73988324,-0.7696542,"('inhospitable', 'hospitable')",0.0147373155,-0.061255686,-0.362573,-0.415455,-0.052882
20,-0.82006526,-0.7179102,"('rough', 'thoughtful')",1.2007823,1.1307317,0.1903585,0.2064108,0.0160523
21,-1.7484138,-1.551659,"('immoral', 'moral')",-1.442278,-1.2985766,-1.595346,-1.4251177,0.1702283
22,-1.2159942,-1.171734,"('untrustworthy', 'trustworthy')",-0.34887332,-0.37922803,-0.7824337,-0.775481,0.0069527
23,-1.5282142,-1.4749994,"('insincere', 'sincere')",3.9564974,3.6335518,1.2141416,1.0792762,-0.1348654
