,virginal_male,virginal_female,tuple,average_male,average_female,female-male
0,0.042910986,0.07076027,"('unsociable', 'sociable')",0.042911,0.0707603,0.0278493
1,-0.31552887,-0.28900263,"('unfriendly', 'friendly')",-0.3155289,-0.2890026,0.0265263
2,0.2185157,0.3518357,"('unlikable', 'likable')",0.2185157,0.3518357,0.13332
3,0.32264996,0.5067732,"('repellent', 'pleasant')",0.32265,0.5067732,0.1841232
4,-3.4227273,-3.5538023,"('disliked', 'liked')",-3.4227273,-3.5538023,-0.131075
5,-0.37429512,-0.36315608,"('distant', 'outgoing')",-0.3742951,-0.3631561,0.011139
6,-0.60296416,-0.5821418,"('distant', 'open')",-0.6029642,-0.5821418,0.0208224
7,0.26632532,0.36707705,"('insensitive', 'sensitive')",0.2663253,0.3670771,0.1007518
8,0.36656564,0.4041718,"('unaffectionate', 'affectionate')",0.3665656,0.4041718,0.0376062
9,0.39084882,0.49804553,"('unaffectionate', 'caring')",0.3908488,0.4980455,0.1071967
10,-0.10292472,0.13646594,"('unsympathetic', 'sympathetic')",-0.1029247,0.1364659,0.2393906
11,0.8383615,0.94376963,"('unhelpful', 'helpful')",0.8383615,0.9437696,0.1054081
12,-1.0927447,-1.011834,"('unsupportive', 'supportive')",-1.0927447,-1.011834,0.0809107
13,0.0051018,-0.019103792,"('impolite', 'polite')",0.0051018,-0.0191038,-0.0242056
14,0.19944566,0.11695116,"('antisocial', 'social')",0.1994457,0.1169512,-0.0824945
15,-0.387428,-0.5427547,"('boring', 'funny')",-0.387428,-0.5427547,-0.1553267
16,-0.13947833,-0.06620263,"('unpopular', 'popular')",-0.1394783,-0.0662026,0.0732757
17,0.19407682,0.20475619,"('nasty', 'nice')",0.1940768,0.2047562,0.0106794
18,-0.24746275,-0.27503392,"('disagreeable', 'welcoming')",-0.2474627,-0.2750339,-0.0275712
19,-1.1992166,-1.1267786,"('inhospitable', 'hospitable')",-1.1992166,-1.1267786,0.072438
20,0.44638172,0.38631254,"('rough', 'thoughtful')",0.4463817,0.3863125,-0.0600692
21,0.54792833,0.5757366,"('immoral', 'moral')",0.5479283,0.5757366,0.0278083
22,-0.051163793,0.010182172,"('untrustworthy', 'trustworthy')",-0.0511638,0.0101822,0.061346
23,2.9754183,3.1922438,"('insincere', 'sincere')",2.9754183,3.1922438,0.2168255
24,0.72550845,0.7396313,"('dishonest', 'honest')",0.7255085,0.7396313,0.0141228
25,0.58109385,0.3871127,"('egoistic', 'altruistic')",0.5810938,0.3871127,-0.1939811
26,0.024475906,-0.13066275,"('hardhearted', 'benevolent')",0.0244759,-0.1306628,-0.1551387
27,0.7844064,0.6231581,"('hardhearted', 'softhearted')",0.7844064,0.6231581,-0.1612483
28,0.81476665,0.8275196,"('disloyal', 'loyal')",0.8147666,0.8275196,0.012753
29,-0.14759439,-0.31305602,"('unfair', 'fair')",-0.1475944,-0.313056,-0.1654616
30,0.78514683,0.739971,"('intolerant', 'tolerant')",0.7851468,0.739971,-0.0451758
31,-1.8467562,-1.9004754,"('evil', 'good')",-1.8467562,-1.9004754,-0.0537192
32,1.2027271,1.1819425,"('unkind', 'kind')",1.2027271,1.1819425,-0.0207846
33,0.14101687,0.008864392,"('wrong', 'right')",0.1410169,0.0088644,-0.1321525
34,2.4638677,2.759237,"('mean', 'honorable')",2.4638677,2.7592371,0.2953694
35,-0.54037786,-0.87311363,"('corrupt', 'incorrupt')",-0.5403779,-0.8731136,-0.3327357
36,-1.3513576,-1.3860563,"('hostile', 'amicable')",-1.3513576,-1.3860563,-0.0346987
37,-0.115818545,-0.07277187,"('fake', 'genuine')",-0.1158185,-0.0727719,0.0430466
38,0.20466657,0.3188492,"('untruthful', 'truthful')",0.2046666,0.3188492,0.1141826
39,0.66790557,0.5512477,"('exploitative', 'cooperative')",0.6679056,0.5512477,-0.1166579
40,-1.6050364,-1.6458656,"('stingy', 'generous')",-1.6050364,-1.6458656,-0.0408292
41,0.27646908,0.3698953,"('unforgiving', 'forgiving')",0.2764691,0.3698953,0.0934262
42,-0.9761679,-0.840575,"('unreliable', 'reliable')",-0.9761679,-0.840575,0.1355929
43,0.52729505,0.6959081,"('irresponsible', 'responsible')",0.5272951,0.6959081,0.168613
44,-0.41550672,-0.5282877,"('prejudiced', 'unprejudiced')",-0.4155067,-0.5282877,-0.112781
45,-0.39211884,-0.19605929,"('incompetent', 'competent')",-0.3921188,-0.1960593,0.1960595
46,-0.33880165,-0.16179699,"('uncompetitive', 'competitive')",-0.3388017,-0.161797,0.1770047
47,1.876875,2.0693877,"('stupid', 'smart')",1.876875,2.0693877,0.1925127
48,0.3664412,0.44043994,"('unintelligent', 'intelligent')",0.3664412,0.4404399,0.0739987
49,0.52461714,0.61705446,"('unable', 'able')",0.5246171,0.6170545,0.0924374
50,0.021960746,0.121778555,"('clumsy', 'skillful')",0.0219607,0.1217786,0.0998179
51,-0.20807967,-0.16570058,"('uneducated', 'educated')",-0.2080797,-0.1657006,0.0423791
52,-0.80894685,-1.0359131,"('irrational', 'rational')",-0.8089468,-1.0359131,-0.2269663
53,-1.0772624,-1.0107299,"('uncreative', 'creative')",-1.0772624,-1.0107299,0.0665325
54,0.04417754,0.2257261,"('incapable', 'capable')",0.0441775,0.2257261,0.1815486
55,0.2673067,0.40854672,"('incompetent', 'clever')",0.2673067,0.4085467,0.14124
56,1.0475568,1.1359482,"('impractical', 'practical')",1.0475568,1.1359482,0.0883914
57,-2.1683083,-2.083801,"('unimaginative', 'imaginative')",-2.1683083,-2.083801,0.0845073
58,-0.8027815,-0.6917074,"('undiscriminating', 'discriminating')",-0.8027815,-0.6917074,0.1110741
59,-0.28860778,-0.45904425,"('foolish', 'wise')",-0.2886078,-0.4590442,-0.1704364
60,1.3632246,1.5085928,"('inefficient', 'efficient')",1.3632246,1.5085928,0.1453682
61,0.7630043,0.61842537,"('illogical', 'logical')",0.7630043,0.6184254,-0.1445789
62,0.7717334,0.9380671,"('incompetent', 'brilliant')",0.7717334,0.9380671,0.1663337
63,-0.16632426,-0.002761457,"('unperceptive', 'insightful')",-0.1663243,-0.0027615,0.1635628
64,-2.98725,-3.160215,"('shy', 'confident')",-2.9872501,-3.1602149,-0.1729648
65,0.25248298,0.23765531,"('insecure', 'secure')",0.252483,0.2376553,-0.0148277
66,-1.208146,-1.2520474,"('inactive', 'active')",-1.208146,-1.2520474,-0.0439014
67,0.1352824,0.11593874,"('doubtful', 'determined')",0.1352824,0.1159387,-0.0193437
68,-0.54770434,-0.57493013,"('dependent', 'independent')",-0.5477043,-0.5749301,-0.0272258
69,-0.48010752,-0.7566789,"('lazy', 'industrious')",-0.4801075,-0.7566789,-0.2765714
70,0.14261024,0.3119677,"('lethargic', 'energetic')",0.1426102,0.3119677,0.1693575
71,0.26014143,0.21210013,"('diffident', 'self-confident')",0.2601414,0.2121001,-0.0480413
72,0.021896675,0.18776609,"('unambitious', 'ambitious')",0.0218967,0.1877661,0.1658694
73,-1.5765725,-1.6871581,"('helpless', 'self-reliant')",-1.5765725,-1.6871581,-0.1105856
74,0.31819496,0.34725374,"('undedicated', 'dedicated')",0.318195,0.3472537,0.0290587
75,-1.0318034,-0.9390614,"('meek', 'impulsive')",-1.0318034,-0.9390614,0.092742
76,0.3932981,0.51465654,"('anxious', 'daring')",0.3932981,0.5146565,0.1213584
77,-0.40063486,-0.28398445,"('unmotivated', 'motivated')",-0.4006349,-0.2839845,0.1166504
78,0.06263055,0.08508901,"('nonresilient', 'resilient')",0.0626305,0.085089,0.0224585
79,-0.30804765,-0.2305964,"('wavering', 'unwavering')",-0.3080477,-0.2305964,0.0774513
80,0.1335854,0.025849879,"('dominated', 'dominating')",0.1335854,0.0258499,-0.1077355
81,-0.58846384,-0.54621524,"('submissive', 'aggressive')",-0.5884638,-0.5462152,0.0422486
82,2.1545174,2.4604406,"('poor', 'rich')",2.1545174,2.4604406,0.3059232
83,-0.05835054,-0.10132534,"('powerless', 'powerful')",-0.0583505,-0.1013253,-0.0429748
